Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-RS-en_2003-05-27-0	ParlaMint-RS_2003-05-27-0.u29907	Term 5, Meeting 7	2003-05-27	Unicameralism	5. mandat	-	Zasedanje 7	2003-05-27	-	Reference	English	Regular	-	-	-	-	-	-	-	-	-	-
ParlaMint-RS-en_2003-05-27-0	ParlaMint-RS_2003-05-27-0.u29991	Term 5, Meeting 7	2003-05-27	Unicameralism	5. mandat	-	Zasedanje 7	2003-05-27	-	Reference	English	Regular	MP	notMinister	DOS	Demokratska opozicija Srbije	Coalition	Big tent	KitanovićTomislav	Kitanović, Tomislav	M	1959	
ParlaMint-RS-en_2003-05-27-0	ParlaMint-RS_2003-05-27-0.u29992	Term 5, Meeting 7	2003-05-27	Unicameralism	5. mandat	-	Zasedanje 7	2003-05-27	-	Reference	English	Chairperson	MP	notMinister	DOS	Demokratska opozicija Srbije	Coalition	Big tent	MićićNataša	Mićić, Nataša	F	1965	
ParlaMint-RS-en_2003-05-27-0	ParlaMint-RS_2003-05-27-0.u29993	Term 5, Meeting 7	2003-05-27	Unicameralism	5. mandat	-	Zasedanje 7	2003-05-27	-	Reference	English	Regular	MP	notMinister	SRS	Srpska radikalna stranka	Opposition	Far-right	MarjanskiLazar	Marjanski, Lazar	M	1950	
ParlaMint-RS-en_2003-05-27-0	ParlaMint-RS_2003-05-27-0.u29994	Term 5, Meeting 7	2003-05-27	Unicameralism	5. mandat	-	Zasedanje 7	2003-05-27	-	Reference	English	Chairperson	MP	notMinister	DOS	Demokratska opozicija Srbije	Coalition	Big tent	MićićNataša	Mićić, Nataša	F	1965	
ParlaMint-RS-en_2003-05-27-0	ParlaMint-RS_2003-05-27-0.u29995	Term 5, Meeting 7	2003-05-27	Unicameralism	5. mandat	-	Zasedanje 7	2003-05-27	-	Reference	English	Regular	MP	notMinister	SRS	Srpska radikalna stranka	Opposition	Far-right	TodorovićDragan	Todorović, Dragan	M	1953	
ParlaMint-RS-en_2003-05-27-0	ParlaMint-RS_2003-05-27-0.u29996	Term 5, Meeting 7	2003-05-27	Unicameralism	5. mandat	-	Zasedanje 7	2003-05-27	-	Reference	English	Chairperson	MP	notMinister	DOS	Demokratska opozicija Srbije	Coalition	Big tent	MićićNataša	Mićić, Nataša	F	1965	
ParlaMint-RS-en_2003-05-27-0	ParlaMint-RS_2003-05-27-0.u29997	Term 5, Meeting 7	2003-05-27	Unicameralism	5. mandat	-	Zasedanje 7	2003-05-27	-	Reference	English	Regular	MP	notMinister	SRS	Srpska radikalna stranka	Opposition	Far-right	JovanovićZlatan	Jovanović, Zlatan	M	1963	
ParlaMint-RS-en_2003-05-27-0	ParlaMint-RS_2003-05-27-0.u29998	Term 5, Meeting 7	2003-05-27	Unicameralism	5. mandat	-	Zasedanje 7	2003-05-27	-	Reference	English	Chairperson	MP	notMinister	DOS	Demokratska opozicija Srbije	Coalition	Big tent	MićićNataša	Mićić, Nataša	F	1965	
ParlaMint-RS-en_2003-05-27-0	ParlaMint-RS_2003-05-27-0.u29999	Term 5, Meeting 7	2003-05-27	Unicameralism	5. mandat	-	Zasedanje 7	2003-05-27	-	Reference	English	Regular	MP	notMinister	SPS	Socijalistička partija Srbije	Opposition	Centre-left	RajićGolub	Rajić, Golub	M	1959	
ParlaMint-RS-en_2003-05-27-0	ParlaMint-RS_2003-05-27-0.u30000	Term 5, Meeting 7	2003-05-27	Unicameralism	5. mandat	-	Zasedanje 7	2003-05-27	-	Reference	English	Chairperson	MP	notMinister	DOS	Demokratska opozicija Srbije	Coalition	Big tent	MićićNataša	Mićić, Nataša	F	1965	
ParlaMint-RS-en_2003-05-27-0	ParlaMint-RS_2003-05-27-0.u30001	Term 5, Meeting 7	2003-05-27	Unicameralism	5. mandat	-	Zasedanje 7	2003-05-27	-	Reference	English	Regular	MP	notMinister	SRS	Srpska radikalna stranka	Opposition	Far-right	ArsićVeroljub	Arsić, Veroljub	M	1969	
ParlaMint-RS-en_2003-05-27-0	ParlaMint-RS_2003-05-27-0.u30002	Term 5, Meeting 7	2003-05-27	Unicameralism	5. mandat	-	Zasedanje 7	2003-05-27	-	Reference	English	Chairperson	MP	notMinister	DOS	Demokratska opozicija Srbije	Coalition	Big tent	MićićNataša	Mićić, Nataša	F	1965	
ParlaMint-RS-en_2003-05-27-0	ParlaMint-RS_2003-05-27-0.u30003	Term 5, Meeting 7	2003-05-27	Unicameralism	5. mandat	-	Zasedanje 7	2003-05-27	-	Reference	English	Regular	MP	notMinister	DOS	Demokratska opozicija Srbije	Coalition	Big tent	PajtićBojan	Pajtić, Bojan	M	1970	
ParlaMint-RS-en_2003-05-27-0	ParlaMint-RS_2003-05-27-0.u30004	Term 5, Meeting 7	2003-05-27	Unicameralism	5. mandat	-	Zasedanje 7	2003-05-27	-	Reference	English	Chairperson	MP	notMinister	DOS	Demokratska opozicija Srbije	Coalition	Big tent	MićićNataša	Mićić, Nataša	F	1965	
ParlaMint-RS-en_2003-05-27-0	ParlaMint-RS_2003-05-27-0.u30005	Term 5, Meeting 7	2003-05-27	Unicameralism	5. mandat	-	Zasedanje 7	2003-05-27	-	Reference	English	Regular	MP	notMinister	SPS	Socijalistička partija Srbije	Opposition	Centre-left	MucićLjubomir	Mucić, Ljubomir	M	1958	
ParlaMint-RS-en_2003-05-27-0	ParlaMint-RS_2003-05-27-0.u30006	Term 5, Meeting 7	2003-05-27	Unicameralism	5. mandat	-	Zasedanje 7	2003-05-27	-	Reference	English	Chairperson	MP	notMinister	DOS	Demokratska opozicija Srbije	Coalition	Big tent	ČomićGordana	Čomić, Gordana	F	1958	
ParlaMint-RS-en_2003-05-27-0	ParlaMint-RS_2003-05-27-0.u30007	Term 5, Meeting 7	2003-05-27	Unicameralism	5. mandat	-	Zasedanje 7	2003-05-27	-	Reference	English	Regular	notMP	notMinister	-	-	-	-	PitićGoran	Pitić, Goran	U	-	
ParlaMint-RS-en_2003-05-27-0	ParlaMint-RS_2003-05-27-0.u30008	Term 5, Meeting 7	2003-05-27	Unicameralism	5. mandat	-	Zasedanje 7	2003-05-27	-	Reference	English	Chairperson	MP	notMinister	DOS	Demokratska opozicija Srbije	Coalition	Big tent	ČomićGordana	Čomić, Gordana	F	1958	
ParlaMint-RS-en_2003-05-27-0	ParlaMint-RS_2003-05-27-0.u30009	Term 5, Meeting 7	2003-05-27	Unicameralism	5. mandat	-	Zasedanje 7	2003-05-27	-	Reference	English	Regular	MP	notMinister	SRS	Srpska radikalna stranka	Opposition	Far-right	PopLazićGordana	Pop-Lazić, Gordana	F	1956	
ParlaMint-RS-en_2003-05-27-0	ParlaMint-RS_2003-05-27-0.u30010	Term 5, Meeting 7	2003-05-27	Unicameralism	5. mandat	-	Zasedanje 7	2003-05-27	-	Reference	English	Chairperson	MP	notMinister	DOS	Demokratska opozicija Srbije	Coalition	Big tent	ČomićGordana	Čomić, Gordana	F	1958	
ParlaMint-RS-en_2003-05-27-0	ParlaMint-RS_2003-05-27-0.u30011	Term 5, Meeting 7	2003-05-27	Unicameralism	5. mandat	-	Zasedanje 7	2003-05-27	-	Reference	English	Regular	MP	notMinister	SRS	Srpska radikalna stranka	Opposition	Far-right	RadovanovićMilovan	Radovanović, Milovan	M	1954	
ParlaMint-RS-en_2003-05-27-0	ParlaMint-RS_2003-05-27-0.u30012	Term 5, Meeting 7	2003-05-27	Unicameralism	5. mandat	-	Zasedanje 7	2003-05-27	-	Reference	English	Chairperson	MP	notMinister	DOS	Demokratska opozicija Srbije	Coalition	Big tent	ČomićGordana	Čomić, Gordana	F	1958	
ParlaMint-RS-en_2003-05-27-0	ParlaMint-RS_2003-05-27-0.u30013	Term 5, Meeting 7	2003-05-27	Unicameralism	5. mandat	-	Zasedanje 7	2003-05-27	-	Reference	English	Regular	MP	notMinister	SRS	Srpska radikalna stranka	Opposition	Far-right	PopLazićGordana	Pop-Lazić, Gordana	F	1956	
ParlaMint-RS-en_2003-05-27-0	ParlaMint-RS_2003-05-27-0.u30014	Term 5, Meeting 7	2003-05-27	Unicameralism	5. mandat	-	Zasedanje 7	2003-05-27	-	Reference	English	Chairperson	MP	notMinister	DOS	Demokratska opozicija Srbije	Coalition	Big tent	ČomićGordana	Čomić, Gordana	F	1958	
ParlaMint-RS-en_2003-05-27-0	ParlaMint-RS_2003-05-27-0.u30015	Term 5, Meeting 7	2003-05-27	Unicameralism	5. mandat	-	Zasedanje 7	2003-05-27	-	Reference	English	Regular	MP	notMinister	SPS	Socijalistička partija Srbije	Opposition	Centre-left	JovićNebojša	Jović, Nebojša	M	1954	
ParlaMint-RS-en_2003-05-27-0	ParlaMint-RS_2003-05-27-0.u30016	Term 5, Meeting 7	2003-05-27	Unicameralism	5. mandat	-	Zasedanje 7	2003-05-27	-	Reference	English	Chairperson	MP	notMinister	DOS	Demokratska opozicija Srbije	Coalition	Big tent	ČomićGordana	Čomić, Gordana	F	1958	
