Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-BE-en_2014-09-23-54-commissie-ic007x	ParlaMint-BE_2014-09-23-54-commissie-ic007x.u1	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 23-09-2014	2014-09-23	Committee	Zittingperiode 54	-	-	-	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-BE-en_2014-09-23-54-commissie-ic007x	ParlaMint-BE_2014-09-23-54-commissie-ic007x.u2	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 23-09-2014	2014-09-23	Committee	Zittingperiode 54	-	-	-	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-BE-en_2014-09-23-54-commissie-ic007x	ParlaMint-BE_2014-09-23-54-commissie-ic007x.u73	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 23-09-2014	2014-09-23	Committee	Zittingperiode 54	-	-	-	-	Reference	English	Regular	MP	notMinister	MR	Mouvement Réformateur	Coalition	Centre-right	ClarinvalDavid	Clarinval, David	M	1976	
ParlaMint-BE-en_2014-09-23-54-commissie-ic007x	ParlaMint-BE_2014-09-23-54-commissie-ic007x.u74	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 23-09-2014	2014-09-23	Committee	Zittingperiode 54	-	-	-	-	Reference	English	Regular	MP	notMinister	CD&V	Christen-Democratisch en Vlaams	Coalition	Centre to centre-right	DierickLeen	Dierick, Leen	F	1978	
ParlaMint-BE-en_2014-09-23-54-commissie-ic007x	ParlaMint-BE_2014-09-23-54-commissie-ic007x.u75	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 23-09-2014	2014-09-23	Committee	Zittingperiode 54	-	-	-	-	Reference	English	Regular	MP	notMinister	sp.a	Socialistische Partij Anders	Coalition	Centre-left	JirofléeKarin	Jiroflée, Karin	F	1962	
ParlaMint-BE-en_2014-09-23-54-commissie-ic007x	ParlaMint-BE_2014-09-23-54-commissie-ic007x.u76	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 23-09-2014	2014-09-23	Committee	Zittingperiode 54	-	-	-	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-BE-en_2014-09-23-54-commissie-ic007x	ParlaMint-BE_2014-09-23-54-commissie-ic007x.u77	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 23-09-2014	2014-09-23	Committee	Zittingperiode 54	-	-	-	-	Reference	English	Regular	MP	notMinister	sp.a	Socialistische Partij Anders	Coalition	Centre-left	JirofléeKarin	Jiroflée, Karin	F	1962	
ParlaMint-BE-en_2014-09-23-54-commissie-ic007x	ParlaMint-BE_2014-09-23-54-commissie-ic007x.u78	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 23-09-2014	2014-09-23	Committee	Zittingperiode 54	-	-	-	-	Reference	English	Regular	MP	notMinister	cdH	Centre démocrate humaniste	Coalition	Centre to centre-right	MatzVanessa	Matz, Vanessa	F	1973	
ParlaMint-BE-en_2014-09-23-54-commissie-ic007x	ParlaMint-BE_2014-09-23-54-commissie-ic007x.u79	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 23-09-2014	2014-09-23	Committee	Zittingperiode 54	-	-	-	-	Reference	English	Regular	MP	notMinister	Groen	Groen	Opposition	Centre-left to left	CalvoKristof	Calvo, Kristof	M	1987	
ParlaMint-BE-en_2014-09-23-54-commissie-ic007x	ParlaMint-BE_2014-09-23-54-commissie-ic007x.u80	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 23-09-2014	2014-09-23	Committee	Zittingperiode 54	-	-	-	-	Reference	English	Regular	MP	notMinister	PTB	Parti du Travail de Belgique	-	Left to far-left	VanHeesMarco	Van Hees, Marco	M	1964	
ParlaMint-BE-en_2014-09-23-54-commissie-ic007x	ParlaMint-BE_2014-09-23-54-commissie-ic007x.u81	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 23-09-2014	2014-09-23	Committee	Zittingperiode 54	-	-	-	-	Reference	English	Regular	MP	notMinister	PP	Parti Populaire	-	Right to far-right	CarcaciAldo	Carcaci, Aldo	M	1949	
ParlaMint-BE-en_2014-09-23-54-commissie-ic007x	ParlaMint-BE_2014-09-23-54-commissie-ic007x.u82	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 23-09-2014	2014-09-23	Committee	Zittingperiode 54	-	-	-	-	Reference	English	Guest	notMP	notMinister	-	-	-	-	DeClercqWim	De Clercq, Wim	U	-	
ParlaMint-BE-en_2014-09-23-54-commissie-ic007x	ParlaMint-BE_2014-09-23-54-commissie-ic007x.u83	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 23-09-2014	2014-09-23	Committee	Zittingperiode 54	-	-	-	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-BE-en_2014-09-23-54-commissie-ic007x	ParlaMint-BE_2014-09-23-54-commissie-ic007x.u84	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 23-09-2014	2014-09-23	Committee	Zittingperiode 54	-	-	-	-	Reference	English	Guest	notMP	notMinister	-	-	-	-	DeClercqWim	De Clercq, Wim	U	-	
ParlaMint-BE-en_2014-09-23-54-commissie-ic007x	ParlaMint-BE_2014-09-23-54-commissie-ic007x.u85	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 23-09-2014	2014-09-23	Committee	Zittingperiode 54	-	-	-	-	Reference	English	Regular	MP	notMinister	Groen	Groen	Opposition	Centre-left to left	CalvoKristof	Calvo, Kristof	M	1987	
ParlaMint-BE-en_2014-09-23-54-commissie-ic007x	ParlaMint-BE_2014-09-23-54-commissie-ic007x.u86	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 23-09-2014	2014-09-23	Committee	Zittingperiode 54	-	-	-	-	Reference	English	Guest	notMP	notMinister	-	-	-	-	DeClercqWim	De Clercq, Wim	U	-	
ParlaMint-BE-en_2014-09-23-54-commissie-ic007x	ParlaMint-BE_2014-09-23-54-commissie-ic007x.u87	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 23-09-2014	2014-09-23	Committee	Zittingperiode 54	-	-	-	-	Reference	English	Guest	notMP	notMinister	-	-	-	-	HeyvaertGriet	Heyvaert, Griet	U	-	
ParlaMint-BE-en_2014-09-23-54-commissie-ic007x	ParlaMint-BE_2014-09-23-54-commissie-ic007x.u88	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 23-09-2014	2014-09-23	Committee	Zittingperiode 54	-	-	-	-	Reference	English	Guest	notMP	notMinister	-	-	-	-	DeClercqWim	De Clercq, Wim	U	-	
ParlaMint-BE-en_2014-09-23-54-commissie-ic007x	ParlaMint-BE_2014-09-23-54-commissie-ic007x.u89	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 23-09-2014	2014-09-23	Committee	Zittingperiode 54	-	-	-	-	Reference	English	Regular	MP	notMinister	MR	Mouvement Réformateur	Coalition	Centre-right	FriartBenoît	Friart, Benoît	M	1951	
ParlaMint-BE-en_2014-09-23-54-commissie-ic007x	ParlaMint-BE_2014-09-23-54-commissie-ic007x.u90	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 23-09-2014	2014-09-23	Committee	Zittingperiode 54	-	-	-	-	Reference	English	Regular	MP	notMinister	Ecolo	Ecologistes Confédérés pour l'Organisation de Luttes Originales	Opposition	Centre-left to left	NolletJeanMarc	Nollet, Jean-Marc	M	1970	
ParlaMint-BE-en_2014-09-23-54-commissie-ic007x	ParlaMint-BE_2014-09-23-54-commissie-ic007x.u91	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 23-09-2014	2014-09-23	Committee	Zittingperiode 54	-	-	-	-	Reference	English	Regular	MP	notMinister	PTB	Parti du Travail de Belgique	-	Left to far-left	VanHeesMarco	Van Hees, Marco	M	1964	
ParlaMint-BE-en_2014-09-23-54-commissie-ic007x	ParlaMint-BE_2014-09-23-54-commissie-ic007x.u92	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 23-09-2014	2014-09-23	Committee	Zittingperiode 54	-	-	-	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-BE-en_2014-09-23-54-commissie-ic007x	ParlaMint-BE_2014-09-23-54-commissie-ic007x.u93	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 23-09-2014	2014-09-23	Committee	Zittingperiode 54	-	-	-	-	Reference	English	Regular	MP	notMinister	PTB	Parti du Travail de Belgique	-	Left to far-left	VanHeesMarco	Van Hees, Marco	M	1964	
ParlaMint-BE-en_2014-09-23-54-commissie-ic007x	ParlaMint-BE_2014-09-23-54-commissie-ic007x.u94	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 23-09-2014	2014-09-23	Committee	Zittingperiode 54	-	-	-	-	Reference	English	Regular	MP	notMinister	PS	Parti Socialiste	Coalition	Centre-left to left	LalieuxKarine	Lalieux, Karine	F	1964	
ParlaMint-BE-en_2014-09-23-54-commissie-ic007x	ParlaMint-BE_2014-09-23-54-commissie-ic007x.u95	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 23-09-2014	2014-09-23	Committee	Zittingperiode 54	-	-	-	-	Reference	English	Regular	MP	notMinister	Groen	Groen	Opposition	Centre-left to left	CalvoKristof	Calvo, Kristof	M	1987	
ParlaMint-BE-en_2014-09-23-54-commissie-ic007x	ParlaMint-BE_2014-09-23-54-commissie-ic007x.u96	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 23-09-2014	2014-09-23	Committee	Zittingperiode 54	-	-	-	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-BE-en_2014-09-23-54-commissie-ic007x	ParlaMint-BE_2014-09-23-54-commissie-ic007x.u97	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 23-09-2014	2014-09-23	Committee	Zittingperiode 54	-	-	-	-	Reference	English	Guest	notMP	notMinister	-	-	-	-	DeClercqWim	De Clercq, Wim	U	-	
ParlaMint-BE-en_2014-09-23-54-commissie-ic007x	ParlaMint-BE_2014-09-23-54-commissie-ic007x.u98	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 23-09-2014	2014-09-23	Committee	Zittingperiode 54	-	-	-	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-BE-en_2014-09-23-54-commissie-ic007x	ParlaMint-BE_2014-09-23-54-commissie-ic007x.u99	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 23-09-2014	2014-09-23	Committee	Zittingperiode 54	-	-	-	-	Reference	English	Guest	notMP	notMinister	-	-	-	-	DeClercqWim	De Clercq, Wim	U	-	
ParlaMint-BE-en_2014-09-23-54-commissie-ic007x	ParlaMint-BE_2014-09-23-54-commissie-ic007x.u100	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 23-09-2014	2014-09-23	Committee	Zittingperiode 54	-	-	-	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-BE-en_2014-09-23-54-commissie-ic007x	ParlaMint-BE_2014-09-23-54-commissie-ic007x.u101	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 23-09-2014	2014-09-23	Committee	Zittingperiode 54	-	-	-	-	Reference	English	Guest	notMP	notMinister	-	-	-	-	DeClercqWim	De Clercq, Wim	U	-	
ParlaMint-BE-en_2014-09-23-54-commissie-ic007x	ParlaMint-BE_2014-09-23-54-commissie-ic007x.u102	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 23-09-2014	2014-09-23	Committee	Zittingperiode 54	-	-	-	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-BE-en_2014-09-23-54-commissie-ic007x	ParlaMint-BE_2014-09-23-54-commissie-ic007x.u103	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 23-09-2014	2014-09-23	Committee	Zittingperiode 54	-	-	-	-	Reference	English	Guest	notMP	notMinister	-	-	-	-	HeyvaertGriet	Heyvaert, Griet	U	-	
ParlaMint-BE-en_2014-09-23-54-commissie-ic007x	ParlaMint-BE_2014-09-23-54-commissie-ic007x.u104	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 23-09-2014	2014-09-23	Committee	Zittingperiode 54	-	-	-	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-BE-en_2014-09-23-54-commissie-ic007x	ParlaMint-BE_2014-09-23-54-commissie-ic007x.u105	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 23-09-2014	2014-09-23	Committee	Zittingperiode 54	-	-	-	-	Reference	English	Guest	notMP	notMinister	-	-	-	-	HeyvaertGriet	Heyvaert, Griet	U	-	
ParlaMint-BE-en_2014-09-23-54-commissie-ic007x	ParlaMint-BE_2014-09-23-54-commissie-ic007x.u106	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 23-09-2014	2014-09-23	Committee	Zittingperiode 54	-	-	-	-	Reference	English	Regular	MP	notMinister	Groen	Groen	Opposition	Centre-left to left	CalvoKristof	Calvo, Kristof	M	1987	
ParlaMint-BE-en_2014-09-23-54-commissie-ic007x	ParlaMint-BE_2014-09-23-54-commissie-ic007x.u107	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 23-09-2014	2014-09-23	Committee	Zittingperiode 54	-	-	-	-	Reference	English	Guest	notMP	notMinister	-	-	-	-	HeyvaertGriet	Heyvaert, Griet	U	-	
ParlaMint-BE-en_2014-09-23-54-commissie-ic007x	ParlaMint-BE_2014-09-23-54-commissie-ic007x.u108	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 23-09-2014	2014-09-23	Committee	Zittingperiode 54	-	-	-	-	Reference	English	Regular	MP	notMinister	PTB	Parti du Travail de Belgique	-	Left to far-left	VanHeesMarco	Van Hees, Marco	M	1964	
ParlaMint-BE-en_2014-09-23-54-commissie-ic007x	ParlaMint-BE_2014-09-23-54-commissie-ic007x.u109	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 23-09-2014	2014-09-23	Committee	Zittingperiode 54	-	-	-	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-BE-en_2014-09-23-54-commissie-ic007x	ParlaMint-BE_2014-09-23-54-commissie-ic007x.u110	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 23-09-2014	2014-09-23	Committee	Zittingperiode 54	-	-	-	-	Reference	English	Regular	MP	notMinister	Ecolo	Ecologistes Confédérés pour l'Organisation de Luttes Originales	Opposition	Centre-left to left	NolletJeanMarc	Nollet, Jean-Marc	M	1970	
ParlaMint-BE-en_2014-09-23-54-commissie-ic007x	ParlaMint-BE_2014-09-23-54-commissie-ic007x.u111	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 23-09-2014	2014-09-23	Committee	Zittingperiode 54	-	-	-	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-BE-en_2014-09-23-54-commissie-ic007x	ParlaMint-BE_2014-09-23-54-commissie-ic007x.u112	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 23-09-2014	2014-09-23	Committee	Zittingperiode 54	-	-	-	-	Reference	English	Regular	MP	notMinister	Groen	Groen	Opposition	Centre-left to left	CalvoKristof	Calvo, Kristof	M	1987	
ParlaMint-BE-en_2014-09-23-54-commissie-ic007x	ParlaMint-BE_2014-09-23-54-commissie-ic007x.u113	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 23-09-2014	2014-09-23	Committee	Zittingperiode 54	-	-	-	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
