ParlaMint-FR_2018-04-17-O1191.u1	The next item is the oral questions without debate.
ParlaMint-FR_2018-04-17-O1191.u61	Minister, thank you for your answers. I note that you share my concerns. What needs to be understood...
ParlaMint-FR_2018-04-17-O1191.u62	Thank you, ma'am...
ParlaMint-FR_2018-04-17-O1191.u63	Already!
ParlaMint-FR_2018-04-17-O1191.u64	Yes. I remind everyone that the six-minute deadline includes the MP's possible response to the minister.
ParlaMint-FR_2018-04-17-O1191.u65	Mr Guy Bricout has the floor to put his question, No. 295, concerning the closure of classes in rural areas.
ParlaMint-FR_2018-04-17-O1191.u66	Minister, in the Northern Department, about a quarter of the population lives in rural areas. At the initiative of the Northern Departmental Council and its Vice-President in charge of Rurality, the association of Northern Mayors and the departmental departments of your ministry worked, to reach the conclusion, on February 8, 2017, of the signing of a charter of the rural school. This charter provides for commitments to 241 out of the 648 communes in our department, for three years from the beginning of last year. This work was to be welcomed by the Secretary of State in charge of Digital and Innovation in the Senate on February 21, 2017. The President of the Republic had himself stated at the Conference of Territories on 17 July that the Territories could no longer be the adjustment variable, and that that was why there would no longer be class closures in rural territories. Minister, in my riding, largely rural, there are no fewer than 23 closures. The parents of pupils, present here, and the elected representatives have mobilized strongly: petitions, demonstrations, day and night occupations of schools, sale of school furniture on Le Bon coin have rhythmed in recent weeks. The mayor of Maretz, a small town of 1451 inhabitants, told me to be ready to pay the salary of the teaching post that he will lose next year! That is to tell you how dear rural schools are to us. A class closure is always experienced as an attack on the integrity of a municipality. Please stop doing the yoyo every year with openings and class closures, especially for one or two more children or less! Sometimes we even close a class to reopen it the following year! What is most unworthy of parents and elected representatives is that, within a limited geographical radius, we can open classes of twelve pupils for the duplication of CP or CE1 and maintain the system "more teachers than classes" with two teachers per class, and, a few kilometres away, close classes in intercommunal pedagogical grouping, to one, two or three pupils near! I conclude that we must reason by territory, not by commune, and agree on the definition of rurality in France and rural school in particular. Where, in the North, the ministry sees 57 rural communes, the prefecture has more than 200 and the department of the North 474! Minister, apart from the INSEE definition, there is no definition of rurality adaptable to national education. I suggest you work on it. I worked on the implementation of the SDAASP – departmental plan for improving services to the public – on the Northern Department...
ParlaMint-FR_2018-04-17-O1191.u67	My dear colleague, we must conclude, if you want an answer.
ParlaMint-FR_2018-04-17-O1191.u68	Mr Minister, rural areas should receive the same attention as schools in cities classified as a priority education network, which will benefit, from this year onwards, from double classes of twelve pupils.
ParlaMint-FR_2018-04-17-O1191.u69	The Minister for National Education has the floor.
ParlaMint-FR_2018-04-17-O1191.u70	Thank you for your question, honourable Member, which allows me to elaborate on this subject which is particularly dear to me. We will agree on the substance because we share the same concern of the rural school, of which I care no less than you. This question refers first and foremost to demographic issues, which deserve important work. Our only difference will be the description you're making of the preparation for next re-entry. I cannot let it be said that we neglect rural schools. This is the most false thing that emerges from the public debate right now. This is unacceptable, especially since the figures speak for themselves. I'm quoting them because they also apply to your department. There will be 32,000 fewer students in the first degree next year and we create 3,881 teaching positions in schools. Supervisory rates will increase in each department, including yours. We create 220 jobs next year in the Northern Department, despite a planned drop in the number of 2,496 students. The departmental ratio of the number of teachers per 100 pupils will be 5.68 at the start of 2018 in the Northern Department, compared to 5.52 at the beginning of 2017. It is important to make an accurate diagnosis, based on reality. We often talk about the battle of numbers, but the ones I present here are perfectly verifiable by everyone: there will be no other "true number" that will say the opposite! In short, the effort is real. My other point of divergence with you is my refusal to oppose rural to urban. On the one hand, there are REP classes in rural areas, especially in your department. The system of classes of twelve pupils therefore benefits both rural and urban areas, and we must not oppose both, although it is mostly urban areas that benefit from this scheme. On the other hand, the rates of supervision today, precisely because of the specific attention we pay to rural areas, are more favourable in rural than in urban areas. As long as we agree to tell the truth about it, I will always be present to work substantively on the issues that you have rightly pointed out. You are right: we must make a positive change in the definition of territories in order to have a broader view of them. We must also avoid certain absurd decisions related to too mechanical consideration of threshold effects. I'm very open on the subject. I am therefore in favour of your proposal to reflect with national representation on the issues involved in the definition of rural areas. We are also beginning to do so within the framework of the departmental rural agreements, including with the Northern Department. We can, of course, in the future further improve this thinking. I would like to assure you of my full attention to this question, which also refers us to the remedies that we must find, all together, to another issue that goes beyond school: that of the decline in the population in rural areas.
ParlaMint-FR_2018-04-17-O1191.u71	Mrs Pires Beaune has the floor to put her question, No 290, on the consequences of reducing compulsory education.
ParlaMint-FR_2018-04-17-O1191.u72	Mr. Minister of National Education, on 27 March, the President of the Republic announced, on the occasion of the launch of the work of the assizes of kindergarten, that the age at which education would become compulsory would be lowered to three years, which is, moreover, already in effect since almost all children are enrolled at that age. As you know, municipalities and certain intercommunalities contribute to the running costs of private educational institutions under a contract of association with the State under the communal scheme. This obligation now applies only to primary school, since it is justified in the name of equal treatment between children when their education is compulsory. In the context of declining allocations, still prevailing this year, communities cannot bear the financial burden of extending the obligation to pay a lump sum to all kindergarten classes. I would add that the contribution created would be all the more burdensome because the cost of schooling of children is higher in kindergarten than in primary school, because of the important complementary supervision provided, among other things, by ATSEM – the specialized territorial agents of nursery schools – alongside the teachers of schools. Despite the opportunities that have been given to you in recent weeks, you have not made a clear statement on the intentions of the Government. Will the municipalities, yes or no, have to pay a communal fee for kindergarten classes in private schools? If so, how will the State compensate for this new burden? If not, are you considering going back to the 1959 Debré law to clarify the form of association contracts?
ParlaMint-FR_2018-04-17-O1191.u73	The Minister for National Education has the floor.
ParlaMint-FR_2018-04-17-O1191.u74	Madam Member, your question tends to minimize the positive impact of the reform announced by the President of the Republic and to maximize the concerns it may raise.
ParlaMint-FR_2018-04-17-O1191.u75	No, really not.
ParlaMint-FR_2018-04-17-O1191.u76	If that is not the case, I welcome it. As a first step, I would like to recall the reasons for this historic decision. As the subject is to be dealt with in a future bill, we have ample time to work on its various consequences. In short, let's look at why before we consider how. This new educational obligation is not to be minimized. You said that three-year schooling was already a reality, but it is only true for just over 95% of children: more than 20,000 children are not affected. I do not consider this to be negligible, especially as this number tends to increase and may be much larger in some territories, such as the overseas. In addition, this trend may correspond to rather disturbing societal phenomena, such as the non-schooling of girls. I am sure that this issue concerns you as well. This measure is therefore part of a general student success strategy, with an emphasis on the importance of kindergarten, where much is done about the development and language skills of children. Both in social and educational terms, this measure is of great importance: it makes it possible to affirm the identity of the nursery school itself. The assizes of the nursery school, which were presided over by Boris Cyrulnik, were the occasion to remind him. The announcement of the President of the Republic is part of this historic context. All the changes in compulsory schooling have corresponded to profound changes in the school as well as to social considerations – I reminded you – which are themselves articulated with pedagogical considerations. The financial consequences of this measure, which you mentioned, relate primarily to national education, since it will have to create more posts in nursery schools to accommodate these new pupils. We anticipate it fully, within the framework of the Government's priority at primary school, and the creation of posts in the first level is planned for the next few years. In addition, the national education services are working closely with the Directorate-General for Local Government to implement concretely the reduction of compulsory education to three years. The consequences, both for municipalities and for national education services, are therefore studied. A broad consultation of elected representatives' associations will also be conducted, as part of the bill to be introduced in 2019, which gives us time. This will be an opportunity to take stock of the territorial disparities, whether it be the three-year school enrolment rate or the respective share of public and private education, which can be very different in different regions. It will also be an opportunity to work on demography: we are seeing a steady decline in the number of students in the first degree, confirmed by INSEE for the next few years. This decline will allow both public and private schools to better manage the absorption of new students. As for the legal and financial consequences of the measure, they will be studied in the interest of the pupils in accordance with article 72-2 of the Constitution.
ParlaMint-FR_2018-04-17-O1191.u77	Minister, I would like to remind you that the author of the question must be given the opportunity to answer you. Mrs Pires Beaune, briefly my dear colleague, has the floor.
ParlaMint-FR_2018-04-17-O1191.u78	Minister, I would like to reassure you that I am not trying to minimize the measure at all. It is a laudable goal to lower the age of compulsory schooling in order to enrol the remaining 5 per cent of children. My point was about the financial consequences of this measure for communities, especially since municipalities, as you know, have already had to deal with very important tasks under the previous government and half of them are seeing their staffing continue to decline.
ParlaMint-FR_2018-04-17-O1191.u79	Thank you, my dear colleague...
ParlaMint-FR_2018-04-17-O1191.u80	I repeat: the objective is commendable, and my question was purely financial.
ParlaMint-FR_2018-04-17-O1191.u81	Mrs Marietta Karamanli has the floor to raise her question, No. 292, on the name of Roger Vercel College in Le Mans.
ParlaMint-FR_2018-04-17-O1191.u82	Minister of National Education, I wanted to ask you about the name of Roger Vercel du Mans College in the Sarthe. Teachers, parents of students and the National Federation of Resistant and Patriotic Deportees and Internees have been calling for the name change of this college since 2012. The parents of students expressed overwhelmingly, at nearly 90%, their desire to see this college change its name. Like me, many elected officials have joined in this request. If we know Roger Vercel as the winner of the 1934 Goncourt Prize, we also know that he collaborated as an editorialist in a vichyst newspaper condemned to the Liberation, in which he took a clearly anti-Semitic position in 1940. He then welcomed the next elimination of the Jew from French literary life: "the elimination of the Jew, as a thinker and writer, will react in extraordinary ways to the literature of tomorrow." These public statements are not only reprehensible, they also condemn their author not to be able to embody the values expected of the one to whom the name of a public educational institution is given. The choice of proper name on the frontons of our colleges carries meaning and values. To appoint a college is to pay tribute to a personality, his work and his actions. Even if this change is legally a matter for the departmental council, the Ministry of National Education cannot remain indifferent to this situation. The municipal council of Le Mans, which in 1968 appointed Roger Vercel College, has, three weeks ago, largely repealed this decision. This deliberation, which is probably of little legal value, represents, on the other hand, the expression of an acquired local opinion. The executive of the departmental council opposes this decision for reasons such as "We don't redo history" or "It is up to the teachers to explain to the students that France, at the time of the occupation, was anti-Semitic". To these arguments, it is answered: "History is what we do with it, it is a human and living science" and "Teachers do their work when they talk about occupied France". How can we convey secular and republican values when the students of the college must bear the name of a man who did not share these values? How can we talk about the duty of memory to children if the department does not itself take care of this duty? At this time when the Republic seeks to be exemplary, maintaining the name of a writer whose ideas are detestable is hardly audible. Minister, what is the state's position on this situation, which should lead us not to suggest that the nation, which carries values, does not defend them on a daily basis for the benefit of present and new generations? The recent terrible news must lead us to greater vigilance.
ParlaMint-FR_2018-04-17-O1191.u83	The Minister for National Education has the floor.
ParlaMint-FR_2018-04-17-O1191.u84	Madam Member, your question is important and we can only be terrified at the reading of the sentences you have mentioned, a fortiori in view of the topicality that you have referred to. It is my role to highlight this evidence. I must also be very careful to ensure that everyone's skills are respected. As you yourself have pointed out, article L. 421-24 of the Education Code provides that the designation or change of name of local public educational institutions is the competence of the territorial community of attachment. The change of name of Roger Vercel College is therefore the sole responsibility of the Sarthe department. For this purpose he must take the opinion of the mayor of the municipality seat of the establishment, as well as of the board of directors of the establishment. These opinions are not binding on the community that is the only jurisdiction to make a final determination. The departments of the Ministry of National Education therefore have no competence in this matter and have no means of interfering in a decision which has been legally taken by the departmental council of the Sarthe. I want to respect the skills of the communities in this area, but I want to assure you once again that I share your indignation about what you have said. More generally, I invite everyone to be cautious when it comes to baptizing or debaptizing colleges. Projecting historical quarrels over all the names of the establishments could open a Pandora's box, which would be counterproductive. On the other hand, local authorities must be able to consider extreme cases. I take this opportunity to give you an overview of the denominations of the institutions in France, denominations whose vocation is to have an ethical and historical resonance with our students. These denominations often pay tribute to the Republic and to the men and women who built it – politicians, writers, scientists. Jules Ferry, the great man of the free and secular school, is the name most frequently chosen by the communities. He was ahead of Jacques Prévert, Jean Moulin, Jean Jaurès, Antoine de Saint-Exupéry, Victor Hugo, Louis Pasteur and the spouses Curie. The institutions also pay tribute to the pedagogues who shaped our educational system: Jean Macé, Paul Bert, former minister of public education, Pauline Kergomard, considered to have invented the nursery school, or Jean Zay, mythical figure of national education, murdered by the Militia in 1944. The school name map also reflects the cultural geography of France. These names allow us to carry our values, and I recommended that Colonel Beltrame's be given to institutions. I was pleased to learn that a college in the Alpes-Maritimes will soon bear its name.
ParlaMint-FR_2018-04-17-O1191.u85	Mr President, I would like to respond!
ParlaMint-FR_2018-04-17-O1191.u86	I have to abide by the rules, ma'am, the six minutes are up. The minister answers at length, and that's very good, but it would also be good to give the questioner a few seconds to answer it.
ParlaMint-FR_2018-04-17-O1191.u87	Mrs Pascale Fontenel-Person has the floor to raise her question, No. 277, on unfilled teaching posts.
ParlaMint-FR_2018-04-17-O1191.u88	Minister, my question concerns the number of unfilled positions and the problems of recruiting teachers in national education. Many teachers missed the call of the 2017 school year and many schools did not find replacements. This situation has continued in Sarthe for three years. An association of parents of pupils conducted a count and noted the non-appointment of several teachers. On September 4, 2017, three professors were not yet appointed to the institution. Various steps were taken by this association to replace them, using social networks and regularly calling the rectorate. Minister, you are aware of this delicate situation as a petition was sent to you last February. However, to date, in addition to the repeated absence of many other professors, there is still a lack of a professor of technology even though this subject is in the patent program. Assessment for the eighty-eight fourth-grade students: since September, they have had 54 hours of physics-chemistry courses instead of the 189 planned by the programme, or 72 per cent of the courses not taught; and 21 hours of technology courses out of the 126 planned, or 84 per cent of courses not delivered. This lack of teachers has created a serious educational deficit for these students, who will not be able to be caught up by the end of the year and thus create significant inequalities between students. Unfortunately, as you know, this college is just one of many. At the time of the start of 2018, it is urgent to act. Equal opportunities for school success is a key priority, and I know, Minister, that this is of great importance to you. So what measures do you intend to implement to guarantee the right to education for all? What means could be put in place to address these recruitment problems? Would temporary or even permanent procedures such as the recruitment of teachers in other academies, on the basis of volunteerism, or the improvement of the conditions for the training and admission of teachers be possible?
ParlaMint-FR_2018-04-17-O1191.u89	The Minister for National Education has the floor.
ParlaMint-FR_2018-04-17-O1191.u90	Madam Member, the question of the replacement of teachers who are absent, whether from the colleague, from primary school or from high school, is obviously one of the most important for the school system. The non-replacement of these teachers is one of the most negative aspects experienced by families. It is not just a question of means: at the beginning of last year, in fact, we broke records in terms of means of replacement, both in the first degree and in the second degree. It is also a matter of organization, which poses even greater problems in certain areas where remoteness makes things difficult – as has been seen in one of the previous questions. In short, it is not so much a question of budget or means as an issue of organisation, and that is why I am currently reflecting on the evolution of our alternative methods. Before dealing with the particular case that you mentioned, I must tell you that improving the replacement of absent teachers will therefore be one of the priorities of the time ahead, with three imperatives: better information, strengthening the existing potential and improving the management of replacement. The first measures taken in this regard resulted in the publication of the decree of 9 May 2017 on the exercise of the functions of replacement teachers of the first degree and the circular of 15 March 2017 on the improvement of the replacement device. But we need to go further. The circular I have just quoted reactivates the protocols provided for in the decree of 26 August 2005 which define, in each second degree establishment, the organization of the replacement. In my view, the internalization of replacement within each institution is a good method. These provisions allow, within the framework of a protocol defined in each school, to mobilise teachers for short-term replacement, in accordance with their qualifications, up to an additional five hours per week and 60 hours per school year. The head of the school must seek the agreement of the teachers to participate in the scheme as a matter of priority, even if he or she has the possibility of using the designation in the absence of voluntary teachers. In addition to the replacements carried out by the teachers of the school, there is also the replacement zone (TZR), which gives priority to long-term replacements but can also be mobilised for short-term replacements. For example, more than 20,000 hours were provided by TZRs for short-term replacement. The efforts of the academies to overcome the difficulties of replacement are tangible. On 1 September 2017, 702 contract workers, by means of instruction, were already employed in the lycées and colleges of the Nantes Academy. Throughout September, 169 additional full-time equivalents were recruited. The Court of Auditors recognises the efforts made by the Ministry of National Education to combat the disaffection of the teaching profession. It is a comprehensive teacher recruitment strategy that will provide a structural response to the problem you have raised. This is part of the future reforms: we will indeed undertake a reform of teacher training which will include a reform of the pre-recruitment system and will provide the necessary pools.
ParlaMint-FR_2018-04-17-O1191.u91	We must conclude, Minister, if you want Mrs Fontenel-Person to be able to answer you.
ParlaMint-FR_2018-04-17-O1191.u92	With regard to the department of the Sarthe and more particularly the Paul-Chevallier College of the Grand Lucé, to which you referred, I still want to convey to you good news, which attests to the attention we pay to this establishment.
ParlaMint-FR_2018-04-17-O1191.u93	Thank you, Minister...
ParlaMint-FR_2018-04-17-O1191.u94	On such a serious issue, it is necessary for our colleague to respond to the minister!
ParlaMint-FR_2018-04-17-O1191.u95	A professor of physics and chemistry was recruited at the beginning of the winter holidays. As for the professor of technology, he's just been recruited last Friday. Personalised support will be possible for students who have suffered from the absences you mentioned.
ParlaMint-FR_2018-04-17-O1191.u96	Mrs Pascale Fontenel-Person has the floor for a very brief statement.
ParlaMint-FR_2018-04-17-O1191.u97	Thank you, Minister. Indeed, I have just learned that the replacement has been done since Monday.
ParlaMint-FR_2018-04-17-O1191.u98	Mrs Laurence Dumont has the floor to put her question, No 291, on the Crous de Normandie.
ParlaMint-FR_2018-04-17-O1191.u99	Minister of National Education, in the framework of the law on the new territorial organization of the Republic – NOTRE law – and the creation of a single Normandy, a balance had been struck between Lower Normandy and Upper Normandy on the division of powers and the seat of public institutions. For example, public education and research institutions would have their headquarters in Caen, while regional prefecture and other services would be located in Rouen. With the creation of the CROUS – the regional centre for academic and academic works – in Normandy, this state commitment seemed to have been respected since the Minister of Higher Education announced last October that the headquarters of this new institution would be located in Caen, as planned. This declaration was called into question, a month later, by the Prime Minister himself, unilaterally deciding that the CROUS de Normandie would be located in Rouen, which amazes many elected officials and the staff of the two current CROUS. That is why almost all the parliamentarians of Calvados, the mayor of Caen and the president of the University of Caen-Normandie have twice called upon the Prime Minister. In response to our letters, the latter told us that it was in the name of the balance between the territories that he had made this choice. However, we did not have any financial elements on this file. However, the current premises of the CROUS de Rouen, which are poorly adapted, are located, at the contrario of the CROUS de Caen, outside the university campuses. This would certainly require the construction of a new seat in Rouen. Therefore, in the interests of transparency, can the Government undertake to transmit to us, before any publication in the Official Journal of the implementation of the CROUS of Normandy, a detailed comparative financial study between the sites of Caen and Rouen? At a time when efforts are being made by the French, it would be inconceivable that the solution chosen would be the most expensive.
ParlaMint-FR_2018-04-17-O1191.u100	The Minister for National Education has the floor.
ParlaMint-FR_2018-04-17-O1191.u101	Madam Member, you have already asked my colleague Frédérique Vidal about this. Today, she asks me to give you this answer, which I am happy to do. As you know, the Normandy region has asked to be the first region to experiment with a new organization of national education and higher education services. This is good news for this region, as we are putting it at the forefront of a number of innovations in national education and higher education. In particular, the two academies are now driven only by one rector, which has led to a rebalancing of services: the rectorate is installed in one city and the CROUS in another. The initial decision had been made at the time when the region had a regional rectorate and two academic rectorates, but I can reassure you for the future: a balance was found by installing the rectorate in Caen and the CROUS in Rouen. It is important to stress that the rectorate, the fundamental institution of national education, will remain in Caen, which will guarantee respect for the balances which you have recalled the necessity. The CROUS de Normandie will be born on January 1, 2019. Thanks to the movement I have just described, this CROUS should be the third or fourth CROUS in France in terms of numbers and housing stock. Of course, its headquarters will be in Rouen, but it will be organised in three poles, Caen, Rouen and Le Havre, each one piloting both the services to students within its site and cross-cutting functions across the region. This organisation will make it possible to have a more important CROUS, with more investment capacity, while creating directions of sites in university cities, for a better symbiosis with higher education institutions spread throughout the territory of the Normandy region. We have the chance to drive this building site to build, not to reduce. Indeed, the allocation of the future CROUS of Normandy for 2019 should be at least equal to the sum of the endowments of the two current CROUS of Caen and Rouen. The same applies to the employment ceiling. It is first and foremost this news that must be retained by the actors, because it is good news for Normandy, Caen and Rouen. Thanks to the excellent work of the Prefigurative Director General, no geographical movement of staff is planned or required: the balanced organization chart between the three sites allowed each one to position themselves, after an exemplary individual and collective consultation, on a position corresponding to his/her skills and aspirations. Those who wanted to move were able to do so, those who preferred to stay in the same place were granted their request. In the long term, the question of the building of the headquarters in Rouen will arise. Forward-looking work is engaged with communities and institutions, the idea being to naturally favour a campus, in the transparency that you have requested and that is obviously quite natural.
ParlaMint-FR_2018-04-17-O1191.u102	Mrs Laurence Dumont has the floor.
ParlaMint-FR_2018-04-17-O1191.u103	Minister, you cannot call this news "good" because it is contrary to all the commitments made by the state until October last. It also has nothing to do with the fact that we are a pilot academy with a single rector. My question was only about the financial cost of the operation. If the seat of the CROUS is maintained in Caen, as planned, it will cost nothing. If the new institution's headquarters are relocated to Rouen, a new building will have to be built at a cost that is likely to reach several million euros. I regret that you have not informed me on this issue and that you have not even undertaken, on behalf of the Government, to provide us with a comparative study of the financial costs of these two options. All the parliamentarians of Calvados, the mayor of Caen and the president of the University of Caen-Normandie are concerned about this issue. The least you can do is answer the questions asked! Again, we are talking about the commitment of public funds.
ParlaMint-FR_2018-04-17-O1191.u104	I agree.
ParlaMint-FR_2018-04-17-O1191.u105	Your comment that the future CROUS budget will be the sum of the current two CROUS allocations is not enough to satisfy or comfort us. Again, it is a matter of building ex nihilo a new CROUS in Rouen when we have everything we need in Caen and the state has made a commitment to this city.
ParlaMint-FR_2018-04-17-O1191.u106	Mrs Nicole Dubré-Chirat has the floor to raise her question, No 268, on the representativeness of the new communes.
ParlaMint-FR_2018-04-17-O1191.u107	Minister to the Minister of State, Minister of the Interior, I would like to ask you about the development and establishment of new municipalities throughout the Republic. In fact, 517 new communes were created in two years, bringing together nearly 1800 communes and 1.8 million inhabitants. Elected from Maine-et-Loire, where the development of the new communes has been particularly important, I wonder about the possibility of taking a first stock of the establishment of these new local authorities or of basing itself on the one carried out by the Association of Mayors of France in order to reflect on new proposals aimed at ensuring the proper representation of the delegated communes in the municipal councils of the new communes, all without ignoring the current framework resulting from the law of 16 March 2015 on the improvement of the regime of the new commune. The results of these groupings appear to be generally positive. There has been a general trend of enthusiasm around the new commune, on the part of both the population and the voluntary sector, as well as of the staff and elected representatives. The difficulties encountered are mainly due to the problems of addressing and the complexity of certain administrative procedures in the transitional phase. Concerns remain about the representation of elected representatives and the organisation of the commune after 2020. The elected representatives of these new municipalities interviewed by the Association des mayores de France and those whom I had the opportunity to meet in my constituency plead for an increase in the number of elected representatives, for the establishment of a minimum number of elected representatives per historic commune within the municipal council of the new municipality, or for an adaptation of the voting method by integrating a proportion of the proportion or by providing representative lists with reserved places. I would like to know the Government's position on the organization of these communities before approaching the upcoming municipal elections.
ParlaMint-FR_2018-04-17-O1191.u108	The Minister has the floor to the Minister of State, Minister of the Interior.
ParlaMint-FR_2018-04-17-O1191.u109	Madam Member, you are asking me about the new communes. Indeed, as you have recalled, since 2015 – knowing that the decision to create the new communes date from the 2010 reform of the territorial authorities, designed by the Pélissard law – 1856 communes have merged to form 554 new communes, bringing together nearly 1.9 million inhabitants. Many of these communes, by a kind of cultural tradition, are located in the northwest quarter of the metropolitan territory, particularly in the department of Maine-et-Loire, of which you are elected, Madam Member, and which is particularly active in this field. Simply put, the Government supports the creation of new communes. The continuation of the specific incentive financial regime for new municipalities created by 1 January 2019, voted in the 2018 Finance Act, is expected to result in the creation of additional new municipalities in the coming months. You know that the special feature of this new system of communes lies in the delegated communes: the old communes automatically become delegated communes, unless the municipal councils decide otherwise before the new communes are created. There are many provisions governing the number of deputy mayors and deputy mayors. It should be recalled, however, that the functions of deputy mayor of the new municipality are not accounted for under the 30% ceiling, which is a facility for the delegate mayors. There are also many opportunities to create municipal conferences in the delegated municipalities. Behind your question, I understand that you are also asking me about the number of municipal councillors. Today, when a new municipality is created, the two municipal councils can sit together, regardless of the number of councillors combined – which may be important when it comes to large municipalities, as is the case with the new municipality created in Annecy. In a second stage, the new municipalities will benefit from the advantage of the upper layer: if the new municipality has for example 3500 inhabitants, it will benefit from the upper layer and will therefore have a larger number of municipal councillors, knowing that, of course, the elections of 2020 will focus on a single unit – the new municipality – and that the lists will have to be drawn up for it. It will be up to each candidate list to include representatives from all delegated communes, as is the case in a "normal" commune, where efforts are being made to establish lists of candidates from all neighbourhoods. Step three: The number of counsellors will be reduced to the number corresponding to the population. I know that some people are asking to amend the law to go back to the representation of delegated communes in the new communes. This is very complicated, because the new communes are sometimes made up of many communes. To put it very clearly, the maps were known before the constitution of the new communes. In short, the new communes are new communes in their own right.
ParlaMint-FR_2018-04-17-O1191.u110	Mrs Laurianne Rossi has the floor to raise her question, No. 276 on residential parking rates.
ParlaMint-FR_2018-04-17-O1191.u111	Madam Minister, first of all, I want to involve my colleagues Bergé, Cesarini, Fugit, Lazaar, Lebec, Marsaud, Perea, Perrot, Petit, Raphan, Taquet and Vanceunebrock-Mialon, who are also struck by a municipal parking policy in their territories, which must alert us all and mobilize us. My question concerns the very worrying development of residential parking rates in several municipalities in our country, first and foremost the city of Montrouge, located in my constituency of Hauts-de-Seine. The law on the modernization of territorial public action and the affirmation of metropolises, known as the MAPTAM law, has organised the decriminalisation and decentralization of paid parking. As of January 1, 2018, communities can set parking and post-parking rates freely and delegate the management of this service to a third party. However, we note in several cities, Montrouge in the lead, that this delegation of public service has been accompanied by a very worrying increase in residential parking rates, which go so far as to double compared to the old rates, often without relevant justification or citizen consultation. Did the decriminalisation of fines, as provided for by the MAPTAM law, involve imposing such an increase in tariffs on our fellow citizens, up to several hundred euros per month? Is it acceptable for our citizens, traders and artisans to have to pay some more than 30 euros for just a few hours of parking? The parking choices of these communities are very serious in terms of purchasing power of course, jobs and business life, as well as mobility. I am already seeing a postponement of parking in the neighbouring cities in my constituency. I also see people, up until now public transport users, taking back their cars every day to escape this perceived unfair pricing, with very worrying effects in terms of traffic congestion and pollution, even as we are working collectively for cleaner mobility. These political and tariff choices, which are certainly municipal, cannot leave national representation indifferent to many of our fellow citizens, such as a new tax and a commodification of public space. I would therefore like to know, Madam Minister, what the Government's position is on what is similar to a deviation of the MAPTAM Act and what action it intends to take to remedy such situations.
ParlaMint-FR_2018-04-17-O1191.u112	The Minister has the floor to the Minister of State, Minister of the Interior.
ParlaMint-FR_2018-04-17-O1191.u113	I would like to remind you, Madam Member – as well as all the colleagues you have associated with your question! – that the reform of paid parking is part of the decentralisation and has been put in place at the request of local and regional authorities under the previous government. I was a senator myself, and I remember very well the desire expressed by the elected officials to reform the parking lot. Thus, in accordance with the principle of the free administration of territorial authorities, it is now up to each municipality or intercommunality which has chosen to apply this reform to define the modalities of its implementation within the framework laid down by law. It is really the communal or intercommunal freedom that applies. In this case, in accordance with Article L. 2333-87 of the General Code of Local and Regional Authorities, the community must draw up by deliberation, on the one hand, the tariff schedule for the immediate payment of the parking fee, and, on the other hand, the amount of the post-parking fee, in the event of absence or insufficiency of payment. Each community can adjust this scale and, in particular, provide for a specific fee for certain categories of users, including residents of the municipality. In view of the evidence gathered by reform actors, including elected associations, the majority of the communities did not increase the rate of the first hours of parking compared to the grids they applied in 2017 for the same duration of parking. However, to the extent that the amount of the post-parking package corresponds to the maximum planned parking time, these same communities have often decided to extend the time range of the authorized parking and have changed their rate schedule accordingly, which may have generated local feedback from users. It is still too early to learn from a reform that came into effect three and a half months ago and while more than half of the approximately 530 communities that have already decided to implement it were not operational at the beginning of April, due to the lack of completion of their technical projects – such as the updating of timers. Nevertheless, Madam Member, after listening to you and considering the first elements that they have made public, I know that some cities have seen since the beginning of the year a decrease in the number of suction cars, a greater ease for motorists to find a place, a very significant increase in the immediate payment to the horoderator, an increase in the number of requests for parking cards for residents and professionals and car park subscriptions, and finally a relatively small national challenge. The Government is paying attention to the situation that you have mentioned and we will look closely at the elements related to the situation in Montrouge.
ParlaMint-FR_2018-04-17-O1191.u114	Mrs Laurianne Rossi has the floor.
ParlaMint-FR_2018-04-17-O1191.u115	Thank you, minister, for that clarification. Indeed, I understand that the principle of community self-government applies and that each community can adjust this scale and provide for specific fees. I also hear, and welcome, that the majority of communities have not increased these rates. However, some cities show very worrying increases, creating equally worrying inequalities between territories and neighbouring cities.
ParlaMint-FR_2018-04-17-O1191.u116	Thank you, my dear colleague...
ParlaMint-FR_2018-04-17-O1191.u117	While the number of suction cars is decreasing, the fact that some of our fellow citizens are taking their vehicles back to travel seems to me to run counter to mobility policies.
ParlaMint-FR_2018-04-17-O1191.u118	Mr Eric Pauget has the floor to put his question, No. 282, on the police force in the Alpes-Maritimes.
