ParlaMint-FR_2018-02-20-O1145.u1	The next item is the oral questions without debate.
ParlaMint-FR_2018-02-20-O1145.u49	Thank you for your answer, Madam Secretary of State. I just want to say, "One more little effort! You are referring to additional appropriations: I would ask you to confirm them very quickly and, of course, to confirm that they will be destined for this ardéchoise operation.
ParlaMint-FR_2018-02-20-O1145.u50	Mrs Marion Lenne, speaking on behalf of the Group of the European People's Party, raised her question, No 145, concerning the South-Leman RER project.
ParlaMint-FR_2018-02-20-O1145.u51	I would like to draw the Government's attention to the need to support German mobility, in particular the South-Leman RER project, an extension of the Geneva Express between Évian-les-Bains and Saint-Gingolph-Switzerland. I associate with my question the deputies La République en marche de Haute-Savoie, Frédérique Lardet, Véronique Riotton, Xavier Roseren, Ain, Olga Givernet, and the French abroad of Switzerland and Liechtenstein, Joachim Son-Forget. At the Council of Ministers on 20 December, the Government identified two priorities for mobility: first, to address the imbalances in current transport; Secondly, think about tomorrow's mobility. The French Chablais, the fifth electoral district of Haute-Savoie, will certainly benefit from the end of the "white zones" in terms of mobility, as well as from the planned plan of de-enclavement. Let me point out that the lines of the brand new Léman Express network will come into being in 2019. The completion of this project, which dates back more than a century, will see the birth of the largest cross-border RER in Europe, which will link Geneva, Thonon and Evian quickly and effectively. The opening up of the French Chablais necessarily implies the development of an offer adapted to this cross-border mobility, of regional interest and which is of vital importance to all of us in terms of the future of our territory and its economic and tourist development. In addition, east of Leman, the opening will be railway and lake. Indeed, while the Duron report recalls that the motorway link between Machilly and Thonon-les-Bains is a local project, its multimodal, rail or lake continuity gives it a fully national and international dimension. Therefore, the resumption of the South-Leman RER line, also known as the Tonkin line, enjoys the strong support of the Swiss authorities and deserves the same support on the French side, so that the tower of Lake Geneva from Geneva-Cointrin International Airport can be connected by rail. Thirty-five years after the Inland Transport Policy Act, I would therefore like to know the Government's intentions with regard to the reopening of the South-Leman RER line for passenger transport, and, more broadly, whether cross-border and multimodal projects will be integrated into the future mobility policy bill.
ParlaMint-FR_2018-02-20-O1145.u52	The Secretary of State to the Minister of State, Minister for Ecological and Solidarity Transition, has the floor.
ParlaMint-FR_2018-02-20-O1145.u53	The Évian-Saint-Gingolph section is part of the so-called Tonkin line that connects, south of Lake Geneva, Saint-Maurice, in Switzerland, to Geneva, via Evian-les-Bains and Thonon-les-Bains. The French section between Saint-Gingolph and Évian, 18 kilometres long, has been closed to traffic since 1988. Passenger traffic stopped in 1938, freight stopped in 1988, and the passage of the "Rive-Blue Express" tourist train extended the operation of the line until 1998. A project to put the line back into service is envisaged by local French and Swiss actors, with a view to the creation of a continuous rail service on the south shore of Lake Geneva and the possible integration of the line into the Geneva RER after the creation of the Cornavin-Eaux Vives-Annemasse network, known as CEVA. Existing studies indicate that this line could receive an average of 1,800 travellers per day, assuming about 15 trips per day during the week. The preliminary studies and the first phase of the preliminary studies, funded from the Interreg V programme, have been completed. An application for funding for further studies will be submitted by the region to Interreg V in mid-2018. Studies could be carried out by 2020. The cost of the project, which includes the creation of new stations, is now estimated at 191 million euros under the economic conditions of 2015. The French financing of the reopening of the Evian-Saint-Gingolph line is not included in the plan contract concluded between the State and the Auvergne-Rhône-Alpes region, which constitutes the single framework for the financial intervention of the State in the operations of renewal and modernisation of regional railway lines hosting passenger traffic. Beyond this aspect, the particularly strong constraints on the budget of the Agence de financement des infrastructures de transport de France, AFITF, as well as the priority given to the operations for the reliability and security of the network raise the question of the means that the State can mobilise for the regeneration of the regional lines of the national rail network. There is a need to prioritize funding to match the needs and resources available, ensuring priority is given to the structuring network. You'll easily understand that, deputy. Therefore, the plan to reopen the line between Évian and Saint-Gingolph requires that the Auvergne-Rhône-Alpes region, the organising authority for regional rail transport, and all the local and regional authorities concerned themselves identify the most relevant answers, in particular from an economic point of view, to the questions of sustainable mobility, according to the characteristics of the territories, in order to find the best compromise for our citizens between the scarcity of resources, on the one hand, and the supply of rail at regional level, on the other.
ParlaMint-FR_2018-02-20-O1145.u54	Mrs Marion Lenne has the floor.
ParlaMint-FR_2018-02-20-O1145.u55	Thank you, Madam Secretary of State, for these points of answer. Let me stress once again the need to support German mobility, in particular through the Leman Express. I am well aware that the project is already formalised and implemented for 2019, but in order to give it overall coherence, the reactivation of the Tonkin line must be supported by the state. I therefore count on you to ensure that this reactivation is put on the agenda of the next meeting of the Directorate-General for Transport Infrastructure and the Sea with its Swiss counterparts, on 24 April in Lausanne – a perfect place, you will agree, to mention the German mobility.
ParlaMint-FR_2018-02-20-O1145.u56	Mrs Severine Gipson has the floor to put her question, No 148, concerning the SNCF lines in Normandy.
ParlaMint-FR_2018-02-20-O1145.u57	My question will have a particular resonance for thousands of Normans, because it concerns the difficult situation faced by users of Norman SNCF lines. On 26 December last, traffic at the departure and arrival of Saint-Lazare station was completely interrupted for several hours. Of course, this has made the headlines of the newspapers, but it is every day that the trains are broken, late or deleted, and it is unexplained. While the Normans pay a fare worthy of high-speed lines, travel times have increased for twenty years, making Normandy the only region of France that has moved away from the capital and which, together with Corsica, does not see the TGV passing. The daily lives of users are affected by these abolitions, breakdowns and delays: it is thousands of personal and professional lives that are put in trouble, and it is a whole region that suffers with territories deprived of the hope of economic and tourist development. I am aware of the efforts made by the State, which is committed to financing the renewal of rolling stock under the agreement with the Normandy region, by taking over the acquisition of forty Bombardier Omneo Premium trainsets and by developing the maintenance device. I fear, however, that this will not solve the problems associated with the chronic lack of investment in this once profitable line. This situation can no longer be sustained. Pepy had stated in 2010 that "the SNCF [had] a debt to Normandy." Since then, the situation has deteriorated. At the time of the announced reform of the SNCF, what measures does the Government intend to implement to reduce the number of incidents, so that the Normans do not let the train of modernity pass?
ParlaMint-FR_2018-02-20-O1145.u58	The Secretary of State to the Minister of State, Minister for Ecological and Solidarity Transition, has the floor.
ParlaMint-FR_2018-02-20-O1145.u59	Madam Member, you call our attention to the situation of the Norman railway lines, on which the service does not appear satisfactory. In particular, you are aiming for a chronic investment deficiency that would cause numerous breakdowns and delays. It must be admitted that you are right: the regularity of the Norman lines was not good in 2017. The Minister of Transport is well aware of this situation, in large part related to the reliability of aging rolling stock. Without waiting for the renewal of this equipment, actions have been taken by the operator to improve the service, in particular by monitoring the train preparation as best as possible. This had a positive impact in the second half of 2017. With regard to this renewal, as you mentioned, the State is taking over the acquisition of 40 Bombardier two-level trainsets for an amount of 720 million euros. This new equipment is destined for the lines Paris-Caen-Cherbourg/ Trouville-Deauville and Paris-Rouen - Le Havre. Commercial releases are planned between 2019 and 2021 and should lead to a significant improvement in both comfort and regularity. The State is also involved in the financing of rail transport infrastructure, alongside the region, in the framework of the State-region plan contracts – CPER – with Normandy and the inter-regional plan contract State-region – CPIER – Seine Valley. Nearly €450 million of investments are planned by 2020 for the modernisation and accessibility of Norman lines. The State will also be careful that, beyond these operations, the necessary investments in infrastructure renewal are made by SNCF Réseau, so that the condition of the tracks, in particular, allows the railway mode to offer a high level of robustness and, of course, safety. Finally, the modernisation of the Serqueux-Gisors axis, whose realization phase is financed to the tune of 90 million euros by the State, will make it possible to offer an alternative route to the classic route Paris-Rouen - Le Havre for freight trains, and thus contribute to the desaturation of the network.
ParlaMint-FR_2018-02-20-O1145.u60	Mrs Severine Gipson has the floor.
ParlaMint-FR_2018-02-20-O1145.u61	Thank you for your answer, Madam Secretary of State, which bears witness to a real awareness of the problems we face on a daily basis. The people who take these transports, as I do myself to come to the National Assembly, do on a daily basis. The population has changed and needs these trains every day.
ParlaMint-FR_2018-02-20-O1145.u62	I call Mr Saïd Ahamada to speak on his question, No 151, concerning the fight against maritime pollution.
ParlaMint-FR_2018-02-20-O1145.u63	I would like to address the issue of pollution from ships' fuel, which would cause 60,000 deaths every year in Europe – this would be tantamount to removing from the map cities like Chambéry or Valencia. The sulphur content of these vessels, particularly in the Marseilles harbour, is 3500 times higher than that of diesel motor vehicles. Every year, the social cost of this pollution would be 58 billion euros for Europe! I commend the Government for the willingness it expressed at the Interministerial Committee on the Sea – CIMer – last November to combat this type of pollution. Measure 18 provides for the State to support and support port and maritime actors in their transition to liquefied natural gas (LNG) powertrains. On the basis of the economy of the sea, the Prime Minister mentioned two projects: on the normative level, the adaptation of regulations to facilitate the supply of LNG to ships in ports; In financial terms, the study of measures to be taken by the Government to assist stakeholders in the sector in the development of LNG-fuelled vessels and to accompany them. As Special Rapporteur on Maritime Affairs, I would like to know more precisely the action plan that is or will be implemented by the Government after these announcements, as well as its timetable. You have understood, every day lost today, they are human lives lost in France and Europe.
ParlaMint-FR_2018-02-20-O1145.u64	The Secretary of State to the Minister of State, Minister for Ecological and Solidarity Transition, has the floor.
ParlaMint-FR_2018-02-20-O1145.u65	Mr President, you are asking the Minister of Transport and, more broadly, the Ministry of the Ecological and Solidarity Transition about the implementation of measure No 18 of the last Interministerial Committee on the Sea, on the public support of maritime and port actors in their energy transition to liquefied natural gases. Reducing air emissions, whether global warming or air pollution, is indeed a major issue that France is vehemently defending with the International Maritime Organisation and the European Union. In this context, the transition from ships to liquefied natural gas is a solution that we strongly wish to encourage. Many French ports are already largely mobilized and a national strategy for the deployment of LNG infrastructure in ports was drawn up in December 2016. The aim is now to deploy fixed and mobile LNG installations, such as storage vessels, to seafront-targeted ports by 2020-2025. This involves regulatory adjustments, including local regulations for the transport and handling of dangerous goods; These are already under way in the various major seaports. In addition, work on the revision of ship depreciation arrangements has been initiated in response to the need to encourage fleet renewal. They are expected to conclude in the coming weeks to find their place in the 2019 Finance Bill. This is a government priority that we will have the opportunity to discuss again.
ParlaMint-FR_2018-02-20-O1145.u66	Mrs Josy Poueyto has the floor to put her question, No 140, on third-party access to natural gas storage.
ParlaMint-FR_2018-02-20-O1145.u67	The Energy Regulatory Commission – the CRE – is currently preparing third-party access to natural gas storage. The scheme also provides for the regulation of operators' incomes. In short, storage capacity will be marketed at auction and the differences between revenues and regulated revenues will be compensated. I'll spare you the details, because it's a real gas factory. It wouldn't be a big deal if the company TIGF, one of the two players in gas storage in France, whose headquarters are based in Pau, didn't alarm me to tell me that it will get out of it weakened. The closure of storage in the south-west is even imagined. That's disturbing! Since 2013, TIGF has increased its market share from 20% to 36%, but the value of the assets retained by the regulator would be 30% lower than the company's economic valuation. With this calculation, TIGF predicts revenue losses in the future, in the order of 26% compared to its 2017 turnover. Conversely, the revenues of the other market player, Storengy, a subsidiary of Engie, would increase significantly. Without questioning, of course, the independence of the CRE, I seek to understand whether the competitiveness of offers is properly taken into account. If the existence of a form of imbalance of treatment between operators were to be confirmed, it would be a bad signal to investors. Madam Secretary of State, do you have any elements to reassure the gas industry in my region?
ParlaMint-FR_2018-02-20-O1145.u68	The Secretary of State to the Minister of State, Minister for Ecological and Solidarity Transition, has the floor.
ParlaMint-FR_2018-02-20-O1145.u69	Madam Member, you are questioning Nicolas Hulot, Minister of State, Minister for the ecological and solidarity transition. He couldn't be present, so he asked me to answer you. Underground storage of natural gas is an essential logistical link in gas supply in France. The creation of stocks near consumption areas during the summer period reduces the risk of network saturation and responds to heavy consumption during winter periods. They thus contribute to the proper functioning and optimisation of the gas system and avoid the development of additional network infrastructures. Storage in the south-west of France, far from the main natural gas inlet flows to France in the north-east, is fully involved. The legislative framework for underground storage has been thoroughly reformed through Act No. 2017-1839 of 30 December 2017 putting an end to the research and exploitation of hydrocarbons and laying down various provisions on energy and the environment. Thus, the storage infrastructures necessary for the security of natural gas supply are defined within the framework of the multiannual energy programming and operators of these essential infrastructures are obliged to keep them in operation. The reform consists in setting up economic regulation of operators of these essential storage infrastructures, in order to ensure better control of costs for the benefit of the final consumer and their coverage by the tariff for the use of natural gas transmission networks, which ensures that infrastructures remain in good condition regardless of the economic conditions of the market. Moreover, the storage capacity of essential infrastructure is marketed through public auctions, a transparent and non-discriminatory mechanism that ensures the filling of storage. The Energy Regulatory Commission plays a key role in the implementation of this reform. It is responsible for regulating operators of essential storage infrastructure, as it already is for other gas infrastructure. It shall set the rates for the use of the transmission network in order to cover the costs of the infrastructure for the provision of the transport service. Finally, it lays down the modalities for the auctioning of essential storage infrastructure capacity. As an independent administrative authority, the CRE has extensive experience in regulating energy markets, and its decisions are being developed. With regard to taking account of the economic performance of storage infrastructure, I would like to point out, on behalf of the Minister of State, that the law authorizes the implementation of incentive regulation mechanisms, which the Government is in favour of.
ParlaMint-FR_2018-02-20-O1145.u70	Mr Gilles Le Gendre, speaking on behalf of the Group of the European People's Party, raised his question, No. 156, concerning the fight against trademark piracy.
ParlaMint-FR_2018-02-20-O1145.u71	Mr. Secretary of State to the Minister for Action and Public Accounts, brandjacking – brand looting, in good French – consists, for online hotel booking platforms, of diverting customers from the establishments with which they are or are not in commercial relationship and thus forcing hoteliers to pay commissions that undermine their profitability. Let us look a little more at the details of this complex mechanism. When an Internet user seizes on a search engine, especially on the most famous of them, whose name begins with a "g" and ends with a "e", a request for a specific hotel, the first links that appear are, not that of the hotel's site sought, but those of the booking centres, which we will not advertise here, because all those who have experienced them know them perfectly. These sponsored links have as their main title the names of the institutions sought, but they redirect users to these booking platforms, which benefit from the best places on the search page. This is the result of a well-known auction system of all advertisers on the Internet, which reserves the best locations for the most bidders. This phenomenon has been even more harmful since February 2016. On that date, the same search engine has made advertisements less and less recognizable, so that they appear as classic and objective information. The yellow graphic chart that characterized the sponsored links was replaced by a simple "advertisement", graphically embedded in the text, in such a way that it was least identifiable. On the other hand, the search engine gives more and more space to commercial links, while non-commercial referencing is relegated to the bottom of the search page. The result is obvious: the consumer is deceived. According to a study by the UK Telecommunications Regulatory Authority in spring 2016, one in two adults does not differentiate between advertising content on a search engine and a non-commercial search result. This practice is extremely penalizing for hotel operators, and even more so for small establishments, such as the Latin district, of which I am the elected one, many of which are doing a great job for the attractiveness of this high place of the capital popular with foreign tourists. It also undermines the transparency of consumer information and therefore constitutes a serious infringement of the proper functioning of competition. Secretary of State, in welcoming the tireless fight that your ministry, under the leadership of Bruno Le Maire, is leading, on other fronts, to force the world's major players on the Internet to respect the economic and fiscal rules of the game that they free themselves too easily, I ask for your help. What actions could you take to effectively combat this unacceptable practice of brand looting?
ParlaMint-FR_2018-02-20-O1145.u72	The Secretary of State to the Minister for Action and Public Accounts has the floor.
ParlaMint-FR_2018-02-20-O1145.u73	Mr. Member of Parliament, like you, the Government is committed to ensuring that consumers have transparent and fair information, which is a prerequisite not only for them to defend their interests and make the best choices, but also for competition between companies to be effective and to ensure the optimal functioning of markets. In this regard, the Government is mindful of the fact that the major platforms are not free from the rules of consumer protection and competition. While the development of the digital economy is a source of many opportunities, it must be regulated to ensure transparency, loyalty and trust, serving both consumers and businesses. The regulation of platforms is thus a fundamental focus of the Government and the Ministry. On 29 September 2017, the Government signed three decrees to strengthen the loyalty and transparency of platforms. Search engines, but also sites that offer hotel rankings or referencing, must, since 1 January 2018, specify the criteria for classification. Moreover, for each ranking result, in the vicinity of the offer or classified content, any online platform operator shall disclose, by any means clearly distinguishing that result, the information according to which its ranking was influenced by the existence of a contractual relationship, a capitalistic link or a remuneration, including for advertising, between it and the supplier referenced. These provisions are crucial because the ranking of websites by search engines or that of offers by comparator sites have a major impact on the behaviour of consumers and therefore on the lives of businesses; This is particularly the case in the tourism and accommodation sector. These decrees have also reinforced the obligations of platforms in other areas, in particular with regard to false online notices – which, again, distort competition – as well as consumer information on market places or collaborative economy sites. You're asking me what the Government is planning for 2018. In its 2018 investigation programming, DGCCRF, the Directorate-General for Competition, Consumer Affairs and Fraud Prevention, has planned to conduct inspections of these sites in order to verify compliance with their obligations and to ensure that stakeholders have clear and fair information, in accordance with the decrees I have cited. If, as a first step, it is a priority to raise awareness among professionals, particularly small businesses, of the new provisions, sanctions will be applied quickly. As a reminder, in 2016, the DGCCRF had controlled nearly 11,000 websites. I would add that if the purchase of keywords allowed by the platform is not in itself a default, the hotelier who would see his trademark used without authorization can implement the complaint procedure organised by the platform, or even act in civil liability against the author of the damage. We stand by your side to accompany these professionals.
ParlaMint-FR_2018-02-20-O1145.u74	Mr Gilles Le Gendre has the floor.
ParlaMint-FR_2018-02-20-O1145.u75	I would like to thank the Secretary of State for the highly reasoned, precise and convincing nature of his response, which would bring appeasement to a profession that called him his wishes.
ParlaMint-FR_2018-02-20-O1145.u76	Mr Laurent Furst has the floor to put his question, No 133, on remuneration within the financial ministries.
ParlaMint-FR_2018-02-20-O1145.u77	Mr Secretary of State, the first President of the Court of Auditors has addressed to the Ministers Le Maire and Darmanin, recommendations inherent in the remunerations of the senior management of the economic and financial ministries. Before I get to the heart of the matter, honesty leads me to say that the note points out that in some areas improvements have been observed. Having said that, we are faced with some old practices that continue. The time given to me does not allow me to go into the details; I will also read two headings of the report. The title of paragraph 2.1 reads: "The high level of remuneration of deputy heads of public finances is difficult to justify". We are talking about an average wage of 202000 euros, up to 256000 euros. If, in my personal capacity, I am not shocked to see talent properly paid, I would stress that the professional risk of these senior officials is close to zero.
ParlaMint-FR_2018-02-20-O1145.u78	That's the least we can say!
ParlaMint-FR_2018-02-20-O1145.u79	The second element is much more serious, and I quote the title of paragraph 1: "The persistence of irregular practices in compensation matters". Some bonuses would be paid without a legal basis, while others would be paid through the irregular use of the supplementary function allowance. Bercy is a quality administration, but sincerely, this is all messy. This is a mess, for these very high-ranking officials with gold salaries are the very ones who apply rigour to our whole society; They should be blameless. This is messy, because it gives the feeling of a caste that allows itself a lot. This is a mess at a time when our prisons, our nursing homes, our army are sorely underfunded. Finally, I would say that it is in the interest of the President, former Minister of Economy, and the Prime Minister, both from the senior public service, to ensure that this issue is resolved without delay. Mr Secretary of State, I have no doubt that the Government's response is reassuring for the future, although the general level of remuneration will remain extravagant for a few hundred senior officials. My question concerns the following points: when premiums are paid without a legal basis, are they intended to be reimbursed? Should not the legal liability of the authorising officer and the accounting officer be incurred? Was there not, in this case, a breach of the basic rules of public accounting?
ParlaMint-FR_2018-02-20-O1145.u80	Very good question!
ParlaMint-FR_2018-02-20-O1145.u81	Bravo!
ParlaMint-FR_2018-02-20-O1145.u82	The Secretary of State to the Minister for Action and Public Accounts has the floor.
ParlaMint-FR_2018-02-20-O1145.u83	Mr President, in its report of last October on the remuneration of senior management of economic and financial ministries, the Court of Auditors recommends that the remaining irregularities in the payment of certain allowances and the overpayment of the deputy heads of public finances, AGFIP, be stopped. With regard to irregularities, it should be recalled that since the beginning of the 2000s the economic and financial ministries have been involved in a general movement to restore the premiums to legal order, which is now almost complete. The last remaining difficulties, which are rightly pointed out by the Court of Auditors, are linked either to transitional arrangements in the process of extinction or to measures designed to continue. In the first case, the Minister of Action and Public Accounts decided to move forward with the termination of these arrangements, which were born during major reorganizations and concern less than ten executives – seven, more specifically – on 1 January 2019 instead of 2023, as originally planned. In the second case, the compensation concerned will all be given a legal basis. This is a file currently being worked on by the Director of FIPB. With regard to the remuneration of AGFIPs, it should be recalled that it corresponds to a very strong managerial responsibility, with local directorates having several thousand agents. Nevertheless, the Court of Auditors is right to call for greater consistency in the remuneration of senior management, which requires a reduction in the highest remuneration. These reductions in remuneration have already begun to be applied, even before the publication of the Court of Auditors' report. Thus, between 2013 – the first full year of implementation of AGFIP remuneration – and 2017, the gross remuneration allocated to AGFIP fell by EUR 10 million, a decrease of 19.4%, while at the same time the number of staff decreased by 14%. New measures will enable the Court to respond to its observations: the abolition of the highest rank of AGFIP, the exceptional class, will lead in particular to the abolition of thirty-three of the forty-two highest salaries of the Ministry. Finally, let us not forget that the questions put by the Court of Auditors on remuneration policy are part of a more general reflection aimed at increasing the variable share according to the merit and performance of the executive heads of the State. These developments will be built in the coming years.
ParlaMint-FR_2018-02-20-O1145.u84	Mr Laurent Furst has the floor.
ParlaMint-FR_2018-02-20-O1145.u85	Secretary of State, I am not blaming the ministerial team that is currently leading Bercy. Having said that, I was afraid of that answer. You yourself mentioned the irregularities; My question was not about the progressive regularization policy you are following, but about the control of past irregularities. When particularly large premiums are paid without being based on a text, should there be sanction, yes or no?
ParlaMint-FR_2018-02-20-O1145.u86	Yes!
ParlaMint-FR_2018-02-20-O1145.u87	Admittedly, the issue is difficult and complex; It calls into question the highest officials of the State, in any case the best paid. Unfortunately, as I feared, you did not answer this question that the French are entitled to ask themselves.
ParlaMint-FR_2018-02-20-O1145.u88	All right!
ParlaMint-FR_2018-02-20-O1145.u89	When's the penalty?
ParlaMint-FR_2018-02-20-O1145.u90	The meeting was suspended.
ParlaMint-FR_2018-02-20-O1145.u91	The meeting was resumed.
ParlaMint-FR_2018-02-20-O1145.u92	Mrs Anne-Laurence Petel has the floor to raise her question, No 152, concerning the staffing of the Court of Appeal of Aix-en-Provence.
ParlaMint-FR_2018-02-20-O1145.u93	Madam Keeper of the Seals, my question concerns the human resources available to the courts under the jurisdiction of the Court of Appeal of Aix-en-Provence, and in particular the Court of Grand Instance of Aix-en-Provence. To date, eight high-level and eighteen high-level courts are under the jurisdiction of the Aix-en-Provence Court of Appeal. They are divided into four departments: Alpes-de-Haute-Provence, Alpes-Maritimes, Bouches-du-Rhône and Var. The 600 magistrates and 1500 civil servants assigned to these courts, including 134 magistrates and 200 civil servants at the Aix Court of Appeal alone, make it possible to render more than 25,000 judgments per year in the civil chambers, 5000 in the correctional chambers and more than 150 in the assize courts. Every year, the Ministry of Justice publishes a job location circular detailing the number of judicial posts to be created, calculated on the basis of the volume of activity. However, there is sometimes a gap between these new posts and the number of actual appointments: many posts are not filled due to the lack of available magistrates. The case of the Court of Appeal in Aix-en-Provence is particularly eloquent: 41 judicial posts are vacant to date, plus 104 vacancies for clerks and civil servants. The Court of Grand Instance of Aix-en-Provence, in particular, finds itself in great difficulty. The situation is all the more worrying as the new prison in Aix-Luynes 2 is expected to be overcrowded very quickly. The theoretical number of prisoners is 640, but 930 prisoners are already planned, bringing the total number of prisoners in the prisons of Aix-Luynes 1 and Aix-Luynes 2 to nearly 2000. This will inevitably lead to more activity for the courts of jurisdiction, which will be difficult if not impossible to absorb in the current state of human resources. Aix-en-Provence has been a historic city of law for five centuries. Its Court of Appeal and the courts under its jurisdiction account for just over 10% of judicial activity in France. The problems of understaffing are a reflection of a tense national situation, but I believe that his case deserves special attention. I would therefore like to know what are the causes of this shortage of judges and how you intend to remedy this, Madam Keeper of the Seals, both in Aix-en-Provence and at national level.
ParlaMint-FR_2018-02-20-O1145.u94	The next speaker is Ms. Custody of Seals, Minister of Justice.
ParlaMint-FR_2018-02-20-O1145.u95	Madam Member, you have drawn my attention to the situation of the judiciary of the Court of Appeal in Aix-en-Provence. First of all, I would like to point out that, for more than five years, resources have been mobilised at national level to support the implementation of the various reforms undertaken. Particular attention was paid to recruitment, by a very significant increase in the number of posts offered in the competitions and by the organization of complementary competitions, despite a constrained budgetary context. As I have had the opportunity to tell you on several occasions, the 2018 Justice Budget, an increase of 3.9%, is the first step in a five-year programming law that will improve the day-to-day functioning of jurisdictions. In 2018, 148 new posts in the judicial services, including 100 judicial posts, will fill vacancies in court and develop teams around magistrates. As you have pointed out, the job location circular sets the number of positions per jurisdiction, by function and by grade in the courts of appeal, the courts of main instance and the courts of appeal each year in order to ensure the normal functioning of the courts. In particular, with regard to the Court of Appeal in Aix-en-Provence, the current job location circular provides for 651 judges over the entire jurisdiction, including 491 at the headquarters and 160 at the public prosecutor's office. I am not unaware of the vacancies you have highlighted, but the Ministry of Justice is seeking to fill them. The situation is expected to improve significantly this year, due to the proposed appointments released yesterday, February 19, and the development of the list of positions for the 2016 promotion auditors, who will take up their first judicial duties on September 1st. This will reduce the number of vacancies for two prosecutors and at least seven judges at the seat, subject to the advice of the Supreme Council of the Judiciary. I can assure you, honourable Member, that my services pay great attention to the situation of each jurisdiction, and in particular that of the Court of Appeal in Aix-en-Provence.
ParlaMint-FR_2018-02-20-O1145.u96	Mr Gilles Lurton, speaking on behalf of the Group of the European People's Party, raised his question, No. 136, on judicial reform and interdepartmentalization.
ParlaMint-FR_2018-02-20-O1145.u97	Madam Keeper of the Seals, the year 2018 will see the installation of the court of Saint-Malo-Dinan in a new judicial city, in Saint-Malo, which will bring together the court of great instance, the court of instance, the council of prud'hommes and the court of commerce, thus equipping the magistrates with a formidable tool that should allow them to project themselves towards the future. This achievement is rare enough to be emphasized, and I will be very happy to welcome you to Saint-Malo for its inauguration. This new judicial city would not have been possible without the mobilization of local elected officials, magistrates and lawyers who, following the 2007 judicial reform, accepted the merger of the courts of Saint-Malo and Dinan, two courts located in different departments. This merger is now working very well; with the magistrates, the bar of Saint-Malo-Dinan, the prud'homaux advisers and the judges of the commercial court, we wish to preserve it for the future. I do not hide from you, Madam Keeper of the Seals, that the report by our former colleagues Dominique Raimbourg and Philippe Houillon on the organisation of our judicial system, which was handed over to you on 15 January, worries us. First of all, it worries us about its opposition to interdepartmentalisation, even though it was it in Saint-Malo that allowed us to preserve the indispensable proximity between justice and citizens.
ParlaMint-FR_2018-02-20-O1145.u98	Yes!
ParlaMint-FR_2018-02-20-O1145.u99	The Committee is also concerned that it proposes to re-establish a local court next to a court with re-defined jurisdiction, with a reorganization of the jurisdiction of the courts of high instance at the level of the departments, in order to re-establish in each of them a single court of first instance. In our view, such a proposal runs counter to easy access to justice for our fellow citizens. Therefore, Madam Keeper of the Seals, I would like to know your intentions with regard to the proposals of this report, and to remind you once again that, as far as we are concerned, we want to make the Court of Saint-Malo-Dinan a court of full exercise, whose prerogatives extend to a territory covering part of the Ille-et-Vilaine and part of the Côtes-d'Armor.
ParlaMint-FR_2018-02-20-O1145.u100	All right!
ParlaMint-FR_2018-02-20-O1145.u101	The next speaker is Ms. Custody of Seals, Minister of Justice.
ParlaMint-FR_2018-02-20-O1145.u102	As you know, Mr. Member of Parliament, and as I have already had the opportunity to say on several occasions before you, the Government launched, last October, the "projects of justice", which cover five themes, one of which concerns the adaptation of the territorial organisation of justice. The reports on these five projects were submitted to me on 15 January. On that date, I initiated a two-phase dialogue with all stakeholders, with the first phase almost completed. As I have already had the opportunity to say, the reform of the territorial organisation of justice aims to satisfy the essential interests of the litigants – it is my first prism and it is in line with your concern, Mr Lurton. We must ensure that people have access to justice that is simple, direct, transparent and, I hope, prompt. On the basis of these principles, developments have been envisaged by Mr Raimbourg and Mr Houillon. Subsequently, we will make concrete and operational decisions, which will find their translation in the 2018-2022 law of programming for justice and will have to reconcile the requirements of proximity, specialization and efficiency of the courts. As far as the courts of Saint-Malo and Dinan are concerned, I would be happy to accept your invitation, Mr. Lurton.
ParlaMint-FR_2018-02-20-O1145.u103	[[Smile]] Good news!
ParlaMint-FR_2018-02-20-O1145.u104	I say again before your assembly what I have already had the opportunity to say: of course, no judicial site will be closed. On the other hand, we imagine that a reform of the network can be thought of as an opportunity to modernise our judicial organisation for the benefit of the citizen. The reform, as envisaged at this stage by the rapporteurs of the "fields of justice", is based on the desire to strengthen the proximity with the litigants by keeping as closely as possible all the cases of the day-to-day, tried by the trial courts. More specialized or complex litigation will need to be decided by more efficient collegial teams. It would also be desirable to ensure a strengthened criminal chain at the departmental level in order to build more effective criminal policies. In my view, this will ensure real proximity and greater efficiency. At the end of the first phase of consultation, which has already taken place, as I have told you, I will propose principles for judicial organisation. However, these principles will not apply immediately on the territory, because I do not want to decide everything about Paris. I hope that there will be a process of consultation at local level, which will allow us to assess in practical terms how the organizational principles we have set out can be applied in practice and thus differentiated across each of the territories. This is what will happen for Saint-Malo and Dinan: I will have the opportunity to refer to a consultation, carried out at local level, the modalities for applying the principles that we have set out. I assure you that the reform that we want will not be at the expense of the service rendered to the litigants, nor to the detriment of the proximity that we must guarantee to the people who are dealing with our public service of justice. I am sure that we share these objectives.
ParlaMint-FR_2018-02-20-O1145.u105	Mr Gilles Lurton has the floor.
ParlaMint-FR_2018-02-20-O1145.u106	Madam Keeper of the Seals, thank you for your answer. Like you, I believe that initiatives should start at the local level. I will, of course, convey your answer to the magistrates and the bar of Saint-Malo, who has asked to meet with you to discuss these matters with you.
