ParlaMint-FR_2018-07-10-E1007.u1	The next item is the question to the Government.
ParlaMint-FR_2018-07-10-E1007.u227	That's what you're doing!
ParlaMint-FR_2018-07-10-E1007.u228	[[Applause on several benches of the LaREM group]] ...that is to say, the electoral process, the representative process, the ability to listen and debate without shouting, even though we do not agree, that is to say all that constitutes the quality of a democracy. I believe it very deeply. The winds that are coming are bad, Congressman.
ParlaMint-FR_2018-07-10-E1007.u229	Whose fault is it?
ParlaMint-FR_2018-07-10-E1007.u230	You're the one who blows them!
ParlaMint-FR_2018-07-10-E1007.u231	It can always be said that the bad winds come from the other side of the House – I have heard too much of this speech. Bad winds do not come from the other side of the House. They come from our weaknesses, our cowardice.
ParlaMint-FR_2018-07-10-E1007.u232	The cowardice of the government!
ParlaMint-FR_2018-07-10-E1007.u233	[[Applause on the benches of the LaREM, MODEM and IDU groups. – Some Members of the LaREM Group also stand up]] They come from our inability to achieve results and that is what the Government is trying to overcome.
ParlaMint-FR_2018-07-10-E1007.u234	Mr Patrick Hetzel, for the Group of the European People's Party, has the floor.
ParlaMint-FR_2018-07-10-E1007.u235	[["Oh! » on a few benches of the LaREM group]] Minister for Higher Education, access to higher education has undergone a radical change with the introduction, in the rush, of Parcoursup. While the goal displayed was to remove the draw by lot, it must be noted that you made the situation worse. Today, 150,000 bachelors have not yet received a favourable proposal. Moreover, bachelors and their families are astonished by the exceptionally short deadlines for validating a choice and the total absence of effective remedies for the least fortunate candidates. Bachelors are now obliged to confirm, within six days, the proposals for admission. By refraining from providing that the silence kept by an institution on an application submitted is equivalent to an immediately objectionable refusal decision, the text deprives high school students of any recourse before the end of the procedure, that is, on 5 September, the date that coincides with the academic year. Finally, the greatest opacity surrounds the operation of Parcoursup. The Government is opposed to the communication of local algorithms developed to determine the order of the files, down from the law for a digital Republic. Unfortunate candidates have only partial information on the real grounds for refusal. Under the guise of protecting the secrecy of deliberations, you have introduced a regime which is particularly derogating from the right of access to the main algorithms which are used for the adoption of decisions which are yet individual. This total lack of transparency in access to higher education is a real regression. [[Applause on the benches of the LR group and on some benches of the UDI-Agir group]] Madam Minister, what do you intend to do to correct the shooting, to put in place a fair procedure and above all to allow the tens of thousands of bachelors who are still waiting to finally know where they will study next year?
ParlaMint-FR_2018-07-10-E1007.u236	The Minister for National Education has the floor.
ParlaMint-FR_2018-07-10-E1007.u237	[[Applause on the benches of the LaREM group]] Each week, a different review is issued on Parcoursup. I can only salute the creativity that you demonstrate, after many others.
ParlaMint-FR_2018-07-10-E1007.u238	The French don't laugh!
ParlaMint-FR_2018-07-10-E1007.u239	Mr. Hetzel knows what he's talking about!
ParlaMint-FR_2018-07-10-E1007.u240	[[Applause on the benches of the LaREM and MODEM groups]] This creativity was illustrated this weekend. For two days, social networks were blazing under the influence of false news: the story of a young Polynesian woman whose wishes in Paris would have been refused; It turns out that she received four proposals from the best preparatory classes in France. But, for two days, we were insulted, vilified. And that's how it's been for two months: we've been instrumentalizing an anxiety that we're causing.
ParlaMint-FR_2018-07-10-E1007.u241	Calimero!
ParlaMint-FR_2018-07-10-E1007.u242	[[Same movements]] Today, however, the results of Parcoursup are much better than those of APB – Post-Bac Admission – last year. Here are the figures: 676929 registered received on average three proposals; More than 90% of general high school students have a proposal today.
ParlaMint-FR_2018-07-10-E1007.u243	What about the others?
ParlaMint-FR_2018-07-10-E1007.u244	As for the professional bachelors, subject that I looked closely at, of 103175 who made a wish, 67% received a proposal...
ParlaMint-FR_2018-07-10-E1007.u245	So a third stay on the tile!
ParlaMint-FR_2018-07-10-E1007.u246	[[Applause on a few benches of the LaREM group]] ...of which 57% in BTS – compared to 46% last year with APB. The measures taken are social, they are favourable to the bachelors and they are reassuring because the freedom of the high school students has won in the design of the Courseup. With regard to the algorithm, for the first time it was revealed. Previously, the APB algorithm was transmitted on a piece of paper. This time, it was given three months ahead thanks to Frédérique Vidal and Mounir Mahjoubi. On each of the points, therefore, Parcoursup is a step forward compared to PDB. Places in higher education were created by my colleague Frédérique Vidal. For my part, I created 2000 places of BTS and 1,700 places of "bridge classes" for professional ferries.
ParlaMint-FR_2018-07-10-E1007.u247	You're out of the ground!
ParlaMint-FR_2018-07-10-E1007.u248	[[Applause on the benches of the LaREM and MODEM groups]] We will take stock in September and you will see that the criticisms made were not justified.
ParlaMint-FR_2018-07-10-E1007.u249	The next speaker is Mr Jean-Marie Fiévet, for the La République group on the move.
ParlaMint-FR_2018-07-10-E1007.u250	My question is to the Minister of State, Minister of the Interior. [[Vif applause on all benches]] In a few days, unfortunately, the forest fire season will begin. The firefighter I am knows that climate change significantly increases the surface of the areas concerned. The Provence-Alpes-Côte d'Azur, Occitanie and Nouvelle-Aquitaine regions are experiencing increasing fires. Every summer, reinforcement columns from all over France are engaged to help local firefighters; It is the entire civil security community that is engaged as closely as possible to the interventions, and here we can all salute the firefighters for their courage, professionalism and self-denial. Canadair's air fleet is regularly engaged in reinforcements in other EU countries – Portugal, Spain, Greece and many other countries. In his address to the firefighters in October 2017, the President of the Republic had expressed the wish that a European civil security force, both land and air, should be formed. It was followed in its proposal by the European Commission in November. [[Applause on several benches of the LaREM group]] As a former firefighter, I can only applaud this initiative. However, this measure is still not on Parliament's agenda, nor on the agenda of the Council of the European Union. Can you tell us, Minister of State, what is the status of negotiations with our partners? The establishment of this European civil security force should be achieved as soon as possible.
ParlaMint-FR_2018-07-10-E1007.u251	All right!
ParlaMint-FR_2018-07-10-E1007.u252	The next speaker is the Minister of State, Minister for the Interior.
ParlaMint-FR_2018-07-10-E1007.u253	You have just reminded us, MP: in 2017, we experienced one of the worst years of forest fires, not only in France, of course, where 20,000 hectares of vegetation were destroyed, but also in all the countries of the Mediterranean basin. In Portugal, for example, 587,000 hectares have been destroyed, and this country has unfortunately deplored sixty victims. After this episode, the President of the Republic had proposed to the European Commission the creation of a European civil protection force. The President of the Commission responded to these proposals, and a major reform of the existing European mechanism was initiated last November. In particular, it provides for the creation of a European reserve of resources to respond to crises, called "Rescue". This reserve aims to improve the performance of our mutual assistance system, whose response capacity could be undermined last summer by the intensity of forest fires in southern Europe. It will make it possible to take a new step in European solidarity, at the service of the inhabitants of our different countries. [[Applause on a few benches of the LaREM group]] Nevertheless, we want to go further in European cooperation by creating a truly mutualised fleet. It is on this point that we are moving forward with the European Commission today.
ParlaMint-FR_2018-07-10-E1007.u254	Mr Pierre Dharréville, for the Group of the Democratic and Republican Left, has the floor.
ParlaMint-FR_2018-07-10-E1007.u255	Prime Minister, presidentialism extends as much as it can its shadow over the Republic, and that is not the idea of a Democratic Republic. Yesterday, we were able to hear the President stubbornly defend your action and detail your road map, and that is not the idea of a social republic. For the past year, you have produced many damage in the daily lives of employees, pensioners, jobless people, young people... Your Republic is that of the first of the ropes, of the inequalities, of an aristocracy to which the system recognizes merit; It's so little Republic, basically. There won't be a cake for everyone, we are told, while a few put on the towel. This old cake story that one could not share lack of respect to those whose work creates wealth. [[Applause on the benches of the GDR, FI and NG groups]] You try to sell your policy by paying for words, opposite words, disguised words. Explain to us: how are you going to improve the grid of public services by kneeling down the municipalities, by reducing the means of the state more and more, by abolishing massively, at Bercy and at customs, staff that earn more than they cost? How are you going to respond to the crisis in the public hospital or to the challenge of losing autonomy while allocating €40 billion to large companies in 2019 via the CICE, the tax credit for competitiveness and employment, and the reliefs of employer social contributions? How are you going to fight inequality by joyfully defending capitalism, undermining the foundations of the security system, attacking social assistance, privatizing public services, applying liberal revenues that give power to the market and desecrate public impotence?
ParlaMint-FR_2018-07-10-E1007.u256	The Secretary of State to the Prime Minister, spokesman for the Government, has the floor.
ParlaMint-FR_2018-07-10-E1007.u257	Your comments are so excessive, honourable Member, that they call for a very measured response on my part.
ParlaMint-FR_2018-07-10-E1007.u258	It's too easy!
ParlaMint-FR_2018-07-10-E1007.u259	It's not serious!
ParlaMint-FR_2018-07-10-E1007.u260	Our social model, to which you are obviously very attached, as everyone on these benches, was imagined after the second global conflict, in a France in reconstruction, where unemployment was at a historically low level and which we will probably never again reach, in a France where we had to build a new system of social protection.
ParlaMint-FR_2018-07-10-E1007.u261	So what now?
ParlaMint-FR_2018-07-10-E1007.u262	We then imagined a welfare state, whose role was to redress the inequalities created by the market.
ParlaMint-FR_2018-07-10-E1007.u263	And avoid war!
ParlaMint-FR_2018-07-10-E1007.u264	This social model worked during the Thirty Gloryes. The protections he has provided have led to an increase in the average standard of living of our fellow citizens. But, it is clear – and you are making this observation with us – that, for twenty years, this social model has been at a standstill,...
ParlaMint-FR_2018-07-10-E1007.u265	Why?
ParlaMint-FR_2018-07-10-E1007.u266	Whose fault?
ParlaMint-FR_2018-07-10-E1007.u267	...that it does not prevent the initial inequalities from reproducing,...
ParlaMint-FR_2018-07-10-E1007.u268	You're maintaining them!
ParlaMint-FR_2018-07-10-E1007.u269	...that our education system generates, every year, 20% of the children we sacrifice.
ParlaMint-FR_2018-07-10-E1007.u270	You're talking nonsense!
ParlaMint-FR_2018-07-10-E1007.u271	The model we are proposing is aimed precisely at tackling inequalities, not once they are settled in the lives of our fellow citizens, but at the root.
ParlaMint-FR_2018-07-10-E1007.u272	You know very well that's not true!
ParlaMint-FR_2018-07-10-E1007.u273	It tends to prevent inequalities from being created, because there is nothing more unbearable than the inequalities established after which we constantly run through social policies.
ParlaMint-FR_2018-07-10-E1007.u274	Liberalism is at stake!
ParlaMint-FR_2018-07-10-E1007.u275	I'll take one example. You're saying we didn't do anything for the neighborhoods. However, in the last school year, we halved the number of children per class in working-class neighbourhoods, and teachers – not the Government – say that the results of this measure are spectacular.
ParlaMint-FR_2018-07-10-E1007.u276	That's not true!
ParlaMint-FR_2018-07-10-E1007.u277	[[Applause on a few benches of the LaREM group]] We put an end to the sacrifice of 20% of an age class. We are proud of this, and it is a modern social policy, Mr.
ParlaMint-FR_2018-07-10-E1007.u278	You're a song dealer!
ParlaMint-FR_2018-07-10-E1007.u279	[[Smile. – Applause on a few benches of the LaREM group]] As many colleagues have asked, I would like to inform the House that the afternoon meeting will be adjourned at nineteen and forty-five and that the evening sitting will only begin at twenty-one and forty-five, for reasons that everyone will understand well, relating to national unity.
ParlaMint-FR_2018-07-10-E1007.u280	And live the Belgians!
ParlaMint-FR_2018-07-10-E1007.u281	The next speaker is Mr Didier Martin, for the La République group on the move.
ParlaMint-FR_2018-07-10-E1007.u282	Mr. Secretary of State to the Minister for Europe and Foreign Affairs, at the interdepartmental committee on tourism in January 2018, the Prime Minister indicated his willingness to strengthen the state's resources dedicated to the development of French tourism in metropolitan France and overseas. He then stressed the essential role of the tourist development agency, the sole operator of the State, Atout France, in its function of engineering private and public projects and of promoting the sectors and our territories. Atout France's resources must be strengthened to increase the number of visitors from 88 million to 100 million, to increase the turnover of French tourism from 40 billion euros to 50 billion euros and to create 300,000 new jobs by 2020. Atout France's budget increased by EUR 15 million in 2018 and is expected to continue to increase in 2019. The objective to be achieved is that of a euro promotion per tourist welcomed in 2022. I would remind you that every euro spent on promotion generates about 7 euros of economic benefits for our territories and therefore 1.40 euros of additional VAT revenue for each public euro invested. Mr. Secretary of State, you will come to Côte-d'Or on Thursday 12 July to show your attachment to a department of the interior that carries high the tourist, heritage, gastronomic and wine-growing assets of France. [[Applause on the benches of the LaREM group]] Can you tell us what your priorities are in order to guarantee the effectiveness of the action of Atout France in order to make it, as the Prime Minister pointed out, our "common house of tourism", and to allow it to pool even more resources and actions in favour of French tourism?
ParlaMint-FR_2018-07-10-E1007.u283	The next speaker is the Secretary of State to the Minister for Europe and Foreign Affairs.
ParlaMint-FR_2018-07-10-E1007.u284	Mr President, as you said, tourism is irrigating our territories. It accounts for more than 7% of the gross domestic product and, as the summer season begins to be full, I greet with a big hat those who allow the reception of the many estivants, be they French or international: the lifeguards in Messanges, the hoteliers in Biarritz, the hotelier de plein air aux Ormes, all those and all those who put themselves in four so that our heritage, our landscapes are the best valued and especially so that the service is carried out with the smile. That's right. Atout France is truly a dynamic tool, which has strong means to respond to the heightened competition that many destinations, especially neighbouring ones, are making, such as Spain. In terms of international promotion, the State added EUR 4.5 million, which also generated private and public partnerships with local authorities, amounting to around EUR 12 million. This is a beautiful public-private partnership to help the French brand become ever more visible. As far as engineering is concerned, we naturally need to accompany the territories in order to structure and bring about beautiful projects in terms of reception and infrastructure. Thirteen coastal and mountain municipalities are accompanied, in terms of engineering, by Atout France, and this is only the beginning of a process. As far as the sector is concerned, it is necessary to accompany wine tourism, cyclotourism and river tourism. From this point of view too, we are at the time of the investments: 1.5 million euros will be released, for example to focus on wine tourism and gastronomy. [[Applause on the benches of the LaREM group and on several benches of the MODEM group]] Ten million international tourists come to discover our cellars, our terroirs. Hervé Novelli was commissioned to draft a new strategic plan for this sector. We are all mobilized. It is a partnership policy that must unite the territories and the State.
ParlaMint-FR_2018-07-10-E1007.u285	Mrs Laurence Dumont has the floor for the New Left Group.
ParlaMint-FR_2018-07-10-E1007.u286	Minister of Public Action and Accounts, there is no need to recall here the unjust measure voted by your majority providing for an increase in the generalised social contribution – CSG. Everyone remembers it, unfortunately! Pensioners, especially the most modest ones, suffer the consequences on a daily basis, especially as the amount of pensions has been frozen. Among the employees, to date, as of July 10, 2018, some have still not seen the promised compensation and still do not know the terms of it. These are employees of employers in the para-public sector, such as the consular chambers. Several of them have seen their employees express their dissatisfaction. How else could it be?
ParlaMint-FR_2018-07-10-E1007.u287	That's right!
ParlaMint-FR_2018-07-10-E1007.u288	In this very house, the officials of the National Assembly, on the other hand, were not entitled to compensation. Your Government has been quick to think about all the drawbacks, all the benefits, and to implement them for the richest, the annuitants, as hard as it is to find ways to compensate for the wage losses of these employees. We see where your priorities are! No doubt rely on this famous runoff effect, letting it grow that, because the richest would get richer and richer, it would eventually improve the situation of others. The reality is quite different: the richest, the richest, are ever more so and inequalities are growing. [[Applause on the benches of the NG group and on several benches of the GDR group]] So, Minister, my question is simple: when will employees in the parapublic sector receive the compensation promised to increase the CSG, and can you assure that this compensation will of course be retroactive?
ParlaMint-FR_2018-07-10-E1007.u289	The next speaker is the Minister for Action and Public Accounts.
ParlaMint-FR_2018-07-10-E1007.u290	Madam Member, I must admit that your question leaves me a little puzzled...
ParlaMint-FR_2018-07-10-E1007.u291	Why?
ParlaMint-FR_2018-07-10-E1007.u292	...since, during last year's parliamentary debates, we have worked a lot on this subject, including with members of your group. I would therefore like to repeat the Government's explanation. When it comes to public service officers, we have chosen – I note that your question does not relate to the many questions that with Olivier Dussopt, we have brought here – the compensation. [[Applause on a few benches of the LaREM group]] We have even seen a slight increase in the purchasing power of our fellow citizens in the public service. This will be more important when the reform "Professional Paths, Careers and Remuneration" – PPCR – comes into effect this year. This is an increase in purchasing power that you decided, but that we had to finance to 80%, that is to say, to 11 billion euros – excuse me for a little! [[New applause on a few benches of the LaREM group]] Secondly, for private employees, everyone was able to see a slight increase in purchasing power – as a result of the abolition of contributions – much greater in October. This was decided twice, in addition to the removal of the housing tax. In your Calvados department, MP, 85% of taxpayers will no longer pay that tax. I imagine that at that time, you will make statements to remind us that you opposed its deletion!
ParlaMint-FR_2018-07-10-E1007.u293	What an arrogance!
ParlaMint-FR_2018-07-10-E1007.u294	With regard to what you call the "parapublic" – one can imagine that these are public academic or cultural institutions, which depend on the Ministry of National Education, Research or Culture, but it is also the case of parliamentary assemblies or other institutions such as the SNCF – it has always been made clear, particularly in view of the relations that the State maintains with these bodies, that it was for these public enterprises or, in the case of universities which have their autonomy since the law Pécresse, to these operators, to manage their wage bill. [[Applause on the benches of the LaREM and MODEM groups]] But you know, MP, if we look at things a year later, what happened between when you were in charge and when we were in charge? The difference in growth rates is quite large. There are 300,000 fewer unemployed. The reduction in the deficit has been a matter of public accounts and there is at least a $2 billion allocation to communities. Perhaps it is necessary to compare what is comparable!
ParlaMint-FR_2018-07-10-E1007.u295	We have completed the questions to the Government.
ParlaMint-FR_2018-07-10-E1007.u296	I received a decision from the Constitutional Council dated 6 July 2018 declaring Mr Thierry Robert to be an ex officio Member of Parliament. Act was taken from this notice in the Official Journal of 7 July 2018.
ParlaMint-FR_2018-07-10-E1007.u297	All right!
ParlaMint-FR_2018-07-10-E1007.u298	The meeting was suspended.
ParlaMint-FR_2018-07-10-E1007.u299	The meeting was resumed.
ParlaMint-FR_2018-07-10-E1007.u300	The next item is the debate on the draft constitutional law for a more representative, responsible and effective democracy (Nos. 911, 1137, 1053, 1097, 1098).
ParlaMint-FR_2018-07-10-E1007.u301	Mr Jean-Christophe Lagarde has the floor for a point of order.
ParlaMint-FR_2018-07-10-E1007.u302	My point of order, Mr President, is based on Rule 58(1) of our Rules of Procedure. Today, the Joint Joint Committee on the EGALIM text – for the balance of trade relations in the agricultural and food sector and a healthy and sustainable diet – has failed. As a result, its re-reading in committee will take place next week. At the same time, hearings will be held for the special committee to examine the PACTE bill – on business growth and transformation – as well as the public examination of the constitutional bill, which is of interest to all parliamentarians. In addition, the Committee's re-reading of the Covenant should take place on 5 September, at the same time as that of the Covenant in committee. Twenty-five of the members of the special committee belong to the Committee on Economic Affairs, of which Roland Lescure is the chairman. In concrete terms, this means that these Members – especially if they are members of a small group – will not be able to follow the EGALIM text and the PACTE text at the same time. Worse, if the CMP on the ELAN bill – for the development of housing, development and digital technology – fails, then members of the Economic Affairs Committee, many of whom are also members of the special commission, will have to study three texts at a time.
ParlaMint-FR_2018-07-10-E1007.u303	A crazy calendar!
ParlaMint-FR_2018-07-10-E1007.u304	That's impossible! Prime Minister, Members of the small groups will not be able to follow the review of all these texts.
ParlaMint-FR_2018-07-10-E1007.u305	Absolutely!
ParlaMint-FR_2018-07-10-E1007.u306	Thus Thierry Benoit, who was the spokesman of our group on the EGALIM text, is the vice-president of the special committee responsible for examining the PACTE text; he will not be able to be in one room and in another at the same time to both read one text and correct another. [[Applause on the benches of the UDI-Agir, LR, NG, FI and GDR groups]] Mr President, as I pointed out at this morning's Conference of Presidents, for the proper holding of our debates, we must review the timetable, failing which Members from certain groups will not be able to follow the examination of the texts, for which they have been elected, to make proposals or objections or to table the amendments they wish. They should not be accused of ignoring a text because they could not follow three texts at a time.
ParlaMint-FR_2018-07-10-E1007.u307	This point, Mr Lagarde, was indeed discussed at length this morning during the Conference of Presidents. Mr Sebastien Jumel has the floor for another point of order.
ParlaMint-FR_2018-07-10-E1007.u308	I endorse President Lagarde's remarks, pointing out, in the same way, that as we begin an important discussion on the revision of the Constitution, a number of standing committees meet. However, everyone will agree that the revision of the Constitution is not just the case of the Law Commission but concerns all the deputies in the fullness of their competence and their sovereign function as constituents. We regard this as contempt for Parliament. This anticipates a constitutional project aimed at depriving parliamentarians of their ability to review and amend legislation in good conditions. You are therefore not sending a good signal at the beginning of the debate on the constitutional revision.
ParlaMint-FR_2018-07-10-E1007.u309	That's right.
ParlaMint-FR_2018-07-10-E1007.u310	We ask you, Prime Minister, since it is you who have control over the agenda of the National Assembly – unless it is now the President of the Republic who sets him for the coming year – to put all this in order. Parliament should be re-established in its powers, in particular its ability to seriously and responsibly examine the texts one after the other.
ParlaMint-FR_2018-07-10-E1007.u311	All right!
ParlaMint-FR_2018-07-10-E1007.u312	[[Applause on the benches of the GDR, LR, UDI-Agir and FI groups]] We don't run the Republic like a company.
ParlaMint-FR_2018-07-10-E1007.u313	Mr Jean-Luc Mélenchon has the floor again for a point of order.
ParlaMint-FR_2018-07-10-E1007.u314	I, in turn, am speaking under Rule 58(1) of the Rules of Procedure. I would like to associate myself with Mr Lagarde's remarks. Of course, we raised the subject this morning at the Conference of Presidents, but as it did not give the result, as much as everyone is well informed of what is emerging. [[Laughs]] You mentioned small groups; You meant the few groups, case we are a large group few. The truth, as you have rightly pointed out, dear colleague, is that it is impossible to work under such conditions. It's not that we didn't want to, it's that we can't. It is not possible for a group of 17 Members to organise its presence in different committees which sit at the same time.
ParlaMint-FR_2018-07-10-E1007.u315	It's not our fault you're not many!
ParlaMint-FR_2018-07-10-E1007.u316	How can I ask myself, the chairman of the group, to respond to the call for working groups on such decisive texts? It is the thrombosis that awaits us, after August and the leave of our collaborators, to which they are entitled, even if you think you can trample on parliamentarians.
ParlaMint-FR_2018-07-10-E1007.u317	All right!
ParlaMint-FR_2018-07-10-E1007.u318	[[Applause on the benches of the FI, UDI-Agir, NG and GDR groups]] Let us be told how to live up to our mission. Mr Lagarde is absolutely right: it is impossible today. You can't ask us to take care of ourselves and look in the air. In concrete terms, we will not be able to participate in the preparation of certain texts or to fulfil our mandate.
ParlaMint-FR_2018-07-10-E1007.u319	He's right!
ParlaMint-FR_2018-07-10-E1007.u320	Mr Christian Jacob has the floor for another point of order.
ParlaMint-FR_2018-07-10-E1007.u321	I, too, make this reminder on the basis of rule 58, concerning the conduct of our meeting. We have all stressed this problem this morning during the Conference of Presidents, but as our speeches have not been followed up, as well as reminding us in open session. The organization of work in the National Assembly presents a real difficulty, for which the Government is responsible, since, it must be recalled, it is it that sets the agenda, at least in theory: as one previous speaker pointed out, it was understood yesterday that it was now the President of the Republic who fixed it; However, if we refer to the institutions, it is still the Government that sets the agenda. If we have always had moments of overheating in the House, they have never reached such intensity. The current situation is linked to the unpreparation of the texts, let us say.
ParlaMint-FR_2018-07-10-E1007.u322	That's right.
ParlaMint-FR_2018-07-10-E1007.u323	Should I remind you that the Government, after the introduction of the ELAN bill, itself tabled amendments to its own text, before again tabling some 30 amendments during its consideration in the House?
ParlaMint-FR_2018-07-10-E1007.u324	Exactly!
ParlaMint-FR_2018-07-10-E1007.u325	The Government had therefore tabled sixty-five amendments to its own text, which clearly demonstrated total impreparation. At the beginning of the year, it was not known how to fill the agenda, so the week often ended on Wednesday night. The smooth running of our assembly was therefore not anticipated.
ParlaMint-FR_2018-07-10-E1007.u326	It's not normal.
ParlaMint-FR_2018-07-10-E1007.u327	It's even unacceptable.
ParlaMint-FR_2018-07-10-E1007.u328	That is why we now have to look at several texts at the same time, when parliamentarians cannot be divided into three. In addition, this constitutional bill is the subject of 2,500 amendments. You yourself, Mr President, have shown this morning that, in order to be able to finish within the time limits, 45 amendments would have to be examined on time, which is totally impossible, as those who are usually following our debates know very well, since the average is about 20 amendments per hour.
ParlaMint-FR_2018-07-10-E1007.u329	Absolutely, it's impossible!
ParlaMint-FR_2018-07-10-E1007.u330	Mr. President, it is up to you to intervene!
ParlaMint-FR_2018-07-10-E1007.u331	[[Applause on the benches of the LR, UDI-Agir, NG, FI and GDR groups]] It is therefore not possible to study the text in a timely manner. As for making the Assembly's Rules of Procedure and the opposition responsible for this situation, that is enough! The Government must question itself: it is he who, while setting the agenda, is unable to organize the work of this assembly!
ParlaMint-FR_2018-07-10-E1007.u332	Ladies and gentlemen, we are not going to resume the lengthy debates at the Conference of Presidents here.
ParlaMint-FR_2018-07-10-E1007.u333	But what is the opinion of the President of the National Assembly?
ParlaMint-FR_2018-07-10-E1007.u334	Mr Jumel, I would like to ask you: know that the chairman of your group spoke at the Conference of Presidents,...
ParlaMint-FR_2018-07-10-E1007.u335	He didn't get any answers!
ParlaMint-FR_2018-07-10-E1007.u336	... precisely to explain one of the points that Mr. Jacob has denounced at the moment, namely the approximately sixty amendments that the Government has tabled to the ELAN bill, for the sole purpose of opening up speaking time, especially for your group.
ParlaMint-FR_2018-07-10-E1007.u337	No!
ParlaMint-FR_2018-07-10-E1007.u338	Yes!
ParlaMint-FR_2018-07-10-E1007.u339	That's not true!
ParlaMint-FR_2018-07-10-E1007.u340	[[Applause on several benches of the LaREM group]] Nothing is simple, everything gets complicated! At my request, the maps were put on the table with the Secretary of State responsible for relations with Parliament and with the chair of the special committee to examine the PACTE bill. We have addressed the problem and will continue to work on solutions, when we have all the data, particularly with regard to the texts awaiting final adoption at the July special session, in order to prepare well for the September special session. [[Applause on the benches of the LaREM group and on several benches of the MODEM group]] As far as the substance is concerned, ladies and gentlemen, the preparation, organisation, anticipation and predictability of our work are, as you know, at the heart of the institutional reform that we will now be discussing.
ParlaMint-FR_2018-07-10-E1007.u341	In the meantime, we will start discussing this text when the Standing Committees are meeting!
ParlaMint-FR_2018-07-10-E1007.u342	The Prime Minister has the floor.
ParlaMint-FR_2018-07-10-E1007.u343	Mr President, Mr Minister of State, Minister of the Interior, Mrs Custody of Seals, Minister of Justice, Mr Rapporteur-General of the Committee on Constitutional Laws, Legislation and General Administration of the Republic, Mrs and Mr Rapporteurs of the Committee on Constitutional Laws, Legislation and General Administration of the Republic, ladies and gentlemen, it is my honour to open the discussion on the draft constitutional revision. Revising the Constitution is never an insignificant act. It is an act which commits to the past, to those who have carried the Fifth Republic on the baptismal fonts, to General de Gaulle, Michel Debré and many others, as well as to those who have been able to evolve these rules in order to prolong the principles of 1958, sometimes to moderate their consequences or to supplement them. This revision also commits us to the future. Our successors will inherit the changes we propose and they will not necessarily be in the same political configuration: we must bequeath them effective institutions; for our fellow citizens and for the children of our fellow citizens, we must strengthen the link they have with their democracy. As we have said, it is not a question of returning to the Fourth Republic or of moving towards a hypothetical VIth Republic. The French love the Ve: because it is a legacy, that of a man whom they admire; because it has enabled different political sensitivities and different generations to exercise full, sovereign and serene power; because it guarantees both the authority of the State and respect for freedoms; because it reflects these beautiful values of the Republic to which we are all very attached. Thanks to the Fifth Republic, our country also has this chance to see, unlike other democracies, no vacancy, paralysis or even eclipse of power. One of the forces of the Fifth Republic is its ability to perfect itself, to clarify itself and to amend itself when circumstances so require, not to change its nature but to remain faithful to its logic: that which General de Gaulle set out in his speech at Bayeux on 16 June 1946, that which he managed to overcome, after new disasters, in 1958.
ParlaMint-FR_2018-07-10-E1007.u344	That's a good one!
ParlaMint-FR_2018-07-10-E1007.u345	This ability to adapt allows the Fifth Republic to tighten its legitimacy in popular trust, "as much as it is true that the public authorities are, in fact and in law [...] only if they are based on the confidence of the citizens", I quote the General's words in Bayeux.
ParlaMint-FR_2018-07-10-E1007.u346	De Gaulle was faithful to his convictions.
ParlaMint-FR_2018-07-10-E1007.u347	This trust, of course, can be assumed. But, as our political history has proven, it is never completely acquired. And she's certainly not a due. This trust must therefore be earned and strengthened, and one must sometimes be able to regain it: by putting an end to practices, habits which, over time, are less understood, less accepted; adapting the pace of our democracy to the ever-faster pace of society, but not to be limited to it; ensuring the diversity and representativeness of the elected representatives of the Republic; by carrying out an honest, objective, dispassionate review of past revisions, in particular of the one, important by its scale and the transformations it involved, of 2008. This assessment implies the ability to prolong, strengthen what has worked, and vice versa, to correct and rebalance what has clearly not given full satisfaction. These are all commitments that the President of the Republic made to the French during the presidential campaign and that the French approved, in their ambition and in their perimeter.
ParlaMint-FR_2018-07-10-E1007.u348	Not all of them!
ParlaMint-FR_2018-07-10-E1007.u349	These are commitments which, I believe, have been fairly shared within the political formations that make up this House. They were also shared by a large number of presidential candidates, certainly not in full or in the same terms, but in a relatively close spirit and vision. I do not forget those who consistently imposed these reflections in the public debate at a time when they were felt with less urgency. We have reiterated these commitments to many of us during the general election campaign. The President of the Republic then clarified them and elaborated them before the Congressional Parliament on 3 July 2017.
ParlaMint-FR_2018-07-10-E1007.u350	In your place!
ParlaMint-FR_2018-07-10-E1007.u351	He recalled, not later than yesterday and in the same chamber, the fundamental character. The work began very quickly, under the responsibility of Mrs. Keeper of the Seals, and according to a very precise methodology. They have benefited from the reflections in the assemblies, in yours, Mr.Chair, in the seven working groups that you have set up, as well as in the Senate. Many exchanges have also taken place between the President of the Republic, the Government, the President of the National Assembly, the President of the Senate and the presidents of all parliamentary groups. For example, the Councils of Ministers on 9 May and 23 May adopted the draft constitutional revision bill and two other bills, one organic, the other ordinary.
ParlaMint-FR_2018-07-10-E1007.u352	We don't even know about it!
ParlaMint-FR_2018-07-10-E1007.u353	These three texts, which form a whole – that is, one does not go without the other and that one reinforces the other – are themselves part of the continuation of the two laws for confidence in political life that Parliament adopted last summer, by a large majority.
ParlaMint-FR_2018-07-10-E1007.u354	We're all right! These texts form a whole!
