ParlaMint-FR_2018-07-24-E1034.u1	The next item is the question to the Government.
ParlaMint-FR_2018-07-24-E1034.u306	Yes!
ParlaMint-FR_2018-07-24-E1034.u307	Yet, in forty years, our country has not been more reformed than the others: it has been less reformed.
ParlaMint-FR_2018-07-24-E1034.u308	It hurts!
ParlaMint-FR_2018-07-24-E1034.u309	But in forty years, many scandals, due to abuse of power, have erupted since the Elysée. I recall the most famous: the listenings of the Élysée, under François Mitterrand, or the Irish of Vincennes. It is the imbalance of our institutions that causes it: each time, people working at Elysée think that they are above the law, and, each time, the hierarchical and political chain closes their eyes, for fear of the reaction of the Elysée. It is with this imbalance, and with this world, Prime Minister, that we must end it. When a crisis breaks out, we must rise and return to our fundamentals. "It is an eternal experience that every man who has power is inclined to abuse," said Montesquieu. [...] In order for power not to be abused, by the disposition of things power must stop power. » Prime Minister, we therefore need an institutional response to this crisis. [[Applause on the benches of the UDI-Agir and LR groups. – Mrs Emmanuelle Ménard and Mr Louis Aliot also applaud]] Since you announced that we will continue the constitutional reform in September, we ask you to ensure that it now rebalances the powers, that it guarantees the stability of the Fifth Republic and that it ends its opacity.
ParlaMint-FR_2018-07-24-E1034.u310	The Prime Minister has the floor.
ParlaMint-FR_2018-07-24-E1034.u311	President Lagarde, you have placed your question in a historical perspective by painting a quick – fortunately fast – picture of the last forty years, and by mentioning the questions, questions and sometimes scandals that had glazed them and that were either – rarely, God be praised – in question the President of the Republic himself or his entourage.
ParlaMint-FR_2018-07-24-E1034.u312	From now on, there'll be this one!
ParlaMint-FR_2018-07-24-E1034.u313	President Lagarde, I would like to share your point: over the last forty years there has been a subject.
ParlaMint-FR_2018-07-24-E1034.u314	There's still stuff!
ParlaMint-FR_2018-07-24-E1034.u315	[[Exclaims on the benches of the LR group]] I observe, and I hope that you will share my observation, that the drift of a mission officer who was employed in the Presidency of the Republic and who could rely on the proximity of the President has given rise to unacceptable behaviour.
ParlaMint-FR_2018-07-24-E1034.u316	Deputy Chief of Staff!
ParlaMint-FR_2018-07-24-E1034.u317	The same behaviour was punished within three days.
ParlaMint-FR_2018-07-24-E1034.u318	This has been challenged!
ParlaMint-FR_2018-07-24-E1034.u319	[[Exclaims on the benches of the LR group]] Maybe it bothers you, but it's a fact.
ParlaMint-FR_2018-07-24-E1034.u320	We need a real sanction!
ParlaMint-FR_2018-07-24-E1034.u321	Then, the three powers – you mentioned Montesquieu – which are balanced and indispensable to the guarantee of freedom and democracy took up this matter with an unknown speed until then for facts whose origin dates back to the Elysée.
ParlaMint-FR_2018-07-24-E1034.u322	You don't believe it yourself!
ParlaMint-FR_2018-07-24-E1034.u323	And the granting of privileges, Prime Minister?
ParlaMint-FR_2018-07-24-E1034.u324	I'm not saying everything is perfect: I'm saying the reaction was immediate.
ParlaMint-FR_2018-07-24-E1034.u325	Two months later.
ParlaMint-FR_2018-07-24-E1034.u326	This reaction shows our will not to hide anything and to assume everything. Mr. President Lagarde, you are deducing a more general statement about the constitutional nature of the balances that should be built. But it turns out that, in the balance of the Fifth Republic, which we do not want to transform to the point of moving to a sixth century. If we are to return to what was the Fourth Republic, Parliament does not interfere with the functioning or control of the Presidency of the Republic – and perhaps there is a subject on which we must reflect.
ParlaMint-FR_2018-07-24-E1034.u327	Article 20 makes you responsible!
ParlaMint-FR_2018-07-24-E1034.u328	On the other hand, it interferes with the functioning and control of the Government: that is why I am answering all your questions this afternoon, but not in the functioning of the Presidency.
ParlaMint-FR_2018-07-24-E1034.u329	Lead the administration!
ParlaMint-FR_2018-07-24-E1034.u330	Moreover, he could not call into question the responsibility of the President of the Republic.
ParlaMint-FR_2018-07-24-E1034.u331	That's the point!
ParlaMint-FR_2018-07-24-E1034.u332	Mr President Lagarde, I hear that we have a disagreement on this point and that you want to change our institutional system.
ParlaMint-FR_2018-07-24-E1034.u333	To put an end to privileges?
ParlaMint-FR_2018-07-24-E1034.u334	Fortunately, we can talk about it. I do not agree with you, and I am not sure that the majority is more so. But we can talk about it and discuss it: that's what a constitutional revision project is for. [[Applause on the benches of the LaREM group]] How sad, Mr. President Lagarde, that we have not had the opportunity to do so fully, in detail, over the last two weeks!
ParlaMint-FR_2018-07-24-E1034.u335	It's getting a little tough, isn't it?
ParlaMint-FR_2018-07-24-E1034.u336	[[Applause on the benches of the LaREM and MODEM groups]] I am sure, however, that such an opportunity will arise, and I am delighted to be able to seize it with you.
ParlaMint-FR_2018-07-24-E1034.u337	The next speaker is Mr Jean-Luc Mélenchon, for the Group of the European People's Party.
ParlaMint-FR_2018-07-24-E1034.u338	Ladies and gentlemen, the people who have been following our work for several days have, I am sure, since they did not have a better defender of their democratic rights than all of us Members.
ParlaMint-FR_2018-07-24-E1034.u339	Bravo!
ParlaMint-FR_2018-07-24-E1034.u340	[[Applause on the benches of groups FI, GDR and LR]] We are working here in full light, under the watchful control of others. That is why I am sure that if, when the time comes, he is asked for his opinion, he will always prefer a parliamentary republic to the darkness of a monarch. You said, Prime Minister, that the opposition was not seeking the truth, but the crisis. Now, the crisis is there, but the truth is stolen.
ParlaMint-FR_2018-07-24-E1034.u341	You're the one who said it!
ParlaMint-FR_2018-07-24-E1034.u342	That is why we ask for the hearing before the commission of inquiry of the only one who knows it as a whole: the President of the Republic, Emmanuel Macron. He has the possibility. [[Protests on the benches of the LaREM group]] I would like to address you, Prime Minister: what did you refuse to assume when, for five days, your MPs were abandoned and the opposition was despised? [[Applause on the benches of groups FI, GDR and on some benches of group LR]] It was when she asked you – under Article 50-1 of the Constitution, or in any other way – to come before her and you, the Tour de France, and your Secretary of State in charge of relations with Parliament, the buvette and the corridors of Parliament preferred.
ParlaMint-FR_2018-07-24-E1034.u343	Is that true?
ParlaMint-FR_2018-07-24-E1034.u344	What were you trying to hide? Now, have you understood, Prime Minister, that there is no sustainability or legitimacy for the republican state when the ministers dislodge, on the officials who execute them, the orders they give?
ParlaMint-FR_2018-07-24-E1034.u345	All right!
ParlaMint-FR_2018-07-24-E1034.u346	You're not a judge!
ParlaMint-FR_2018-07-24-E1034.u347	[[Applause on the benches of the FI and GDR groups and on a few benches of the LR and UDI-Agir groups]] There is no republican state under these conditions. So, since things are proven, Prime Minister, what measures and political sanctions do you intend to take around you to restore virtue to the state?
ParlaMint-FR_2018-07-24-E1034.u348	The Prime Minister has the floor.
ParlaMint-FR_2018-07-24-E1034.u349	Mr. President Mélenchon, virtue in the state, an exciting subject!
ParlaMint-FR_2018-07-24-E1034.u350	Where is she?
ParlaMint-FR_2018-07-24-E1034.u351	[[Applause on the benches of the LaREM and MODEM groups]] It has an exceptional historical depth, a very strong moral burden and a significant operational scope. How far have we gone, indeed, President Mélenchon, in the name of virtue in the state? Of course, there was Greek virtue, or rather, what I say, Roman virtue – the minister of state, minister of the interior, will correct me on this point.
ParlaMint-FR_2018-07-24-E1034.u352	[[Smile]] He doesn't. He doesn't know.
ParlaMint-FR_2018-07-24-E1034.u353	[[Applause on the benches of the LaREM and MODEM groups]] Roman virtue, virtus, was an essential component of the Republic. You know, however, that democracy has been strengthened and strengthened when it has no longer asked itself the question of virtue, but of respect for law and procedure when it has excluded this dimension from its operation. You know, Mr.President Mélenchon, that it is in this way that democracies have become real, even as before, when they were said to be ruled by virtue, they were only proclaimed – even if they were sometimes popular.
ParlaMint-FR_2018-07-24-E1034.u354	Why didn't you come in five days? That's the question.
ParlaMint-FR_2018-07-24-E1034.u355	Beyond this inquiry on virtue, you asked me two questions. First of all, you say that the Parliamentary Republic would always be infinitely preferable to the monarchy: you are right, of course. We agree. I would like to confirm this to you: we live in a parliamentary republic, because the institutional system of the Fifth Republic is a parliamentary system that has a strong President, it is true, even if it is not new, since it started in 1958.
ParlaMint-FR_2018-07-24-E1034.u356	He's the Titanic conductor!
ParlaMint-FR_2018-07-24-E1034.u357	[[Vif applause on the benches of the LaREM and MODEM groups. – Several Members of the LaREM Group stand up]] At the time, Mr.President Mélenchon, you were against the spirit of our Constitution, and then, in 1981, you were in favour, because the circumstances were different. And, again, today, you are against: it is your strictest right. I believe that the regime of the Fifth Republic is a good regime, and that a Republic in which the Government is accountable to Parliament, and in which the President of the Republic has a strong power, sets the course, assumes the role of head of the armed forces and defines foreign policy is a Republic with a just and good regime. I don't want to turn him into a 6th Republic that, I know, you call your vows. You assume this will, which is completely respectable, and which, for my part, I respect. But we do not agree, because I do not think that the exchanges that have taken place in recent days place us outside this parliamentary Republic to which you have paid tribute. The first person to have spoken publicly in this matter was me, last Thursday, in the Senate, in the Senate, in the Senate, in questions to the Government.
ParlaMint-FR_2018-07-24-E1034.u358	What about the Tour de France?
ParlaMint-FR_2018-07-24-E1034.u359	[[Applause on the benches of the LaREM group]] You can make a list of all the statements: Thursday at 3 p.m., I took the floor on questions to the Government.
ParlaMint-FR_2018-07-24-E1034.u360	And on the 3rd of May, you knew?
ParlaMint-FR_2018-07-24-E1034.u361	That's how it is. For the rest, I stand before you today and try to answer all your many questions – and that's very good. In addition, the procedures take place.
ParlaMint-FR_2018-07-24-E1034.u362	Thanks to us!
ParlaMint-FR_2018-07-24-E1034.u363	You are asking me about the decisions that will be taken: to draw the consequences of procedures that have not even been completed seems to me a bad method. [[Mrs. and Mr. Members of the LaREM and MODEM groups stand up and applaud strongly]] However, please count on me, Mr. President Mélenchon, to make the decisions that will be necessary when I have all the necessary elements. You can count on me.
ParlaMint-FR_2018-07-24-E1034.u364	The next speaker is Mr Benjamin Dirx, on behalf of the Group of the European People's Party (La République en marche).
ParlaMint-FR_2018-07-24-E1034.u365	Prime Minister, the President of the Republic has set a target of 100 million tourists in France by 2020. At the same time, our country has won numerous major international sporting events, including the 2019 Women's World Cup, the 2023 Rugby World Cup and, as an apotheosis, the 2024 Olympic and Paralympic Games. That is why you entrusted me, Prime Minister, with a mission, under the auspices of Laura Flessel and Jean-Baptiste Lemoyne, to optimize the tourist benefits of major sporting events organized in France. With the commissions Pascale Roque, Laurent Queige and Patrick Doussot, we presented you on the occasion of the last interministerial committee on tourism a report comprising twenty-one measures. In our recommendations, we develop several axes, including one that is currently making the news in the National Assembly and that will reach our fellow citizens: vocational training. Indeed, if we want tourists to come and come back to France, it seems to us essential to have an ambitious reception policy. This is why we propose, among other things, the launch of a national hospitality competition, as well as the creation of a specific certificate of professional qualification, which would allow the acquisition of cross-cutting competences, common to various professional sectors. More generally, with these twenty-one measures, we hope that these major events will contribute not only to the influence of France, but also and above all, since this is our policy, to the valorisation of our entire territory. [[Applause on a few benches of the LaREM group]] Could you, Prime Minister, tell me what measures you will adopt and, more generally, the means put in place by the Government to develop tourism activity in France?
ParlaMint-FR_2018-07-24-E1034.u366	The next speaker is the Secretary of State to the Minister for Europe and Foreign Affairs.
ParlaMint-FR_2018-07-24-E1034.u367	Thank you very much, Mr. Member, for the work you have done in liaison with professionals and representatives of the world of associations. Last week, at the interdepartmental committee on tourism chaired by the Prime Minister, you made very important conclusions with a view to better hosting major international sporting events and ensuring that they have a tourism impact.
ParlaMint-FR_2018-07-24-E1034.u368	[[Smile]] We need to develop the business of bagging: it has a future!
ParlaMint-FR_2018-07-24-E1034.u369	This will be the case this year with the Ryder Cup and the Gay Games. Laura Flessel works hard on it. As you mentioned, there will be in 2019, 2023 and 2024 other important deadlines, which we must already anticipate and integrate into our tourism strategy. These major international sporting events, of course, have a very strong economic impact on all of our territories, whether in Paris or in all of our regions. Let's think of the Euro 2016, which has had more than 1 billion euros of spin-off. Let us think of the Olympic Games of 2024, which are expected to have between €5 billion and €10 billion in benefits in the coming decade. We therefore have the urgent need to mobilize all governments and partners. To that end, we wish to make a number of the recommendations that you have made operational. First of all, it is about putting the package on training – and the next Interministerial Committee on Tourism will be dedicated to it. Secondly, it is necessary to ensure that these events are accessibility accelerators for people with disabilities; That's what we'll be looking after with Sophie Cluzel. It is also necessary to make the link with business tourism, as well as shopping, so that all our retail businesses can benefit from it; Measures have thus been taken with regard to tax relief.
ParlaMint-FR_2018-07-24-E1034.u370	What about the taxation of secondary residences?
ParlaMint-FR_2018-07-24-E1034.u371	[[Applause on a few benches of the LaREM group]] In short: with you, with all the professionals, we want to remain the champions of the world of tourism! Thank you, Mr. Member, for your proposals.
ParlaMint-FR_2018-07-24-E1034.u372	Mrs Laurence Trastour-Isnart has the floor for the Republican Group.
ParlaMint-FR_2018-07-24-E1034.u373	[[Claims on the banks of the LaREM and MODEM groups]] Prime Minister, the Benalla case revealed to the public the drifts of a President of the Republic of Cyprus who wants to seize all powers and exercise his powers in disregard of the general interest.
ParlaMint-FR_2018-07-24-E1034.u374	It smells warmed up!
ParlaMint-FR_2018-07-24-E1034.u375	[[Applause on several benches in the LR group]] How can we accept that the President of the Republic entrusts so many privileges, for no valid reason, to a young man of twenty-six years of age with dark functions? How can we justify giving Mr. Benalla an exorbitant salary and a renovated office apartment at great expense? How can we accept that the Presidency of the Republic wants to set up at the Elysée a parallel police system, out of control? How can we accept this monarchy system, where our country is entrusted to a small circle of all-powerful advisers and to a President who wants to reform alone, without parliamentarians? There is a drift of central power, which wants to systematically suppress all counter-powers to strengthen its own. This is, in particular, the aim of constitutional reform, which aims to considerably weaken Parliament and parliamentarians by reducing their number, reducing the weight of the opposition and removing the link between MPs and their voters. [[Applause on the benches of the LR group]] As we have seen, Parliament plays an essential role in counter-power. Without Parliament and, in this case, without the members of the opposition, there would have been no committee of inquiry to shed light on the Benalla case. Without Parliament and the opposition parliamentarians, the responsibility of the Elysée in this state case could never have been clarified. [[Applause on the benches of the LR group]] Prime Minister, you have taken a first step in postponing constitutional reform, a reform that aims to weaken Parliament, while the drift of the executive power imposes more than ever a strong legislative power. When will you abandon this dogmatic and dangerous reform?
ParlaMint-FR_2018-07-24-E1034.u376	It was laborious!
ParlaMint-FR_2018-07-24-E1034.u377	The Prime Minister has the floor.
ParlaMint-FR_2018-07-24-E1034.u378	[[Rires on the benches of the LaREM group. – Exclaims on the benches of the LR group]] Madam Member, I would like to take this opportunity to answer a question on this matter.
ParlaMint-FR_2018-07-24-E1034.u379	A State case!
ParlaMint-FR_2018-07-24-E1034.u380	With a minister who lied!
ParlaMint-FR_2018-07-24-E1034.u381	You should be low-profile. We don't do bragging in such circumstances!
ParlaMint-FR_2018-07-24-E1034.u382	I think I can say that at the beginning of your question, you mentioned a number of inaccuracies or even errors. At the end of the question, on the other hand, you referred to an exciting subject, which is obviously interesting and which was much discussed at this question-and-question-session in the Government: the constitutional review. [[Long exclamations on the benches of the LR group]] I'll start with inaccuracies. You did not mention any figures, because you know that those who were published, with regard to the remuneration of this mission manager, were not the right ones! You know very well: that's why you didn't give precise figures!
ParlaMint-FR_2018-07-24-E1034.u383	In that case, show the pay slips!
ParlaMint-FR_2018-07-24-E1034.u384	Yes! Show them!
ParlaMint-FR_2018-07-24-E1034.u385	Give us the salary, since you know him!
ParlaMint-FR_2018-07-24-E1034.u386	How much for a baggist?
ParlaMint-FR_2018-07-24-E1034.u387	Mr. Jacob, you have remained calm for almost the whole session. Make another little effort!
ParlaMint-FR_2018-07-24-E1034.u388	[[Applause on the benches of the LaREM and MODEM groups. – Exclaims on the benches of the LR group]] Ladies and gentlemen, that is the answer to the last question. If some do not support it, they can leave the Chamber, as others have already done! If not, let us listen to the Prime Minister.
ParlaMint-FR_2018-07-24-E1034.u389	You said, Madam Member, that there was a parallel police force; It's not. There are no parallel police. The malfunctions that have been pointed out have given rise to a request from the President of the Republic to the Secretary General of the Elysée to correct these malfunctions and the organization – this has already been mentioned.
ParlaMint-FR_2018-07-24-E1034.u390	Firefighters!
ParlaMint-FR_2018-07-24-E1034.u391	And how much did he earn, Mr. Benalla?
ParlaMint-FR_2018-07-24-E1034.u392	The second part of your question is the constitutional review. You say you don't want it.
ParlaMint-FR_2018-07-24-E1034.u393	We don't want this one!
ParlaMint-FR_2018-07-24-E1034.u394	That's perfectly your right, MP. Maybe at the end of the discussion, you'll want some. Right now, I don't know, but what I'd like to do is have a discussion.
ParlaMint-FR_2018-07-24-E1034.u395	And if not, how much did he earn, Mr. Benalla?
ParlaMint-FR_2018-07-24-E1034.u396	What I would like is for you to be able to enrich this discussion with your remarks, with your input, with the amendments you could make. Between Thursday evening and Sunday noon, there were 298 points of order!
ParlaMint-FR_2018-07-24-E1034.u397	And what was Mr. Benalla's salary?
ParlaMint-FR_2018-07-24-E1034.u398	The debate on the amendments, which makes it possible to enrich the discussion, to say why we do not agree, could not be concluded; It didn't happen.
ParlaMint-FR_2018-07-24-E1034.u399	How much did he earn, Mr. Benalla?
ParlaMint-FR_2018-07-24-E1034.u400	I deeply regret it. The guard of the seals was on the bench; It was there to defend the text, to debate, to provide answers.
ParlaMint-FR_2018-07-24-E1034.u401	That's right, you left her here alone!
ParlaMint-FR_2018-07-24-E1034.u402	And Mr. Castaner has been hiding all weekend!
ParlaMint-FR_2018-07-24-E1034.u403	[[Applause on the benches of the LaREM group]] [[Applause on the benches of the LaREM and MODEM groups]] However, there were 298 points of order, which were all occasions not to deal with the subject. I regret that, and I hope that from September onwards we will have the opportunity to resume this debate.
ParlaMint-FR_2018-07-24-E1034.u404	We have completed the questions to the Government.
ParlaMint-FR_2018-07-24-E1034.u405	The meeting was suspended.
ParlaMint-FR_2018-07-24-E1034.u406	[[The meeting was suspended at 16:21 and resumed at 16:35 with Mr Sylvain Waserman in the chair.]]
ParlaMint-FR_2018-07-24-E1034.u407	The meeting was resumed.
ParlaMint-FR_2018-07-24-E1034.u408	The order of the day calls for further discussion, on further reading, of the bill, as amended by the Senate, for the freedom to choose one's professional future (No. 1168, 1177). The remaining time for the discussion of this text, on which 385 amendments remain under discussion, is three hours and eighteen minutes for the moving Republic Group, of which 59 amendments remain under discussion; two hours thirty-three minutes for the Republican Group, of which 167 amendments remain under discussion; 48 minutes for the Group of the Democratic and Related Movement, of which 38 amendments remain under discussion; one hour and 18 minutes for the IDU, Action and Independent Group, 25 of which amendments remain under discussion; one hour and twelve minutes for the New Left Group, of which 40 amendments remain under discussion; 59 minutes for the Group of the European People's Party, 21 of which remain under discussion; 45 minutes for the Group of the Democratic and Republican Left, 25 of which remain under discussion; 48 minutes for non-attached Members, of which 6 amendments remain under discussion.
ParlaMint-FR_2018-07-24-E1034.u409	Last night, the Assembly continued its consideration of the articles of the bill, ending with section 6.
ParlaMint-FR_2018-07-24-E1034.u410	I have before me two identical amendments, Nos 4 and 84, to delete this article. I call Mr Dharréville to support Amendment No. 4.
ParlaMint-FR_2018-07-24-E1034.u411	Article 6, which aims to rename the training plan as a skill development plan, removes the distinction between job adjustment training and skills development training. On the other hand, a new distinction is made between compulsory training, which must take place on working time, and non-compulsory training. These could take place in whole or in part outside working time, within limits laid down by an agreement of enterprise or branch, or, failing this, with the agreement of the employee, up to 30 hours per year. These provisions are symptomatic of the logic of this bill, which aims to refocus training solely on the immediate needs of employers and to outsource training outside the enterprise. However, we believe that the company has a social responsibility towards the employees: that of training them beyond the training of supplement and adaptation to the job, thinking that it will benefit them. While senators had more significantly involved employers in the financing of the personal training account, by including in the Labour Code the possibility for them to cover all the training costs, so to co-finance the CPF – the personal training account –, this logic is absent in the version of the text resulting from the commission. It seems to me, however, that yesterday we adopted an amendment which could improve this system. You are once again making the risky bet that companies will invest in their own funds, but, as we know, when it comes to reducing costs, the training budget is the first concerned. That is why we are calling for the deletion of this article.
ParlaMint-FR_2018-07-24-E1034.u412	I call Mr Adrien Quatennens to support Amendment No. 84.
ParlaMint-FR_2018-07-24-E1034.u413	The right to vocational training is realized above all in the enterprises themselves. Employees must be trained in the workplace and in developments affecting their jobs. The European survey on the continuing training of enterprises showed that in France 28% of enterprises with 10 to 49 employees did not train any employees and 32% of them trained only a quarter of their employees. It is precisely in these companies that staff representation is the least strong. In the absence of representation, the right to continuing training is often not applied. This article does not resolve this situation. Worse, it exacerbates non-compliance with this right. While transforming the compulsory training plan in companies into a skills development plan, it considerably reduces the obligations on employers in this area. Behind this seductive name change are many regressions. Thus, an enterprise agreement may make it possible to make many derogations from training obligations possible. Similarly, the article provides for companies to be able to programme training activities outside working time. This article is regressive for the right to training of employees since it can be considerably reduced. On the other hand, employers will find their account because working time will be less affected by the training requirement. The concept of vocational training that this section reveals and that this bill carries is deeply liberal and regressive. Employees would ultimately be solely responsible for adapting to the demands of their boss, using poor quality tools, such as the professional training account now in euros. By abolishing individual training leave, the Government eliminates training that can remove workers from the requirements of the employer and effectively allow them to change paths. Finally, it aims to exempt companies from their training obligations and transfer the responsibility of companies to meet the needs of employees. This bill offers the employers of employees in kits, ready for use, without training effort and configurable according to their wishes. That is why we call for the deletion of Article 6.
ParlaMint-FR_2018-07-24-E1034.u414	Mrs Catherine Fabre, rapporteur of the Committee on Social Affairs, has the floor to give the Committee's opinion on these two deletion amendments.
ParlaMint-FR_2018-07-24-E1034.u415	Clause 6 of the bill is very important. First, it transforms the training plan into a skills development plan and removes the rather formal distinction between adaptation and retention measures on the one hand and skills development measures on the other. It therefore clarifies the legal framework of the main training tool for employees, which is at the initiative of the employer: while retaining its training obligations, it must also work to develop the skills of its employees. The article also sets up the system of professional maintenance, in order to encourage the abundance of the account and, through collective bargaining, to adapt the modalities and periodicity of the assessment of the employee's journey. This makes it possible to take into account the reality of the company, in order to make the training of employees more effective.
ParlaMint-FR_2018-07-24-E1034.u416	The Minister for Labour has the floor to give the Government's opinion.
ParlaMint-FR_2018-07-24-E1034.u417	Unfavorable opinion on the two deletion amendments.
ParlaMint-FR_2018-07-24-E1034.u418	Mr Adrien Quatennens has the floor.
ParlaMint-FR_2018-07-24-E1034.u419	In the light of your explanations, Madam rapporteur, I understand that, in your view, training is not even part of the work. This is why, through this article, you defend the fact that training can be carried out outside working time. On the contrary, we believe that training is an integral part of the work. It is therefore mandatory for the employee to follow it in the context of working time and in the workplace. For these reasons, we are still in favour of the deletion of Article 6.
ParlaMint-FR_2018-07-24-E1034.u420	All right!
ParlaMint-FR_2018-07-24-E1034.u421	I call Mrs Bareigts to support Amendment No. 163.
ParlaMint-FR_2018-07-24-E1034.u422	The bill proposes to replace the term "skills development plan" with the term "training plan". It is to be feared that this change of name will mislead. The concept of competence development is already included in article L. 6321-1, paragraph 3, of the Labour Code, which the Government wishes to delete. Renaming the training plan as a competency development plan could therefore lead to confusion. Since the training plan is also well known to the French and the companies, this change of name does not seem appropriate, which leads us to request the deletion of paragraph 18.
ParlaMint-FR_2018-07-24-E1034.u423	What is the opinion of the committee?
ParlaMint-FR_2018-07-24-E1034.u424	On the contrary, the term "training plan" seems to me to emphasize the means rather than the purpose. However, the development of skills and employability in the workplace is achieved not only through training, but also by helping the employee to acquire skills. For this reason, the new name seems to me quite desirable. The opinion is therefore unfavourable.
ParlaMint-FR_2018-07-24-E1034.u425	I call Mr Adrien Quatennens to support Amendment No. 85.
ParlaMint-FR_2018-07-24-E1034.u426	According to the Higher Council for Occupational Equality between Women and Men, eight out of ten women report having experienced gender-based attitudes in their work. According to a November 2016 BVA study conducted with a panel of non-managerial female wage earners, 74% of women – compared to only 54% of men – consider that in the world of work women are regularly confronted with gender-based attitudes or decisions, 81% of non-managerial women who are victims of gender-based behaviours at work say they have already adopted avoidance behaviour so as not to have to face gender-based statements or behaviours, and 40% of women have not reacted because, in their own words, it "does not serve any purpose". While the recent wave of testimony generated by the various cases that occurred in the fall of 2017 has brought this phenomenon to light, few concrete measures have yet to be implemented. The annual requirement to train in sexism would have the immense merit of putting words on a phenomenon that is not well known to men and too well known to women. The purpose of this amendment is to incorporate this obligation into the training plan.
ParlaMint-FR_2018-07-24-E1034.u427	What is the opinion of the committee?
ParlaMint-FR_2018-07-24-E1034.u428	I share the objective of combating stereotypes and sexism. This awareness is precisely the subject of Title III, which provides for an arsenal of measures to strengthen this fight against sexism. I could mention the designation of a harassment reference in the human resources departments and in the Social and Economic Committee – the SSC – the extension of the competence of the regional inter-professional joint committees to prevent harassment, or the obligation to post, in the workplace, the relevant remedies and services. It seems to me that we must give time to these new tools to deploy. They will probably be more effective than forcing all companies to offer such training, which is too automatic and binding. Companies must be free to define their training plans. The opinion is therefore unfavourable.
ParlaMint-FR_2018-07-24-E1034.u429	What is the Government's opinion?
ParlaMint-FR_2018-07-24-E1034.u430	I am pleased that, probably on all benches, the fight against sexual and gender-based harassment in the workplace is considered a priority issue. We want to make significant progress on these issues in this bill, to help change the look, practices and requirements. As you recalled, this phenomenon is a lot you and not well known: there is a lot of self-censorship, for well-known reasons. That is why it is very important to be able to raise awareness and train all actors. Consultation with the social partners has been very intensive on this subject, and we spoke about it in the Committee on Social Affairs at first reading, because it involves an array of measures: raising awareness among all staff and training – I make a distinction between the two concepts – more advanced for those who, in the company or outside, may be forced to gather the words of the victims and to act, whether they are referent human resources, elected from the SSC or occupational doctors. Title III, as we shall see, provides for this arsenal of training and awareness-raising measures, which have been weighed very precisely with the social partners, anxious to propose the most effective means of moving the lines. As we share the same objective, I propose that you withdraw your amendment to the measures provided for in Title III.
ParlaMint-FR_2018-07-24-E1034.u431	Mr Adrien Quatennens has the floor.
ParlaMint-FR_2018-07-24-E1034.u432	I will not withdraw my amendment because I see no objective reasons either for its withdrawal or for its refusal by the majority. Of course, I think we share the same objective. You pointed out that Title III of the bill provided for an arsenal of measures. Since this must be, according to the President of the Republic himself, the great cause of the quinquennium, I do not see why the arsenal could not be completed with one more weapon. That is why I do not see any reason to exclude this device. On the contrary, integrating this issue into the training plan will complement the tools provided for in Title III. Apart from a political stance, I do not see any objective reason for refusing this amendment, which helps you to achieve an objective that you are pursuing.
ParlaMint-FR_2018-07-24-E1034.u433	Mrs Ericka Bareigts has the floor.
ParlaMint-FR_2018-07-24-E1034.u434	Personally, I will support this amendment. Indeed, if Title III provides for an arsenal of measures, I do not see why this provision, which I believe is completely relevant, could not supplement it. There is no time to waste; We've already lost too many. Compulsory training for companies is absolutely necessary because sexism is an enkyst and complex phenomenon, which must be combated through serious training and awareness plans, in order to finally achieve results.
ParlaMint-FR_2018-07-24-E1034.u435	Mr Christophe Naegelen has the floor.
ParlaMint-FR_2018-07-24-E1034.u436	I will return to what Mr Quatennens has said. Unfortunately, in the course of our debates, the rapporteurs and the minister have on several occasions shared the objectives of the amendments but refused to support them. Of course, we will support this amendment, and I will go even further: it would be a matter of providing training to combat not only gender discrimination but all forms of discrimination; It would be interesting to extend the scheme so that companies, starting from a threshold of employees to be determined – whether it would be more than eleven or more than twenty – plan each year a day or a period of training in the fight against discrimination.
ParlaMint-FR_2018-07-24-E1034.u437	Mr Pierre Dharréville has the floor.
ParlaMint-FR_2018-07-24-E1034.u438	Of course, I will also support this amendment. Everyone here is convinced that this is a major issue. Sexism disrupts labour relations in the company, aggravates certain problems and contributes to suffering at work. This issue should not be neglected or lost to the mass of the subjects to be dealt with: special treatment should be given to it. This provision would be useful as it would make it possible to change labour relations and the organisation of work itself. Anything that can contribute to it is necessary.
ParlaMint-FR_2018-07-24-E1034.u439	Mrs Jeanine Dubie has the floor.
ParlaMint-FR_2018-07-24-E1034.u440	I will also support this amendment. Sexism often translates, in companies, into humorous traits, sometimes poorly placed, it must be recognized. Encouraging employers to organize training and awareness-raising would also help each of us to become aware of our attitudes. This would therefore have an educational virtue, which would make it possible to feel better in the world of work, with colleagues of the opposite sex. This amendment is therefore entirely justified.
ParlaMint-FR_2018-07-24-E1034.u441	Mrs Justine Benin has the floor to support Amendment No. 336.
ParlaMint-FR_2018-07-24-E1034.u442	This fallback amendment provides for an obligation to compensate for the costs caused by any training taken by employees outside their working time. These costs are not limited to child care costs but may include travel, accommodation or catering expenses.
ParlaMint-FR_2018-07-24-E1034.u443	What is the opinion of the committee?
