ParlaMint-FR_2022-01-11-O1118.u1	The next item is the oral questions without debate.
ParlaMint-FR_2022-01-11-O1118.u60	Mr Stéphane Testé has the floor.
ParlaMint-FR_2022-01-11-O1118.u61	I wanted to thank you, Madam Minister Delegate, for your detailed and reassuring answer. We will thus improve a device whose usefulness and effectiveness are no longer to be demonstrated.
ParlaMint-FR_2022-01-11-O1118.u62	The floor is open to Mr Stéphane Buchou to put his question, No. 1613, on the lack of housing in Vendée.
ParlaMint-FR_2022-01-11-O1118.u63	My question concerns the thorny problem of housing in Vendée, particularly in the coastal Vendée. The construction is doing well, very well, especially in the communes of the coastal band, which make up the bulk of my constituency; In return for the combined effects of a substantial tourist activity, the installation of many new pensioners and the desire for space created by the confinements of young active workers for whom teleworking is a viable option, the land pressure becomes intolerable to the most modest employees. Younger people, especially those who enter the world of work, do not find accommodation, even for rent. Many companies see their development plans stalled because of a lack of ability to hire. Believe me, I'm being questioned about this during every field visit! Not only can social housing absorb growing demand, but this dynamic of private construction, whether individual or collective, makes it impossible for municipalities to set up a sufficient number of social housing units to increase their proportion and thus reduce the gap with the 20% target imposed by law. At most they can hope to maintain the proportion already reached. In 2021, in the Pays de Saint-Gilles-Croix-de-Vie, for 1286 social housing units, all occupied, more than 700 applications were pending; At the end of 2021, the department had a total of 14,000 applications. The waiting period is 16 months on average and 22 months in the Sables d'Olonne agglomeration. At the same time, the rate of secondary residences is 40% in the same agglomeration and 67% on the island of Noirmoutier! In an attempt to reorient secondary residences or vacant housing to the supply of housing throughout the year, the Sables d'Olonne agglomeration is embarking on a tax policy: annual tax on vacant housing, which first requires recognition by the state as a tense sector – demand is in progress – and an increase in the housing tax for secondary residences. Other seaside resorts could follow suit. For my part, I am not convinced that this is an efficient and sustainable habitat policy. The expected effects of these fees will remain marginal; They can be, at best, only one of the instruments of a wider range. Deputy Minister, this problem is a major issue for the future of our territory. Can we imagine global tools that reduce the land pressure, for the well-being of the inhabitants, in a territory that is both highly sought after and very constrained by the consequences of climate change as well as by the objective of reducing the net artificialisation of the soil to zero?
ParlaMint-FR_2022-01-11-O1118.u64	The next speaker is the Minister for Housing.
ParlaMint-FR_2022-01-11-O1118.u65	You call my attention, Mr President, to the difficulties in accessing social housing and housing in general in Vendée. I was made aware of this issue for having discussed it with the elected officials, when I visited this department several months ago. All are mobilized to ensure that the problem of access to housing does not turn into a bottleneck that would undermine the very strong attractiveness of the Vendée. In 2021, 962 new social housing units were approved in the department, which corresponds to 99% of the target set. This demonstrates a very good performance, an ability to resume an ambitious path of social housing production and a strong mobilization of donors, especially large groups. This mobilisation could continue in 2022, since the State's resources for the approval of social housing will be maintained and the amount of aid to the stone will still be substantially increased in the framework of the agreement concluded between the State and Housing Action at the beginning of 2021. Social housing is one of the solutions to meet the tension on the housing market in Vendée and, even if it is not the only one, this solution is now fully mobilized. Another important response is the provision of building land. This remains a determining factor – especially, as you pointed out, in the coastal area. The aim here is to fully mobilise the public land establishment in Vendée, which is ready for the most ambitious land policies possible, with the aim of creating land reserves and then allocating them to real estate construction projects. However, it is necessary for municipalities to be able to issue building permits for housing, whether they are social or not – a point that has been a very limiting factor at the national level in 2020 and even in 2021. That is why, following the work of the commission chaired by François Rebsamen on the revival of construction and in response to your desire for a more comprehensive response, the Government has put in place incentive mechanisms for the communities to guarantee them new revenues in proportion to the housing created. Social housing thus benefits from the full compensation of the ten-year exemption from property tax, and a similar mechanism is provided for intermediate housing. Communities, municipalities and intercommunalities will also have the opportunity to sign housing renewal contracts with the State, through which aid will be granted to all authorized collective housing units. These new measures are additional tools that will support the building effort of communities, while respecting our objectives of reducing soil artificialization. It is the whole of this panel of tools that we must mobilize to promote construction, regain land rights of way and allow communities to finance the balance of projects and the equipment that must accompany them. I trust in our ability to achieve our goals through the mobilisation of all these tools, including in Vendée.
ParlaMint-FR_2022-01-11-O1118.u66	Mr Stéphane Buchou has the floor.
ParlaMint-FR_2022-01-11-O1118.u67	Thank you for your answers, Madam Deputy Minister. Nevertheless, the issue of vacant housing and secondary residences is a real one. I invite you to come to Vendée, in the coastal strip, to meet the elected officials and business leaders, with whom I exchange regularly and for whom this is a real problem.
ParlaMint-FR_2022-01-11-O1118.u68	I call Mrs Lasserre to speak on her question No 1601 on the need for better financing of the renovation of the existing building.
ParlaMint-FR_2022-01-11-O1118.u69	The Act of 22 August 2021 on combating climate change and strengthening resilience to its effects set a national target of "zero net artificialisation" by 2050. The artificialization of soils increases travel times, removes jobs and public services, and makes our city centres lose their attractiveness. Above all, it reduces natural and agricultural spaces, increases the vulnerability of our territories to natural disasters such as the one we suffered last month, and destroys biodiversity. I am therefore proud of this collective progress which will prevent the artificialization of thousands of hectares of natural, agricultural or forest areas as it disappears every year. The protection of our land, however, must not be at the expense of the capacity of citizens to live. We are aware of the difficulties faced by an increasing number of French citizens in finding decent housing at a reasonable price. You know that, Madam Minister Delegate: this problem is particularly pressing in the Basque Country, which is experiencing an unprecedented housing crisis. In order to deal with this situation, there is a range of tools on which we have had the opportunity to examine the 3DS bill – on differentiation, decentralization, deconcentration and various measures to simplify local public action: rent capping, real solidarity lease (BRS) and taxation of secondary residences, to name but a few. There is another simple lever, which allows our territories to have new housing without artificializing their soils. It is the renovation of existing, old and abandoned real estate, the rehabilitation of unsanitary residences and the requalification of abandoned wastelands. Of course, the renovation of a barn to transform it into housing is often more expensive than new construction. But we can no longer afford to have the objectives both to divide the pace of artificialisation of the soil in the coming decade and to concretely produce housing solutions. This is all the less possible because we will have to house more and more people on a planet which, for its part, cannot change in size according to our good will. It is therefore necessary at all costs to use our existing, unsanitary, old and non-usable building to recycle it into dwellings. The massive mobilization of the State is necessary because, to renovate rather than artificialize, it will require funding. Without this, we will not be able to meet the goal of reducing the artificialization that we have set ourselves. We have already made great strides in the right direction with energy renewal, the recovery plan and calls for projects, but more needs to be done. Madam Minister Delegate, what measures are the Government planning to finance these renovations, so that the pace of artificialisation can be halved over the next ten years?
ParlaMint-FR_2022-01-11-O1118.u70	The next speaker is the Minister for Housing.
ParlaMint-FR_2022-01-11-O1118.u71	As you pointed out, MP: the climate and resilience law sets the goal of achieving "zero net artificialization" in 2050. This law sets out a very gradual path of dividing by two the rate of consumption of natural and agricultural land over the next ten years, and then continuing this effort until the final objective is achieved. This is an objective on which we will work with local authorities in a highly territorialized approach – the Prime Minister has had the opportunity to remind him in a recent circular to the Prefects – so that the artificialization, which decreases in a global way, does so at a rate differentiated according to the situation and the needs of the territories. The fight against the artificialisation of the soil must be accompanied by a proactive policy in favour of housing development, in order to meet the needs of our citizens. My regular discussions with the elected representatives, especially from the Basque Country, allow me to measure the sensitivity of the subject in this territory as elsewhere. We therefore accompany our policy with an effort on the existing building, first with the "Affordable Rent" tax scheme, whose aim is to convince owners to rent existing property through improved tax profitability when rents are below market prices; It's a way of fighting land speculation. In Bill 3DS, we also provided for the extension of the experiment on the supervision of rents and the possibility, for new local authorities who wish to do so, of running for office. You are right to point out, honourable Member, that the renovation of the existing one is absolutely essential. Our support for this approach is through the Action coeur de ville and Small Cities of tomorrow programmes, which allow to concentrate funding, in particular from the Caisse des dépôts and Action logement, on renovation. The fund for the recycling of wasteland also allows the creation of an additional 100,000 housing units in old wasteland, through two successive calls for projects, in which nearly 1100 operations have been validated. This fund, which reached €650 million in 2021, was sustained in 2022; A first package of EUR 100 million was announced last Saturday by the Prime Minister. Finally, we should mention the general renovation effort, carried out in particular in the framework of programmes, specific to ANAH, to requalify city centres and to renovate housing, including insanitary housing. As for MaPrimeRénov', this broader aid is now open not only to the landlords but also to the landlords. Some provisions are still under discussion in the context of Bill 3DS, which I hope will be the subject of a concluding MPC (Joint Joint Committee). All in all, all these measures are at the service of a housing policy that does not oppose the preservation of natural and agricultural land and the development of housing, which aims to meet the needs of our citizens.
ParlaMint-FR_2022-01-11-O1118.u72	The meeting was suspended.
ParlaMint-FR_2022-01-11-O1118.u73	The meeting was resumed.
ParlaMint-FR_2022-01-11-O1118.u74	The next item is the question by Mr Vincent Rolland, No. 1624, concerning the attractiveness of the medical and social sector.
ParlaMint-FR_2022-01-11-O1118.u75	Madam Minister responsible for autonomy, I would like to ask you about the situation of professionals in the social and medico-social sector. The sector is currently undergoing a serious and deep crisis, particularly private associations. As far as the public sector is concerned, an index salary supplement of 183 euros net per month has been granted, and the salary scale has been revised and corrected for the health-care staff, within the framework of the Segur de la santé. Some departments, such as Savoy, have implemented this increase as early as last spring. The majority of staff in private associations are excluded from these measures, while their mission is to the same people. The Prime Minister's announcement at the beginning of November that this €183 supplement would benefit healthcare workers and medical-psychological assistants in institutions in the disability sector, regardless of the competent authority, is a partial but insufficient response. What does the Government intend to do to put an end to this injustice and to ensure that equal pay is paid for equal work? More generally, for both the public and the private sector, the issue of remuneration is at the heart of the attractiveness deficit of these professions. We are currently seeing unprecedented situations, structures having to close for a few days, because of the lack of professionals available, forcing families to take care of their relatives at home under obviously very complicated conditions. That is why, after the urgency of salary revalorisation, there is also an urgent need to act so that, in a few months or a few years, we have trained enough staff to meet the needs. With this in mind, I would also like to know what measures the Government intends to take to encourage future caregivers to enrol in the medical and social training courses now.
ParlaMint-FR_2022-01-11-O1118.u76	The Deputy Minister for Self-Government has the floor.
ParlaMint-FR_2022-01-11-O1118.u77	Mr. Deputy, the Government has made strong commitments to ensure full recognition of all personnel, both public and private. The recognition of health care providers has given priority to the introduction of an indexary supplement of €183 net for health care staff and EHPADs. The measure was extended in 2021 by the signing of three method agreements, as part of the mission entrusted to Michel Lafourcade. These measures have been taken up by article 42 of the Social Security Financing Act for 2022, which also extends, at the initiative of the Government, the basic measure to health-care workers, social workers, medical-psychological and educational and social support workers, who work in these establishments and in the services accompanying persons with disabilities, financed by departmental councils, autonomous day-care centres and autonomous residences. The entry into force of the measure was advanced for the private sector as of November 1, 2021. As far as the non-profit sector is concerned, these provisions have already been transposed into treaty texts, signed by the Government in early January. The home help sector is not left behind, with the addition of 43 allowing for a historical increase in earnings from 13 to 15 per cent. Structures which do not fall under this collective agreement can nevertheless benefit from a base rate of 22 euros, which was their main claim, as well as from the quality allocation, which will raise the hour price by 3 euros. These are additional means to enable them to raise the salary of their staff. To meet the recruitment needs you mentioned, this year we have increased the number of places in the training of caregivers, nurses, educational and social accompaniment; A partnership between Pôle Emploi, the ARS and the regions allows jobseekers to be directed towards these jobs which have been in tension for a very long time. Finally, the Prime Minister announced the holding of a social conference dedicated to the other professional categories that you refer to, which mainly include social workers.
ParlaMint-FR_2022-01-11-O1118.u78	The next speaker is Mr Pierre Morel - À- L'Huissier, to put his question, No. 1633, concerning the Segur premium in the health and medico-social sectors.
ParlaMint-FR_2022-01-11-O1118.u79	The question I'm going to ask you is a bit of the same vein as the previous one. On this occasion, I would like to pay tribute to all the caregivers and staff of EHPAD, centres for disabled people and hospitals – in Lozère, we have 49 centres for people with disabilities and 27 EHPADs. The Ségur de la santé was a good initiative but today raises a number of questions, including membership in a particular institution, or status – depending on whether staff are members of the territorial civil service, the hospital civil service, collective agreements 51 or 66, the health or medical-social sector, whether they are caregivers, nurses, nurses, educators, specialized educators, educators, administrative staff, technical staff, social workers. Today, government announcements and the allocation of credits create distortions between institutions and disparities between employees. This also applies to local hospitals. I would therefore like a clarification on the distribution of appropriations between these structures, whether state aid or departmental allocations.
ParlaMint-FR_2022-01-11-O1118.u80	The Deputy Minister for Self-Government has the floor.
ParlaMint-FR_2022-01-11-O1118.u81	First of all, I would like to point out that the Ségur de la santé was a priority for health workers whose national solidarity wanted to raise their salaries. Then came the sector of medico-social and social accompaniment, which legitimately claimed the same revalorisations. Some EUR 10 billion is already being spent on upgrading the remuneration of nearly 2 million professionals: I think we haven't known such a big plan in a very long time. We wanted to act quickly, making in the summer of 2020 a first substantial gesture, to the benefit of first healthcare providers, hospital or EHPAD, by making a commitment to a gradual extension to other professional categories. This was the subject of the Lafourcade mission, which resulted in three successive method agreements and revalorizations that took place until January 1st. Everyone in this House has acknowledged that this is a step forward. However, at the technical level, we are confronted with the huge breakdown of collective agreements governing the health and medical-social sector, the fruit of a century of history. We therefore commissioned the Inspectorate-General for Social Affairs (IGAS) to see to what extent some rapprochements could be made. We have had to carry out these gradual extensions rather than act as a whole, since these various occupational categories belong to different employers. Even when the State is an employer, it can do nothing without consultation with the other main players in the financing – departments for social workers, for example. This is almost within the scope of contractual relations between employees and their employers. The Prime Minister and the President of the Republic have therefore announced the holding, at the end of the IGAS mission, of a social conference which will have the task of flattening everything and to see how the remuneration of all these staff can be gradually revalued, in consultation of course with their main employers.
ParlaMint-FR_2022-01-11-O1118.u82	Mr Pierre Morel - À- L'Hussier.
ParlaMint-FR_2022-01-11-O1118.u83	My question was precisely about the need to flatten the complexity of the statutes and the relations between the directors of the establishment, the presidents of the board of directors and the employees. This clarification work is now necessary if answers are to be provided.
ParlaMint-FR_2022-01-11-O1118.u84	Mr Stéphane Peu, speaking on behalf of the Group of the European People's Party, raised his question, No. 1607, concerning hospital officials in the Seine-Saint-Denis.
ParlaMint-FR_2022-01-11-O1118.u85	On the basis of a parliamentary report that was unanimous among us two years ago, Prime Minister Édouard Philippe had come to the Seine-Saint-Denis to announce the plan "A strong State in the Seine-Saint-Denis", built on these three pillars of a regal policy of police, justice and education. In these three areas in fact, this report shows to what extent, in terms of public service personnel, the Seine-Saint-Denis is the victim of republican injustice, not only because of an inequitable distribution but also because of an incessant turnover. Among other measures provided for in this plan, education, police and justice personnel remaining in the department for five years will be entitled to a retention bonus of 10000 euros. It is still too early to assess precisely the consequences of this measure, but according to administrative directorates and staff representatives, it has already produced positive effects: transfer requests have been reduced by 20 per cent in national education, and police unions believe that it has improved attractiveness and, again, curbed transfer requests. The balance thus achieved between experienced and more novice civil servants is the guarantee of a better public service. However, during the preparation of the report published in 2018, the choice had been made, because of an already considerable amount of work, to concentrate on the three legitimate missions of police, justice and education and not to address the health sector – this choice had been the subject of debate at the time. Since then, the health crisis has taken place, the problems have been enormous everywhere in France and in the Seine-Saint-Denis department in particular, which has experienced the highest mortality rate due to covid-19 and has suffered from a number of resuscitation beds per capita three times less than that of the neighbouring departments of Hauts-de-Seine and Val-de-Marne. The crisis in the public hospital is probably stronger than anywhere else, even if it is acute throughout France. Hospital staff therefore live as an injustice this impasse which means that the public hospital has not been taken into account in the same way as the aforementioned regalian missions when drawing up the plan "The stronger state in Seine-Saint-Denis". The representatives of employees or hospital staff, as well as those of hospital management, agree that this measure, without being the key to all problems, would be a positive element of loyalty. I asked the Prime Minister, who suggested that the door was not closed to an evolution of the device. Next week, the prefect of the department will take stock of the plan "The stronger state in Seine-Saint-Denis", and the group of the Democratic and Republican Left will put this topic on the agenda of the government's control week, early February. We would therefore like to hear your views and ask you about the possibility of including in the scope of this plan, which represents a major commitment of the Government, the staff of the hospital civil service, so that it also benefits from the retention bonus.
ParlaMint-FR_2022-01-11-O1118.u86	The Deputy Minister for Self-Government has the floor.
ParlaMint-FR_2022-01-11-O1118.u87	Since 1 October 2020, the Government has decided to introduce, on the basis of, as you have recalled, recommendations from a parliamentary report, a territorial loyalty premium of 10000 euros, paid after five years of effective service in the Seine-Saint-Denis department and intended for the bodies of the State civil service which you have cited. It is intended to remedy the problem of the retention of human resources, a problem which I also see in other areas and which called for a specific response for the continuity of the State's action in this department. However, this premium is not intended to be extended to the hospital civil service, for which specific arrangements already exist: in the first place, the incentive premium, from 470 to 940 euros per year according to the remuneration of the official, aims to strengthen the attractiveness of health, social and medical-social establishments in the territories in tension, including the Seine-Saint-Denis; Secondly, the recruitment premium, a more specialized scheme for rehabilitation posts, is intended to reward staff who undertake to practise in territories where there is a risk of weakening the supply of care. This premium, with a total value of EUR 9000, is paid in three equal fractions at the end of each commitment year for three years. By decision of the Directorate-General of the Regional Health Agency (ARS) of Île-de-France, establishments in the Seine-Saint-Denis can benefit from this second scheme. As the Prime Minister has told you, the door remains open to other developments because of the particularly pressing needs of your department. The Government is thus fully invested with you.
ParlaMint-FR_2022-01-11-O1118.u88	Mr Nicolas Meizonnet has the floor to put his question, No. 1636, on the situation of suspended caregivers. On September 15th, the vaccination obligation of caregivers came into effect. Since then, more than 15,000 caregivers, we are told, have been suspended for lack of vaccination, as we are going through an unprecedented crisis in the public hospital, for which you have a share of responsibility. I had the opportunity to receive in my permanence, in Vauvert in the Gard, some of them, who were practising at the university hospital centres (CHU) of Nîmes or Alès. All spoke of the way in which they experienced the health crisis, in their flesh, with a total mobilization and investment in the service of the population, despite the unworthy conditions in which they had to face the pandemic from the outset: lack of masks, gel, blouses. They all remember how they felt when the applause sounded at twenty o'clock in the hospital itself. But now everyone remembers how they were notified of their suspension by a security guard, at the turn of a corridor, in full service, in ingratitude and humiliation, finding themselves on the straw and unable to support themselves and their families. As a first step, I would like you to take stock of the suspensions that have taken place both at national and departmental level – in the case of the Gard – as long as I encounter the greatest difficulties in obtaining precise figures. I would also like to know exactly how many personnel have resigned, who have been laid off or who are on sick leave and who do not even seem to be compensated for some of them, as well as the number of those who have been dismissed for quitting – in short, the number of those whose lives have been destroyed. We all now understand that existing vaccines do not have the expected effectiveness: none prevent the spread of the virus or ensure full protection against serious forms of the disease. Vaccinated caregivers can therefore transmit the virus to their patients or be themselves infected with the virus. Only the negative test would offer a guarantee: however, healthcare workers are no longer tested. Worse, some hospital wards call for positive – and therefore contagious – tested staff to come to work; Similarly, unvaccinated liberal professionals are prevented from conducting teleconsultations or finding a replacement. We're walking on the head! The penalty, the penalty, the penalty! Everyone understands that it is no longer a matter of fighting the virus, but rather of pissing off the French! However, it is a question of deprogramming, of urgent and delayed vital interventions and of the saturation of hospital services. My second question is therefore simple: in the name of science, rationality, common sense of health and above all in the name of what we owe them, what are you waiting for to allow caregivers who are not vaccinated to return to work?
ParlaMint-FR_2022-01-11-O1118.u89	The Deputy Minister for Self-Government has the floor.
ParlaMint-FR_2022-01-11-O1118.u90	[[Mr Nicolas Meizonnet exclaimed]] I can prove to you every day the effectiveness of vaccination. If you came with me to EHPADs, hospitals or resuscitation centres, you would find that the unvaccinated pay a heavy price in this fifth wave and you would be convinced. The principle of the vaccination obligation of health-care workers has been adopted by Parliament and is enshrined in the Act of 5 August 2021. Surveys have been carried out since last September in order to measure precisely the adherence to this obligation, and I can testify to a huge mobilisation of staff, very proud to have been vaccinated to accompany the patients for whom they are responsible and responsible: more than 94% of the employees and agents currently justify a complete two-dose vaccination scheme, not to mention the professionals concerned by a certificate of recovery of covid -19 or of contraindication to vaccination. In November, only 0.6 per cent of the professionals involved in the vaccination obligation were suspended. The latest investigations have shown that many suspensions have been gradually lifted as a result, in two out of three situations, of adherence to this obligation. Throughout the investigations conducted, the number of agents able to provide evidence of vaccination has steadily increased; The suspension rates have even declined quite sharply. The impact of the vaccination obligation has therefore remained very moderate according to the establishments – and that is so much better. The total number of suspensions at the CHU in Alès is eight, while the total number of suspensions at Nîmes is thirty-four, i.e. in both cases less than 0.5% of the staff. It is thus less than one person for 200 caregivers and, fortunately, these figures have been falling steadily in these two institutions since last October. In addition, there is a dialogue between the management of the establishments and staff who do not comply with the vaccination obligation, in order to accompany them on their vaccination journey. However, in accordance with the law that has been passed in this House, we will not lift the measures in force for a simple reason: we expect caregivers to be vaccinated, both to protect themselves and to protect their patients. Because, yes, the vaccine drastically reduces the proportion of people affected, their contagiosity, the development of the disease and it strengthens our ability to fight the virus, no matter what you think.
ParlaMint-FR_2022-01-11-O1118.u91	Mrs Stéphanie Atger has the floor to put her question, No. 1610, on psychiatric pathologies in EHPADs.
ParlaMint-FR_2022-01-11-O1118.u92	My question concerns the detection and management of residents with psychiatric and neurodegenerative pathologies in EHPADs, where these pathologies are expected to become increasingly prevalent in the years to come. Indeed, while it was estimated in 2015 that 40 million people around the world were suffering from Alzheimer's disease, 135 million people are expected to be affected by 2050. Unfortunately, France will not escape the increase in these diseases, whose example I have just mentioned concerns only one of the neurodegenerative diseases currently known. That is why it is important to develop protocols to detect and provide active support to EHPAD residents who suffer from these diseases early, if we do not want to accelerate their dependence even further. However, it appears that these protocols are not known to all the directorates of EHPAD in France, which does not favour a personalized follow-up of the residents concerned, who are in situations of great fragility. The case of a woman in my constituency with psychosis and living in an EHPAD has profoundly affected me. Not being accommodated in an institution suitable for the management of her pathology, this resident contacted me to make her distress heard. After contacting the institution concerned and the regional health agency, I found it necessary for all EHPADs to have specific elements to detect and respond to these disorders. So, Madam Deputy Minister, can you tell us how staff in these institutions are trained to detect psychiatric and neurodegenerative disorders and pathologies of residents, and whether specific protocols exist?
ParlaMint-FR_2022-01-11-O1118.u93	The Deputy Minister for Self-Government has the floor.
ParlaMint-FR_2022-01-11-O1118.u94	Professors Jeandel and Guérin's report, which you may have consulted, points out that more than half of EHPAD residents – exactly 57% – have neurodegenerative disease, Alzheimer's disease for the vast majority of them. Psychiatric pathologies affect more than 15% of residents. Their detection and management is a major issue in EHPAD. In order to ensure the identification of these diseases, the roadmap on neurodegenerative diseases for 2021-2022 plans to improve the training of staff in EHPAD, but also the support of families during the announcement of the diagnosis and the follow-up of the residents concerned. With regard to the management of these diseases, the Social Security Financing Act for 2022 includes advances, with first of all the creation of EHPAD type "territorial resource centres": open to the outside world, they will make it possible to disseminate the expertise available in the territory between EHPAD and also to the home services with which they interact. For example, an EHPAD with expertise in the management of people with Alzheimer's disease or Parkinson's disease will be able to organize training, sharing of best practices or peer exchanges. The missions of these so-called "resource centres" will be financed to the tune of €20 million in 2022, and the funding law provides for additional appropriations to deploy adapted activity and care centres (PASA) and reinforced accommodation units (UHR) in EHPAD. These provisions will ensure greater support for people suffering from these diseases and will also promote, in the continuity of the foundations of mental health chaired by the President of the Republic, the long-awaited strengthening of mobile psychiatry teams operating in EHPAD, which will benefit from an additional €5 million of funding. We are working on a roadmap between EHPAD and long-term care units (LDCUs) for the coming years, in order to draw several lines of action for better medicalization of EHPADs and to pay particular attention to these neurodegenerative diseases, the number of which continues to grow.
ParlaMint-FR_2022-01-11-O1118.u95	Mrs Stéphanie Atger has the floor.
ParlaMint-FR_2022-01-11-O1118.u96	I thank the Minister for these concrete elements on a very important health issue, which we must address today.
ParlaMint-FR_2022-01-11-O1118.u97	The next speaker is Mr Guillaume Vuilletet, to put his question, No. 1615, on "family holidays".
ParlaMint-FR_2022-01-11-O1118.u98	On 23 October 2019, the Government launched the National Plan for Caregivers, with a budget of some €400 million over three years. This plan responds to a need: indeed, the 8 to 10 million of our citizens who attend and accompany people with disabilities or addictions on a daily basis often live in hell and are under considerable pressure. In January 2019, on the occasion of a trip to my constituency, in the community of communes Carnelle Pays-de-France, Prime Minister Édouard Philippe met with caregivers who told him of their suffering, their loneliness and their exhaustion. In its fourth priority, the Action for Caregivers plan aims to increase and diversify respite solutions: to accommodate caregivers and the person they accompany in places where they can "breathe." An amount of approximately EUR 100 million was foreseen for this purpose. This was necessary, and I understand that it is being implemented. What's the status of this? On the other hand, as oral questions without debate are also an opportunity for Members to talk about their territory, I would like to know whether funds for respite solutions can be used for site conversion. I am thinking in particular of the site of Saint-Martin-du-Tertre, which is part of the hospital group Carnelle Portes de l'Oise: we have been wondering about its operation for several years, and its reconversion is on the agenda. Projects are emerging in this area. Can the funds under the Action Plan for Caregivers, if they are still available, accompany his retraining – which would also allow his staff to pursue a career in the field where he has always worked? It would be a harmonious transformation for the territory.
ParlaMint-FR_2022-01-11-O1118.u99	The Deputy Minister for Self-Government has the floor.
ParlaMint-FR_2022-01-11-O1118.u100	Your question allows me to pay tribute to caregivers, whether they are wage earners or they accompany a loved one, as we know that their daily lives are often difficult. Caregiver support is the essential corollary of a home care policy: if we fail to help caregivers better – what we do – our home care efforts will be useless. The families' respite villages, to which you refer, offer the caregivers and the person they accompany with respite solutions and holiday stays – moments where one can "breathe" – thanks to a differentiated offer, both tourist and medico-social. Funding is provided for the development of a respite offer incorporating such stays, amounting to €35.55 million, out of a sustainable allocation of €52.55 million. They are part of the Action for Caregivers strategy and have been delegated to the Regional Health Agencies (RHAs). An additional EUR 10 million has been voted for this purpose in the Social Security Financing Act and will be delegated this year. In particular, these long-term appropriations will allow the development of projects such as the one you refer to, in favour of respite for the helpers. With regard to the project in particular, in Val-d'Oise, a proposal will have to reach the competent authorities of the territory, namely the ARS and the departmental council: a joint authorisation from them is indeed necessary in order to create medico-social places of temporary accommodation. The development of this type of project in a territory is subject to a needs and local population analysis, carried out jointly by the ARS and the department; They must also reflect on the relevant economic model in a concerted manner. Note that the offer of respite is subject to seasonality, and that the rest for users can be very high. It is therefore necessary to ensure that these projects are sustainable, that the funds mobilized for them are sustainable, and that they are based on close collaboration with the tourism sector, with the support of medical and social health institutions.
ParlaMint-FR_2022-01-11-O1118.u101	I call Mr Guillaume Vuilletet.
ParlaMint-FR_2022-01-11-O1118.u102	Thank you for this precise information, which I will pass on to the interested parties. The mechanics you describe are not intuitive, as these projects are complex. However, there is no doubt about the usefulness of such establishments. We still have to combine good wills, and I have no doubt that we will succeed.
ParlaMint-FR_2022-01-11-O1118.u103	Mr Jean-Michel Clément has the floor to put his question, No. 1626, concerning Pressac's EHPAD.
ParlaMint-FR_2022-01-11-O1118.u104	I would like to draw your attention to the EHPAD of Pressac, a small commune in my constituency. This establishment was the result of a call for proposals from the Regional Health Agency (ARS) and the Vienna Departmental Council, launched in 2013, covering 28 beds and with an optional second tranche, i.e. a total capacity of 56 beds. The Audacia association, selected by the ARS, has proposed a project of 28 places, three of which are eligible for social assistance for people with Alzheimer's disease, in partnership with the HLM office of Vienna, owner of the site. The first architectural project appropriately integrated, from the outset, the possibility of creating a second twenty-eight-seater. The collective spaces, the kitchen, the heating system and the premises of the professionals were designed for this purpose. The pathology unit, fourteen places out of the 28 initial places, was subsequently dedicated to Alzheimer's disease, in order to meet growing needs. This strategy has worked well, as EHPAD has reached a normal occupancy rate and provides high quality benefits that are recognized and valued by families and residents. It is now complete, and has a waiting list of eight people. However, every year it has a large financial deficit, due to its too small size: less 200000 euros in 2019, less 160000 euros in 2020, and probably less 250000 euros in 2021. The SRA has been asked on several occasions to remedy this worrying situation and to grant the 28 additional beds; However, it refused, arguing that there was no shortage of places for EHPAD in Vienna, and that all the means must now be devoted to keeping at home. However, the ARS admits that with only 28 places EHPAD is condemned in the short term. The location of the property, south of the Vienne department and close to the Charente and Haute-Vienne, makes it very attractive and suitable to meet a proven demand. It is essential to grant it the twenty-eight additional beds which were envisaged from the beginning in its second tranche. Whatever its history, there are only two possible outcomes for this EHPAD: either to bring it to fifty-six beds or to see it disappear – it would obviously be dramatic for the populations concerned, when it meets real needs and its functioning is unanimously considered exemplary. I can't expect this facility to disappear. I therefore appeal to your high authority, Madam Deputy Minister, to give the necessary instructions so that the twenty-eight places requested are granted to her, and that patients, families and staff are not left without a solution of proximity, in an area where needs are acute.
ParlaMint-FR_2022-01-11-O1118.u105	The Deputy Minister for Self-Government has the floor.
