ParlaMint-NO_1999-12-07-2.ana.ud1797e15	The representative, Brother Yngve Rahm, who has been licensed, has again taken the seat.
ParlaMint-NO_1999-12-07-2.ana.ud1797e377	Well-functioning financial institutions are needed for society to evolve. When reviewing the credit notification, one can conclude that the financial industry situation in Norway is satisfactory. At the same time, we know that this industry is constantly changing, and that changes have gone on and on at an ever faster pace. In an industry characterised by international competition, where enterprises and activities move easily across national borders, they should benefit from the powers of government, be designed to be general, stimulating and facilitating, and the supervisory activity should work well through laws, regulations and concessional requirements. In this context, I refer to Document No. 17 for 1997-98 and Innst. S. No 141 for 1998-99, which was handled in the United Kingdom on 6 May this year. The organisation of financial market surveillance activities was highlighted in the assessment of causality related to the banking crisis and further assessments and follow-up from the Government were taken into account. I believe it is very positive that the Government through this message as soon as it gives feedback on one of the central points, and further announces that one will come back to the others at a later date. I will now switch to what is most remarkable in connection with the following setting: the structure of the financial industry. I would like to point out the reason why the State is now holding a large share of the two major Norwegian commercial banks, the Kreditkassen and the Norwegian Bank. It is due, as everyone knows, to the banking crisis only in the 1990s, which led the state to enter as its owner in order to avoid the bankruptcy of the banks. It was then the idea that the state would sell itself down by the end of the day. For my own part, I also expect the state to leave the banks in the long term, because I did not see that it was a central government task to run commercial banks. As the situation has developed, I have to admit that I have changed my position in this way. It is necessary to ensure substantial national ownership of Norwegian banks that the country is its owner. The guarantee of national ownership seems to be that the country owned by at least one third. This is partly due to: amended concession laws, where there should be no rules that discriminate against non-resident owners. Furthermore, the situation is now that capital is moving across borders to a greater extent and in simpler ways. This has meant that national ownership does not have the same priority and attention from investors. I mean there are two questions that it is important to get answers to: Is it necessary to have a large Norwegian bank/financial institution with head office in Norway? Secondly, if the answer is ‘yes’, what must be done to secure such an institution for the future? I will answer yes to the first question. For a number of reasons, a large Norwegian financial institution headquartered in Norway is needed. It is necessary to take into account business and business developments. It is not the same whether the head office is in Norway, in England or in France when strategic decisions are to be made in relation to the industrial development of society. Business banks are far more active than other enterprises in creating a premise for economic development nationally. These are heavy arguments that need to be added to a lot of weight. I think there's a multiple in this room because we need a large Norwegian bank/financial institution with head office in Norway. When I put a little emphasis on this with the size, it's related to the fact that strategic decisions for industrial development in Norway, in relation to the largest Norwegian companies, also have to be taken by those who have the closest and best knowledge of business, that is. from the Norwegian Hald. Otherwise, of course, one can also ask whether the banks/financial institutions must be large. As I see it, we need both big and small financial institutions and banks. When we need the big ones, it's just a consideration of our biggest businesses and their international commitment – which the export companies represent. It is also a question of the cost competitiveness of the international market within which the financial industries operate. Among other things, technological developments in relation to data investment are required, which is an argument of size. At the same time, it would be very desirable for the normal user of the banking services at the personal level to have a shortage in relation to the size of the banks, so that competition could last well. In this context, I want to express it with a sentence: what we need is a lack of things and not simplicity. This is also noted by the majority of the financial committee, including the Commission. by what is expressed in a note depicting the development of niche banks as a very interesting area. I would also like to highlight what is said in the message on page 31, column 2: ‘The Norwegian market is small. There are, therefore, limits on how far you can go in allowing larger Norwegian institutions to merge, without being given a dominant market position, in total or in larger segments. An alternative if one thinks it's important with large institutions is to allow aggregation with foreign institutions. Since Norwegian institutions are small on an international scale, the head office of any such merged entity is likely to be added to the rest of the world.» The government had stated in the message that the state should hold at least one third of the ownership of both the credit fund and the Norwegian Bank, but at the same time open up to strategic alliances by limiting 10 pst. could be increased up to 25 pst. Through the management of the Committee, the Centre Party has come to understand with the Labour Party a number of key points which provide clear leadership to the Ministry. I see it as very important that the majority of the population now commits to developing a high-growth financial industry in Norway, built on Norwegian financial assets, and that it is realised by a state-owned part of one third of a large financial institution. The State shall collect the ownership interests of that unit, including: with a view to securing head office in Norway. I see a factual argument that one concentrates ownership in one rather than in two banks. With the developments we now have in finance, it can be required to sit with at least one third ownership of two institutions. When the government party receives support to extend the ownership restriction from 10 pst. until 25 pst., I'll be happy with the understanding we've come up with. It is also important to note that the majority clearly announces that a possible sale of the country’s axes in the Bank of Credit cannot be completed until such a Norwegian financial solution has been completed. That is to say, it's going to take some time, even if it's desirable that you don't see the structures of such a solution too long. There has been a point that these two banks in which the state owns should be treated equally. From my point of view, I would like to say that it is natural and right to have equal treatment when it relates to the state's role as a concession giver and as a regulator. But when it comes to the state that owns, you have to be able to see more flexibly how you manage these institutions. Concession policy shall focus on general requirements, soundness, level of competition, competence and equal treatment, and on how to protect and protect consumers’ interests.
ParlaMint-NO_1999-12-07-2.ana.ud1797e412	It's going to be line change.
ParlaMint-NO_1999-12-07-2.ana.ud1797e415	The chairperson of the Committee indicated that the Centre and the Workers' Party had agreed on this matter. But only a few days after we had cancelled the credit notification, one could read in today's business: «Minister of Finance Gudmund Restad gets a glimpse of Left's fiscal spokesman, Terje Johansen. Johansen believes that Restad is going too far when he no longer intends to reject a merger between DnB and the Kreditkassen.» Terje Johansen went on to say in the interview today's Business on December 3: ‘This may be entirely for Restad’s own account. The resort goes too far. We in the Left have kept to the fact that the government has said no to such a merger in the credit notification. That should hold. The left is in the government’s opinion.’ But now it turns out that the representative Terje Johansen has been involved in writing a note in the setting on page 13: ‘Between others on this background, the majority believe that structural policy guidelines should not exclude the merger of the two largest commercial banks.’ So my question to Lars Gunnar Lie is: Does the chairman of the committee agree with Terje Johansen in today's business life, or does the chairman of the committee agree with Terje Johansen in the vote? What are the views of the central parties in relation to the aggregation of DnB and the credit fund?
ParlaMint-NO_1999-12-07-2.ana.ud1797e437	With the President's permission, I would like to congratulate Trond Giske on the Geburtstag today! So to the line, of course, we're behind what's written in the setting, and I don't see any point in starting out how the different people express themselves about this that's now written. In the setting, we have actually said it in such a way that no guidance should be provided for any particular solution from the Size page. From the Storting side, we're going to draw up the general orientation lines, and then one has said that one can't rule out the review that this is about. Otherwise, I also ask that one note what has been said as a counter-argument to such a solution, where one refers to – as the case-speaker also mentioned in his article – that there are many arguments that speak against such a solution. And I'm not going into concrete solutions here.
ParlaMint-NO_1999-12-07-2.ana.ud1797e446	No, maybe you shouldn't expect the center spokesman to be able to answer for what Left thinks, since it's always been difficult historically. It's probably said for jokes that there are three left-wing people present, there are at least four opinions. The unusual thing is that the same representative has two opinions – in the same case, at the same time. It must be noted as interesting even in the history of the Left. That's why I want to focus on what the representative Lars Gunnar Lie thinks, because it's actually almost as unclear. When the credit message was presented, many people were concerned that there was nothing in it. Then Lars Gunnar Lie pointed out that it did. He rejected the large merger that would prevent competition, i.e. a major merger between the two largest Norwegian commercial banks. I admit that just that point was reasonably clear. It was probably the ‘market situation of the day’, but, said the Ministry of Finance, very few people thought it was only the day the notification was delivered. For a few days afterwards, the Minister of Finance said that the situation is now different – i.e. in the market. So it was a day's observation. I am used to seeing the representative Lars Gunnar Lie so that he does not express himself on the basis of today's market situation, but expresses himself in principle – and that the principles extend beyond the closing time of the Stock Exchange that day. So my question is, what does the representative Lars Gunnar Lie think? Is he for such a major fusion, is he open to it, or is he against it? He's had the last position even in the fall.
ParlaMint-NO_1999-12-07-2.ana.ud1797e457	Once again, it's an attempt to get a statement about concrete solutions. I have said, and I insist, that this setting, and the recommendation in the setting, is general without considering any specific solutions. But it's just as Per-Kristian Foss said, from the government's side, they were clearly signaling that one didn't see it favourable with such a solution. And in the setting – which the case spokesman also did well for – we have underlined that there are many negative arguments against such a solution. But if we're going to reset this and say that now we're going to see what the development is, we're going to give nothing but a general signal from the Stortinget's side, we can't go into the concrete solution and the concreteness that the representative Foss now wanted me to go into.
ParlaMint-NO_1999-12-07-2.ana.ud1797e462	The representative, Lie, said that you should not be taking the lead from Stortinget. Then I am very interested to know what the representative Lie thinks Stortinget should do. If the Storting is not going to lead, not have concrete opinions, not have visions or views in which direction the Norwegian financial industry is going to go, what are we going to do? He says what to do is to express yourself in general terms. Yes, is it general turns without content, or is it general turns that point in one direction? This is becoming more and more unclear, I think, and I would like for the representative Lie to be able to give some more clear signals about what the centre wants with the Norwegian financial industry, because we still have the advantage of getting clarity on that. Then the representative said that he would not emancipate what was said by the various government parties. I can understand that, because it's not easy to keep track of what the different parties think from day to day. But does the representative Lie agree that it should be possible to demand, as a minimum, that what has been written together in a common position should also become a common perception of where to go? If it's the case that three government parties give different signals about what you really think you've been involved in entering into a majority opinion about, then it doesn't help to clean up a very unclear situation. It contributes to more confusion and more chaos. I would like to ask that Lars Gunnar Lie now from this pulpit can be ready, because this is what several of us are wondering.
ParlaMint-NO_1999-12-07-2.ana.ud1797e469	Yeah, it's a challenge to be smart. What I've said is, I don't want to go into concrete solutions, who might or might not merge in the context that this is about. But what we're saying, and that's clear, is that we need a strong Norwegian unit. There shall be head offices and head offices in Norway. To get it done, and to make sure that there is something that lasts, we want the state to sit with at least one third of the ownership of this unit. And when it comes to the concession assessment itself, the emphasis must be on soundness, competitiveness and competence, and the interests of users, of course, are taken care of.
ParlaMint-NO_1999-12-07-2.ana.ud1797e478	So the chord change is over.
ParlaMint-NO_1999-12-07-2.ana.ud1797e481	I would like to say last line change: I understand that the representative Lars Gunnar Lie is now saying that there is no concrete position on concrete solutions. Everyone has seen that. But the question that has been asked several times is, Why did he do it in November, when he cordially joined the Government's rejection of a concrete merger? It's basically why the principles are so very temporal and market-dominated, which is the question I want to ask a government that comes to power with the following reason: You had to throw a labor party government because it was allowed to rule too much of the market, and then you would have to deal with the market forces. That's probably what makes politics have a problem for the time being – so much snooping on their heads. The government gets on well and hurt nothing through what was said in the credit statement. The government's suggestion of a more active representation of the government and the indications of instructions to government directors are clearly rejected by a majority consisting of the Workers' Party, the Advance Party and the Right. I'm glad. Such an active representation could place the Governing Board representatives in very difficult balancing situations, where outdated instructions from the Ministry of Finance in a given situation could be contrary to the Bank’s own interests. I would like to challenge the Minister of Finance to explain how a state-appointed member of the board would relate to the specific loan request that is now referred to as a historical case, i.e. not a potential situation, but a case that has been publicly discussed, namely Smoke's loan request to the Norwegian Bank. Since the Ministry of Finance believes that such active ownership should be possible, I challenge the Minister of Finance to comment on this now. It would be interesting to see if it's at all possible. I think it would be very, very harmful. The government is also actually getting a rejection of its concrete position to say no to a so-called major merger between the two Norwegian commercial banks. From the rejection of this, the Minister of Finance has evolved in a very elegant and flexible way to be ‘open for all’, as it stated in a headline in Today’s Business on 2 December. And it's covering for what's in the rest of the article. Whether it is adequate for the government's view, I do not know, but it is clearly sufficient for the finance minister's point of view. Here, there are all the possibilities to choose between visions also in the Government. The government's desire to hold at least one third ownership in both the two remaining commercial banks, contrary to what was done in Focus Bank, for example, is also rejected by a majority. I'm glad it's a step in the right direction. Norway is part of a global economy, as it stands in the setting by several parties. There is a rapid development of the financial structure worldwide, especially in Europe. It is a result of both globalisation, economic and monetary union and technological development. The last one might be one of the strongest drives. Nevertheless, in many ways Norway is untypical, especially if it is seen in relation to other Nordic countries, where there has been a rather dramatic change in the banking structure. This has not been done in Norway in the same way. Norwegian banking institutions have been introverted in recent years. While other Nordic banks have seen the Nordic as their home market, even though they are Swedish, Danish or Finnish, Norwegian banks have largely ceased their Nordic involvement and have returned home. Mergers have concerned the Norwegian market. Some of the reason for this may be in the banks themselves, which is in state ownership. My argument for this is not a classic political claim because we are skeptical of or opposed to private ownership, but we find evidence of this in the Smith Committee, the Stortinge's own committee of inquiry into the banking crisis, which points out that state ownership has hindered natural structural development in the Norwegian financial industry. Now it's enough time to turn your gaze around. And I think the biggest challenges for Norwegian finance industry are not in the classic political discussion about national ownership, but about surviving in an increasingly tougher international competition – turning around and not just losing money in Stockholm, Copenhagen or Helsinki, but making money. The bank that now talks most about international ambitions is also the bank that has lost most on its international exposures. It's a challenge to prove that this is history and is not the story that repeats itself. Therefore, I am careful to have ambitions on behalf of the banks. I think an idea of mergers can be both good and bad, but a prerequisite for it to be assessed at all is that it is commercially justified, and not hatched out of a political compromise, horse-trading in wholesale committees or in any other way. I do not know of any commercially interesting banking merger that is the result of a Norwegian public investigation or an expert commission. I think we can safely say that. If you want to refer to the Board of Directors of the State Bank Investment Fund and its administrative management as a commission or a business body – I'm probably in doubt about that, to be honest. The fundamental question that has been raised in the debate is whether state ownership is needed in Norway. To that I would actually say: in the foreseeable future, yes. But the goal must be to get ever less of it. Why I answer yes, lies in the way in which we have organised our popular pension – purely state-owned, strong capital formation is ensured on the part of the state. It is also in the way we have arranged our framework conditions. I disagree with much of what has happened, but it is a fact that it is easier to survive as a Wallenberg in Sweden than in Norway, and it is easier to establish new financial institutions in Sweden than in Norway. The most recent company established with Norwegian involvement, the damage company If – which is a cooperation between three Scandinavian companies, established in Stockholm – could not have been established in Norway with Norwegian rules. So there are crocodile tears some politicians cry when they say it's sad that companies have to move out, because we're sending them out, we're sending them to Sweden. That is the reality. So here you have to look at the framework conditions. I am aware that this is being worked on. The problem is that framework conditions are always adjusted according to market needs, many years after, and we are never in the forefront. This is one of the reasons why we sometimes lose in Norway in Nordic competition. In relation to this position, and the specific banking and financial industries, what distinguishes Right from the position of the majority? Some of it. Firstly, we point out that the objective is that the state should completely out of state ownership of the financial industry. It's possible, and it's desirable. However, there should be a step forward in the remaining financial institution, which ensures a stable ownership structure and perhaps also in the long term the possibility of having head offices in Norway. But here I think you should be very careful to speak up absolutely for any future. I also see it as an advantage that an institution has a connection with Norway. But at the same time, I see it as an advantage that we have a strong feature in Norway of foreign ownership and foreign financial institutions. They contribute to diversity. A little bit of experience from the banking crisis was that the credit ratings might be a little bit too similar, a little too monotonous, when they all evolve on Aker Brygge or in nearby cultures. The fact that some credit ratings take place in savings banks, others in commercial banks, some in foreign commercial banks, with strong representation in Norway and knowledge of Norway, I think in the long run will actually benefit the soundness of the industry as a whole, in other words also for credit ratings. The main difference is that we say that there is no reason to wait for ourselves, the state has control of the ownership of the Norwegian Bank. They are still holding 60 pst after the Postbank merger. Or around there. Then there is no reason not to say yes to the credit fund, which through its governing bodies has wanted to enter a Nordic alliance. We do not take a stand for any offer, but if that offer is accepted by the owners, we should let the state follow up on the sale there. The majority have designed the political strangeness of waiting for something else that you do not know exactly what to do, but it must be concentrated on the Norwegian Bank, where you can take care of a mere number of owners. It is difficult to understand this other than as an manoeuvre to perhaps make it a little easier for a majority of the parties on this Greatness to turn around at their unfortunate national meeting decisions – unfortunate in that they were not long enough. Bonding state ownership to the banks you put in for any future has now proved to be a crazy way of formulating. In fact, keeping up with market needs is also a way of ensuring that Norwegian institutions have development and change opportunities in an ever-changing market. Many have said that much has happened in the Norwegian banking market in recent years, and the case rapporteur had a useful review of it. The most challenging thing is maybe we haven't seen the beginning of this. Bank will in the future be something more than today, maybe something other than today, and we'll see a completely different kind of institutions, I think, in a not too distant future. It is also a challenge for politicians.
ParlaMint-NO_1999-12-07-2.ana.ud1797e507	It's going to be line change.
ParlaMint-NO_1999-12-07-2.ana.ud1797e510	The working party is to have a state ownership of financial institutions to preserve national ownership. Need that state ownership, ask Per-Christian Foss, and answer yes. So the Right is a long step further this year, and is thinking about how to keep the national ownership -- one needs a state ownership now. My question to the representative Per-Christian Foss is: In a line change earlier, Børge Burnde was involved in a major merger between DnB and Storebrand. Per-Kristian Foss has also discussed this earlier; he says that the state has control. But Storebrand is a private company. Does he not have any form of apathy as to the fact that there is someone who thinks anything in Storebrand, or shall a sit in Stortinget say how one wants it from Right's side? Should a person not be a little audacious about the fact that here are the different actors who may also have strong opinions about their company? My second question is on the Right's proposal to sell the axans in the credit fund. What kind of concession management should it be if the size tells you now to sell these axes? What kind of basis does the Size have to do with it? Is it not Right anymore that a concession management operation is left to the Government to do?
ParlaMint-NO_1999-12-07-2.ana.ud1797e524	Although it might be interesting, there's nothing radically new in what I said about the Right View of State ownership. The degree of this has always been in the Right's view, and it is only extreme liberals who believe that one can walk overnight from one to another – as well as liquidating something that has been a Norwegian tradition for a long time. We as an oil nation have a lot of capital building on the hands of the state, but we have to use this in a way that creates a better market in the long term. Many demand more and more Norwegian capitalists – why are there not enough private owners in Norway to stand up and own what we want to own, and what we can see in the future? The answer to that is that you yourself have made conditions that do not make it possible, and the state is such a dominant owner that it must be included, but should increasingly be included. The right has expressed no wish for a DnB-Storebrand merger contrary to the wishes of the owners. It was funny to be accused of being too lowly humble in relation to the market of the representative of Frøiland, but one should hear a lot in this debate, so we just have to be prepared. I even believe in one of today's newspapers that what those in the governing bodies of these financial institutions should do now, of course, is to take an initiative on their own — not sit and wait for Mr. Hopland, or Norwegian public investigations, or new political horse dealers, but take an initiative and try to be creative and create commercially interesting ideas for cooperation, for cross-border mergers, across performance, but ideas that mean that banks and financial institutions are getting better and can offer customers something better, not just take market shares apart, but create something that is forward-looking both on the capital management and on the distribution side, i.e. in relation to new technical solutions, the Internet, card offers, etc. to the broad and large market. Norwegian banks can improve in both areas, with economies of scale either through cooperation or through mergers. There was one question I did not answer, but I will come back to that.
ParlaMint-NO_1999-12-07-2.ana.ud1797e531	I record that many countries, including the Nordic countries, are very busy securing head office functions and national ownership for their financial institutions. In the Christian People's Party, we are also concerned about ensuring that our country has a strong financial industry, which can claim both international and ten domestic interests and needs. And we believe that this can best be ensured by a certain state ownership. Now I have read and listen to what comes out from the Right side, and I feel a certain need for clarification when it comes to this with state ownership. The representative Foss said something like government ownership prevents natural structural development. Furthermore, a right-wing committee comment states that they want a strong Norwegian ownership environment, but it is best guaranteed by competitive framework conditions and not by state ownership. It might have been interesting to get some of the shades in this. In the right, then, strong Norwegian ownership environment, but not state ownership. I would then like to ask how far this goes, and how principle it is, because I also perceive the representative Foss so that he opens up a certain state ownership. If it is not possible to secure head office functions in Norway and a national ownership can be maintained without a state ownership, does it not seem that the Right would rather lose both the head office function and a state ownership? Is it so that Right sees state ownership as a useful traveler in some situations? Is it possible to get some of these shades out?
ParlaMint-NO_1999-12-07-2.ana.ud1797e542	First, to the representative of Frøiland's question in the previous line, which I did not get a response to, on what kind of concessional treatment the Right adds when we say that the state can sell its shares in the credit fund now. No, it has nothing to do with concession treatment at all. It has to go its way in the usual way. We write that in the setting, and it's a signal that the state should be able to sell itself down, and try it out, in the credit fund. So that's the same signal that the majority is giving, but they're saying wait a minute. And then you have a lot of strange formulations that it's going to happen in a little bit of a long time, a little short time, not too much time, but we're now saying it's going to happen, there's no reason to wait. It also brings me to the answer to Mr Sørfonn's question, namely how natural structural development is hindered by state ownership. You have a perfect example of that now. So the credit fund has wanted to go in, and has long investigated its own structure with the employees of the bank and with its owners, and has agreed on a priority of desired solutions. The desired solution is now so far hindered as a result of the fact that the State has not been able to answer either yes or no to sell. That's an example. I'm not saying that the bid that was there represented the optimal one, perhaps it wasn't what was finally chosen either, but the bank has chosen to go Nordic to strengthen itself in competition with its biggest competitors, the savings banks and the largest Norwegian commercial bank. But that solution is so far hindered by state ownership and decision-making in the political system. You can hardly find anything like that in any other country, and there are also many who wonder how politically driven large parts of the Norwegian stock market have been, and you talk about a political premium, and it's not a premium that gives the owners greater returns, rather on the contrary, it gives the owners smaller values, including the state, the society that owns. And here you should think about. It is not new that the Right is talking about the state still having to sit in as a big owner in some places. We've talked about e.g. a partial privatisation of Statoil, in which the State must sit there for a while.
ParlaMint-NO_1999-12-07-2.ana.ud1797e551	I believe the representative Foss is right that we have only seen the beginning of the major upheavals or changes that come within the Norwegian banking and financial industry. If you just think about the history of what we're discussing here today, the situation was that a Swedish-Finnish bank filed a bid on a Norwegian bank, which was initially not for sale, and it has done the big structural changes it's now opening up in the credit notification. It's interesting what Per-Kristian Foss says, that in this way a state ownership can at least represent predictability for a period, because, as Foss said, it's just extreme liberals who want to sell out overnight. I guess that was a sensible point of view. What the Right wants is that the Bank of Credit joins with MeritaNordbanken or another bank in a Nordic solution, and then you want a big Norwegian solution, supposedly with state capital in a transitional phase. I allow myself to ask the representative Foss about the following: if e.g. Deutsche Bank submits a bid for the newly merged, so-called large Norwegian unit, where there is a state holding, how will Mr. Foss stands to it? The point is that this is a commercial player, who sees that here there is a large and interesting bank, who probably makes relatively good money in Norway as well and perhaps in a larger market. Then there's a giant, because no matter how we merge the Norwegian banking and financial industry, it'll be tiny in a big international context. And what the state ownership is the guarantor of is that it actually brings ring-effects to Norwegian businesses and Norwegian consumers, for which they are primarily set to serve. But as long as only a random bid is able to change an entire structure, in this case for the credit fund and for the Right, it means in the next round: why should the market take solemnly that the state has a ownership that you manage, and believes is long-term? And my challenge to Mr. Foss is: does that mean that only a large international player comes and lays the money table and says that we buy the rest of the shares in the Norwegian unit, is Foss willing to sell?
ParlaMint-NO_1999-12-07-2.ana.ud1797e560	This became very hypothetical, then. But at least I see it like this, and I would like to quote my good adviser on several occasions, Professor Victor D. Norman, who wrote in Today's Business the other day: ‘Suggesting that the State is the only Norwegian major capitalist, Norwegian financial institutions will have difficulties in asserting themselves in international competition if they do not have access to State risk capital.’ I think that's a sober observation, which I agree with, subject to doing something about the framework conditions. But you don't do that overnight, neither. The state is a major capitalist and will have to play a role. But the problem is that the market doesn't know what the state wants. So if the state now decides that it will be inside an institution, at least it's a signal that might have a certain degree of permanence, even though I don't have the ambition that the representative Thorbjørn Jagland expressed to the press after the Central Government of the Workers' Party had presented its document, namely that we are now going to lay down a structure that is solid. It's an ambition I think is over, if you mean by that beyond this magnification period. There will be major changes here. My reason for saying that the State must also be able to provide capital is that the Norwegian banks, the Norwegian financial institution, which receives the State on its side, should use this to expand in commercially interesting areas, even beyond its borders. That's the ambition we're putting into this, and I hope more people will do it, because what we've seen is that Danish banks do it, Finnish banks do it – we've talked about it on several occasions – and Swedish banks go into Europe too fully. If a Norwegian large bank is to survive with the euro zone, contact with the euro area must be there.
ParlaMint-NO_1999-12-07-2.ana.ud1797e572	So the chord change is over.
ParlaMint-NO_1999-12-07-2.ana.ud1797e575	The 1998 Credit Communication provides a good overview of the State's ownership, supervision and structural development of the financial market, the activities of Norway Bank, the Banking Authority, the State Bank Investment Fund, etc. I would especially like to stop at four things in the message. The primary debt of the Government is its proposal to exercise the State ownership with greater interest and commitment by enabling the State that owns through the Bank Investment Fund to nominate representatives of the Board of Directors of the banks in which it owns. In the opinion of the Centre Party, this is a means of vitalising ownership by introducing competent candidates to the Governing Board who have the weight and experience of being active in the governing bodies, and thus helping the Bank to make the right strategic choices for sound and sober banking, and which of course should be business-driven. This means that the State should not interfere in the day-to-day operation or set back-reporting requirements. It would say, in short, to be aware of the ownership role one has in the operation, as all strategic financial owners are otherwise. Secondly, the setting clarifies the role of the Stortinget in drawing up general guidelines for structural policy and the role of the State as the owner of the financial market. First, I want to make it clear that it is very important for us as a nation to develop a financial industry based on Norwegian financial assets. In this respect, there may be a need to assess the framework conditions for Norwegian financial institutions in relation to other countries. Furthermore, financial institutions in the niche market that are important for Norwegian industry and with its head office in Norway must be given conditions for expansion and growth. In my opinion, the various players in the financial market, and in particular those on the basis of the Norwegian financial assets, should aim more towards ensuring long-term national ownership and such secure head office functions in Norway. National ownership is more than its responsibility. However, the State, through its ownership, shall specifically contribute to it by owning at least one third of the axans in a strong Norwegian financial solution. One of these devices must exist. get conditions and opportunities for further development in Norway and the Nordic countries. From this point of view, it is the Central Party's view that the Government is now given the task of helping to bring together the state ownership in such a financial solution, and that one does not consider the sale of the state's axes in the two largest equity banks until one has seen which Norwegian solution can be established. When it comes to concession policy, the Center Party believes that it must focus on soundness and adequate competition. This can achieve policy objectives of competing supply to customers, coverage of districts by being available, strengthening the level of service through increased competence and rational production, and thus provide the basis for developing a high-growth industry. Furthermore, as a starting point, the concession policy should not close down for specific structural solutions or close down for Nordic or international cooperation options where a foreign owner is something larger than it could be under current legislation. From this point of view, the Centre Party applies an extension of the owner bounding rule from 10 pst to 25 pst. Fourthly, when it comes to the Social Security Fund, the Centre Party believes that it should consider whether the fund should be able to invest in non-listed Norwegian companies. It is important to emphasise that the Folketry Fund should have a high level of competence in the Norwegian market both for listed Norwegian and for listed foreign companies. This competence also applies to certificates of basic funds and debt securities. It is the view of the Centre Party that the division of labour established by the fact that the management of the petroleum fund should have the best competence in investment and placement abroad, and that the Folketry Fund should have the corresponding competence in the Norwegian market, should continue. In that respect, there is reason to consider opening up the Folketing Fund to invest in non-listed Norwegian companies’ axles.
ParlaMint-NO_1999-12-07-2.ana.ud1797e607	It's going to be line change.
ParlaMint-NO_1999-12-07-2.ana.ud1797e610	The representative Holte spoke extensively about how important it is to ensure national ownership of the financial industry. I fully agree with Mr Holte. That is why I am pleased that in a joint remark we have underlined that we are going to have a Norwegian solution that does not weaken national ownership and that it is an important goal. We believe that national ownership is important not only in the financial industry but also in the business world. One way to do it is to have state ownership or partnership, which we have, for example. in Statoil and Hydro. Another way is to facilitate private Norwegian investors who look long-term and enter the private business with capital. But a third way to do this could be to create private and public investment funds together. It is a proposal that the Labour Party has made and that could contribute to a stronger national ownership also in the rest of the economy. The Center Party has so far been reprehensible. My question to the representative Holte is: why is the Central Party so reprehensible for such an action? This could lead to a strengthened national ownership and increased access to capital for private business, and we could avoid the many issues that result in the state sitting like heilies with all the different hats you get. The next question is: What alternative does the representative Holte have in order to safeguard the objectives of national ownership in the rest of the economy when he rejects the Workers' Party's proposal for such investment funds?
ParlaMint-NO_1999-12-07-2.ana.ud1797e619	As I said in my post, more than one state is responsible for securing national ownership. In fact, more than the State of a mixed economy should feel a responsibility for risk capital and that incentives for ignition have been provided so that there is a basis for holding capital with a view to the necessary investment. When Trond Giske asks if we can now facilitate a company in addition to all the ones we have otherwise, based on state ownership – I also understand that there should be something private in this – I will show that we have already established instruments through the State Food and Rural Development Fund, through the SIVA and through the Swedish Social Security Fund. Significant institutions have been established that can be instruments both to ensure ownership and also to secure the necessary capital through low risk loans or other investment loans. That's my approach. And if there is a strong interest in the state through fiscal policy e.g. shall strengthen these, it is not difficult to get the center to secure what is needed by means of cork in SND, SIVA or other institutions.
ParlaMint-NO_1999-12-07-2.ana.ud1797e626	I feel that I did not get an answer to my question from the representative Holte. It's good that we have SND, and it's good and good that we have SIVA, but that's not really exactly what we thought a government/private investment fund, which we have suggested, should fill the role. SND and SIVA are working well in their areas, and if the representative Holte believes that they should be further strengthened, we should certainly be able to take a discussion about it. My question is why the Center Party rejects proposals to go in and create large investment funds – which may like to have a majority of private, 51 pst. private and 49 pst. Stately – which can contribute to long-term capital for Norwegian companies that want to grow and perhaps also to invest internationally, Nordic, European or what do I know. Those proposals have been rejected by Jørgen Holte and his party. And then my question is: does Jørgen Holte think that there is enough national ownership, since this is uninteresting for the Center Party? Or does he think that SND and SIVA can solve the problems that these investment funds were going to solve? I disagree with such a conclusion that SND and SIVA can solve those problems, and I ask again the reason why you go against it, whether you think that there is enough national ownership, or whether you have other good suggestions on how to solve it.
ParlaMint-NO_1999-12-07-2.ana.ud1797e636	I expect that the representative Trond Giske in this context refers to is the comment that the Workers' Party has in the setting of the credit notification, where one links a hall of state ownership of credit institutions to that or that. When the Center Party and the other center parties were not involved, we thought it was not right at this point, when we've even said not to sell out axes, to give clear guidance as to what funds should be used for. In this setting, I have not registered that the Labour Party and Trond Giske have put forward concrete proposals on the matter that Trond Giske is dealing with. I repeat that if one thinks that the business community is not given the necessary capital through the arrangements that are established, the Central Party is forbidden to strengthen them. We must then first of all decide whether the business life we expect to be well-functioning does not get the necessary capital, and then we must be willing to set up through the arrangements to which the Storting through financial policy permits.
ParlaMint-NO_1999-12-07-2.ana.ud1797e645	Several have not asked for the word for a line.
