ParlaMint-HR_2016-02-03-0.u1642	I swear.
ParlaMint-HR_2016-02-03-0.u1722	Thank you very much. We have a few replicas. She's the rightful representative of Mira Bulj. Here you go.
ParlaMint-HR_2016-02-03-0.u1723	Thank you very much, Mr. President. Dear Pupovac, here are more mandates here in the assembly, you have listed the areas where I come from, so the Dalmatian Zagora itself, Gorski Kotar, Lika, you have been in the past meeting when in these areas not only in terms of placing credits that are certainly and most likely not placed as the area of Zagreb where the area is developed, then a new Regional Development Act has been adopted where funds have been lifted from the assisted areas of these very areas that you have listed. Cetina region, Vrgorac, Gorski kotar where there are no people, there are no cattle, where we have karst fields fantastic for production such as, and there are no investments such as Vrgoračka polje, Sinjsko polje, where in the middle of summer there is the main news drought in Sinjsko polje and the river goes through the middle of the field, clear river Cetina and so on in other fields. So, I'm sorry, I've been truly following your work for a long time that you didn't represent it in previous terms and when your party was in power. I'm really sorry that you didn't rebel when we were in the Cetina region, this is Minister Greek, gathering a petition against the Regional Development Act, and I'm sorry that you weren't much louder to save that end, really from the heart. And I live in a place where there are Croats and Serbs in a mixed village, we live well together. The river Cetina produces and most electricity, we have catastrophic electricity, so come on down. We have a cemetery of Orthodox St. Peter who doesn't even have access to the road, I don't know if you're familiar with that? So leave this assembly amongst the people, solve the problems of all the people on the ground. I've listened to your statements and so far, they're good and constructive. I think you should come amongst the people. I live with them because I'm from that place. Thank you very much.
ParlaMint-HR_2016-02-03-0.u1724	Thank you very much. The esteemed representative Milorad Pupovac will respond.
ParlaMint-HR_2016-02-03-0.u1725	Dear colleague Bulj, thank you very much for your replica, and regardless of the differences in grades, your replica is dear to me as an expression of your interest in what I care about, and as far as I'm concerned, it's more than enough for us to work together in solving this truly huge and difficult problem that Croatia has for years. As for our work, therefore the work of the SDSS Club of Representatives that you were on the opportunity, and you couldn't possibly have heard that, our comments on the Regional Development Strategy and on the Regional Development Act would have heard more or less the same thing I was saying here today. That you're a little, without the politics that's typical of some colleagues who are looking at me right now, just so much. I could've had politics here today, but I didn't, and I won't have it. But what I think, what I wanted to tell you was that there was no cooperation between us in certain periods when the environments, mixed ethnic environments, received funds for elementary infrastructure projects they would have been in much worse shape than they are. I hope that this policy will be renewed this year and at these times.
ParlaMint-HR_2016-02-03-0.u1726	Thank you very much. The next replica is the esteemed representative of Jaroslav Pecnik.
ParlaMint-HR_2016-02-03-0.u1727	Here I would support what Mr. Pupovac was saying and possibly give me one suggestion that seems to me that she might be good. I am no economist and economic expert, but by chance I was one of the founders of a modern-day credit-saving union in Eastern Slavonia, which at the time of reintegration helped actually develop Eastern Slavonia. The point was to facilitate the return of exiles and to prevent, keep as many Serbs as possible, above all Serbs living in the area. So loans were granted with the help of the US government because a contract was concluded, now not to talk about the story, but then credit-saving unions could act or were called credit-saving cooperatives could operate in the entire area of the then Croatia. Today is not the case anymore. They can only operate within their county, and this actually made it impossible for a good project, a good idea, which is that the Union, or at least those who were seriously involved in this business, were credited to those that commercial banks had no interest in, because they were too poor, too small to be in charge of the bank. Large institutions simply did not take care of it. And it might be good to consider having another legal debate on how to enable these unions to operate in a wider area because they are then also financially strengthened, becoming more interesting and able to help. First of all, farm loans are the most invaluable loans, they take a long, long wait for their return. So, it's one of... a way to help what Mr. Pupovac was saying, to give his hand to undeveloped areas, and at least to some, the microplan begins to help that development. [[The speaker doesn't understand.]] Otherwise, you won't be able to move forward. Sorry God, I come from Slavonia, Slavonia used to be the place where people came from, today it's the place they're leaving. And it's not just a floscule, it's really just a fact.
ParlaMint-HR_2016-02-03-0.u1728	Thank you very much. The esteemed Pupovac will respond.
ParlaMint-HR_2016-02-03-0.u1729	I'd like to thank my colleague for his support. I'd just like to say that I'm afraid if we keep this up, we'll lose the old owners and we'll get new owners of that space. We already have them. But these owners won't care whether someone lives there or doesn't. As for European funds and what is possible to withdraw from the European Union, the Republic of Croatia, if it helped, if there was an additional instrument within the HBOR which it would deal with, would easily recognise what economic potentials are, which are specific activities that can be developed in these areas. And then if it was done, then people would get the potential to withdraw funds. The municipalities would get much more potential than they have, but that's not there. People manage on their own, and most of them simply fail to survive.
ParlaMint-HR_2016-02-03-0.u1730	Thank you. There will be several individual discussions next. And the first one is the esteemed representative of Ivan Sincic.
ParlaMint-HR_2016-02-03-0.u1731	Thank you, Mr. President of the Parliament. This is when we talk about HBOR, a bank established by a special law in order to help the Croatian economy, development and exports, I need to address the issue of end-users. It says here in the report that 5.1 billion kuna is a total loan, of which, if I'm not mistaken, 9 billion through business banks, the rest directly. The question is raised by those end-users, small and medium-sized entrepreneurs, the OPGs, families that this money has come to. Here I would, I have an obligation with you to share a few such cases that are indicative, which are indicative, which are directed to other institutions, but unfortunately, to date, it wasn't appropriate how typical it is for us. The first such story is a gentleman from Biograd. So the gentleman bought a boat, was a professional fisherman, went to raise a loan from HBOR, but they sent it to a business bank. When he got there he wanted to give up the loan twice because he saw something strange happening. The criteria suddenly became completely different from those in HBOR, which was spoken of by the Ministry of Defence because the gentleman is also a defender. He needed a deposit, a mortgage and some other security measures. They assured him everything was fine. What happened later? The buying-in station for the sale of fish that, according to the government's programme, only recently came to life in Rijeka was never made, the gentleman lives in Biograd and there was a crisis, difficulties began with the return of the loan. The gentleman has been paying credit for a few years, today he is no longer able, now he's actually in debt slavery. He doesn't work, his husband doesn't work, he's got a mirage waiting for him. Another example was from Bjelovar, Mr T.I., who described the case for our camera that certain legal people and their assistants were looking for bribes to grant a loan to the gentleman and his meaning to the project. He called the bank a network of crime and a politically corrupt organisation. Because of thieving and corruption, he's lost his assets. All his actions were reported to the DORH, he wrote to the prime ministers, there was no answer. In total, he lost a profit of 2 million kuna. The third case is the case of a farm where HBOR loans for stables and male cows were granted, contracts, notes, mortgages were signed. There was a case where the ransom price of milk fell and now people are actually working just to get that loan back, they have nothing for themselves, and they're slowly selling out their assets. These aren't isolated cases. There's a lot of cases like this. They are not singled out for 2014 alone. It states here that a large number of people were thrown into debt slavery. I don't blame you, Mr. Tomasevic, directly for this, but this is actually about the lack of synchronization on one side of the government, on the other hand, of the bank for reconstruction and development. Someone should've told those people, there wouldn't be a buyout station for the fish, or we're leaving the dairy industry, we're letting it fall free, so let it go, don't go there because you'll be in debt slavery for the next few decades. However, this did not happen and because of this lack of synchronicity, because of the trombone and corruption of Croatian institutions many of our citizens were killed. Here I had a chance to share one part of those stories, one part of those stories that I believe we haven't had a chance to hear before, all of this is recorded in the way of the Internet pages. You can look at the whole story at any time so I don't take your time too much. As far as your report is concerned, I considered it somewhat short and dry. I must say that I have read both the law and your review and your report and the other documents you have attached to us, including the Power Point presentation. You've got a lot of numbers in there, you've got a lot of analysis in there, I don't know, credit, currency, compliance risks. You wrote in there how presentations were done, how workshops were done, info days and how nearly 4,000 people reported for assistance to HBOR. I would like to propose, not just an even greater link between the government and the HBOR. It is that if some thousand credits are given to 300 employees to actually check the response of end-users and consider it for your further work. I think it's in your presentation, which I have to notice most of the MPs, because I see them all from behind, that I expected there to be a lot more information about what projects you've funded, who you've given money to, according to which criteria. Isolate 10, 20 projects that you like and say, these are great projects, we'll still work in that direction, and these are bad projects. Of course there must be statistical and some bad projects. These are bad projects, in this direction we don't want to go anymore. So we need a lot more detailed information that wasn't in your presentation or the reports you gave us. Because of all this and as a sign of protest for the fates of these people, the Living Wall will not support this report. I believe that during the year there will be a report for 2015 and that you will then give us more information than a dozen, twenty concrete projects and their success. That's it. Thank you.
ParlaMint-HR_2016-02-03-0.u1732	Thank you very much. We have one replica, the distinguished representative of Tomislav Zhagar.
ParlaMint-HR_2016-02-03-0.u1733	Thank you, President of the Croatian Parliament. Dear colleague Sincic, you have cited several examples here, so the people who entered the credit arrangements later came into great difficulty with the repayment of the loan, and later with their existence because they put the mortgage practically into all their assets and even the one they lived in. And that's where we agree, and there have indeed been cases where, for these or those reasons, credits have been granted. However, whenever credits are sought and some institutions make a business study, but it is not true, it is not good information that there have been no such cases in which loans have been rejected. Even in these cases, especially farmers when we talk about them, the business plan has passed the IPARD, the business bank has passed through, the HBOR has passed, but it is stuck at HAMAG because simply when it is verified that the business study itself is not good, it means that the return on investment is not good. So, it's not just that there are cases that are negative, that have brought people into such a situation, but there are opposite cases where people were angry and they objected on the one hand you say you're looking for investments, you're looking for incentives to the economy, and on the other hand you're making it impossible. I think the HBOR in that part has done a particularly good job lately and that in this way people must, I agree with you in the beginning to warn that one investment will not be profitable, especially in agriculture where we do not know these input parameters. You mention the price of milk, there are a number of other things. Let's say that if we talk about pork and later the price of pigmeat on the market and therefore, we have to be particularly careful here. Thank you.
ParlaMint-HR_2016-02-03-0.u1734	Thank you. The honourable representative Ivan Sincic will speak.
ParlaMint-HR_2016-02-03-0.u1735	Thank you, pal, for your rep. First of all, I was talking about having HBOR finance projects on one side. Of course, no one expects to fund projects that have no future. But if it is estimated at one point that this project has a future and has good conditions, that it has a good return, that it will not actually cause a bad credit, or credit that will never be charged, that it will not throw someone into debt slavery, then I expect it also from the government that implements the policy specifically in agriculture, to meet the conditions to allow for the loan to be returned, and not then to remove its share and then to make people look up. Thank you.
ParlaMint-HR_2016-02-03-0.u1736	Thank you. The next individual replica will be the distinguished representative of Josip Lek.
ParlaMint-HR_2016-02-03-0.u1737	Dear President, I've reported a hearing. Thank you very much. [[President intruding: Yes, yes. No, I'm sorry. My mistake. Debate, of course.]] Dear colleagues and colleagues, a few things in the debate have asked me to apply for this subject. Namely, my assessment is that all HBOR administrations should be commended from establishment to this day. Although it was a monetary institution that kept it safe, I would say elevacy and it was not the target of daily policies and should not be the target of today's policies. Secondly, since 1994, banks and the banking system and banking policy have been a very intriguing topic and an unprocessed topic, if I may say so. All commercial banks have a fundamental objective which is a legitimate maximumisation of profits. And it's been coming true since '94. To this day, I'd say maximum in favour of the banks. And the assessment that HBOR, therefore the Croatian Bank for Reconstruction and Development has no aim of maximising profits makes it very important in the development concept of the Republic of Croatia which must not be an independent concept of HBOR. HBOR, since it is not working on the principle of maximising profits, must follow the policies of the Government of the Republic of Croatia, and in order to successfully monitor the policies of the Government of the Republic of Croatia, we must agree that some development policy or most development policies cannot be achieved in one term, and I would even say the simplest policies such as the food industry or agriculture as a whole, without speaking about the science development policy that seems to be the most important policy for our society, that we participate in world science and development processes. When we look at the things that have been in the past years, then we might notice exactly when the stagnation in society is that it falls and the volume of plasma in HBOR. When he has no ideas, he falls and falls over HBOR. Secondly, I think it is very important, and here several times mentioned when it is not the core objective of HBOR maximising profits, rather than monitoring projects that bring and achieve the goals of Croatian economic policy, development policy would then be good if Croatia had a strategic plan to develop the area. Is it the food industry, is it agriculture, is it tourism or is it another industry? Why am I saying that? Each of us has contacts with people who are as well said in Croatia from the real sector, as only they know they have problems. I've talked to people a few times, so they say we're completely uncompetitive to get a job in countries that have a much more stable financial system and less interest, we can't compete with companies from Austria, Germany or I don't know which their banks follow with 1% interest as they follow us with 5 or 6 percent interest. It seems to me, therefore, that it would be very important to assess in these national objectives whether it is possible to establish or transform or arrange that HBOR or any other institute is monitoring the export economy. This is already saying that this bank needs to be transformed into an export bank, an investment export, and I don't know which other ones. It seems to me that there should also be opportunities for a municipal bank because Croatia would say very suitable soil that in commercial business, commercial banks make excellent profits without great risk. All in all, therefore, it is indeed necessary to support the business of the HBOR, to support, that a good bank followed the government's policy without hesitation should be said that at the end of the term, success has been shown in macroeconomic indicators, which certainly, which were certainly influenced and influenced by the HBOR policy. Here for the following report, the bank should know what are national objectives, what national interests and what areas are of interest to be monitored by a bank such as HBOR with non-commercial interest. Thank you very much.
ParlaMint-HR_2016-02-03-0.u1738	Thank you very much. The next individual exposure will be that of a respected representative of Gordan Maras.
ParlaMint-HR_2016-02-03-0.u1739	Thank you very much, Mr. President. My colleagues and fellow MPs, this is a very important topic and I am pleased to encourage such an interest among MPs, but it certainly arouses interest among citizens and entrepreneurs who de facto in HBOR need tools, levers, support so that they can do as easily and cheaply as possible. What my colleague Leko said in his debate is the fact that in Croatia the banking sector lives very well, that the interest on companies in Croatia is greater than in countries where the banks of mothers come from and that we must sometimes use cheaper sources and opportunities with such an institution to make our business cheaper and to have cheaper business. On this side of HBOR, according to my assessment, performs its role especially here with impatience, I expect 2015, where the results are top 12 billion, over 12 billion kunas, it's one of the record years, I think there's only one more somewhere here and that's also in this term, so I think it's 2012. So it's obvious that the interest exists, that the resources exist, that there are channels. Someone in the debate earlier said that a question of 15 or 20 new employees, a little incorrectly Mr Shucker mentioned politics in his opening statement because of what if you have more investment, if you watch little reports that the relationship between direct investment and investment over banks is constantly changing. Well, it's also in our interest to have maybe 100 more employees there if these placements go directly below interest rates. So this cost that we will achieve with several HBOR employees will certainly make it easier for hundreds of millions of kunas to cost our entrepreneurs and allow them to be more competitive. And that's what I want first to point out, I'm particularly pleased that we have more and more directly placed funds through HBOR. Here is when you look at 2011 and 2014 it is, in 2010 pardon and 2014 which in the report means the bank went 76% in 2010 and 2014. 44, i.e. directly even went 56% in 2014. That's significant, I think it's a lot less cost than that the banks earned on the margin that they could make. And what also pleases me but also concerns me from the other side because it shows a rather conservative view of our banking sector towards investment is that in 2012, 2013 and 2015, HBOR participated with almost 25% of the shares in Croatia's investments. So if there was no HBOR there would be 25% less investment in the Republic of Croatia and it still says that the HBOR is too important and that it needs to be strengthened and even humane and should allow people to have more and more I would say the resources and that more credit placements are being placed. What is also important is that HBOR continuously introduces new measures, meaning from lower interest rates, and from risk sharing, and from micro credits, and from leasing here is one measure that was introduced a year and a half ago where the woodworking houses concluded a contract with HBOR a certain credit potential where small and medium-sized enterprises were able to take the most to Leasing through HBOR in collaboration with banks and HBOR opened that money road and most importantly, there is no currency clause. And they took advantage of the possibility that they would also provide this placement and enable our small and medium-sized entrepreneurs who thus bought machines to be as competitive as possible. The EU funds are absolutely important, I know it, because also directly in the competitions that were conducted for small and medium-sized entrepreneurs and the funds were allocated, almost always there is HBOR present. Here we saw in 2014 609 million kuna and directly approved 279 million kuna, a censure of exports that is crucial. So exports that are supported by 4.6 billion kuna but this year 2015 are even stronger and the HBOR monitors our economy. As for small and medium-sized entrepreneurs, it appeared in the debate that here as a problem is and HBOR does not follow small and medium-sized entrepreneurs, I am pleased that 85% of the users in 2015, 80% of the users in 2014 are just small and medium-sized entrepreneurs. This is where around 7 hundred companies are working in 2014 and in 2015. 1800 companies. When you look at the amount of those who have achieved certain, and I would say support through that they have received a cheaper interest rate than it is marketable, it is a great Suport, and on this side you have to give recognition to the HBOR that it is doing a good job and that it should continue to do so. And that's why I'm glad that, that here in the Parliament, most of the time, here's what I hear from the debates, I hear that we're going to support this work. And of course HBOR should always be monitored in its work and policies of the Government of the Republic of Croatia and I hope that the new government will continue with these trends especially towards small and medium-sized entrepreneurs. As far as professionalism is concerned, difficult words, political staffing, etc. should be avoided, people and their careers should be respected. Well, even the president of the board who's here, I think he's a man of envious careers and he's been through a lot in the economy and on that side we've been giving him support and he just justified his trust in 2015. And let's let go of who's appointed, I've already said in a replica how people are brought in at the age of 30 without any experience at the head of that institution, and then they're made by great experts. And as for the allocation of money, I'm proud that I was never directly in the HBOR in any way pulling someone's sleeve from the administration to grant this or that loan and the political allocations of the loan was not, it's responsible here, unlike some previous cases. Well, there's a publicly available example, here's an entrepreneur who's been retreating to black chronicles where HBOR with 60 million kunas remained short, it's about Mr. Fioliæ. How he got the loan, what it is and how it's approved and controlled that I can't establish it. But it's an interesting piece of information, and it would be good if things like that didn't happen anymore. It's something you shouldn't be doing in HBOR. So politically positioned persons, and then the man seemed to me in the Croatian Parliament, right in his private business to push their projects through HBOR. So those eyes must be wide open. No one should be allowed to do so particularly who has direct influence through or informal or direct influence on the management structures of the Croatian Bank for Reconstruction and Development. That, I guarantee you, as a member of the Supervisory Board, has not been for the last four years. If there were loans and projects that supported the Croatian economy, here is something also mentioned around the railways. So Croatia, I guess, is in the interest of building railways in Croatia and building projects that will help our exports, our products etc. The HBOR was there to support not only the railways but also the shipbuilding and all those who needed the support. And, of course, there is always a need to find ways in the rules that allow certain things and related to the European Union and the European Commission to find a way to those who need it most to be as competitive as possible. On the other hand, I think the job that's been done at HBOR for the last four years, this administration has done the best possible for the last two, a year and a half days. And I also support this initiative, which my colleague Leko said, because it is seen in the work itself of HBOR that a special, perhaps a special bank that will monitor only municipal projects, because HBOR is very much present in that part. Now, the information I have seen today that I am also very pleased that small cities in the Republic of Croatia are developing through HBOR, so Sisak 50 million kuna this year invests in infrastructure facilities and in his city to raise the standard of citizens and yet finally our small and medium entrepreneurs do so. Thank you very much and my support for HBOR's work.
ParlaMint-HR_2016-02-03-0.u1740	Thank you. We have one replica of the distinguished representative Blazenko Boban.
ParlaMint-HR_2016-02-03-0.u1741	Dear Mr. Maras, you have in some way challenged the quality and work of the previous president of HBOR's administration, attributing it to his, and we will tell young days or young years that everything at the age of 30 has taken the lead. I will remind you, and you know very well that Kudikamo was younger when the government of the late Prime Minister Racan also supported the entire term of office because of the extraordinary quality of work of that same administration president and the government was at the head of HBOR. It was not worth 10 years later when he was kudikamo, along with this youth, we are more experienced and we are curding with greater potential and knowledge and contacts in the world which ultimately proves this latest function. Thank you.
ParlaMint-HR_2016-02-03-0.u1742	Thank you. The Honorable Representative Maras will respond.
ParlaMint-HR_2016-02-03-0.u1743	Well, you didn't listen well to what I said. I have called for the presentation of fellow Shuker who mentioned politics, influence, staffing, etc. And then I referred to myself as not a problem in that situation. Well, you can't tell me that someone who comes at the age of 30 without a great or any management experience at the head of HBOR is more experienced and without political protection, and someone who has passed the great administrations of large companies in the Republic of Croatia has no experience, or is politically appointed. When we look at the two people of that chairman of the administration from the 1990s and the one we set up in 2014 by Mr. Christian, who told Shuker, Mr. Shuker that there was a shorter time and Mr. Tomašević it was heaven and earth. That's all I was talking about. I didn't say a man ten years later wasn't better. Well, he was certainly better than ninety and I don't know which came first, the second, the third, the irrelevant. I'm just saying that we should stick to our discussions always the same criteria. You can't accuse someone of bringing in an inexperience who has five times as much experience as Kovac had when someone put him there as HBOR director. So you probably didn't understand what I was saying. I didn't call for 2013 but for the 1990s. Thank you very much.
ParlaMint-HR_2016-02-03-0.u1744	Thank you. The next individual debate will be a respected representative of Ivan Lovrinovic.
ParlaMint-HR_2016-02-03-0.u1745	Mr. President of the Parliament, respected counterparts and fellow MPs, the issue of the Croatian Bank for Reconstruction and Development is extremely important because it is called the Repeated Croatian Bank for Reconstruction and Development. Let's ask ourselves if he has the right name, right? Of course, someone will say after the end of the war, and perhaps something today has assisted a lot in the reconstruction, but the question of whether it is a development bank, that is the real question, each country must have one such institution to correct market irregularities, that is to say, where classical commercial banks are not interested. So, to remind the HBOR was founded in 1992 and today he can say let's say, in general, instead of the development bank, he was mostly a transfer bank which, in a significant part, selectively and politically similarity, placed loans. Thus, the HBOR received transfers from the budget further transferred instead of crediting and actively participating in the economic development of the Republic of Croatia. In this context, various lending programmes have been developed through business banks. You see, the question arises if this is a development bank why it places its resources through commercial banks. On the basis of this, such lending channels have been developed which were not in line with the objectives of national economic policy, so Mr Leko has asked a question earlier, and I agree that we do not have Investment Strategy, and Mr Pupovac also said that where, in which places and Miro Bulj. Therefore, there is a question of justification and the purpose of such a business through business banks, or perhaps the HBOR is incapacitated, there may be no real staff there that would thus approve loans. Today, it is impossible to obtain lists of credit users obtained from the HBOR or the criteria under which they were granted, or the sectors in which they ended up. Well, here's a gentleman from HBOR to inform us, to send us later those reports that there may be no trace of any doubt. It is interesting that HBOR has granted nearly 8 and a half billion kuna loans during the period of economic growth of GDP, from the economic downturn of GDP from 2008 to 2014, and according to information from the end of last year, it should reach as much as 12 billion, while commercial banks have implemented a debt policy in that period of net amounting to 8 billion kuna. So it turns out that the economy and business bank balances were saved solely by state budget money. I think he's had enough of that. In addition, it is enough to say that the average interest at which HBOR places funds is 1 and a half percent, while at the same time the state issues bonds and is owed at an average interest rate of 5 and a half percent. The more at one point in 2010. HBOR became so-called a qualified investor on behalf of the Republic of Croatia, in venture investment funds, etc. funds for economic cooperation. For such a position today, it mainly pays advance fees for the management of the independent investment of such funds. Well, then, I'd like to give you a few more observations. Finally, HBOR operates under a special law, it is very important here for MPs in the Parliament to tell, not under the Law on Credit Institutions under which banks operate. He is not a bank in the classical sense of the word, so taxpayers of 320 around HBOR employees should see more transparency and this more information that I have mentioned earlier. That is why we at MOST consider and suggest the following: HBOR should become a real development bank with professional administration, depolitised by the Supervisory Board composed of all stakeholders of business academic and political life. It is necessary to eliminate the dominant political and to introduce economic criteria and objectives of business. We further propose that the law should define the jurisdiction of the State Office for Auditing the operation of HBOR. Furthermore, we propose to define loans, credit allocation criteria and, in this sense, to encourage exports, and to publicly publish sectors and those business systems that receive loans or are guaranteed for export. And another concrete proposal to report to the Croatian Parliament on such transactions, users, sectors. I am here as a new representative surprised by the communication between SDP, HDZ, HNS representatives. I see you agree well and support, so you don't see any important phallings in the business of HBOR. But we at the Most see it. What's the problem? One representative said don't give me any more language, because if I start talking what I know won't be good. Then the others said from the second camp okay, and then a little bit of a side. Well, it would be good for the Croatian public to bring out some of that dirty laundry to finally reposition this HBOR. Because if you gentlemen think that we came here to the Croatian Parliament to listen to the same reports every year after which no one asks citizens, or gives them a subsequent report after that, then I don't think it makes any sense to put this as a part of the agenda. We have here regarding HBOR, so I suggest that this issue be put on a special note, this is a matter of state interest, that the issue of repositioning the HBOR is a bank, whether it is a transfer fund, how business will be put on the agenda to make a decision to remove these incestuous links between politics and the economic principles of business. And on the other hand, I would also like to say that it would be good to hear what the cost of the loans that are granted and to remind those who may not know the guarantees they receive, the HBOR is in charge of the foreign market, the state guarantees it, it enters the public debt structure, so it is very important for us to know what it is. And finally, Mr. President, let me still have some time, I'd like to ask one question directly related to this, but it has to do with all of Croatia. The so-called program will be implemented these days. Bail-in means solving dueioza specifically in Italian banking. The estimates of competent institutions say that around 150 billion euros means uncharging loans from the Unicredit Bank and Intesa. The Bail-in technique means let's say healing and transferring what's not chargeable to so-called. Bad bank Bed Bank implies from 1 January this year that the state will not directly bear or taxpayers such costs, but that it will bear shareholders and save more than 100,000 euros. Since these banks have their daughters in Croatia, it would be good to ask for information from the Croatian National Bank about what is going on so that one quality information can be sent to our citizens so that it does not come to misinformation, and we all know that the bank lives on trust and to prevent possible rumors. Thank you very much.
ParlaMint-HR_2016-02-03-0.u1746	Thank you very much. Your exposure caused several replicas. He's the first of his distinguished MPs, Mira Bulj.
ParlaMint-HR_2016-02-03-0.u1747	Thank you very much. Dear Professor, you are telling your colleague Lovrinovic that the work of HBOR has been questioned and that it is subject to a special law. The work is questioned exclusively and I agree with you, because as you say you are an expert, there are no results mainly in these areas where Croatia should develop. But as an expert, I'm sure you're more involved in this, you'd ask a few questions because you're familiar with these facts. Whether the HBOR administrations generally meet political wishes and that all these decisions covered their decisions with the decisions of the Supervisory Board, which comprised six ministers and three parliamentary representatives with salaries that were generally six times the average Croatian salary and would eventually come out of the HBOR, in short of hundreds of thousands of kunas. The second question, along with political patronage and commercial audit of HBOR's operations, was avoided by the State Audit Office. Who has, so we have a paradox that the use of public money is not controlled by the state but by private audit. And another question, there's a short time. Today, there are banks and even those that are in liquidation after the CNB's resolution, which were dominantly HBOR's clients. So today we have a bank that has failed, left as much as 300 million kuna credits that were paid by HBOR, the Center of the Bank. Would it be interesting to see who the ultimate beneficiaries of these loans were? That is why I support this idea of this being a special item of the agenda here in the Assembly and that the HBOR gentlemen tell us everything publicly and loudly what happens to the bank paid by Croatian citizens. Thank you.
ParlaMint-HR_2016-02-03-0.u1748	Thank you. The esteemed representative Ivan Lovrinović will respond.
ParlaMint-HR_2016-02-03-0.u1749	I thank Mr. Bull. Well, Mr. Bulj and I are interested in answering some of the questions you asked, but what you mentioned I didn't know was that it was part of the supervisory board of six ministers and three parliamentary deputies, but I just said you just confirmed what I said, it's a typical incestuous relationship, right? So that turns out to be a political self-service that works that way. So, gentlemen, if we want to do something for Croatia, let's make it from HBOR or a bank, be a bank or call it a trust or transfer agency or something, so we know exactly what it's about. What you're asking for is one debt, actually one 300 million, I don't have the information that was placed by HBOR, so me and the others would be interested in what it was about, who were the users of these loans? Unfortunately, I don't have a glimpse of anything like that. And when you ask about the state audit or who audits the reports, I don't know, I read somewhere in the press that four or five years ago the State Audit gave a report, otherwise commercially, if someone has better, fresher data I'd like to correct me, but I don't know how to answer these other questions because I don't have more specific information myself. Thank you.
ParlaMint-HR_2016-02-03-0.u1750	Thank you. The next replica is the esteemed representative of Gordan Maras.
ParlaMint-HR_2016-02-03-0.u1751	Thank you very much. Dear Mr Lovrinović, I fully support your now public publication initiative for all credit users in HBOR, we have done this in the Croatian Small Economy Agency, so all those with guarantees are publicly available. I almost lost my spine, and I broke down to try to do it at HBOR, but let's just say, I didn't have that support from Mr. Shucker who sat with me on the board of directors to do it. I stand for it, if you have prepared a written conclusion regarding this point to commit the HBOR to a future public declaration of credit, I will vote for it. And I'm sure the SDP club will also vote for it, because that's transparency, that's what we need. So you have a business opportunity, you write a conclusion and some of these days, the HBOR announces the public who gets the loans, I'm interested in it, and I've been fighting for four years. Unfortunately, there was always an answer in HBOR, a business secret, will decrease the scope of the loan. Why would someone be limited by being made public if he had been credited to the HBOR so he wouldn't report for the loan? For what? What's the shame of getting a loan in HBOR? That way, I too often found it unclear why the administration would put it that way. Unfortunately here we always kind of threw the ball out and eventually it didn't happen. If you make a conclusion in front of the Most Representatives' Club, I will vote for it and I am confident that most SDP deputies will be around this point. So on that side, I stand for transparency, and I want it to be known. And now I'm going to tell you how it usually works. I did one surveillance, and then there was this lady who was doing the PR with HBOR who got a loan that she accidentally took advantage of. Now tell me that the president of the board was familiar with that loan? It's a big doubt to me that it is. So the person she's working with on a daily basis she's on, that case is publicly known, she made a deal with the D.A., arranged her apartment instead of using money for business purposes. And then don't tell me there weren't any political menus-you cases, when in that particular case I know something was done that wasn't allowed and that the person on a daily basis was working with the president of the administration.
