ParlaMint-FR_2017-08-02-E1030.u1	The next item is the question to the Government.
ParlaMint-FR_2017-08-02-E1030.u209	Mr Didier Quentin has the floor.
ParlaMint-FR_2017-08-02-E1030.u210	Madam President, the Secretary of State, the rapporteur, ladies and gentlemen, it is up to us this afternoon to give our consent to the ratification by France, eleven years after their signature, of the London Protocols. It is naturally surprising, as the Secretary of State and the rapporteur have done, that it took so long, while maritime transport is at the heart of our economy, with more than 100 million tonnes of goods transported and turnover of the order of 6.5 billion euros. Is it necessary to recall that maritime transport is based on the freedom of the seas and that the safety of navigation is an essential condition? After taking hostages on the Lauro Achilles in 1986, the International Maritime Organisation had received a request from Italy, in particular, for the drafting of a convention similar to that already in force for air transport. [[Smile]] Indeed, under the principle of freedom of the high seas, only a rule of public international law can allow a State to interfere with the navigation of a ship that does not fly its flag. Thus, at a conference in Rome in 1988, the Convention for the Suppression of Unlawful Acts against the Safety of Maritime Navigation, known as the "SUA Convention", was adopted – the rapporteur recalled the meaning of this acronym in an excellent English language. After the attacks of 11 September 2001, it appeared necessary to complete this mechanism. Negotiations began in March 2002 within the IMO framework. A specific conference, held in London in September 2005, adopted the two Protocols, the Maritime Navigation Protocol and the Platform Protocol. As a result – I risk repeating what has already been said, but it is better to repeat itself than to contradict one another – that terrorism is criminalized. The new texts refer to acts which, by their nature or context, are intended to intimidate a population or to compel a State or an international organization to carry out or refrain from carrying out an act. The device is wide. This includes not only "conventional" terrorist means, such as the use of explosives, damage to the environment by dumping dangerous or harmful substances, or the diversion of a ship to cause death or serious bodily or material damage, but also the risk of proliferation, namely the use of radioactive material or bacteriological, chemical or nuclear weapons. The so-called "depoliticization" clause also prohibits a country from refusing to fulfil its obligations. Secondly, the Maritime Navigation Protocol targets proliferation by sea, i.e. the mere illegal transport by sea of BCN weapons. Thirdly, it strengthens cooperation between States, with the creation of a boarding procedure. The aim is to allow a State, under certain conditions, to board a ship that does not fly its flag, when it is suspected of being involved in one of the violations of the safety of maritime navigation. This can go as far as searching the ship and its cargo and interrogating its crew members, as well as the people on board. It also allows us to respond to the difficulties caused off the Mediterranean by the initiatives of certain NGOs which collect migrants or, conversely, by the "identities" on the other side, if I may say, which endanger military buildings and personnel in the name of a certain activism. Finally, the 2005 London Protocol on Platforms amends the 1988 Protocol in a similar way to that for ships. In this regard, I recall that, since the early 1990s, France has been protecting oil platforms in the Gulf of Guinea as part of the Corymbe mission.
ParlaMint-FR_2017-08-02-E1030.u211	Exactly!
ParlaMint-FR_2017-08-02-E1030.u212	The implementation of these procedures remains, as a matter of principle, subject to the authorisation of the flag State, as it is a matter of sovereignty. However, two simplified procedures are foreseen to facilitate the exercise of this right: on the one hand, a tacit authorisation mechanism after a four-hour silence; on the other hand, a mechanism of general and prior agreement of the flag State for all its vessels. France will not make use of these provisions, for it wishes to maintain its full decision-making autonomy, as permitted by its organization of State action at sea, with the Secretariat-General of the Sea, of which I had the honour of being the first Secretary-General from 1995 to 1997. The ratification of the two 2005 protocols aimed at enhancing maritime safety therefore seems entirely justified from the point of view of France. I recall that our country has the second largest maritime area in the world after the United States, with over 11 million square kilometres, located 97% overseas, mostly in the Pacific Ocean and the Indian Ocean. In my report on France's maritime sovereignty, which I presented with our colleague Paul Giacobbi during the previous legislature, we stressed that the marine and submarine areas under French jurisdiction are even wider, thanks to the extensions of the continental shelf already made and those to come in the context of the ongoing work before the Commission on the Limits of the Continental Shelf. Finally, a large part of the maritime areas under French jurisdiction is at strategic points: I am thinking of Pas-de-Calais, but also of the Mozambique Canal, near our one-hundred-and-first department, Mayotte – and I turn to our colleague Jean-Paul Lecoq saying that.
ParlaMint-FR_2017-08-02-E1030.u213	You know my position on that!
ParlaMint-FR_2017-08-02-E1030.u214	She didn't escape me, and we'll have a chance to talk about it again. We must also bear in mind the acts of piracy committed on recreational vessels, such as the Tanit and the Ponant, not to mention the attack on the French tanker Limburg. All these attacks took place off the coast of the Horn of Africa and Yemen, and these actions demonstrate, if necessary, that our interests can be directly threatened. Finally, I would like to point out that, at the initiative of the Republicans Group, the bill that strengthens internal security and the fight against terrorism, already adopted by the Senate, and that we will be considering at the beginning of the year, provides in section 7 for the creation of a maritime NRP – Passenger Name Record – which, like these two conventions, will strengthen our legal arsenal in the fight against terrorism.
ParlaMint-FR_2017-08-02-E1030.u215	You'll have to be benevolent!
ParlaMint-FR_2017-08-02-E1030.u216	[[Applause on the benches of the LR group]] The Republicans Group will therefore vote for this bill to ratify the London protocols, aimed at strengthening our maritime security, especially since they are consistent with France's international and European commitments in the fight against terrorism.
ParlaMint-FR_2017-08-02-E1030.u217	All right!
ParlaMint-FR_2017-08-02-E1030.u218	Mr Michel Fanget has the floor.
ParlaMint-FR_2017-08-02-E1030.u219	Madam President, Mr Secretary of State, Mr rapporteur, ladies and gentlemen, this debate is of course not likely to call into question the ratification of these two protocols. The bill to authorize it was unanimously passed, I would remind you, by the Committee on Foreign Affairs to which I belong. However, our discussion can serve to clarify a number of elements, including the right to organise democratic actions at sea and the response to terrorism. As previous speakers recalled, both protocols were adopted within the framework of the International Maritime Organization. The aim is to combat terrorism, to criminalize the illegal proliferation by sea of nuclear, bacteriological and chemical materials and equipment, to improve cooperation between countries by providing for the establishment of a boarding procedure at sea. These international texts relate only to the high seas: as Mr. Quentin recalled, the territorial sea, as well as the platforms fixed on the continental shelf, is the sovereignty of the coastal State. These texts do not threaten the right to organise democratic actions at sea – Mr Lecoq expressed his concern about this in committee. Indeed, the general "non-derogation" clause provides that "no provision shall affect the rights, obligations and responsibilities of States and individuals resulting from international law, in particular the purposes and principles of the Charter of the United Nations, international human rights and refugee law, and international humanitarian law". In addition, the most sensitive device, the boarding procedure, is accompanied by several guarantees. First, the State conducting boarding must, inter alia, "take due account of the need not to compromise the safety of life at sea" and "ensure that all persons on board are treated in a manner that preserves the fundamental dignity of the human person and is consistent with the applicable provisions of international law, including those relating to human rights". Secondly, the Government indicated that France would retain its discretion on a case-by-case basis before allowing any other State to board a vessel flying its flag. Consequently, France's ratification of the 2005 London Protocols in no way threatens the right to conduct democratic actions at sea. These texts have already entered into force in 2010. The Ship Protocol has been ratified by forty-one countries, and the Platform Protocol by thirty-five countries. Sweden and Switzerland, in particular, have ratified them. With regard to terrorism at sea, the IMO drafted, in 1988, in particular after the diversion of the Achilles Lauro in 1985, the Convention for the Suppression of Unlawful Acts against the Safety of Maritime Navigation. It requires States, on the one hand, to criminalize unlawful acts such as the capture of a ship, violence and assault against persons on board and the boarding of equipment intended to damage or destroy the ship, on the other hand, to prosecute or extradite their perpetrators. A specific protocol has been provided for oil platforms, which have similar vulnerabilities to those of ships. Following the attacks of 11 September 2001, IMO decided to strengthen these arrangements with the signing in 2005 of the two protocols in question, which entered into force in 2010. France signed them in 2006, but has not yet ratified them. These texts do not raise any substantive difficulties. Control powers are increased. Terrorist acts committed from a ship or against a ship are targeted, as are the risk of proliferation of radioactive material and bacteriological, chemical and nuclear risks. Cooperation between the State controlling the suspicious vessel and the flag State is facilitated by the establishment of a boarding procedure under the control of the flag State. This will allow France to monitor the requests of other countries when it comes to intercepting a ship flying its flag. [[Applause on the banks of the MODEM group and on a few benches of the REM group]] There is no inconsistency with European rules, and national law is largely in line with these texts. Nevertheless, as all speakers before me have pointed out, the delay between the signing of these two protocols by France and the tabling of the ratification bill has been particularly long: eleven years, knowing that these texts have already entered into force for seven years.
ParlaMint-FR_2017-08-02-E1030.u220	Mr Meyer Habib has the floor.
ParlaMint-FR_2017-08-02-E1030.u221	Madam President, the Secretary of State, the rapporteur, ladies and gentlemen, I would like first of all to associate Mr Christophe Naegelen, my colleague from the Constructive Group, with this statement. He participated in its preparation and development. Maritime transport is at the heart of our economy. It is governed by an ancient principle: the freedom of the seas. The development of international trade by sea nevertheless requires the safety of navigation, but also the use of commercial navigation for peaceful purposes. To date, maritime terrorism has fortunately not reached the level of threats against air transport – on 11 September 2001 we all remember – but it has, alas, provoked drama, with the hijacking of Achilles Lauro by members of the Palestine Liberation Front in October 1985. This taking of hostages at sea by Palestinian terrorists had been marked by the barbaric murder of a hostage, Leon Klinghoffer, a paraplegic of American nationality. Leon Klinghoffer had been chosen not by chance, but because he was American but also Jewish. He was executed coldly with two bullets before being thrown overboard with his wheelchair. From the FLP of the time to the Daesh today, it is the same barbarism consubstantial to terrorism, the same visceral anti-Semitism anchored in the DNA of Arab-Muslim terrorism that are at work. After the founding episode of Achilles Lauro, the International Maritime Organization was asked in 1986 to draw up a convention similar to that which existed for air transport. In 1988, following a conference held in Rome, the Convention for the Suppression of Unlawful Acts against the Safety of Maritime Navigation, known as the "SUA Convention", was adopted. The Convention covers a range of criminal offences and attempts to organise cooperation between States. In particular, it requires the flag State to ensure that the master of the vessel cooperates with the authorities of the competent States. States are bound by the rule of "judge or extradite" and must agree to mutual legal assistance, i.e. to cooperate with each other in criminal matters. The SUA Convention also provides for coordination between States Parties, including – this is very important – through the exchange of information. A protocol specific to oil exploration and production platforms on the continental shelf, known as the "1988 SUA Protocol", was also adopted – this was also recalled. Following the attacks of 11 September 2001, further IMO negotiations were initiated in March 2002 to update and complete the scheme. A specific conference was held in September 2005 in London. The Commission has adopted the two protocols that we are considering today. These texts represent a definite step forward in international cooperation against terrorism in the maritime field. First, terrorism is specifically criminalized. These include not only the so-called "conventional" means of terrorism, but also the risks of proliferation, namely the illegal use or transport of radioactive material or bacteriological, chemical or nuclear weapons. Secondly, an important depoliticization clause is included, i.e., a ban on a State from using the political motive argument to refuse to fulfil its obligations. Finally, it should be stressed that cooperation between States should be improved with the creation of a boarding procedure. The 2005 London Protocol on Platforms amends the 1988 Protocol in a similar way to that for ships. The ratification of these two 2005 protocols is entirely justified, and indeed urgent, from the point of view of France. First, our country, a maritime power of first order, must protect its interests. As Mr Quentin pointed out, France has a maritime domain of 11 million square kilometres, the second in the world after that of the United States. In addition, several cases in recent years have shown the reality of the threat on the high seas. I'll remind you of some of them. On 6 October 2002, a jihadist attack by "suicide boat" was carried out against oil tanker Limburg 25 kilometres from the Yemeni coast. On 4 April 2008, the pleasure ship Le Ponant was stormed in the Gulf of Aden by Somali pirates. The hostages were released for ransom – we remember – and some of the pirates were apprehended. On 4 April 2009, the pleasure ship Tanit was captured by Somali pirates. He was released five days later thanks to a joint military intervention by the French and Germans. Everyone agrees: the risk has not diminished in recent years, as our country has become a priority target for jihadist and terrorist organizations. Moreover, without going into the details of the texts, the London Protocols do not pose any difficulties in terms of integration into our legal order: they are compatible with our international and European commitments, and only a few adjustments to the margin of our domestic law are to be foreseen – they are developed in the report. In short, the legislation that is requested to authorize ratification improves the security of maritime routes and platforms, particularly in the face of terrorist risk, and does not raise any difficulties. This bill has been voted unanimously by the Committee on Foreign Affairs. Of course, the Constructive Group will support it. However, several of us have noted that national representation can only be disconcerted by the twelve-year period between the date of the signing of the protocols by France and the date of the tabling of the bill. I recall that these protocols entered into force seven years ago, on 28 July 2010, for the countries that had ratified them. This delay reflects several failures. First, it reveals our difficulty and our slowness in anticipating and adapting our security and counter-terrorism law. It may also be a sign of the difficulty of our successive governments in designing a maritime policy worthy of that name.
ParlaMint-FR_2017-08-02-E1030.u222	That's not true!
ParlaMint-FR_2017-08-02-E1030.u223	Secondly, in my view, these protocols are probably not going far enough to combat terrorism on the high seas. In the face of the jihadist threat and the emergence of genuine proto-state terrorist entities, it is imperative to expand the list of offences allowing the boarding of a ship outside territorial waters, in order to deal, inter alia, with two cases. First case: States sponsoring terrorist entities using maritime transport to deliver weapons and ammunition to jihadist, Sunni or Shiite organizations. We know them, we frequent them, and often we flirt with them. The first of these is the Islamic Republic of Iran. For example, in March 2014, the Israeli Navy apprehended a Panamanian vessel from Iran carrying rockets to Gaza, an enclave controlled since 2006 by a jihadist entity, Hamas, on the list of terrorist organizations established by the European Union. At a time when entire territories were being controlled by terrorist organizations, an effective and proportionate mechanism must be found to enable ships carrying weapons and ammunition to be stopped to those entities. So far, only conventional weapons have been involved, but they could be unconventional weapons tomorrow, as we saw a few days ago in Australia, where four individuals were arrested who were about to commit an attack with apparently unconventional gases. Second case: ships suspected of carrying weapons and construction equipment for terrorist groups. We remember, Mr. Lecoq, the flotilla that attempted to reach Gaza in 2010. This sad affair should have been avoided; It could have been if our international law had been adapted. The Israeli forces, as I recall, then stopped on the high seas the ship Mavi Marmara, on which not only humanitarian personnel had boarded, but also activists close to terrorist organizations. If the flotilla were indeed responsible for humanitarian aid, there were also weapons in the holds as well as equipment for the digging of smuggling tunnels and the construction of bunkers and other fortifications for confrontation with Israel.
ParlaMint-FR_2017-08-02-E1030.u224	In the ship on which I was on board, there was none of this!
ParlaMint-FR_2017-08-02-E1030.u225	We saw him a few years later, when Ashdod was bombed. The emergency obviously justified the intervention, and even the control of these vessels. However, the absence of a legal basis demonstrates that there is a flaw in international law. Could we imagine not arresting a ship carrying weapons and construction equipment for Daesh and allowing the black caliphate to prepare for an armed confrontation with our forces? Of course not! The protocols that we have to ratify are therefore in the right direction, but they do not go far enough. While preserving the principle of freedom of the seas, international law must adapt to a protean terrorist threat, which constantly seeks to exploit the flaws of our legal systems. The two examples mentioned at the moment show ways to work, without waiting for twelve years, this time!
ParlaMint-FR_2017-08-02-E1030.u226	Mr Jean-Luc Mélenchon has the floor.
ParlaMint-FR_2017-08-02-E1030.u227	Madam Chair, Secretary of State, ladies and gentlemen, this bill offers us a rather special opportunity to speak, not to contradict us, but to complement our respective interventions. Let's grab her! That's what I'm going to do. For the French, every opportunity to talk about the sea and its importance in the life of the homeland is to be seized. The importance of maritime territory to them was stressed and France was the second largest maritime territory in the world. I am glad to see that, taking into account the submerged France and the emergent France, our territory is larger than that of China itself. In addition, the maritime territory has increased further by 10 per cent thanks to the identification of the continuity of continental plateaus. An increase of 10% in the national territory without a shotgun being fired is a first in history! I believe that we are not done with this process, that we must follow and accompany it seriously. I am sure that the French authorities, whatever they may be, are committed to it with care. But these are not the only reasons for this debate. Our reflection must also take into account the fact that, if we are so powerful, we are responsible. And we are France! The sea contains seventy-five times the energy we need on earth. The sea is less known than the surface of the moon – isn't it amazing? The sea contains an infinite variety of species, of which 85% are unknown, even though there is a kind of treasure for knowledge, which could enable us to respond to many intellectual and scientific challenges facing humanity. Yet, during their history, the French have for a long time – almost all the time, moreover – ignored the importance of the sea to them. Richelieu already said that the tears of our sovereigns often had the salty taste of the sea that they ignored. I'm sorry, but it's not just us. The role of the oceans in thermal regulation was the absence of the Twenty-First Conference of the Parties – COP 21. The role of the oceans in the conservation of biodiversity remains the absence of international scientific thinking, even though many indicators allow us to know that the sixth massive extinction of biodiversity may have begun. Finally, the role of oceans and seas in the ecological transition is poorly understood. If we take care of the sea to get what we need, and if we do so by seeking harmony in the relationships of human beings with nature, drawing all the lessons from what our time has taught us, then we will take care of the Earth. In a way, the downstream will command the upstream. That's why the stakes are so great for all of us. The sea is, in a way, the second chance of human civilization, at a time when the signs that it is running into disaster are multiplying. Of course, we are dealing with a convention on the high seas – I will talk about it in a moment – but we must not stop at that and our responsibility must be raised in all its aspects. The text of this Convention leads us to reflect on piracy, which is obviously a problem. The one who would deny it would not take into account the realities of our time. Ninety per cent of world trade goes through the sea. It is because this trade is so cheap that we can relocate and relocate goods and production properly. The day the cost of shipping will change, you will see that trade flows will also change. We have a great interest in ensuring the freedom of passage in the oceans, but above all in spreading its state of mind. This freedom must not be just a pretext, or a right of passage with a predatory vocation. No! Freedom of movement at sea now raises problems of a new type, which we must study and on which we French must intervene. Alas, the melting of glaciers frees passages. I am saddened by the fact that there is less discussion of the melting of glaciers than of the question of the state to which the liberated territory will return and which will be able to pass there. These are potential conflicts, which combine power problems with those of access to resources. Russia, the United States of America and Denmark, among others, are competing for the way through the Great North. Similarly, even before the territories were liberated, there were many opportunities for irresponsible predation. That is why, for my part, I had taken the side of supporting Greenpeace activists in a petition co-signed with Mr Noël Mamère, when the latter were intercepted by the Russians, when they had approached a platform. I know that occupying a platform is an act of piracy in the strict sense of the word, but everyone recognizes that it was not an act of looting, but an act of militantness. In committee, we all agreed that it was time to make a clear distinction between piracy and what would be called "social movements at sea". For if the sea is such a stake, it becomes a place of conflict, not only between the powers – I have just spoken of it – but also between those who have different ideas on how to use what the sea offers us. If piracy is to be combated, it must be done with state resources. Mr Secretary of State, I absolutely disapprove of Mr Ayrault's decision to allow militias on passing boats. It is up to the national navy to ensure the protection of French ships and passageways through French maritime territory.
ParlaMint-FR_2017-08-02-E1030.u228	We have to give the navy the means!
ParlaMint-FR_2017-08-02-E1030.u229	Of course, we have to give him the means! But there can be no violence other than legitimate violence, that is, that of the State, and therefore of its army. We are fighting against the proliferation of certain chemical, bacteriological and nuclear materials. With regard to chemical materials, I regret that, 20 years after the signing of the Paris Agreement, some major nations, such as the United States or Russia, have still not dismantled their arsenals. It is therefore no wonder that some of these arsenals end up flowing and falling into the hands in which we would not like it to fall. Similarly, in the case of nuclear waste, it is not acceptable for continued authorization or disposal at sea of waste that has to do with radioactive pollution. The European Union report established that discharges at sea from European nuclear power plants amounted to a major nuclear accident per year. That's not acceptable! Nor is it acceptable that when ships carrying the material to be thrown at sea are stopped by political activists such as Greenpeace, they are thrown the barrels on their boats in response. We're dealing with the deep and the wide. France must act with the utmost firmness to open a discussion on the legal rights applicable to these spaces. Today, it is the res nullius that prevails – or almost. As it is to no one, no one cares or has the right to intervene. Since the world is shrinking and the population is growing, since eight of the world's largest cities are on the seashore and 50 per cent of the world's population live there, everything about the sea must be regulated internationally, and it is up to the United Nations to make proposals. I do not agree that twenty-five deep-sea prospecting authorizations should be given by a United Nations committee whose standards are not stabilized and in which we, French, do not participate enough. The exploitation of large funds must not be abandoned to the logic of far west. The law, international regulation and the UN must intervene. [[Applause on the benches of the FI and GDR groups as well as on a few benches of the REM group]] Mr Secretary of State, ladies and gentlemen, these are the issues that I wanted to stress. I have proposed that the Committee on International Affairs should establish a mission or report. I didn't think I'd be found unworthy. However, I note that the La France group has only been entrusted with one report out of a hundred and three. But no matter who makes this report. National representation must deal with the question of the deep seabed, because that is where the respect for the French national territory and their maritime space begins.
ParlaMint-FR_2017-08-02-E1030.u230	Mr Jacques Maire has the floor.
ParlaMint-FR_2017-08-02-E1030.u231	Madam President, Mr Secretary of State, Mr rapporteur, ladies and gentlemen, I would like to thank the fate of having me speak just after Mr Mélenchon. This will allow me to surf on the wave of his maritime passion, which is very strong and which I share, but making sure not to fall on the sand, if the tide goes down again!
ParlaMint-FR_2017-08-02-E1030.u232	[[Smile]] For now, the sea is rising, my dear: you are still!
ParlaMint-FR_2017-08-02-E1030.u233	This draft convention confronts two realities: the territorial, material, reality of States, whose powers are being severely tested by another reality, as old as that of States, namely that of piracy. Piracy has traversed centuries and empires – I will not go back to the antiquity of Homer or Julius Caesar, who was the victim of it. Today, it is becoming a daily threat in the China Sea, the Indian Ocean, the Red Sea or the West Indies. Sometimes States have sought to codify piracy, for their own benefit, in national law. It was the corsairs, who carried out a real public service mission of ensuring the safety of our coasts and the destruction of enemy fleets.
ParlaMint-FR_2017-08-02-E1030.u234	The race letters!
ParlaMint-FR_2017-08-02-E1030.u235	France has made extensive use of them and is still celebrating some of them today, such as Jean Bart de Dunkirk, dear to our rapporteur, or Surcouf and Duguay-Trouin.
ParlaMint-FR_2017-08-02-E1030.u236	Saint Malo!
ParlaMint-FR_2017-08-02-E1030.u237	Curiously, Norman pirates have not stayed in history. I think this is due to an excess of modesty, which Mr Lecoq also demonstrates!
ParlaMint-FR_2017-08-02-E1030.u238	Exactly!
ParlaMint-FR_2017-08-02-E1030.u239	These corsairs behaved better than pirates, at least in law, because if they took the hull and the cargo, they did not take life. But national law has not preserved this public service mission until today. If, for example, French law recognized a Breton sailor as a privateer, the latter did not benefit from a regime of mutual recognition with England, and this, long before Brexit! The corsair was always considered a pirate by our enemies and, therefore, likely to be hanged on the grand-verbal. A consensual legal solution had therefore to be found to address, at least in law, the issue of piracy. As Mr Mélenchon said, the law of the sea had to be created. The solution appeared in two phases. As a first step, it was signed thirty-five years ago, in 1982, the famous United Nations Convention in Montego Bay. It has not yet been ratified by the United States. It was a big step forward but has three limits: the United States has not ratified it; vessels may be boarded only on the high seas; acts of piracy relate only to criminal acts for private purposes. The dramatic example of Achilles Lauro, on which I will not return, because Meyer Habib presented it in detail, is evidence of these shortcomings. This precedent became a puzzle, because the act of piracy was not motivated by private interests but responded to political demands. In addition, it did not occur, as required by the Montego Bay Convention on the High Seas, but in territorial waters. Finally, the State that recovered and punished the kidnappers was not a party to the convention. I will return to the next phase only very quickly – as you mentioned, it is the Convention for the Suppression of Unlawful Acts – known as the SUA – adopted in Rome in 1988. It precedes our protocol, which is still, if I may say so, an international convention of circumstance, since it is the direct result of the attacks of 2001 – the working groups began meeting in March 2002. Its purpose is much broader, in particular with regard to criminalization, transport, trafficking in BCN weapons or boarding. There is no need to be an expert in geopolitics to understand how important this counter-terrorism cooperation at sea is: on the one hand, the terrorist threat has never been so present; On the other hand, maritime targets have never been so sensitive. Without science fiction, imagine the human and economic consequences of an explosion of one of those giant ships that we are so proud to build in Saint-Nazaire. Imagine the explosion of a LNG tanker moored in a harbour like Fos-sur-Mer. Imagine the collision between a LNG tanker and a super-paquebot. These nightmare scenarios have been imagined and anticipated, as shown by the dimensioning of the high seas tug Abeille Bourbon in Brest. We all have the impression that this text is coming late, and we take note of the commitment of the Secretary of State, whom I thank, to ensure that the pace of parliamentary approval can be accelerated with the holding of a debate which must be held less than a year after the signing of the text. We also need to form a shared opinion on the compatibility of this convention with political activities and events at sea. Thank you, Mr Lecoq, for allowing us to have this debate, because without your intervention it would probably not have taken place. It's not a theoretical question. Many examples of actions carried out by various organizations have led to brutal arrests. We've all been following the operations at sea of the environmentalists. Some organizations, such as Sea Shepherd, even have a rather radical conception of militant activism. This NGO, which defends the animal cause, is often referred to as a terrorist by the US or Japanese authorities, as it engages in collisions in the open sea, sabotages, lays vacuum mines in the docks or makes itself responsible for squashing ships. France is not in any other way the result of its nuclear policy, which has been combated in particular by the action of Greenpeace, which our country has often regarded as an instrument in the hands of foreign powers. Our country has sometimes behaved like a pirate, and has had to pay a high price in terms of international conventions, both before the courts and before the public. I am of course thinking of the Rainbow Warrior case, which led to the death of a man or, more recently and in a less violent manner, to the gymkhana and other zodiac rodeos in Greenpeace, which were trying to measure the radioactivity of effluent emissions from the Hague plant: we have little accepted the violation of the security perimeters. However, in spite of these agitations, there is no risk of amalgamation between these activists and terrorists. Beyond Japanese or American statements, offences usually end in domestic or international litigation. Conventional civil and criminal courts generally impose moderate sentences. The international courts themselves consider in a balanced manner the right to security of States and the right to demonstrate the rights of such activists. [[Applause on the benches of the REM, MODEM, GDR and FI groups]] However, we can expect greater slippage. Today, ladies and gentlemen, a boat is chartered by the European far right, in the benign name of C-Star. He is in Crete and is approaching Libya. Its objective is to prevent the landing on the European coasts of migrants from Libya on their perissories. On what right? On what basis? With what surveillance? And with what consequences in terms of human lives? Secretary of State, let us not wait for the accident to intervene. These extremists must now be controlled. This bill does not, therefore, draw a line on all the gains that we have been able to build and build through the international conventions that have been adopted to date. In keeping with these guarantees, this text aims to protect more and better: it is an important step to make the sea not a res nullius, but a space of progress, allowing to combine security and authorized civilian activities. [[Applause on the benches of the REM and MODEM groups]] It naturally represents a step in protecting our fellow citizens in a period of major crises and conflicts, where some armed groups are undermining the safety of our ships. I therefore invite you, as we have done in committee, to vote in favour of this project, the effects of which will ensure the protection of the people and guarantee our maritime interests.
ParlaMint-FR_2017-08-02-E1030.u240	Mr. Jimmy Pahun has the floor.
ParlaMint-FR_2017-08-02-E1030.u241	Madam President, Mr Secretary of State, Mr rapporteur, ladies and gentlemen, I am pleased that the sea is gathering so many people today on the benches of this House.
ParlaMint-FR_2017-08-02-E1030.u242	It's not the holidays yet.
ParlaMint-FR_2017-08-02-E1030.u243	The advisability of ratifying the 2005 Conventions on the Suppression of Unlawful Acts against Maritime Safety naturally makes consensus in this House. Indeed, it follows from the necessary updating of the previous texts, in the light of the risks posed by terrorist practices, highlighted following the attacks of 11 September 2001. While it is true that bringing French law into line with these texts will not be a problem, I would like to reiterate the need for an early amendment to Act No. 94-589 of 15 July 1994 on combating piracy and the manner in which the State exercises its police powers at sea. [[Applause on the benches of the MODEM and REM groups]] I would like to pay tribute to the exemplary way in which the State organizes its action at sea, which enables it to maintain its status as a maritime power and to defend its interests effectively. The national navy assumed 80 per cent of the State's action at sea: it should be recalled in future budgetary arbitrations. Like all of you, ladies and gentlemen, I hope that we will be actively working on issues relating to the sea, in order to explore the avenues outlined by the President of the Republic and thus give France a genuine maritime strategy.
ParlaMint-FR_2017-08-02-E1030.u244	The general discussion is closed. The Secretary of State has the floor.
ParlaMint-FR_2017-08-02-E1030.u245	The general discussion has enriched the debate with many elements: I would like to share some complements and reactions. It is true that these texts relate essentially to unlawful acts of a terrorist nature. Piracy, however, calls for an increase in its acts in several geographical areas. Beyond the protocols dealing with very dangerous issues, the 1982 United Nations Convention on the Law of the Sea of Montego Bay applies. France is very active on this project, which was stressed during Operation Corymbe in the Gulf of Guinea. I note that States have chosen to make the security of their territorial waters a real comparative advantage in the international economic arena. I am thinking in particular of Togo, which adopted the French scheme of action of the State at sea. Jean-Yves Le Drian took part last year in this country at a maritime safety summit. This specialisation of these States responds to a growing need for security. The militant actions that can be carried out at sea were also mentioned. Two principles prevail: freedom of navigation and responsibility. As early as 2011, Alain Juppé had mentioned the risks that some shipments may incur. Even if boarding requires the consent of the flag State, it is known that arguing particular situations, such as self-defence, makes it possible to dispense with this request. We must bear in mind these two pillars of freedom and responsibility, so that our views can be expressed without undue risk to each other. Mr. Mayor was right to point out that the C-Star expedition is an unfortunate initiative, as it does not meet any need, fuel tensions and complicates the search for solutions. In short, there are all the ingredients unfortunately used by the far right. We'll be very vigilant. Mr Lecoq, you mentioned CETA, the Treaty between the European Union and Canada. Its provisional application as from 21 September naturally concerns only the part which falls within the exclusive competence of the European Union. The Prime Minister set up an independent commission a few weeks ago to assess the impact of this agreement on health and the environment. At the beginning of September, this committee will have to give back its report, which will be particularly interesting in order to enlighten the French and objectiveise the terms of the debate. It will then be up to us to prepare a ratification bill. You also noted that the Constitutional Council ruled a few days ago: the treaty is in full compliance with the constitutional provisions.
ParlaMint-FR_2017-08-02-E1030.u246	Unfortunately.
ParlaMint-FR_2017-08-02-E1030.u247	The issue of migration from the Comoros to Mayotte has also been raised: it is a subject on which, I know, there is a genuine willingness between the State authorities to work together. Several tens of millions of euros are devoted to the fight against illegal immigration. It is possible that a new "mix" is emerging thanks to structural projects, in particular to accompany the people of Anjouan, who are most concerned, towards the harmonious development of the area. Yes, the situation in Gaza is a humanitarian concern. The path is, it seems, still complex to reach Palestinian unity, which would be necessary. The future of this region requires both the development of Gaza for the benefit of its people and security for Israel. These two pillars must guide each other's efforts. [[Applause on the benches of the REM and MODEM groups]] I would like to thank the various speakers of the groups, who have shown a unity of views on the importance of these ratifications, as well as on various topics related to maritime issues, including energy and biodiversity. There is no doubt that we will work well together, since the President of the Republic called for a major summit on the climate issue to be held on 12 December. Your contributions will naturally be welcome.
