ParlaMint-FR_2017-09-26-E2003.u1	The next item is the question to the Government.
ParlaMint-FR_2017-09-26-E2003.u224	Nothing new!
ParlaMint-FR_2017-09-26-E2003.u225	[[Applause on the benches of the REM group]] Finally, we will allow the visits and seizures, which we saw during the state of emergency, to be fundamental in order to seize weapons, dismantle networks and avoid attacks that could have caused hundreds of deaths.
ParlaMint-FR_2017-09-26-E2003.u226	The next speaker is Mr Yannick Kerlogot, for the La République group on the move.
ParlaMint-FR_2017-09-26-E2003.u227	Minister of State, Minister of Ecological and Solidarity Transition, in 2014 and 2015, the State granted the Australian company Variscan Mines several exclusive mining research permits, including three in Brittany: the first on the municipality of Silfiac in Morbihan, the other two on the communes of Merléac and Loc-Envel in the Côtes-d'Armor. These permits were granted for the purpose of determining the composition of the basements of precious metals, including tungsten, zinc, lead and copper. The local population and a large number of elected officials have acknowledged that this phase of exploration should lead to future exploitation of the subsoil, expected by Variscan. The lack of pedagogy and consultation, the lack of clarity about the health and environmental impacts, particularly on water resources, and the uncertainty about the economic benefits of this possible mining, soon caused the inhabitants of these traditional cattle-breeding territories to worry. Today, the majority of the project is rejected by the population. Faced with this local opposition, Variscan Mines suspended its mining research activities last June. The Brittany region and the Côtes-d'Armor department council also voted on a motion calling for the repeal of mining permits. Despite this, on 18 September last, the State announced that it would not be able to respond favourably to these requests for abrogation, justifying its decision with legal arguments. We are now in a stalemate: on the one hand, the state authorizes Variscan Mines to continue its explorations; On the other hand, local associations and elected representatives oppose the resumption of the project, without prohibiting alternative projects to recover rare metals from our phones, tablets and other mobile phones. The difficulties encountered today are the result of a lack of political clarity. The people, elected representatives and Variscan Mines society need to know the Government's vision on this issue in order to find the best possible solution to this situation. Minister, can you tell us the Government's position on the continuation of mining exploration in Brittany?
ParlaMint-FR_2017-09-26-E2003.u228	The next speaker is the Minister of State, Minister for the Ecological and Solidarity Transition.
ParlaMint-FR_2017-09-26-E2003.u229	Mr President, you are right that the question of mining permits in Brittany, in Merléac in particular, is symptomatic - and that is the least we can say - of the provisions of a mining code that is more than a century old and of today's society. Today, as you recall, research permits are granted regardless of the environmental and societal impact of the projects. In addition, these studies are only too late in the process. The logic of the current mining code is that as long as there is no work, there is no impact. This completely ignores the public's willingness to participate and leads precisely to the blocking situations that you stress. I am fully aware, like you, that the modernization of the mining code is expected by all stakeholders in the mining projects and operations. I do not think that any mining research is to be prohibited in our territory, I assure you on this: it must be able to be done in a reasonable and reasonable manner. First, we need to know what we're looking for. Some materials are essential, especially for the energy transition, and cannot be found only through recycling because the needs are exploding. On the other hand, there is no need to continue mining certain metals if they can be obtained other than through mining exploration. It is the logic of the circular economy that must prevail. In January 2017, your assembly passed at first reading a bill to adapt the mining code to environmental law. Although relatively balanced, it seems to me that the reform can be further developed, particularly with regard to environmental democracy. [[Applause on the benches of the REM group]] As you will have understood, the Government wishes to complete this reform in the course of 2018. The aim is to lay the foundations for the conduct of mining projects in a climate of trust for third parties and legal certainty for operators.
ParlaMint-FR_2017-09-26-E2003.u230	We have completed the questions to the Government.
ParlaMint-FR_2017-09-26-E2003.u231	The meeting was suspended.
ParlaMint-FR_2017-09-26-E2003.u232	[[The sitting was suspended at 16.10 and resumed at 16.30 with Mr Hugues Renson in the chair.]]
ParlaMint-FR_2017-09-26-E2003.u233	The meeting was resumed.
ParlaMint-FR_2017-09-26-E2003.u234	The next item is the continuation of the debate on the bill to strengthen internal security and the fight against terrorism (No. 104, 164, 161).
ParlaMint-FR_2017-09-26-E2003.u235	Last night, the Assembly began discussion of the articles of the bill, ending with amendment No. 324 to article 1.
ParlaMint-FR_2017-09-26-E2003.u236	I have before me three amendments, Nos 324, 477 and 351, which may be submitted to a joint debate. I call Mrs Emmanuelle Anthoine to support Amendment No. 324.
ParlaMint-FR_2017-09-26-E2003.u237	Mr President, the Minister of State, Minister of the Interior, the rapporteur of the Committee on Laws, the text only provides for a ban on access or an ex officio extension outside the scope of protection, which seems clearly insufficient to safeguard the safety of persons. In view of the high risk character of the protected area, it should be provided that an individual who refuses to comply with the checks provided for in paragraph 10 shall be subject to a systematic identity check and, potentially, detention for a maximum of two hours. It is only a preventive measure.
ParlaMint-FR_2017-09-26-E2003.u238	I call Mr Pierre-Henri Dumont to support Amendment No. 477.
ParlaMint-FR_2017-09-26-E2003.u239	This amendment is based on a fairly simple principle: when someone refuses to submit to a check, they must be systematically checked for identity and, if necessary, for a detention measure of up to two hours. Someone who does not want to submit to this type of control may be a little suspicious!
ParlaMint-FR_2017-09-26-E2003.u240	Mr Louis Aliot has the floor to support Amendment No. 351.
ParlaMint-FR_2017-09-26-E2003.u241	In the same vein, this amendment provides that a refusal systematically gives rise to an identity check and must be justified. Of course, it is not annoyance not to want to decline his identity within a protective perimeter. It is therefore important to justify it.
ParlaMint-FR_2017-09-26-E2003.u242	Mr Raphaël Gauvain, rapporteur of the Committee on Constitutional Laws, Legislation and General Administration of the Republic, gave the opinion of the Committee.
ParlaMint-FR_2017-09-26-E2003.u243	Opinion against the adoption of these three amendments. We discussed this subject at some length yesterday. Article 78(2) of the Criminal Code allows for identity checks under ordinary law. As far as administrative detention is concerned, I would add that the common law goes much further than you, since the duration is four hours.
ParlaMint-FR_2017-09-26-E2003.u244	I call on the Minister of State, Minister of the Interior, to give the Government's opinion.
ParlaMint-FR_2017-09-26-E2003.u245	Same opinion as the rapporteur.
ParlaMint-FR_2017-09-26-E2003.u246	I call Mr Dussopt to support Amendment No. 485.
ParlaMint-FR_2017-09-26-E2003.u247	He's forbidden.
ParlaMint-FR_2017-09-26-E2003.u248	I call Mr Guillaume Larrivé to support Amendment No. 38.
ParlaMint-FR_2017-09-26-E2003.u249	Defendant.
ParlaMint-FR_2017-09-26-E2003.u250	Mr Louis Aliot has the floor to support Amendment No. 350.
ParlaMint-FR_2017-09-26-E2003.u251	He's forbidden.
ParlaMint-FR_2017-09-26-E2003.u252	Mr Erwan Balanant has the floor to support Amendment No. 100.
ParlaMint-FR_2017-09-26-E2003.u253	The purpose of this amendment is to specify, at the same time as the introduction of "protection perimeters", the legal obligations, specifications and training to which private security companies will have to submit their staff in order to increase the number of public employees in the framework of verification operations. The current training for obtaining a certificate of professional qualification enabling the functions authorized by the new articles of the Internal Security Code is not sufficiently defined. Approval is granted for five years, which we believe is too long. As the bill we are debating expands the functions and responsibilities of private security officers, we believe that it is necessary to increase their initial level of training and subject them to a regular requirement of continuous training. The recently defined accreditation and the 175 hours of initial training for safety palpations are insufficient, so the adoption of this amendment will strengthen the control of private security agencies.
ParlaMint-FR_2017-09-26-E2003.u254	What is the opinion of the committee?
ParlaMint-FR_2017-09-26-E2003.u255	We discussed this issue in committee and the minister then had the opportunity to outline the training arrangements for private security officers, which were recently strengthened. As it stands, it does not seem appropriate to strengthen them even further without a prior assessment. Unfavorable opinion.
ParlaMint-FR_2017-09-26-E2003.u256	What is the Government's opinion?
ParlaMint-FR_2017-09-26-E2003.u257	We have indeed had the opportunity to discuss this amendment together. I would just like to remind you that the law of 17 August 2015 on social dialogue and employment provides for new obligations for the private security sector, which will enter into force from 1 January 2018. The content of this training is currently defined by a voluminous decree of 27 June 2017 – 37 pages in the Official Journal! We will look at how this is being implemented and we will have the opportunity to discuss it again, as it will be necessary to discuss together the convergences that may exist between national security forces, municipal police and private security agencies. If you don't mind, we'll talk about it together.
ParlaMint-FR_2017-09-26-E2003.u258	Mr Olivier Dussopt has the floor.
ParlaMint-FR_2017-09-26-E2003.u259	I recall that our group yesterday proposed that the ethical obligations of officers operating in security perimeters be strengthened and aligned with the obligations of gendarmes and police officers. In consistency, we support the MODEM Group's amendment to strengthen the training of private security officers.
ParlaMint-FR_2017-09-26-E2003.u260	I call Mr Eric Ciotti to support Amendment No. 202, which adds an additional Rule after Rule 1.
ParlaMint-FR_2017-09-26-E2003.u261	Article 5 of the State of Emergency Act of 3 April 1955 authorized the Prefect to prohibit the stay in all or part of a department of persons who may impede the action of the public authorities. This measure of protection of public order and prevention of terrorism was extremely effective. You thought you had to delete it and it is therefore not in the transposition you are constantly arguing about, stressing how different this text is from the situation prevailing under the state of emergency. With this amendment, we want to reintroduce this option of residence ban imposed by the administrative authority in the department.
ParlaMint-FR_2017-09-26-E2003.u262	What is the opinion of the committee?
ParlaMint-FR_2017-09-26-E2003.u263	Opinion against an amendment that would certainly be unconstitutional: I refer you to the decision on the priority issue of constitutionality of 9 June 2017, the wording of which was exactly the same.
ParlaMint-FR_2017-09-26-E2003.u264	What is the Government's opinion?
ParlaMint-FR_2017-09-26-E2003.u265	Same opinion.
ParlaMint-FR_2017-09-26-E2003.u266	Several speakers are inscribed on this article. Mrs Emmanuelle Ménard has the floor.
ParlaMint-FR_2017-09-26-E2003.u267	We sometimes want to ask simple questions: how long have we been wondering about the closure of mosques that apologies Salafist theses, which promote terrorism? Why does what seems to be an absolute necessity, a vital imperative, obviously have so much difficulty in being implemented? Why? Perhaps because we take too many gloves. I still have in memory a list of more than a hundred of these hate mosques listed by the authorities. How many of them have been closed? Just a handful. Barbaric propaganda must be stopped without a state of soul, with strength and firmness. It spreads over the internet, it is true, but also through these mosques and their fanatical imams. So, enough scruples, precautions and procrastination! If we're at war, use weapons of war. Close a mosque where the words precede the Kalashnikovs, where the sermons are so many time bombs, it is in no way threatening freedom of expression, muzzling freedom of worship or flouting one another's beliefs. Closing these temples of horror is a measure of self-defence, a reflex of life and even survival. I am too respectful of our Muslim fellow citizens to confront them with these followers of jihad. It is precisely because we are a land of freedom that we cannot tolerate only in places known to us that we disappoint, we intoxicate, we celebrate death. Close these mosques is an ode to freedom.
ParlaMint-FR_2017-09-26-E2003.u268	Mr Michel Castellani has the floor.
ParlaMint-FR_2017-09-26-E2003.u269	Most churches, synagogues and mosques remain places of prayer and peace. Of course, it is important not to equate these places with the terrorist threat, but rather to involve them in the democratic debate. In this regard, I would like to stress the sense of responsibility of the representatives of the Muslim cult of Bastia and Isola Rossa, who have denied access to their prayer hall to Salafist preachers. Moreover, the text presented seems to me too approximate: in particular it omits the reality of associations with a cultural purpose, much more numerous than places of worship. I would like to return briefly to the situation in Corsica, Mr rapporteur, to say that material destruction cannot be assimilated, even if it is a breach of the law, to actions that have sown death and desolation. There are in Corsica S records that have never threatened anyone or wanted to undermine the foundations of our democracy. Any assimilation in this matter is therefore unjust and offensive. But more generally, I would like to remind the Government that it is its duty to take into account the political situation in Corsica, that it cannot ignore the majority will expressed on the island of an exit from crisis, an aspiration to recognition of what the Corsican people really are, an open, welcoming people who struggle to preserve their language, their land and to clean up their social realities. It would be a major fault of the Government to close a priori the dialogue with the island and its legitimate representatives with a view to drafting a specific law that takes into account the political dimension of the Corsican question.
ParlaMint-FR_2017-09-26-E2003.u270	Mr Paul-André Colombani has the floor.
ParlaMint-FR_2017-09-26-E2003.u271	We therefore turn to article 2, which aims to close places of worship where, under the guise of religion, one distorts and betrays it in order to spread the hatred of the other. This article is therefore widely understandable. For too long jihadism has been allowed to grow because it hides behind a religion, it parasites, for fear of being called Islamophobia. Our enemies have instrumentalized the principle of secularism by betting on the fear of the state to mingle with religion, while it is only a question of suppressing sectarian and violent drifts that have nothing to do with the sacred. But this article is lame: by targeting only places of worship and not cultural associations, it lacks its objective. Places of worship are in many ways a way of highlighting the gross instrumentalization of Islam by the jihadist sect, but it thrives more in underground prayer rooms than in official shrines. They are therefore only part of the solution, because they do not represent the whole problem. The foreign money that finances youth indoctrination associations is the real nerve of the European campaign of jihadism. We will have to have the courage to destroy this canal to its germs if we do not want our children to run the risk of being murdered. For example, there is no problem of radicalisation in places of worship in Corsica. It is an old tradition for us, since Pascal Paoli, to protect freedom of worship. On the other hand, as I speak to you, an imam radicalized and marked S, formed I do not know where or with what money, preaches his distorted vision of Islam in Borgo prison because the administrative justice has cancelled the withdrawal of his chaplain's permission.
ParlaMint-FR_2017-09-26-E2003.u272	Mrs Marie Guévenoux has the floor.
ParlaMint-FR_2017-09-26-E2003.u273	The provision in question is also part of the measures of the state of emergency, the effectiveness of which has been demonstrated. As a reminder, since November 2015, 17 places of worship have been closed on this basis. Its scope is wide in the context of the state of emergency, since it also allows for the closure of entertainment halls, drinking facilities and meeting places of all kinds, as well as the prohibition of any meeting, procession, parade, gathering of people on the public road. Minister, you are making the choice here to reserve it to places of worship by regulating it by means of measures protecting the fundamental freedom of worship. Indeed, the duration of the closure must be proportionate to the circumstances which motivated it, and limited in time. The prefectural closure order must be reasoned and may be preceded by an adversarial procedure. Moreover, the operationality of the measure, which has been confirmed several times during the hearings, is also privileged. We have in committee expanded its scope to include ideas and theories in order to respond to the weak signals that might be found – we will return to that in the discussion. A closure period of up to six months seems necessary in order to remedy the situation in good conditions. [[Applause on a few benches of the REM group]] Therefore, and in the light of the amendments adopted in committee, this provision seems to me to be proportionate and balanced. The debate that will follow may allow further progress to be made.
ParlaMint-FR_2017-09-26-E2003.u274	Mrs Coralie Dubost has the floor.
ParlaMint-FR_2017-09-26-E2003.u275	[[Applause on several benches in the REM group]] Terrorism, as we all know, is based on a destructive ideology that cannot spread without propaganda. At the same time source, pretext and appearance of terrible acts that our nations know, this ideology is one of the inner enemies of our democracy. It can be defused, upstream, by prevention, education, employment, social cohesion or international diplomacy. Our President of the Republic and our Government are working tirelessly. However, when prevention is not enough, this ideology must be combated, without falling into the gross trap of intolerance or the declaration of the state of war. Let us guard against excessive words: from the barbarism of democratry to war rhetoric, let us not give in to perlocutory manipulation. Our responsibility is precisely not to go into the deviousness and partitioning of values. Conjugating freedom and security is possible. Article 2 punishes any form of provocation to violence, apology or the commission of terrorist acts; At the same time, it preserves the principle of pluralism with respect for beliefs through the restoration of a moderate cult. The system differs from the state of emergency by introducing proportionality, which is essential for respect for fundamental freedoms. It also complements the common law by enhancing its effectiveness. Indeed, operationality for our services is indispensable, let us not forget. Otherwise, they may experience a loss of sense. [[Applause on many benches in the REM group]] In the current and sustainable context of a terrorist threat, this article is therefore necessary. It provides a proportionate and appropriate response to the legitimate aim of the fight against terrorism.
ParlaMint-FR_2017-09-26-E2003.u276	Mr Alexis Corbière has the floor.
ParlaMint-FR_2017-09-26-E2003.u277	I would like to underline the fact that this article, by the way it is written, aims to assimilate the existence of terrorism with places of worship, which is still more than questionable. Moreover, there is already the possibility of closing places of worship if the statements made therein appear to be contrary to our republican principles. Where then does this need to reformulate the current system in this way?
ParlaMint-FR_2017-09-26-E2003.u278	Terrorist threat! A handkerchief...
ParlaMint-FR_2017-09-26-E2003.u279	[[Exclaims on many benches in the LR group]] But precisely, what does that have to do with it? Ladies and gentlemen, there is no misunderstanding between us: you know, if you are familiar with the law, that the legislative apparatus exists, that it is complete and that it allows the public authorities to close a place of worship where statements of incitement to hatred are made. You know that perfectly!
ParlaMint-FR_2017-09-26-E2003.u280	That's not really the case today!
ParlaMint-FR_2017-09-26-E2003.u281	We are not at all disarmed in the face of this. It is a misconception that it is impossible at the present time. The Minister of the Interior reminded us yesterday that 17 places of worship have been closed in recent times.
ParlaMint-FR_2017-09-26-E2003.u282	As part of the state of emergency!
ParlaMint-FR_2017-09-26-E2003.u283	No, not at all: they could all have been different, and you know that.
ParlaMint-FR_2017-09-26-E2003.u284	No!
ParlaMint-FR_2017-09-26-E2003.u285	Ladies and gentlemen, do not pretend to discover that it is today the main activity of our intelligence services to monitor what has been said in many places of worship. We all know in our ridings that they exist and that they are particularly monitored, and that this was already the case before the state of emergency. Thus, as early as article 2, there is the will to assimilate places of worship to the homes of terrorism, while in addition...
ParlaMint-FR_2017-09-26-E2003.u286	Thank you for closing, Congressman.
ParlaMint-FR_2017-09-26-E2003.u287	[[Exclaims on the benches of the LR group]] [[Applause on the benches of the FI group]] I finish, Mr. President, since I was interrupted. Moreover, if we take the concrete case of the situations which have bereaved our country, we find that many of those who have committed these acts did not frequent any of them.
ParlaMint-FR_2017-09-26-E2003.u288	Mrs Laurence Vichnievsky has the floor.
ParlaMint-FR_2017-09-26-E2003.u289	A place of worship in which statements are made – or now published, which greatly broadens the scope of criminalization, in response to the previous speaker – or in which activities inciting violence, terrorism or apologies take place, constitutes a threat to public order, if not to security. Such a place must be closed. I do not believe that we can be seriously opposed to the principle of freedom of worship. It is exercised in France, regardless of religion, within the framework of the laws of the Republic. We must not, in the context of threats that we know, display inappropriate indecentness or precaution with regard to the apostles of terrorism. That is why the LREM Group has tabled two amendments which are in the direction of greater firmness: the immediate closure of places of worship without suspensive effect of a possible remedy, and an additional penalty of prohibition of French territory when the perpetrator of a breach of the closure order is a foreigner.
ParlaMint-FR_2017-09-26-E2003.u290	All right!
ParlaMint-FR_2017-09-26-E2003.u291	Mrs Marine Le Pen has the floor.
ParlaMint-FR_2017-09-26-E2003.u292	We took a lot of care of the websites, we set up a whole series of green numbers to fight against recruitment through them, but to see that, in reality, all the evidence shows, there is always a man to recruit the future terrorist and that, in many cases, this man is in a radical mosque. The link between those who fall into Islamist terrorism and those who work in a number of Salafist, Islamist mosques is obvious. But for months nothing happened, or almost nothing. And it must be borne in mind that this text will not produce any results, since there is no political will to tackle the closure of these mosques. And what about the rest? What about cultural associations, cultural associations and certain sports associations, which are also in the hands of Islamist fundamentalists? We won't do anything against them?
ParlaMint-FR_2017-09-26-E2003.u293	Let's do some investigations!
ParlaMint-FR_2017-09-26-E2003.u294	I heard a few days ago the former prosecutor Alain Marsaud rightly say that entire cities are now governed by Islamist fundamentalists. And we won't do anything? He mentioned Trappes, but unfortunately there are many others. [[Applause from some non-attached Members]] When the French take notice of our debates, explain to them that Article 1e provides that one can ask for his identity from someone and search him within a predetermined perimeter... unless he does not agree, in which case he can leave, and that Article 2 will implement a measure that they thought had been applied for months, namely the closure of the Salafist mosques, they will take us for fools. They're gonna look at us with round eyes. They will wonder what has been done for months, and what we are doing today in the face of a major danger that affects them and affects their children. The answer will be that we are doing nothing, because we do not want to face the truth and really fight fundamentalist ideology.
ParlaMint-FR_2017-09-26-E2003.u295	Mr Brahim Hammouche has the floor.
ParlaMint-FR_2017-09-26-E2003.u296	[[Applause on the banks of the MODEM group and a few benches of the REM group]] I really believe that we have just heard everything we don't have to do, that is to say, take his fantasies for reality. In any case, the text that is proposed to us, the various articles that make up it, are, as we have said, and we say again, proportionate, harmonious and balanced. We must be able to do our part, that is to say, to allow everyone to live together and not to be stigmatized: this law, which strengthens internal security and the fight against terrorism, is a law containing, not stigmatizing. She's enveloping, she's protecting, she's giving us the tools.
ParlaMint-FR_2017-09-26-E2003.u297	It's poetic, but not lyrical.
ParlaMint-FR_2017-09-26-E2003.u298	Thank you, dear colleague: poetry is also important.
ParlaMint-FR_2017-09-26-E2003.u299	Not effective.
ParlaMint-FR_2017-09-26-E2003.u300	Mr. Pradie, let Mr. Hammouche speak.
ParlaMint-FR_2017-09-26-E2003.u301	In any event, it will allow us to have the tools we have used in the context of the state of emergency on a daily basis.
ParlaMint-FR_2017-09-26-E2003.u302	It's incantation.
ParlaMint-FR_2017-09-26-E2003.u303	Having said that, we all share, in this House and in a fundamental way, the will to combat terrorism in a determined manner. But this determination must be expressed in a balanced manner, within the framework of our principles: respect for human rights, our rule of law and our institutions. [[Applause on the MODEM benches and several REM benches]] This bill proposes such a balance. It is absolutely not necessary, once again, to take his fantasies for reality.
ParlaMint-FR_2017-09-26-E2003.u304	Mr Ludovic Pajot has the floor.
ParlaMint-FR_2017-09-26-E2003.u305	The issue addressed by article 2, which is that of mosques, is too important to be dealt with in a controversial way: it indeed affects the freedom of worship, which we obviously defend. However, we must put an end to angelism and not hide behind his little finger: the problem exists. It is so true that you feel obliged to mention it in your bill, which is on the bottom of the issue of combating terrorism. But if you ask the question of calls for violence in some mosques that are hotbeds of terrorism, you bring to it the worst of the answers: a tangle of legal questions of implementation that will pave the way for quasi-systematic cancellations of closure orders. And when I hear you, ladies and gentlemen, I have the impression that Islamists have good lawyers: you are the only ones who ignore that they use the weaknesses of our law to make progress. Such implementation, subject to suspensive remedies, will in practice prevent the immediate closure of the places of worship in question. Similarly, the derisory closing times – six months is too few – will not allow to form a new imam to replace the former hate preacher or to eradicate the networks that could have formed there. The penalties for refusing to close the place of worship are, likewise, derisory, and completely absent in case of reopening of a mosque in the immediate vicinity. We have in mind the example of the mosque of Lagny-sur-Marne, visibly linked to Daesh: its closure has led to the provision by public authorities of tents intended to replace the closed space. You see, we're in the middle of schizophrenia. The truth is that you pretend to oppose the spread of Islamist ideology. For us, this article 2 is not only critical: it is not up to the stakes, and is even complacent to Islamist hate preachers.
ParlaMint-FR_2017-09-26-E2003.u306	Mrs Emilie Cariou has the floor.
ParlaMint-FR_2017-09-26-E2003.u307	Minister, we can only welcome section 2, which gives us real tools to effectively combat the ferments and spread of hate ideologies. Where some have been proposing, for years, vain fines against women's clothing, without any follow-up strategy for these audiences, you are proposing a measure to combat the real ones responsible for proselytizing radical ideologies. Not to add to the law an unnecessary but operational prerogative: this is at stake here. This measure will also help those who believe and practice peacefully in France, preventing a tiny radical minority from blending among other religious actors respectful of republican order and national solidarity. It also takes into account the implementation of the rights of the defence, in the face of this prerogative, and its right to suspension before the administrative court. It is here that we propose stability between action and the guarantee of rights and freedoms: that is how we intend to exercise our responsibilities in the service of our country.
ParlaMint-FR_2017-09-26-E2003.u308	Mr Eric Diard has the floor.
ParlaMint-FR_2017-09-26-E2003.u309	The Article 2 you are submitting to us today does indeed aim to adapt the common law to the threats posed by incitement to hatred and the apology of terrorist acts in a context of exit from the state of emergency. Mr rapporteur, I would like to stress one particular point in your report: yes, this article limits freedom of conscience and expression, as well as freedom to practise religion of one's choice, three freedoms protected by the Constitution and the European Convention on Human Rights. As you know, the exercise of these freedoms is not absolute: it can be subject to limitations, both constitutionally and conventionally. These limitations are intended to ensure the protection of public safety and order, as well as the protection of the rights and freedoms of others, and must respect the principle of proportionality. This last principle must not make us forget that the security of the French remains at the heart of our current affairs. I sincerely believe that, on some points, we can deepen this article while respecting it, as well as the fundamental freedoms I have just listed. In my view, a few points can still be debated in order to strengthen the protection of our citizens without falling into disproportion. That is why we will propose a number of amendments to this article. I am sure that it is not an exception to the rule of law to propose the extension of administrative closures in order to put an end to incitement to hatred. We wish to discuss with you where to place the cursor between freedom and security, in order to improve the provisions of this article, which may be so, and to provide us with the best possible legal framework, protecting our citizens as well as fundamental freedoms.
ParlaMint-FR_2017-09-26-E2003.u310	All right.
ParlaMint-FR_2017-09-26-E2003.u311	Mr Ugo Bernalicis has the floor.
ParlaMint-FR_2017-09-26-E2003.u312	Here comes the moment of quotations. You first struck only the acts themselves, or the complicity, or the actual preparation of these acts, or the direct and public excitements that are already an act. Then, in the December law, you did more and you wanted to reach an undetermined agreement for an undetermined attack, that is, you wanted to strike, surprise a community of evil thoughts.
ParlaMint-FR_2017-09-26-E2003.u313	Take the time to breathe...
ParlaMint-FR_2017-09-26-E2003.u314	But that hasn't been enough for you yet. And you come back before us, you tell us: the terrorist thought, it can slip into the simple word, it can be whispered from heart to heart, from ear to ear; It can exhale itself in a simple cry of anger and suffering, and, since there is a terrorist peril in these words, in these confidences, in these letters exchanged, in these murmurs of suffering or anger, we will try to surprise all this to strike all this.
ParlaMint-FR_2017-09-26-E2003.u315	Is it Soviet?
ParlaMint-FR_2017-09-26-E2003.u316	We will listen at the door of all consciences, and thus we will stop the very spread of murderous thought; We will neutralize the imperceptible germs of terrorism that can exist in consciousness even before they can hatch and manifest themselves. That is the thought of your law.
ParlaMint-FR_2017-09-26-E2003.u317	Robespierre? Chavez?
ParlaMint-FR_2017-09-26-E2003.u318	I'm saying the attempt is bold. I'm not talking about it at this time, this is not the time. Yes, the attempt is bold: I could tell you that it is chemeric, that precisely since you want to surprise terrorism in the nascent state, when it is still only a saying that awakens, when it is only the consciousness that is beginning to open, I say that this is precisely why your work is chemeric. Thus was Jean Jaurès, in 1894, about the evil laws. That, Minister, is true quotes of his words.
ParlaMint-FR_2017-09-26-E2003.u319	All right.
ParlaMint-FR_2017-09-26-E2003.u320	So what?
ParlaMint-FR_2017-09-26-E2003.u321	Mr Stéphane Little has the floor.
ParlaMint-FR_2017-09-26-E2003.u322	I say this without a polemic: for us, this Article 2 is both useless, ineffective and dangerous. First of all, it is pointless because there are already administrative police powers in our common law to order the closure of establishments whose activities would constitute a threat to public order. They exist, and can be used: there is no need to add them. The general powers of the police are therefore sufficient to order the closure of places of any kind – I say whatever they may be because we also know that places of worship are marginally important in the recruitment of jihadists in particular. There are many other places that are otherwise more dangerous, and that escape this article. As a result, the existing police powers already allow us to order the closure of any place in which people advocate violence and disseminate hate ideas.
ParlaMint-FR_2017-09-26-E2003.u323	So what?
ParlaMint-FR_2017-09-26-E2003.u324	Then think!
ParlaMint-FR_2017-09-26-E2003.u325	Secondly, we consider that Article 2 is ineffective, because we know, and the intelligence services have confirmed it to us at the hearings of the Law Committee, that places of worship are marginal in the recruitment of terrorists, and that terrorists who have been arrested rarely frequented mosques. On the other hand, mosques or places of worship can be important sources of information on the dangerous or non-hazardous evolution of a particular establishment. This would deprive each other, by closing them, of a useful source of information. Finally, article 2 is dangerous.
ParlaMint-FR_2017-09-26-E2003.u326	Please conclude, my dear colleague.
ParlaMint-FR_2017-09-26-E2003.u327	[[Applause on the benches of the GDR and FI groups]] It could cause amalgam at the expense of a whole part of the national community: the Muslim community. I conclude by quoting the Defender of Rights: "As some cases have shown, these texts could translate into a kind of "targeting" of a part of the population. If the implementation of the French permanent law amounts to targeting in 99% of cases people who all have the same religion, a sort of dissolving of national cohesion, a poisoned pill, is introduced. »
ParlaMint-FR_2017-09-26-E2003.u328	We have finished hearing the speakers on the item. Mr Gérard Collomb, Minister of State, has the floor.
ParlaMint-FR_2017-09-26-E2003.u329	I would like to make a general reply, starting by saying to MM. Bernalicis and Few that the article to which they refer is very precise: one can "promise the closure of places of worship in which the statements that are made, the writings, ideas or theories that are disseminated or the activities that are carried out provoke violence, provoke the commission of acts of terrorism or apologies such acts. It is still not in all places of worship that such things happen! The measure is therefore highly targeted. It was for this reason that there were only seventeen closures of places of worship. You tell us that we do not need such a device: but if we need it! We need this because today, in the area of freedom of assembly, prohibition measures can only be taken if there is no other way to stop a disorder of public order. This is not a recent decision, but the jurisprudence established by the Council of State in its Benjamin judgment of 19 May 1933. We therefore need this article 2 to effectively close a number of places of worship where a number of people are radicalized. Then you say that places of worship would have been closed randomly: I simply remind you that since November 2015, there have been only seventeen places of worship, of which I have the list here. Everyone can challenge a closure order before the administrative court. In addition, we have ensured that it cannot exceed six months, so that it is possible to find people who wish to take over these places by forming another religious association. [[Applause on the benches of the REM, MODEM and LC groups]] This is an extremely balanced bill, which both protects our fellow citizens from incitement to hatred and terrorism and allows for the exercise of freedom of worship, which has been one of the fundamental freedoms since the 1905 Act.
ParlaMint-FR_2017-09-26-E2003.u330	We shall now proceed to the amendments. I have before me two identical amendments, Nos 249 and 417, to delete the article. I call Mr Bernalicis to support Amendment No. 249.
