ParlaMint-FR_2017-12-19-O1104.u1	The next item is the oral questions without debate.
ParlaMint-FR_2017-12-19-O1104.u54	This response calls for a number of comments on my part. You refer us to the social donors, who is responsible for the maintenance of these equipment. But I would point out to you that you have adopted measures drastically reducing their means: it is well known that the donors of the most difficult territories are already lacking the means to meet the needs of renovation. A second problem arises, related to maintenance and parts. I think the public authorities should go and put their noses in the economy of these elevators. Perhaps this could be the subject of a parliamentary committee of inquiry? I can tell you, in any case, that I intend to continue this battle. It is not enough to appeal to the law, since in fact it does not apply, and that the inhabitants suffer from abnormal delays in reparation. I was alerted this weekend by residents of the public retirement home Les Glycines de Sevran, whose elevator has been broken for several weeks. This is an unbearable situation! We have to deal with it. I will ask you again about this. You said that the last tranche of security work would end in 2018: I don't forget that date. I'm afraid the locals have to wait again: I'll stay vigilant.
ParlaMint-FR_2017-12-19-O1104.u55	The next speaker is Mr Vincent Rolland, to put his question, No. 43, on the offer of rail mobility and night trains.
ParlaMint-FR_2017-12-19-O1104.u56	Mr President, Mr Secretary of State, my question is simple: what about SNCF in our mountain territories? In recent years, we have deplored the gradual decline in regular connections between Paris and the average cities of France. In Savoie, this year again, since 10 December, two links have been abolished. These deletions are in addition to the one in 2016 and are the result of the abolition of night trains between Paris and Bourg-Saint-Maurice, for – we are told – reasons for their lack of profitability. These trains have, however, rendered valuable services for years to successive generations, to whom they have made it possible to access winter sports under fairly affordable financial conditions compared to the TGV. At the same time, it is true, the offer of transport by car has been developed, but the subsidiary of SNCF Ouibus is greatly in deficit: its losses equal its turnover! What else can be said about real estate infrastructure? In Aime, for example, in Tarentaise, at the foot of the world-famous La Plagne ski area, the station – in the middle of the tourist season – does not provide any welcome. From Monday evening to Friday morning, guests find the door closed: no agent, no service! My question is simple, Minister: what is the Government's position on the provision of rail mobility for the inhabitants of all territories? Could we consider reviving a modernised and revitalized night train? This solution would be both ecological and beneficial to the development of rural areas.
ParlaMint-FR_2017-12-19-O1104.u57	The next speaker is the Secretary of State to the Minister of State, Minister for the Ecological and Solidarity Transition.
ParlaMint-FR_2017-12-19-O1104.u58	Mr President, I should like to apologise to Elizabeth Borne, Minister of Transport, for her absence. I am in charge of informing you of the answer to your question. You are asking the Government about mobility offers for mountain areas, including Savoie, as well as the revival of night trains. With regard to the service to Savoie, the TGV links on the Annecy-Chambéry-Paris axis, of which I recall that they are part of the freedom of management of the SNCF Mobilitys public establishment, have in fact evolved on 10 December with the new annual service. Thus, the Annecy-Paris TGV via Chambéry of 5h31 was removed, as its filling rate was well below 50%. The TGV Paris-Annecy Sunday at 7:49 am is also deleted. These changes, however, do not affect the offer on weekdays, which remains stable. Their impact on professional travellers will therefore be very limited. Moreover, SNCF Mobilitys has naturally put in place railway alternatives in correspondence via Aix-les-Bains and Lyon Part-Dieu. With regard to night trains, the offer is now refocused on two lines, Paris-Briançon and Paris-Rodez-Latour-de-Carol, responding to a concern for balanced spatial planning. The other lines are no longer being used, not only because of their deficit, but also because of the service to the territories concerned by alternative transport offers of good level – you mentioned one of these offers. More broadly, the Government intends to develop a strong strategy for the rail sector as the new uses of mobility develop rapidly and change its model, already affected – as we all know – by a colossal debt. This is the meaning of Jean-Cyril Spinetta's current mission of consultation to reshape this model, within the framework of a market that is soon open to competition, while preserving the missions of an efficient public service. The conclusions of this mission are expected by the end of January and will feed into the future mobility guidance law, which will allow us to collectively reflect on the most relevant mobility solutions for all our citizens in all territories. The Minister of Transport has also asked me to assure you that she is available on this issue.
ParlaMint-FR_2017-12-19-O1104.u59	Mr Vincent Rolland has the floor.
ParlaMint-FR_2017-12-19-O1104.u60	I would be happy to be able to talk to her about this, if possible at the beginning of 2018. Let me return for a moment to the issue of the night train. The main reason for stopping the Paris-Bourg-Saint-Maurice line is its lack of profitability. But it must be borne in mind that this train has not been the subject of any communication or promotion. You know the saying: "Who wants to drown his dog, accuses him of rage. In a way, this train was gradually allowed to die. I am convinced, however, that there is a market for this type of train – if we deign to worry about it – which would be of particular interest to students and young active people, who are not well-off and who are difficult to pay for the high price of TGV tickets at peak times. I therefore ask you to reconsider all this: that is what I will say very soon to the Minister for Transport.
ParlaMint-FR_2017-12-19-O1104.u61	Mrs Nicole Trisse has the floor to put her question, No 57, on the social security contributions of cross-border pensioners.
ParlaMint-FR_2017-12-19-O1104.u62	I salute Mrs. Gény-Stephann who has just arrived at the bench of the Government. Madam Secretary of State, as an elected member of the Moselle, in a border riding with Germany, I would like to ask you about the difficulties faced by so-called mixed cross-border pensioners with regard to the payment of their pension contributions. According to European legislation, frontier workers, whether employed or self-employed, can only be affiliated with one social security scheme, that of the Member State in which they work and contribute. Cross-border pensioners residing in Moselle who receive both a German retirement pension and a French retirement pension are compulsory members of the French health insurance scheme. These pensioners are, in fact, subject to the CSG – generalised social contribution – and to the CRDS – contribution to the repayment of social debt – not only on their French retirement, but also on their German retirement. Yet they contributed to Germany, and thus financed German social security! It does not seem to me to be legitimate for a pensioner to be subject to social security charges arising from the application of several national laws, whereas he may be insured only in the light of one of those laws. The so-called mixed frontier pensioners actually benefit only from the sickness branch of social security; Their retirement, she, is German. It would be more equitable to establish a system of specific contributions for these so-called mixed pensioners. This system would either: either the CSG and CRDS drawdowns from foreign retirement pensions would be limited to the sickness branch, or the overall tax rate would be significantly reduced – the new rate would be set by order-in-council. Madam Secretary of State, can you tell me what the Government intends to propose to put an end to the current double contribution scheme, which severely penalizes these pensioners?
ParlaMint-FR_2017-12-19-O1104.u63	The Secretary of State to the Minister for Economic Affairs and Finance has the floor.
ParlaMint-FR_2017-12-19-O1104.u64	Madam Member, you are asking the Government about the situation, with regard to social contributions, of pensioners who, residing in France, receive both a French pension and a pension from another European Union country – in this case Germany. You rightly pointed out that under European legislation on the coordination of social security, these persons are subject to French social security legislation alone because they reside in France and receive at least one French pension. Such membership in a single State, in accordance with the principle of the uniqueness of the applicable legislation, ensures that such persons are not subject to double social security contributions. It is therefore normal for all the French and German incomes of these persons to be subject to social levies intended to finance their social security cover, in this case the CSG and the CRDS. In this respect, you will notice that they are placed on an equal footing with persons insured in France who receive only one retirement pension of the same level as them. You also find it unfair that these pensioners are subject to levies that go beyond the financing of their health insurance, the only coverage they would need, considering in this respect that they have already contributed for the other risks on their German income when they were active. First of all, it should be remembered that our social security system, in all branches, is based – as is the case in Germany and in the European countries in general – on a principle of solidarity which applies in particular between generations, i.e. between workers and pensioners. The assets thus finance pensions of pensioners, while the latter take their share in the financing of all branches of social security. It is not a traditional insurance system where people are insured according to their personal needs and means, but a solidarity system of social security. Finally, a pensioner may not only need health insurance, but also – less and less often – family benefits, or even – what I do not want – benefits linked to a situation of dependency. Under these circumstances, you will understand that the Government remains committed to the current system and cannot support your proposals.
ParlaMint-FR_2017-12-19-O1104.u65	Mrs Nicole Trisse has the floor.
ParlaMint-FR_2017-12-19-O1104.u66	Madam Secretary of State, thank you, not really for your answer, but because it has the merit of being clear to our cross-border workers and pensioners. It will be difficult for me to justify it to them, because if they have also worked in Germany, it is probably because there is not enough work in France: it is not a deliberate choice on their part. I will nevertheless try to explain to them the Government's vision on this subject, but I am not sure that its response will satisfy them.
ParlaMint-FR_2017-12-19-O1104.u67	Mrs Béatrice Descamps has the floor to put her question, No 63, on the Ascoval company.
ParlaMint-FR_2017-12-19-O1104.u68	In January 2017, Vallourec closed the sale of a majority stake in its steelworks in Saint-Saulve, near Valenciennes, in the North, to the European specialist in special steels, Ascometal, a dossier followed of course by Bercy. This agreement between the two groups led to the creation of a joint venture called Ascoval, which was 40% owned by Vallourec and 60% owned by Ascometal. Philippe Crouzet, president of the management board of Vallourec, declared at the time that this transfer was to allow the steelworks of Saint-Saulve to write with Ascometal a new page of its history while continuing to supply Vallourec with special steels. After 15 long months of anxiety about their future, the employees were relieved – even if they had doubts about the viability of this consortium. Since then, they have continued to meet all the challenges in this state-of-the-art industrial site, with constantly increasing production capacity, and ideally placed at the heart of rail and river networks. The announcement, on 20 November, less than a year after this agreement, of the judicial reorganization procedure of the Ascometal group calls and deeply worries the 320 employees of Saint-Saulve, who fear to suffer the same fate as their colleagues at the Dunkirk site, for which I have a sincere thought since 140 of them will spend Christmas having lost their job. Ascoval is now in the safeguard procedure. Can you, Madam Secretary of State, provide us with information to reassure the employees of Ascoval the day after what was supposed to be an important day in the evolution of this issue yesterday?
ParlaMint-FR_2017-12-19-O1104.u69	The Secretary of State to the Minister for Economic Affairs and Finance has the floor.
ParlaMint-FR_2017-12-19-O1104.u70	Ascometal is a shareholder of 60% of Ascoval, the remaining 40% of which is owned by Vallourec. The placement in court of the Ascometal industrial group on 22 November led the company Ascoval to apply for protection from the Strasbourg High Court, which opened a safeguard procedure on 29 November. Unfortunately, the Ascometal industry group has been experiencing difficulties for several years. Its resumption at the helm of the court in 2014 did not allow it to achieve the economic balance sought. In view of the massive financing needs to carry out the group's recovery, it was decided several months ago to launch a search for buyers. While the procedural framework differs for these two entities – judicial redress for Ascometal and safeguard proceedings for Ascoval – the Government has a comprehensive approach to the future of the entire group. Be assured, Madam Member, that the department's services are particularly involved in this matter. I understand the concern of the employees of Ascoval; The opening of a collective procedure is always a test for employees and the expectation in this context is extremely difficult. You are right to point out that the procedure is entering an important phase, since three offers have just been submitted and are being carefully examined, on the one hand from the point of view of the scope they cover, on the other from the point of view of their means of financing, and, finally, from the point of view of the special conditions attached to each of them. It will then be up to the Strasbourg High Court to examine these offers and to retain the one which will, under the best conditions, ensure the most lasting employment and payment of creditors, and which will present the best guarantees of enforcement. Before deciding, the court will have to obtain the opinion of the Public Prosecutor's Office, the procedural bodies, but also that of the bodies representing the staff. According to the information available to me, we are moving towards a hearing at the end of January. I once again confirm to you, Madam Member, the complete determination of the Government, the departments of the Ministry and of myself to ensure that a credible solution of resumption is identified.
ParlaMint-FR_2017-12-19-O1104.u71	Mrs Beatrice Descamps has the floor.
ParlaMint-FR_2017-12-19-O1104.u72	Thank you, Madam Secretary of State, for your answer. I would like some clarification of Liberty's offer. It doesn't seem to be about Ascoval at first, but can you confirm it to me? And what about Vallourec's position in this case?
ParlaMint-FR_2017-12-19-O1104.u73	The Secretary of State has the floor.
ParlaMint-FR_2017-12-19-O1104.u74	Offers, including the one you're talking about, are still under review. I therefore do not wish to prejudge the conclusions drawn by the services and the court. I cannot clarify at this stage the position of Vallourec.
ParlaMint-FR_2017-12-19-O1104.u75	Mr Patrice Verchère, speaking on behalf of the Committee on the Environment, Public Health and Consumer Protection, referred to his question No 41 concerning the reductions on the housing tax of new municipalities.
ParlaMint-FR_2017-12-19-O1104.u76	The 2015 amending finance law introduced in the General Tax Code an Article 1411 -IIc which creates a special situation for new municipalities members of an EPCI with own taxation. In the event of the creation of a new commune, such as Cours, in the Rhône, this article provides for the outright repeal of the existing Community-level allowances for those communes – I would point out that these reductions are the result of the transfer by the departments of the housing tax to the EPCI. Thus, taxpayers in the new municipality who are liable for the housing tax no longer benefit from the tax reductions granted to taxpayers in the other municipalities of the same EPCI with their own taxation, resulting in a breach of equality before the tax. Implemented only since 2017 by the tax administration, this provision calls into question the constitutional principle of equality of citizens with regard to taxation, a principle derived from the Declaration of Human and Citizen Rights of 1789. Such a provision is therefore at the mercy of the first priority question of constitutionality which will be asked in this regard. In this context, does the Government intend to remove this provision, which is certainly not done by the current minister, but which legally weakens the tax on the municipalities concerned, and to reimburse the taxpayers injured by the calculation of their housing tax for 2017?
ParlaMint-FR_2017-12-19-O1104.u77	The Secretary of State to the Minister for Economic Affairs and Finance has the floor.
ParlaMint-FR_2017-12-19-O1104.u78	Mr President, I should like to apologize to Gérald Darmanin, Minister for Action and Public Accounts, who was unable to attend in the morning. You are contesting the abolition of the adjustments to the housing tax provided for in Article 1411 IIc of the General Tax Code in the event of the creation of a new municipality. As you know, the departmental share of the housing tax was transferred to the EPCI in 2010. In order to ensure the neutrality of this transfer for taxpayers, the II quater of Article 1411 of the General Tax Code provided that the allowances applied in the municipalities or in the EPCIs should be adjusted, so-called "deduction adjustments". The Financial Amendment Act for 2015 has supplemented this scheme by providing, in the event of the creation of a new municipality, for the abolition of these reliefs from the year in which the reductions applied in the territory of that municipality are harmonised. It is not envisaged to change this logical scheme for four reasons. First of all, the creation of a new municipality based on the merger of several communes, it implies that the latter implements its own policy of reductions and must therefore harmonise them throughout its territory. Keeping the corrections inherited from 2011 and applied by the former communes of its territory no longer makes sense. They are therefore deleted. Secondly, the abolition of the reliefs also applies to the EPCIs to which the former municipalities now merged when they have not already adopted their own abatement policies. Indeed, in the event that an EPCI did not introduce its abatement policy, their correction was determined on the basis of the 2010 communal data. With the creation of the new commune, this maintenance has no meaning. The abolition of the correction of the allowances therefore applies both to the communal share and to the intercommunal share. Thirdly, to go back to the principle of the abolition of corrective measures would lead to the maintenance, in the territory of the same new municipality, of different corrective measures on each of the perimeters corresponding to the territories of the former communes, even though the reductions have been harmonised. The result would be a difference in treatment between the parties liable, which would undermine the principle of equality before public office. Fourthly, the removal of the relief mechanism is sometimes favourable, sometimes unfavourable to taxpayers depending on the case, since the adjustment variable introduced in 2011 is likely to increase or decrease the contribution of the debtors, if the EPCI wishes to mitigate its effects, it can simply deliberate with a view to putting in place its own policy of reductions throughout its territory.
ParlaMint-FR_2017-12-19-O1104.u79	Mr Patrice Verchère has the floor.
ParlaMint-FR_2017-12-19-O1104.u80	Madam Secretary of State, such a situation will pose real problems for the creation of new communes. Of course, you have just said, there is a correction at the level of the reductions so that they are common throughout their territory, and this unification is of course necessary. But the example of the town of Cours that I have mentioned shows that by unifying these reductions – or by abolishing them according to the choice of the new municipality – the departmental allowances transferred to the EPCI which the inhabitants of the new municipality might have previously enjoyed. The problem concerns not only the new municipality, but also the EPCI, community of communes or, in this case, community of agglomeration, the taxpayer of the neighbouring municipality who has not merged continuing to benefit from the reductions on the housing tax which he pays to the EPCI while the taxpayer of the new municipality no longer benefits from it. There is therefore a breach of equality before the tax between those of the new municipality and those of the neighbouring municipalities which are members of the same EPCI. This is a real problem. This case is before the Association of Mayors of France. If there are no new communes in France, let's not change anything. Of course, you have nothing to do with it since it dates back to 2015, but there is a real mistake. We will ask a priority question of constitutionality, because it is a real breach of public charges between the taxpayers of the new municipality, who pay their housing tax to the EPCI, and those of the other municipalities of the same EPCI, who continue to benefit from the reductions – those previously decided by the Rhône department in this case. I wanted to say it, Madam Secretary of State.
ParlaMint-FR_2017-12-19-O1104.u81	Mr Stéphane Mazars, speaking on behalf of the Group of the European People's Party, raised his question, No 50, on 'quality under the mother's name'.
ParlaMint-FR_2017-12-19-O1104.u82	My question concerns the delays in regularisation in the payment of quality aid for the 2016 marketing year for veal under the mother and organic veal. In the context of this campaign, the first part of the aid under the mother was paid, although it was lower than the announced amount of EUR 35 per eligible calf and EUR 70 per labelled calf. On the other hand, the additional portion, representing the difference between the estimated and final amounts, remains due. This situation is of particular concern to farmers in this field of excellence in two ways: on the one hand, there is nothing to explain the decrease in the estimated unit amount of 27.50 euros per head for eligible veal, and thus double, 55 euros, for certified veal, and despite the events of the ministerial decree of 22 June 2017; On the other hand, while the campaign has now been over for several months and given the stability of the CAP envelopes and the number of calves on the label known, the final unit amount of the aid "veal under the mother" should amount to 37.50 euros per eligible head and double – 75 euros per labeled head. Therefore, considering the estimated unit amount paid and the final unit amount – EUR 37.50 or EUR 75 – there appears to be a shortfall of EUR 10 per eligible calf per head and EUR 20 per labeled calf per head respectively. But even more so than this differential, the amount of the delta, the herders are concerned that they do not yet know the date of the payment. Madam Secretary of State, I would like to thank you for reassuring the farmers in this field of excellence, in particular those of my department, Aveyron, by indicating the exact unit amount "veal under the mother" retained by the administration and to specify the timing of payment of the aid delta, without which our farmers will have the greatest difficulty in maintaining their production.
ParlaMint-FR_2017-12-19-O1104.u83	The Secretary of State to the Minister for Economic Affairs and Finance has the floor.
ParlaMint-FR_2017-12-19-O1104.u84	Mr President, I should like to apologise to Mr Stéphane Travert, Minister for Agriculture and Food, who cannot be with us this morning. You are right, the payments of aid to the veal under the mother and the organic calf under the 2016 marketing year were made in two waves, one in June and the other in July 2017. These delays in payment were due to a problem of sizing the two envelopes in relation to the number of animals eligible. However, changing their calibration meant obtaining the agreement of the European Commission. The Ministry of Agriculture and Food therefore brought together representatives of the profession in June to take stock of this issue and to present them with the strategy adopted at European level. It finally succeeded in obtaining an agreement from the Commission, which allowed the unit amounts to be revalued. The final unit amounts were established by a decree of 18 July: EUR 27.50 per head for labelled calves and EUR 55 per head for labelled calves. This is less than what the profession expected, but much better, with regard to the aid for the labelled calf, than the provisional amount fixed in June. For the 2017 campaign, envelopes were calibrated to reflect the new fungibility rules. However, the unit amount chosen will depend on the number of animals eligible. However, I would like to draw your attention to the fact that the coupled aid introduced by France is subject to an audit procedure by the services of the European Commission. While the important work carried out by the Ministry of Agriculture and Food has made it possible to secure the vast majority of coupled aid schemes, the aid scheme for veal under the mother continues to raise serious questions from the Commission, which could ultimately lead to the abolition of this aid for future campaigns. Professionals have been warned of this risk by the Ministry of Agriculture and Food, which remains fully mobilised to sustain this aid scheme for the end of programming.
ParlaMint-FR_2017-12-19-O1104.u85	Mr Stéphane Mazars has the floor.
ParlaMint-FR_2017-12-19-O1104.u86	Thank you for your answer, Madam Secretary of State. However, I am concerned that, in substance, farmers are not fully satisfied, as the second payment for the 2016 marketing year has not yet been made. If I don't go back to the amount withheld for the first payment, they're still waiting for the second payment. However, in your reply, Madam Secretary of State, you still do not give a date for it, whereas this would allow farmers to organise the proper management of their farm. A difficulty therefore persists. We know today that these aids to the calf under the mother are in the eyes of the European Commission, but also that the Ministry of Agriculture and Food is committed to maintaining these channels of excellence, namely the calf under the mother and the organic calf. I hope, of course, that the interests of these farmers will be preserved, especially since within the framework of the general states of food – the EGAs – we are in the process of structuring the sectors and want to ensure that this type of livestock can benefit from added value. Its economic model now seems to correspond to the state of mind in which the EGAs operate. These are the elements of an answer that I wanted to bring to your attention, Madam Secretary of State. In any case, I am still a little hungry about the amount still to be collected by calves farmers under the mother for the 2016 campaign and the calendar, which unfortunately remains totally opaque.
ParlaMint-FR_2017-12-19-O1104.u87	Mrs Marie-France Lorho has the floor to put her question, No 65, on the situation in the wine sector.
ParlaMint-FR_2017-12-19-O1104.u88	A few days ago, in our Chamber, the majority rejected a tax exemption on the harvest contract. The reason for this rejection was quite interesting: such a measure would have created a kind of positive discrimination in the wine sector! This is part of the wonders of our function: we can benefit from a dangerous concept. We need massive support for our wine growers, who are already faced with European danger on issues such as planting rights or the castle designation. We also need to support them in exporting and valuing French know-how. We must also make good some of the damage that the State is doing by not allowing the insurance of wine parcels or by prohibiting the establishment of financial reserves by means of tax batting. This year, in April, in certain areas of Vaucluse and Luberon, 50% of the vines were affected by the frost: this phenomenon challenges us on the survival of an entire economic and cultural sector in the face of climate events. Two requests were then made: the possibility for winemakers to adopt, in the event of a crisis due to climatic incidents, a negotiating behaviour and a plan for the development of insurance in the sector. What does the Ministry of Agriculture and Food intend to do on these two subjects?
ParlaMint-FR_2017-12-19-O1104.u89	The Secretary of State to the Minister for Economic Affairs and Finance has the floor.
ParlaMint-FR_2017-12-19-O1104.u90	Mrs Travert, you are asking Mr. Stéphane Travert about the scheme for exempting social security contributions from pay as part of the harvest contract, as well as the reasons for its abolition. Firstly, contrary to its original objective and despite its cost, this scheme has never managed to make these jobs more attractive. In addition, the proximity of this scheme to that envisaged under the Social Security Amendment Financing Act 2014 aimed at introducing a degressive reduction in social security contributions, censored by the Constitutional Council, raised serious doubts as to whether the exemption from the harvest contract would comply with the principle of equality between insured persons within the agricultural social protection scheme. Moreover, employees who have signed a harvest contract will benefit, like all others, from the measures to gain purchasing power provided for in Article 8 of the draft law on the financing of social security for 2018, since the abolition of sickness and unemployment wage contributions will also apply to agricultural employees. I would like to recall the permanent commitment of the State to accompany the wine sector. As you pointed out, your department was severely affected by many climate events during 2017. In this context of multiple hazards, a number of mechanisms have already been deployed since this summer to assist wine growers in difficulty. With regard to the relief of the tax on unbuilt land for the parcels affected by the claims, the Minister for Agriculture and Food asked his colleague Gérald Darmanin to facilitate the consideration by his services of the significant losses suffered by the wine growers. With regard to social security contributions, a budget of EUR 30 million has been allocated at national level under a national health action fund. Furthermore, any farmer in a difficult financial and economic situation may apply to the agricultural social mutual fund on which he depends for the establishment of a payment schedule for social contributions. With regard to the burden-relief measures, the measures to accompany the taking over of the financial costs associated with the debt restructuring or the white year for the current banking annuity are open until the end of 2017. To help businesses, identification and support units for operators in difficulty will be set up in each department according to a renovated organisation. As far as crop insurance is concerned, it now covers 25% of French wine producers: it is therefore essential that farmers are able, thanks to the state-supported crop insurance scheme, to carry out their production more broadly. Finally, you refer to the mechanism for purchasing harvestable crops in response to adverse weather events. The decree and the technical instruction to the services defining the terms and conditions of these purchases have been published for the 2017 harvest so that the prefects of department can allow, in areas affected by adverse weather events, the purchase of fresh grapes and musts by the affected wine growers from this year onwards.
ParlaMint-FR_2017-12-19-O1104.u91	Mrs Marie-France Lorho has the floor.
ParlaMint-FR_2017-12-19-O1104.u92	Madam Secretary of State, thank you for your answer. If the measures envisaged will certainly benefit large farms, it is necessary to be very vigilant with regard to small farms, because they are the ones who need the most aid. They must therefore be kept vigilant.
ParlaMint-FR_2017-12-19-O1104.u93	Mrs Françoise Dumas has the floor to raise her question, No. 59, concerning the judicial map and the Court of Appeal of Nîmes.
ParlaMint-FR_2017-12-19-O1104.u94	My question is to Mrs. Custody of Seals, Minister of Justice. Justice is a priority of this quinquennium, as evidenced by the broad consultation launched on 6 October last by the Prime Minister and Mrs. La Garde des Seales, with the actors on the ground, around five thematic projects. On the form, first of all, I welcome the method adopted: collaborative reflection allows stakeholders to express themselves and, on the other hand, to bring local experiences and initiatives back to the ministries concerned. It is also the best way to reach consensus and to respond not only to the needs of the courts, but also to the expectations of our fellow citizens. On the substance, in addition to the digital transformation, the reform of civil procedure, the criminal procedure, the meaning and the effectiveness of sentences, the question of the adaptation of the judicial organization will be studied. I'm asking you this morning about this last construction site. The aim is indeed to set up multidisciplinary teams around the magistrates and to keep the daily litigation close to the litigants. That is why, together with my fellow Members of Parliament from the Gard, we recently met with the Keeper of the Seals to discuss the issues relating to the sustainability of the Nîmes jurisdiction. This meeting took place at a time when Dominique Raimbourg and Philippe Houillon – both former presidents of the National Assembly's Law Commission –, entrusted with a mission whose conclusions will guide the evolution of the judicial map, begin their work. While Ms. Keeper of the Seals reiterated at this meeting her commitment not to close any appeal jurisdiction and to maintain that of Nîmes, there are still concerns about the specialisation of Nîmes. If it were to come to fruition, the assumptions currently envisaged suggest the flight to Montpellier and Toulouse of half of the disputes now dealt with in Nîmes. Such a development would have an important impact not only on the number of magistrates serving in Nîmes and on the law firms established in the agglomeration, but also, ultimately, on the litigants, both in terms of the time taken to deal with the remaining disputes and in terms of the way in which they are defended. However, among the principles that ensure coherence in the work of justice are those of proximity and efficiency, as the guard of the buckets pointed out. Can you therefore, Madam Secretary of State, communicate to us elements that would respond to the legitimate concerns of the Nîmes world of justice, i.e. legal professionals, elected representatives and our fellow citizens?
ParlaMint-FR_2017-12-19-O1104.u95	The Secretary of State to the Minister for Economic Affairs and Finance has the floor.
ParlaMint-FR_2017-12-19-O1104.u96	Madam Member, I apologize to Mrs Nicole Belloubet, who is absent this morning. However, it has already had the opportunity to raise the important issue of the reorganization of our judicial network. It is, as you have noted, a sensitive subject for our territories as well as for all actors in the judicial world. On 5 October, together with the Prime Minister, the five justice projects were launched, reflecting our desire to transform the justice of our country. This is one of the main priorities of the President of the Republic and the Prime Minister, as evidenced by the budget for 2018, with 3.9% increase and 1000 jobs created. These justice projects focus on digital transformation, the simplification of civil and criminal proceedings, the effectiveness of sentencing and the adaptation of the territorial organisation of justice. We cannot leave it to the status quo: we must evolve our justice in order to better meet the expectations of the litigants. But we must dialogue and not impose brutally: that is why it was asked, as you mentioned, to two former presidents of your Law Committee – Messrs. Philippe Houillon and Dominique Raimbourg – to carry out a mission of consultation with all stakeholders on the issue of judicial organisation. As the custody of the seals has already had the opportunity to say, the Government's will is clear: the current grid of our jurisdictions will be maintained. In addition, as you know, the Bar of Nîmes was received by the concertation mission. All the proposals he has made can therefore be taken into account in his conclusions, which will be submitted on 15 January. With regard to the territorial organisation of our justice, the approach followed has only one objective: to adapt our network to the challenges facing the justice system and to render the best possible service to the litigants, under optimal conditions for the actors of the judicial world.
ParlaMint-FR_2017-12-19-O1104.u97	Mrs Françoise Dumas has the floor.
ParlaMint-FR_2017-12-19-O1104.u98	Thank you, Madam Secretary of State, for that clarification. I insist: when we speak of proximity and efficiency, the Court of Appeal of Nîmes, which has the peculiarity of being on top of several departments – the Ardèche, the Lozère and the Vaucluse – and on several regions, really allows us to respond to all the guidelines that the Government wishes to give to its judicial policy. I will therefore be extremely vigilant, like my fellow Member of the Commission, as regards the development of this dossier. In view of the demographic peculiarity of our two regions, whether it is Occitanie or Provence-Alpes-Côte d'Azur, we should keep – since the other two courts of appeal, be it Montpellier or Toulouse, are, like Aix-en-Provence, already overloaded – the Court of Appeal of Nîmes. The current status quo would at least initially allow us to respond to this need for proximity and efficiency.
ParlaMint-FR_2017-12-19-O1104.u99	Mr Christophe Euzet has the floor to put his question, No. 53, on festivals and the label 'festival city'.
ParlaMint-FR_2017-12-19-O1104.u100	Mr President, ministers, ladies and gentlemen, my question is for the Minister of Culture, whose presence in the Chamber I welcome, and concerns festival policies and patronage. I come from a constituency of the Hérault, on the shores of the Mediterranean, whose remote lands are more readily mentioned about the wine crisis, oyster farming difficulties and economic and social problems. In this connection, I would like to congratulate all those who are fighting these problems on a daily basis rather than taking refuge in grief. I would like, for my part, to refer to these territories to mention the local authorities, associations, volunteers and private donors who are mobilizing all winter to organize summer festivals, so that our holidays – your holidays, dear colleagues – will best take place during this time when you join them. Dozens of festivals are organized in Sète, Pézenas, Tourbes, Vias, and tens or even hundreds of thousands of visitors gather to celebrate them every summer. Having become a real brand, these festivals symbolize the know-how that enables these actors and communities to mobilize to stay alive and attractive. We should pay tribute to the institutional organisations, the local authorities and, of course, the associations, but also to maintain the flame of volunteers, who pay daily, and that of the private donors who are asked to do so. As Georges Brassens says, "the rainbow that lasts a quarter of an hour, no one admires it anymore", and the future of these festivals is obviously uncertain. The lack of staffing, the fatigue of volunteers, the limitations of the use of sponsorship: you have already been asked about these issues, Minister, and you have spoken out. My question will be twofold: can we imagine the creation of a "festival city" label to encourage the most dynamic communities and make them eligible for public funding as a matter of priority? On the other hand, beyond the 2003 Aillagon law, what can be done to ensure that the culture of patronage develops in our country?
ParlaMint-FR_2017-12-19-O1104.u101	I would like to thank the Minister of Culture for her presence.
