ParlaMint-GR_2016-08-02-S1-commons.u1	Ladies and gentlemen, good morning. Accreditation of the quorum shall begin. [[Note: The following table of contents is not the final text because rationalisation and editorial corrections are pending]] We are entering the agenda of the LEGISLATIVE WORK Only discussion and vote on the principle, articles and all the draft law of the Ministry of Economy, Development and Tourism: ‘Public works, supplies and services contracts (adaptation to Directives 2014/24/EU and 2014/25/EU)’. The above draft law was identified by the Government as urgent and the committees accepted by a majority as urgent, in accordance with Rule 110 of Parliament's Rules of Procedure. The Conference of Presidents decided at its meeting on 28 July 2016 to discuss the draft law at a single meeting in principle, on articles and amendments. I propose: the first two rapporteurs will be able to register electronically. The first is Mr. Karanastasis from SYRIZA, and the second is Mr. Metarakis from New Democracy. Finally, Mr Metarakis will also be able to register, so that we can see how many colleagues will be registered. Secondly, once the speeches of the rapporteurs and of the special speakers have been finished, I would ask that the Minister be given the floor on the bill, but also to tell us which of the Members' amendments he is accepting or not, as they are three amendments so far with regard to Members. So that we do not look at today, so far there are no ministerial amendments. We therefore have no problem with that.
ParlaMint-GR_2016-08-02-S1-commons.u123	Thank you very much. The honourable Member of the Centro Association, Mr Megalo-Economics, has the floor.
ParlaMint-GR_2016-08-02-S1-commons.u124	Thank you, Mr President. Mr Ministers, ladies and gentlemen, to my regret, I see that today, in the year 2016, a major directive of the European Union, dated 2014, is to be ratified. I think that specifically the issue of public procurement is of paramount importance to Greece. How many times have public procurement scandals come to the news, and the next step was nothing but the intervention of the prosecutor? We should therefore have legislation on our own for the purpose of signing public contracts. Unfortunately, once again we're late, but we've got a first, and I'm proud to say it. We've got the delay first. The citizen has identified public works in his mind with the famous '72 movie with Marcello Mastroyani, a great film. Of course the bill must be passed. The European directives have effects, even if they have not been ratified - there is also the case law of the courts on this matter - because a citizen of a Member State who considers that it is affected by the failure to implement the directive in a country, can bring proceedings to the competent courts. For this reason, but also because European directives usually contain extremely useful regulations, it is clear that we should not delay integration. I say this not only for you, but also for the occasional rulers. Indeed, we had to regulate public procurement, and we had no way of imposing this on us by European legislation. We should have done it ourselves already. First of all, we consider it essential to integrate all the relevant provisions into a code. In addition, this draft law creates a new service, and there is already an independent authority. On the other hand, the staff to be promoted in this new service could strengthen this independent authority. The Independent Authority for Public Contracts already has the know-how and qualified staff. The public procurement sector has a huge interest in the European legal order, since much of the European budgets are going there. Indeed, in my personal view, the current collapse of our budgets is due to a large part - or to the greatest - of the destruction of public money through opaque public procurement procedures, assignments between 'days' and what was being played in the background of the previous years by all the previous governments. I hope that this will not continue. In relation to Article 59, the big issue of the fragmentation of public procurement, I would point out that fragmentation has been carried out by and over the whole of Greece, as we all know, and even criminal felonies of a malicious nature have been formed on the same subject. In relation to Article 66 and the Central electronic register of public procurement, these voluntary notices find me in principle contrary and I will tell you why. Indeed, Mr Ministers, most people are informed of the Internet and press release is not necessary. I ask you, though: Have you calculated how many people live in the provincial press, how many journalists, how many contributions are paid? This must be done in parallel via the Internet and through the press. There should be a mandatory publication of notices, and indeed at the expense of the majority. The majority may also pay this post. The standardisation of contracts, of course, will lead to the reduction of appeals and, of course, once again, our view is that it is a regulation, which we should have done a long time ago, but not to wait for European legislation to be transposed in order to move forward. Overall, public procurement is a first-sized issue for the fiscal stability and public administration of our country. My view and view of the Central Association and of President Leventis is that we must behave in the management of public money, just as we behave in our own money: to protect it, not to squander it and use it in the best way, which has never been done. Unfortunately, that is what we have seen. If we are able to walk on it, protect it, exploit it and do anything, so that we can keep it in our hands, only so can it go ahead of our state, with wisdom and management skills. Thank you.
ParlaMint-GR_2016-08-02-S1-commons.u125	Thank you, Mrs. Big Housekeeper. I think that in this movie, Mastrongiani wasn't leading.
ParlaMint-GR_2016-08-02-S1-commons.u126	He was a protagonist.
ParlaMint-GR_2016-08-02-S1-commons.u127	Ugo Toniachi, I think it was.
ParlaMint-GR_2016-08-02-S1-commons.u128	No, no, that was Ferrery's Italian movie.
ParlaMint-GR_2016-08-02-S1-commons.u129	Well, we proceed with the next speaker, Mr Theocharis, who belongs to the Independent Members. Please, Mr. Theochari.
ParlaMint-GR_2016-08-02-S1-commons.u130	Thank you, Mr President, and thank you for reminding me that I am an independent MEP. Ladies and gentlemen, we are debating today the incorporation of directives with the end date of incorporation in April 2016. The government has thus obtained a prosperous argument to bring it to Parliament by means of the urgency procedure, one week before the summer break. It thus takes the opportunity from this House to have a real dialogue, but also to distribute its methods. The information we have on public procurement is unclear and problematic. The central government's expenditure for these amounts to about 9% of GDP, which is increasing to 14%, including the general government and 20%, taking into account concessions. In absolute numbers, we have 36 billion people running around - and unclearness is there too, we do not know exactly how many - five thousand contracting authorities. We are talking about a system of management and control fragmented and inefficient. A system that strengthens mismanagement and corruption phenomena. The OECD studies tell us that 20% can be saved, that is, 7.2 billion. Imagine the 2 billion going to tax reductions, the 2 billion to support the social state and the rest to go to more commissions than things that are missing today. Your inability is apparent from the fact that you have rushed from the beginning of July to abolish the previous framework under Law 4403/2016, Article 57, in view of the deposit of the present. In other words, you have created an empty law without any, but no meaning. The problem in Greece is not the lack of a framework, but its implementation. Public procurement has always been problematic. Excessive charges, public agencies for months or years without supplies, especially hospitals, air competitions, infrastructure projects to delay, corruption. But what about the current government? What does he have to show us? Amid Christmas celebrations, the Minister of Infrastructure signs eight direct assignments to individuals or companies for road concession monitoring projects with ministerial decisions. Of course, in this bill you also leave a window for such 'gifts' through direct awards for studies of up to EUR 40 000 in Article 119. On December 8, 2015, by decision of the Minister of Economy, at the request of the Minister of Infrastructure, the mandatory use of the ESADI, which was introduced in 2013, is transferred for April 30, 2017, because the officials had not been able to train. We have tabled a question because this extension was deemed appropriate and we have only received a reply on a secondary issue, as to how many officials have been trained so far. The departure head of the single public procurement authority, Mr Raikos, denounced last February the practice of tabling amendments, which is used by this government, to carry out public procurement, in derogation of normal procedures. Your assignments too much, too much, rule and not exception, unfortunately. Yesterday, we tabled an amendment with a general number of 612 and a special number 61. It is an addition to Article 72 and it relates to the entry into force of the reduced guarantee letters of good execution for projects. At the moment, there is a difference in treatment between the newly auctioned and already executed projects. The old works, that is, the new ones. In new projects, the contraaor benefits from a 5% reduction in the required good execution guarantee. In the same executions, however, the former scheme applies. This creates unequal treatment by favouring contractors who have been inactivated in the current economic situation and have no works in progress. Mr Minister, you told the institutions that if an amendment comes to cure this unequal treatment, you would accept it. I got her. All parties support her, including ANELs and the JRC says she's studying her. So why don't you do it? Why don't you take her? The legal services tell us that this amendment is contrary to the existing legal framework, a legitimate argument. However, what we are proposing is to amend the previous framework and extend it to take account of the favourable arrangements of the present. So your legal evasion is not true. Tell the truth, you don't want it and don't fool people. It's not bad. If you do not agree with something, the right thing is to say 'I do not agree and I do not.' Not to shun legal arguments. We, as Democratic Responsibility, have raised the issue of public procurement as one of the main priorities in our programme. We are pleased that we see some of our positions and proposals in the bill, such as the establishment of the Proceedings Committee. The way, however, that it will be organized or exercised its responsibilities is the one who judges success. The bodies in the committee have already expressed serious doubts about the timing of examination and decision-making and about the workload of the committees. In view of the 'allergies' which the government has shown to the independent authorities, we are very doubtful of the outcome. Our main position is that national rules go hand in hand with Europeans and that is what is done with this bill. Apart from that, however, standardisation of procedures and technical specifications is required as a basic condition for a simple and effective framework, which will hit the interests, which are served by the current situation. The fragmentation of the awards must be limited and gradually stopped. We heard about the fragmentation of Patras tower. It should therefore be restricted by the creation of a central contracting authority in each of the departments and regions, with the active involvement of the other existing contracting authorities. At what level is the functioning of the three central contracting authorities? We're asking. Do they respond, even in elementary terms, to their role? Oh, no. It is good that the bill of continuous training and certification of officials involved in public procurement is provided for. When is this going to happen? Is there an infrastructure, organisation and, above all, a willingness to start all this? We want the reorganisation of the audit authorities, ladies and gentlemen, the simplification of the audit mechanisms, the creation of an electronic list of products that will be allowed to be supplied by the public under contracts of up to EUR 60,000. Get a class in. The speeding up of the full implementation of the ENSIBs and KYMIDIS. [[At this point the end of the speaking time of the honourable Member is ringing at the end of the bell.]] Wait a minute, Mr. President. This bill refers to the full implementation of ESADI in mid-2017, which is unacceptable. Even now, from tomorrow, you have to establish until ESADI allow it, universal electronic auctions. From tomorrow, an auction for each different company, which enables us to make them competition issues, at zero costs for the public, take care of them, and we will have the benefits immediately. You know, electronic auctions directly reduce costs. You don't want to do it. We also need to target modern forms of contracts to increase uses. This bill, ladies and gentlemen, is necessary, but conservative and cowardly. We have reservations about its implementation, and we do not see you commit to bringing any further, by way of exception, as you have done a year and a half now. In both conventions and corruption, that is, you continue the same and worse than before. Therefore, from Democratic Responsibility, do not expect support while you go on this path. Thank you.
ParlaMint-GR_2016-08-02-S1-commons.u131	Thank you, Mr Theochari. Mr Constantine Karamanlis of Achilleas, Member of the New Democracy, has the floor.
ParlaMint-GR_2016-08-02-S1-commons.u132	Thank you, Mr President. Minister, ladies and gentlemen, the New Democracy's permanent position on the framework of public procurement is also its harmony with the principles and practices of European legislation. We in the New Democracy want a legislative framework that will protect three simple things in public procurement: firstly, free competition. Secondly, to strengthen transparency and, thirdly, to contribute to reducing bureaucracy. At the opposite, however, we have your own government, a government which, in eighteen months' time, has postponed the operation of the electronic tendering system for works and studies, a government that actually brings out a bill of two thousand seven hundred pages. There is also another contradiction here. A draft law cannot be put on the table and you should finally submit to Parliament a bill which has nothing to do with the original text. It is a bill which, in our view, also shows another peculiarity: on the one hand, it is in line with a European directive, but at the same time it includes a number of provisions and articles which conflict with European legislation, such as Article 67 on the electronic disposal of contract documents or Article 76 on so-called economic operators. At the same time, we have Minister Spirtzi, who in Article 50 is trying to bring the design system out of the window. First of all, we must make it clear that this article is not in line with the directive. Secondly, let us say that during the consultation phase and in the debate in the committee all the relevant bodies expressed their complete refusal to do so with the design-building system and sincerely give us the impression that the Minister insists on this system. Furthermore, the introduction of the criterion of economic offer, against the technology for the emergence of a contractor, opens the way for a problematic and opaque execution of public works. At the same time, the way the system is implemented remains unregulated and problematic, after you grant and give contracting authorities the right to clean up everything, to economic and technical supply, selection and application criteria, coefficients and rating limits. The European experience therefore has nothing to do with Article 50 and the system you are trying to achieve from the 'Windows', as we have said, to bring, but it is limited to projects with specific technical specifications and specific manufacturing methods. It is known that the design-building system is a system, as technicians and engineers say, exceptionally. It is, therefore, natural that what you are doing - and normal for your Government - is to close the eye on opacity, effectively hitting small and medium-sized construction companies and contractors, as well as on the research sector. The proposal of the New Democracy is simple. Restrict the use of the design system - construction in specific projects, to projects that require specific construction, but then control over the Technical Board of the General Secretariat of Public Works. Mr President, the New Democracy is consistent with its stance and fully agrees with the need to codify legislation in public works. This is also strategically and functionally correct. We had done so, after all, as a government with Law 3669/2008. Today, however, we have a bill, which is not intended to codify legislation, as the government claims. The aim is clear and Mr Spirji has disclosed to the committee. I am surprised to hear it say: 'On the one hand we have the uncontrolled market and neoliberalism, and on the other hand we have the forces that believe in market control.' This is exactly how Mr Spirtz is presented as the expression of the forces that believe in market control. And here is our political disagreement: we, Mr Spirtzi, do not believe in market control, but in its regulation. In fact, you have said that in a debate on a draft law on harmonisation of a European directive. I think we should be clear here. You're trying to check the independent authorities, check the channels, check the television licenses. Now you want to check public works too. However, we in the New Democracy, Mr Spirtzi, will not allow you to do so. Thank you very much.
ParlaMint-GR_2016-08-02-S1-commons.u133	Me too, Mr. Karamanlis. Mrs. Thalerite, MP of SYRIZA, has the floor for seven minutes.
ParlaMint-GR_2016-08-02-S1-commons.u134	Thank you, Mr President. Mr Ministers, ladies and gentlemen, one of the objectives of the Europe 2020 Strategy for smart, sustainable and inclusive growth is the radical modernisation of public procurement in the European Union. This was considered necessary, given that the public authorities spend 18% of GDP every year on the purchase of goods, services and works. It is therefore clear that in this period of budgetary austerity, economic difficulties, especially in the countries of the South, and even more so in our country, it is more than ever necessary for policy in the field of public procurement to ensure the best use of the relevant funds in order to support economic growth and create wealthy jobs. On the other hand, it is equally important to close doors to opacity, corruption and the involvement of interests. In this context, therefore, public procurement policy and the revision of the directives concerned were incorporated into an overall programme aimed at the radical modernisation of public procurement. The objectives of modernising European public procurement rules are as follows: to simplify and make rules and procedures more flexible, to facilitate access for small and medium-sized enterprises to public procurement and to ensure better and more qualitative use of public procurement. On this basis, what are the objectives of this bill? It is firstly the incorporation of the directives in order to ensure that regulations are harmonised with European Union law in the field of public procurement and, secondly, that it is really necessary to create and introduce a new institutional framework for public procurement, an institutional framework which clearly and uniformly regulates the award and enforcement of public contracts, works, supplies and services, regardless of the type of principle it entrusts. We must also stress this: regardless of the principle it entrusts. And we should also stress that contracting authorities include grades 1 and 2. What is the main objective of this bill? To significantly simplify the administrative burdens and the complex administrative system that existed before. In what way? It simplifies, codifies and updates all legislative provisions. In particular, it abolishes previous provisions and regimes and ensures the principle of transparency, equal treatment, free competition, while ensuring public interest, through the savings of public resources. At the same time, the flexibility required under clear conditions is provided to the authorities which entrust them to adapt the terms of award and execution to any particularities of the contract. What are the key points of this bill? Firstly, it is what has been mentioned by many colleagues and colleagues, that it combats pluralism, concentrating all public procurement arrangements on a piece of legislation. Secondly, there is now a uniform application of rules by all contracting authorities and bodies, i.e. abolishing all special schemes and not dependent on any award based on the form of the contracting authority. Rules are laid down for the first time and public service contracts. We all know very well what was happening in the past when we used the institutional framework of procurement and could not determine what is a service. It fights corruption, in particular by clarifying the concepts of public work, what is study, what is a service, what is a provision. And for those who are involved, they understand very well what we mean by this clarification of concepts, because it has dealt with too much courts and auditing mechanisms to ensure that the conditions are not clarified. Finally, it establishes competition committees, not in the traditional way, but their way is important. In other words, with the establishment of a register of members of committees where members of committees are chosen by a central electronic drawer system. Other important points also - keys to the bill - could be said to be: New ways of awarding public contracts through competitive dialogue and competitive negotiation. That's why there's a detailed procedure within the law. The dynamic purchasing system as a fully electronic process whereby contracting authorities are allowed to have a wide range of tenders and thus best ensure the use of public resources. The establishment of electronic means of awarding public procurement contracts, such as electronic auctions, where new reduced prices are presented, new values as regards certain elements of tenders. The establishment of technical specifications in order to ensure the public interest. The deadlines for the submission of the tenders available may be satisfied if they serve the public interest, in particular by the committees designated by the law. It is also of particular importance that environmental, social and labour requirements are included in the award and enforcement procedures so that companies that meet the above requirements may be preceded. A major innovation, which characterises this draft law, is the possibility for contracting authorities to grant exclusive and on specific terms the right to participate in public procurement procedures in protected productive workshops, social cooperatives with limited liability, social inclusion companies and any other economic operator whose main purpose is, under its statute, the professional and social integration of disabled or disadvantaged persons. [[At this point, the end of the speech bell of the honourable Member hits a warning bell.]] Give me two more minutes. Finally, there is a series of, in fact, innovative features, particularly with regard to the tools available for this competition. I would like for a moment to point out and conclude with this: the introduction of specific provisions for the first time in order to regulate procurement procedures under EUR 60,000. I mean, the rough contest and the direct assignment, we'd talk about it. There, in fact, with the register of scholars and contractors for the first time will be made by means of a draw and by electronic system once for each direct assignment. Those of you who know what happened to direct awards I think it is a way to ensure this transparency. Finally, this draft law seeks to create a very different institutional framework for all the activities involving the public sector, which can on the basis of this institutional framework be an important tool for the country's productive and economic recovery. Thank you.
ParlaMint-GR_2016-08-02-S1-commons.u135	Mr Georgiadis, Member of the New Democracy, has the floor. I don't have to say it.
ParlaMint-GR_2016-08-02-S1-commons.u136	Say it. Why wouldn't you say so? It's good.
ParlaMint-GR_2016-08-02-S1-commons.u137	Because everyone knows that. Not for any other reason.
ParlaMint-GR_2016-08-02-S1-commons.u138	Thank you very much, Mr President. First of all, Minister, Mr Spiritzis, in the ideological disagreement raised by my colleague Mr Karamanlis, I think that a minister who has Mars Velouhiotis behind him is obviously market control within his ideology. I saw you guys were a little tempted.
ParlaMint-GR_2016-08-02-S1-commons.u139	I did, I didn't hurt.
ParlaMint-GR_2016-08-02-S1-commons.u140	With Mars Velouchiotis, you obviously want to have control of the market. Why did you get tempted? It is obvious that here we have an ideological disagreement. Of course, on the other hand, Mr. Stathakis,...
ParlaMint-GR_2016-08-02-S1-commons.u141	What's your picture?
ParlaMint-GR_2016-08-02-S1-commons.u142	I have my parents, to tell you the truth, and two pictures of Mount Athos, if you'll excuse me.
ParlaMint-GR_2016-08-02-S1-commons.u143	Was it for control or regulation?
ParlaMint-GR_2016-08-02-S1-commons.u144	My father was a liberal, thank God. Minister, see what our big difference is. We come here today in a draft law which ratifys a European directive but also has your own issues in mind. Mr Karamanlis has put Article 50 on the table and that has not been the case so far. We'll be here tomorrow and listen to you. But Article 50 actually helps the big ones. While you as government with Mars Velouchiotis, I said earlier, you want to help the small ones. How do you combine them both, huh? You, the enclaves of the conflict, put them in the big interests, but you legislate in the House in favour of the great! Huh? How does life bring them? Some weird stuff. But we come to the House and vote for your bill. Did you, Mr. Stathakis, ever pass a bill from the previous government? Never.
ParlaMint-GR_2016-08-02-S1-commons.u145	Of course, I'll answer you.
ParlaMint-GR_2016-08-02-S1-commons.u146	You went out to the House and said the things you said at the time of your youth about the very nice things you would do when you came to be a government. And that's our big difference,
ParlaMint-GR_2016-08-02-S1-commons.u147	The n. 4281 we voted for him. Mr. Metarakis said so too.
ParlaMint-GR_2016-08-02-S1-commons.u148	...because we do want the country to go forward. It would be worth it in a discussion that we both top ministers here, and especially you, Mr Stathakis, have had a comment reading about -7% dropping retail trade in supermarkets in the first half of 2016. How proud is the Development Minister for -7% in retail trade in the country? I imagine you'll find it a great success - so you're always smiling - that retail trade is falling apart in the country. You're doing very well, Minister, in your administration! As far as you are concerned, Mr Spirtzi, you know that a very big issue has arisen, which has not yet received the publicity that we need, since we are talking about postal services. The workers say that, with your inertia, perhaps political decision, the ELTA administration did not sign up to the money agreed by the previous government by 2028, 50 million per year for the postal services in the remote regions. We're losing these 50 million by 2028. You are also asking for the balance sheet of the ELTAs to be changed. With the 50 million a year, however, the ELTAs are at risk of going bankrupt. Is it true what the workers say? Because if the ELTAs go bankrupt from your own political decision and you don't get the European Union's money, then that's obviously some kind of political choice and something you want to do there. Of course what you want to do will cost the Greek taxpayers some 600 million that we lose from the European Union. But you're gonna explain that to us, too, so we can figure out exactly what you're doing. I come to both of the last of these events so we won't let go of them. Of course it is not your responsibility, but the government should have an answer today. The anarchists are uploading classified documents from the Ministry of Foreign Affairs. Mr. Government Ministers, how normal is the official site of the anti-unionist space to publish and tear letters today about how betrayed they feel by their Prime Minister, Alexis Tsipras, who otherwise promised them when he was in opposition, or is now doing as government? The anti-powered ones go along with the pensioners, who today take their pensions cut. Now that I was on the Internet I saw Mrs Gerovali making a statement "additional pensions are not cut off" and then the various pensioners who went today to get their pensions and are curtailed. It's a strange thing. While you're not cut, it's less the money on the bill! But let me go back to the big one. What does the government say about the fact that anarchists in our country can upload classified documents of direct service of the Ministry of Foreign Affairs to their own online hub? And what image does this show of the true state of Greek democracy at the time of SYRIZA government government ministers? Do you have any comment on all this, or does everything eventually pass into the duo in a country where even the collapse of the retail trade by the Minister of Development is dealt with with with a slight sign? It is typical of your character and your stoicity, which we all admire, but the other tragic one for professionals who go bankrupt, Minister, because you are not doing your job well. Thank you very much.
ParlaMint-GR_2016-08-02-S1-commons.u149	Thank you, Mr. Georgiadis.
ParlaMint-GR_2016-08-02-S1-commons.u150	Mr President, I would like to speak for a moment.
ParlaMint-GR_2016-08-02-S1-commons.u151	Mr. Stathakis has the floor.
ParlaMint-GR_2016-08-02-S1-commons.u152	I have a weakness in the inaccuracy, Mr. Georgiadis. As to whether we voted or did not vote, I would like to say that when Law 4281 on public procurement came to the House from you, I was rapporteur. We had voted on the general provisions - so your argument is not valid - and Mr Mitsakis confirmed it a moment ago. We had voted against many other articles, we had fully accepted Directives 17 and 18, and we had voted against articles concerning many other issues contained in the relevant law. So the argument that...
ParlaMint-GR_2016-08-02-S1-commons.u153	You had voted against a lot.
ParlaMint-GR_2016-08-02-S1-commons.u154	All the general provisions of Directives 17 and 18 were adopted. So your argument is not true that we have never voted for anything and you are the good opposition. Secondly, for retail trade: I would be very pleased if you had shown the same sensitivity to the reductions in the retail trade indices when you were a government, every six months, which were multiples of what you imply. You can imagine and I imagine that the choice of an indicator - you will see that the indicator is not exactly like this, it will be very low at the end of the year - does not raise issues which give rise to a personal attack, which is probably nothing legitimate of you.
ParlaMint-GR_2016-08-02-S1-commons.u155	Mr President, may I have the floor?
ParlaMint-GR_2016-08-02-S1-commons.u156	Mr Georgiadis, but do not engage in dialogue at all times. Let's get this over with.
ParlaMint-GR_2016-08-02-S1-commons.u157	I'm gonna need a second, Mr. President.
ParlaMint-GR_2016-08-02-S1-commons.u158	Here you go.
ParlaMint-GR_2016-08-02-S1-commons.u159	Minister, I have not made any personal attacks, and if you've taken it that way, very badly. In your political capacity, I refer to Stathakis, who is very sympathetic. I've said it another time. But, in essence, Mr Minister, do you want to make comparisons of seriousness between our government and yours in the field of the economy? Do you want to have a serious conversation like this, Minister? Okay, you must have a little - excuse me, if you see it personally - shame in this Chamber. You've received an economy. And you are constantly saying - and you are saying it badly, because you are dragging the world - 'you have made a recession of 25% of GDP'. We didn't bring it, Minister. We've received the 25% recession from the Papandreou government, if you see the numbers. We have presented you with an economy, which, when you received it, has had the highest rate of growth in the euro area, and today you are the only economy in the eurozone in the recession. So when you receive from the previous one an economy that has the highest rate of growth in the Eurozone and you are the Minister of the only country in recession, I beg your pardon, but moving your head in style is going a lot! Thank you very much.
ParlaMint-GR_2016-08-02-S1-commons.u160	We shall proceed with Mr Tasoula, Member of the New Democracy. Here you go, Mr. Tasoula. You have the floor for seven minutes.
ParlaMint-GR_2016-08-02-S1-commons.u161	Indeed, there was a positive vote by SYRIZA in a bill of New Democracy and in the face of an economic crisis, I think that this provision will be of collective value in the future and can be sold at the Sotheby's in London for a good price. I recommend to all colleagues that they keep it. [[Applause from the New Democracy wing]] Of course for history I say that this provision while it was voted on, then by the SYRIZA Government, was not applied. But one - one. Don't ask too much. Don't be too much of a claim! Now, there's a saying, which says the sacred indignation is 5% sacred, 5% indignation and 90% envy. It is a saying that we see, at least those who have the privilege of cynicism, apply much to politics and see it when the roles are reversed and one of the complainants becomes rulers. SYRIZA reminiscently reminds of the truth of this word and tries what is imputing to the previous ones, today in its suffocating, suffocating margins, to imitate them. It seems more like when denouncing corruption as if it is a envy that cannot today, because of the country's bankruptcy and the suffocating data, to apply them and try to use them at least for a little while to imitate bad past practices as much as it can, as it is allowed, as long as it can, as much as it can through cracks and rams to succeed. These cracks, rams, these bad habits of a past that we have all fought to correct - sometimes we have done so at times not - are visible in a bill that should normally be the application of a directive. The fact that SYRIZA, through this three hundred and eighty articles law abolishes control over supplementary contracts, allows the divisions of contracts, i.e. it can make some direct awards without, as Parliament's Scientific Service says, establishing the criteria, all show that it is trying in the sizes of today's country, not of itself, to keep all the bad examples of the past in micrography. You're a suffocating micrograph of a bad past, who'd love to have the big dimensions. We, having escaped from the country's bankruptcy, from a bad past in which we have actually engaged, have assumed our responsibilities, ladies and gentlemen, for six years now. And it's not a bipartite system that ruled the country. They are parties that the Greek people were free to vote with greater enthusiasm than they vote for you. You more vote with an inclined vote for us than for faith for you. And one of the reasons I think that the world is not up against you today - it favours you, although it is not in your favour - is that it actually did not vote for you because it believed you, it voted for you because it wanted to punish us. If he believed you, today the world would be in the squares. They don't expect anything from you. They punished the old people because they thought they lost a paradise. They did not support country corrections to you. Oh, yes, some did not support corrections, some supported the hope of worsening the position of others, based on the well - known neo-Greek envy. You're a strange party. I even read today in "Boulis and EUROVOULE" a colleague of SYRIZA in the Peloponnese who blames, like all of you, the old parties that brought Greece into this position. Incidentally, this colleague has a father who was a Member of Parliament in the New Democracy with New Democracy, and he himself, before leaving with a list of SYRIZA, had put three or four times the candidacy, unsuccessfully, with PASOK. You understand how jealous I am that you do not have the slightest sense of shame, you do not have the slightest sense of historical justice performance, you do not have the slightest sense of responsibility. You are a party that came out of the desperation and discomfort of the Greek people and you are trying in every way to sustain all the evils of the past. In the costume of the European Union, you are voting for instructions because you are obliged to do so, teary resolutions, and within these teary resolutions you have a few rams of the old evil system, which you are trying to imitate within the micrograph that allows for the bankruptcy of your country and the bankruptcy of your ideology. "So the ruptured sprinkler also became the drip." That's the way you're going, with a stutter and a dash. That's not how the country is ruling. The country is governed by assumptions. It says the rapporteur's report that this directive which draws up and defines the way in which public procurement takes place is in the context of the practice and the Europe 2020 strategy. Do you believe in this strategy or do you think it's neoliberal and you have to swallow it? You are also voting for them, however, and you have all these wrong returns in the past, trying to imitate them. You're pretending to be left-wing or you're probably left-wing, but you're Greek left-wing. You have your ideology more geared to culture of envy against success, against discrimination, and you are trying to sustain this climate to the public. You are, in short, the side effect of the Metamorphosis and as a side effect of the Transition was your time. Your time has come, as is the time of any side effects, even in the most innocent medicine! But you should be aware that, with the directives you are voting on and the way you are dealing with and the way you are being destroyed, at the time you are voting on the directives, European legislation, very soon the great majority of the Greek people will understand that it makes no sense to vote against, but it makes sense to vote. Having assumed its responsibilities for both the past and the future of the country, the New Democracy is voting for the principle of this bill because it is in the right direction. It highlights its imperfections and highlights in particular your own flaws, which will not take the government away and lead to political developments which will bring the country to pursue the vision of development with those who believe in development, who believe in progress and are not addressing either despair or anger, but are aimed at the hope and knowledge of a better fate worthy of our country. Thank you.
ParlaMint-GR_2016-08-02-S1-commons.u162	Mr. Chogas, MP of SYRIZA, has the floor for seven minutes.
