ParlaMint-BG_2022-01-27.u1	Dear Members of Parliament, seven colleagues participate online in today's meeting: Angel Georgiev?
ParlaMint-BG_2022-01-27.u92	The other procedure? Just a second to hear from Mr. Ganev. [[Reply from the National Representative Toma Bikov.]] Yes, we will also hear the opposite opinion, Mr. Bikov.
ParlaMint-BG_2022-01-27.u93	Mr President, we have just witnessed once again what I spoke about a few minutes ago about the double standard of our ruling majority, in particular you. Once again, we've heard something that's shocking on Holocaust Victims Day. A representative of the BSP, I would say another epithet, but out of respect for all members of this party, he allowed himself as your, I don't know a party member or coalition MP, to speak and to accuse the Bulgarian people of being a handful of unhappy fascists, and from here we heard a happy socialist explain that I am not sure what in the rank list of fascists. I very much ask that for once there be pluralism, for once, that you have an objective attitude and, as you were so harsh to say, that you will punish me for pointing out the person Ananiev for I do not know what reason that I have offended him, to be so good when your fellow party members, I do not know what to call them, allow them to insult the whole-built people, that they are a handful of unhappy fascists, at least in this room a happy socialist not to be able to explain to another MP that he is a fascist under some rank in his own I don't know what... Maybe at least on Holocaust Day it doesn't happen here, show respect for the millions, give our lives, because it's a shame and a disgrace to hear this thing once again about fascism, and it's from the mouth of people who aren't worthy. Thank you. [[Applause from ARGUING.]]
ParlaMint-BG_2022-01-27.u94	Thank you, Mr. Ganev.
ParlaMint-BG_2022-01-27.u95	Declaration!
ParlaMint-BG_2022-01-27.u96	Wait a minute, we'll hear the affidavit. Before that, we also have a reverse opinion from Mr. Bikov. [[Relations from the National Representative Ivan Chenchev.]] Mr. Chenchev, please! [[The National Representative Ivan Chenchev is walking towards the stands.]] Mr. Chenchev, sit down! Mr. Bikov, I didn't give the floor to you either, wait a minute! Mr. Chenchev, in connection with the address you made to Mr. Ganev, I will now not impose disciplinary punishment on you, but a last warning, because this is the first time you have made such a statement anyway. With Mr. Ganev it can be said that there is a certain accumulation until it comes to his first punishment. We can also do a sample of the transcripts. That concludes the matter...
ParlaMint-BG_2022-01-27.u97	I'm taking this opportunity to apologize to Mr. Ganev.
ParlaMint-BG_2022-01-27.u98	Thank you. You made an apology to Mr. Ganev, which can only be appreciated positively. On Mr. Chenchev's proposal to end the discussions there is a reverse opinion from Mr. Bikov. Here you go, Mr. Bikov.
ParlaMint-BG_2022-01-27.u99	Dear Mr. Chairman, honourable Members! We are making a reverse proposal and we insist on continuing the discussion about these three members we are looking at right now. Our parliamentary group has only made two speeches for three members five minutes each. So we've talked for ten minutes about something that's pretty important. You now want to fill your KEWRC with your people, which is a topic that needs to be discussed. If it's not too long, that's enough. We do not intend to speak any small talk here, but rather we would like to warn you that what you are doing is not in your favor, as it is not in your favor, when you do not like it, to end the debate like this, and at the very beginning of it. So I hope we do not accept Mr. Chenchev's proposal and continue the debate on this extremely important point. Thank you.
ParlaMint-BG_2022-01-27.u100	Thank you, Mr. Bikov, for your feedback. Now I will tell you how we will proceed: we will vote on the proposal of the National Representative Ivan Chenchev, on which Toma Bikov made a reverse opinion. Regardless of the result, there are two recorded speeches that will be heard. They belong to Rumen Hristov and Iskra Mihaylova. Stanislav Anastasov has not been recorded so far. There are two speeches that we will definitely hear, the statement of GERB-SDS We are going to vote on Ivan Chenchev's proposal. Colleagues online. Angel Georgiev?
ParlaMint-BG_2022-01-27.u101	That's against it.
ParlaMint-BG_2022-01-27.u102	Andrei Gurov?
ParlaMint-BG_2022-01-27.u103	Yeah.
ParlaMint-BG_2022-01-27.u104	Desislava Taneva? Ivaylo Mirchev?
ParlaMint-BG_2022-01-27.u105	Yeah.
ParlaMint-BG_2022-01-27.u106	Yordan Majunkov?
ParlaMint-BG_2022-01-27.u107	Yeah.
ParlaMint-BG_2022-01-27.u108	Peter Petrov?
ParlaMint-BG_2022-01-27.u109	That's against it.
ParlaMint-BG_2022-01-27.u110	Tsvetan Enchev? Vote in this House 207 MPs and online 5.A total of 212: for 119 in the Chamber and 3 online, total of 122, against 86 in the Chamber and 2 online "88" abstention 2. The motion is accepted. Revoting at the request of the MP Jevdet Chakarov. Please, voting mode. Colleagues online.
ParlaMint-BG_2022-01-27.u111	That's against it.
ParlaMint-BG_2022-01-27.u112	Andrei Gurov?
ParlaMint-BG_2022-01-27.u113	OJ L
ParlaMint-BG_2022-01-27.u114	Desislava Taneva? Ivaylo Mirchev?
ParlaMint-BG_2022-01-27.u115	OJ L
ParlaMint-BG_2022-01-27.u116	Yordan Majunkov?
ParlaMint-BG_2022-01-27.u117	OJ L
ParlaMint-BG_2022-01-27.u118	Peter Petrov?
ParlaMint-BG_2022-01-27.u119	That's against it.
ParlaMint-BG_2022-01-27.u120	Tsvetan Enchev?
ParlaMint-BG_2022-01-27.u121	That's against it.
ParlaMint-BG_2022-01-27.u122	Vote in the House 212 Members of Parliament and 6 Online? 218: for 121 in the Chamber and 3 online? 124, against 90 in the Chamber and 3 online? 93, abstention 1. The motion is accepted. As I said, we have two written statements, but before that the declaration by GERB-SDS. Here you go, Mrs. Zaharieva.
ParlaMint-BG_2022-01-27.u123	Thank you, Lord Chairman, for giving me the floor. When there is a declaration, you should give the floor to read. It's been about 15 minutes, but let's say that's what you thought. Mr. Chairman, ladies and gentlemen of the House! In the world calendar, there are dates of sorrow and sorrow, dates that remind us of the darkest times in global history, dates that bear the memory of senseless violence, monstrous cruelty and its highest price of human life. Such a date is also today, January 27, the day the Auschwitz camp was released in 1945. I'm really excited because this date is important and we need to remember it. Today we honor the memory of the millions of innocent victims of the Holocaust. We remember the lost lives of the totalitarian Nazi regime, which during World War II was trying to destroy some of the most basic human values of diversity and tolerance. Worshiping the lost lives is our duty as people and citizens of the world, but it is also a promise of generations that we will never allow such barbarism to happen again. The efforts of the global democratic community, aimed at peace and prosperity, must always be guided by mutual respect and respect for the differences between people, ethnic and religious. The Holocaust is the worst lesson in history that should be remembered, told and never forgotten. A lesson that raises our ability to take responsibility for the consequences of deeds we have not witnessed, but which have marked all of us. In 2018, our country became a member of the International Holocaust Memorial Alliance and took a number of legislative initiatives to enable the effective persecution of the perpetrators and instigators of anti-Semitic and other racist events. Because, unfortunately, anti-Semitism caused the Holocaust, but it didn't disappear with the release of Nazi camps. The salvation of the Bulgarian Jews in 1943 is a remarkable event showing the humanity and tolerance of the Bulgarian people and their will for justice. Forty-three MPs, headed by Vice-President Dimitar Peshev, stand openly against the pressure to deport the Bulgarian Jews despite the threat to their personal security and political career. Thanks to the efforts of the MPs, the strong position of the Bulgarian Orthodox Church, of public figures, of professional organizations, of ordinary citizens, the Head of State, King Boris III, takes into account the public pressure and refuses to deport more than 48 000 Jews, Bulgarian citizens, to the death camps. These are not fascists, nor have there been a fascist regime in Bulgaria. The objective reading of history is a sign of the maturity of a country's democracy. The fact that 11 343 Jews were deported from northern Greece and the Kingdom of Yugoslavia, which were then under German jurisdiction, cannot be disputed by an objective assessment of historical events. We regret that it was not possible for the local Bulgarian administration to stop it, although attempts were made by Bulgarian citizens, by public figures and by spiritual persons. Each of us must take responsibility to ensure that the young generation is taught, know and remember the Holocaust, be sensitive and intolerant to all forms of nationalism and distortion of history. It is the only way we can guarantee peace, prosperity and respect for human rights. Let's not forget! Thank you. [[(Applause from..We continue the Change, GERB-SDSS, BSP for ……]]
ParlaMint-BG_2022-01-27.u124	Thank you, Mrs. Zaharieva. Please come in for a procedure.
ParlaMint-BG_2022-01-27.u125	Mr. Chairman, my procedure is in the way of leading you to the case just now with colleagues, where you imposed a sanction on Mr. Chenchev, I quote: a final warning. Such a thing in the Rules of Procedure, Mr President, does not exist and I respect you: a reminder, a remark, a reprimand, a withdrawal of the floor, a removal from the sitting, a removal of up to three sessions. When we want to work according to the Rules, we all have to follow them. And from this point of view, there are no such penalties as the last warning, but of course there are not many. There was one ancestor of yours who continued the change and was known from his region of Kardzhali in the same way he treated the Rules and thus continued the change. I ask you to stick to the rules and what is written in it. Thank you.
ParlaMint-BG_2022-01-27.u126	Thank you, Mr. Letifov. Mr. Chenchev is being disciplined anyway. I just warned him that this was the last time I wouldn't impose such a statement on him, that's all. Here you go, Mr. Christov.
ParlaMint-BG_2022-01-27.u127	Mr. Chairman, ladies and gentlemen of the House! To the points we're discussing. It is obvious that with the changes we are currently discussing, it is intended to control the KEWRC. This will be done by reducing the number of commissioners from 9 to 5 and by choosing two who should be replaced anyway. What do we offer from GERB-SDS? We propose that the circle of those who have the opportunity to propose commissioners should be extended. Why are we doing this? To have more choice, to have more pluralism, to have a competitive basis. We see from the deadline, which has already expired, that there are only two applications on one application for a separate position. This means that either you do not have enough footage and you offer only one person, or that you have agreed in advance. Your right, you are ruling, but we warn you that reducing the number of commissioners, arguing that you will save some levs, and that from the commissioners who regulate monopolies, is a big mistake. And I'm telling you from now that you will probably increase the number of commissioners in this committee to one year, because the specialized administration is important. It provides preliminary information, analyses does and so on, but those who vote and those who are responsible are the commissioners. One more thing for the count. It is much easier to influence three people because we understand that three people will make decisions in the water sector, and in the energy sector three people rather than more people. We want to change things, we want to make things more objective, there is no possibility of attack and impact, and on the other hand, we reduce the number of commissioners and we give this opportunity to happen?! Once again, you are entitled to vote as a majority, but you are making a mistake. And as for the possibility of employers proposing, this is not a coincidence, because they are the main consumers, the main victims of what is happening, and it is logical to have their proposals as well. Thank you for your attention.
ParlaMint-BG_2022-01-27.u128	Here you go.
ParlaMint-BG_2022-01-27.u129	Thank you, Mr. Chairman. Ladies and gentlemen! Dear Mr. Hristov, I allow myself to make this remark to your speech about the reason for reducing the number of commissioners and possible savings. When we look at the budget for 2021 of the Energy and Water Regulatory Commission and 2022, we see that there is no economy. Only if we look at the personnel costs is 7 million provided there in 2021. And 714 thousand. lv. Staff costs. In 2022, as an initial amount before the Commission's resolution and before the update, the summer, when it will most likely be increased, is 8 million and 86 thousand, that is, we do not have 300,000 reductions, and we have 370 thousand increases. By the way, the Commission's budget will overall exceed 80 million next year at 10 million this year, but there are also court cases and expenses that will be paid, which we will talk about when discussing the budget. And with regard to the remarks from the Chamber that these are old practices, yes, they are. Indeed they are, and I will return by 2010, when the number of members of the Financial Supervision Commission has been reduced from seven to five in order to make savings. At that time, colleagues from GERB and the Reformation Bloc said: yes, we will make savings from seven to five. What happened? Previously, the Commission's budget has been cut by 30% from today for tomorrow, before the adoption of the 2010 budget. After they have mastered the Commission, they have increased the budget by 30%.
ParlaMint-BG_2022-01-27.u130	Thank you, Mr. Chobanov. Second line is from Nikolay Angov and third line from Iva Miteva.
ParlaMint-BG_2022-01-27.u131	Dear Mr. Chairman, honourable Members! Dear Mr. Hristov, we have done a 100 percent analysis, but in the hundred decisions that I have reviewed, the Commission is currently voting extremely homogeneously. That is, the specialised administration proposes the texts that will be voted on and the Commission unanimously adopts them. What's the difference between more and less people? Carrying responsibility. With fewer people, it's much clearer who's responsible. Separately, when preparing decisions by the specialised administration, fewer people in the Commission can have less impact on the administration itself and less bias. Thank you. [[Noise and lines.]]
ParlaMint-BG_2022-01-27.u132	Silence in the court! Thank you, Mr. Angov. And the third line is Eva Miteva's.
ParlaMint-BG_2022-01-27.u133	Mr. Hristov, I would agree with you and with the proposal made by Delyan Dobrev and a group of MPs, if quotas were provided for each one of those individuals you pointed out for the non-governmental sector, for the President, for the National Assembly, for the Council of Ministers, for example, to make it clear who is really responsible. In this case, you have simply suggested that these persons make proposals. We also know who is entitled to a legislative initiative in the National Assembly. These are only the MPs. This issue has been repeatedly commented in the National Assembly. You know that such a hypothesis is foreseen only in the Election Code, and NGOs through MPs, if they recognize them, record it in their proposal. That is precisely why, because the Constitution clearly states who has the right to legislative initiative and who is responsible for the elections. Such a hypothesis, by the way, is only intended for the non-governmental sector in the Law on the Ombudsman. It was envisaged by the previous Ombudsman on his proposal. When we elected in 2020, the new ombudsman himself was very surprised and asked: "Why should the non-governmental sector make proposals and on what grounds? " I believe that if you propose it as a principle of yes, I agree with the President to consider being able to make a proposal and to have a representative in the KEWRC, but not going down so low and the President to propose to Parliament, and you discuss his proposal and do what you want with it. I don't think that's the least of it. Thank you. [[Applause from IHN and "We are continuing the Change."]]
ParlaMint-BG_2022-01-27.u134	Thank you. Mr. Christov, come in.
ParlaMint-BG_2022-01-27.u135	Thank you, Mr. Chairman. Ladies and gentlemen! Dear Mrs. Miteva, in the course of the debate, we proposed to include Mr. President. Let's talk about it. We have the opportunity now at second reading to expand the circle or narrow it down, to assess who are the ones who can offer to have a bigger, I say, pluralism in the selection of candidates for the KEWRC. As for what the young colleague said, first of all, is a collective body, and I do not agree that when people are less, they can be more easily influenced. In the end, I wouldn't accept what you said. Yes, I have not considered a hundred decisions of the KEWRC, I admit, but to say that directly what the specialized administration offers is voted so easily at the meetings of the KEWRC, which have been opened there are public discussions, you know what electricity producers or water suppliers offer, and those who deliver these services, and how the rates are subsequently determined that is not true in my opinion. Otherwise, Mr. Chobanov, yes, you're right. Usually, when we start making savings, we make more expenses. Thank you.
ParlaMint-BG_2022-01-27.u136	Thank you, Mr. Christov. The last recorded statement is by Iskra Mihaylova.
ParlaMint-BG_2022-01-27.u137	Dear Mr. Chairman, honourable Members! After nearly two hours of debate, which could be said to have completely repeated the debates we had at first reading, except for the proposal of GERB-SDS, by which they may be trying to regain some influence that they feel they are losing something we have commented too long, from this tribune we have heard several times that the Energy Act needs work on it, a change, but what we are all doing as a request at the moment, as a dialogue between us, does not seem to be doing well with this. Even in the way this bill has been tabled, the way it has been moved, the way it has been commented and unargumented, as we have, by this day, the only figures we have heard, were by the opposition, and by the importers we still have no digital measurers of these arguments that they have put in the Project, which is already up to second reading with three days apart from the first, brings the thought of everything that the rulers have been saying about until recently, about some backstage. I don't want to think that. It's not just that I don't want to think about it, I don't want to comment on it. I don't want to have to talk about this thing in the first place. But I want, when we get together where it's right to say every single problem, every single minus of any bill, no matter who it's imported from, to be able to talk. What is happening right now, and what happened to the four committees that we had is that we had no dialogue on the substance. There were attempts that were made. Appropriate questions were asked. There were no answers to these questions, and there are no answers to these questions now. I will not waste parliamentary time repeating them as they have been spoken repeatedly. The right way to deal with this was another. I hope we can learn a lesson right now. I won't go on. I will tell you that we will not support and will not support the reasons and arguments that have been put forward today during the entire debate for two hours, the arguments that we have put forward in the previous sitting, that we do not have an adequate answer to any question to this day. The answers that we received from other countries were not justified in terms of ours. In fact, we need to be aware that when an independent body is reduced to members, it is rather a problem in terms of influence. Please, since this remains our only open question.. There are several more paragraphs that we will comment on, do this calculation and by the end of the point give this figure that you have in the only sentence in argumentation. I call on you next time we gather for something so serious, which concerns every Bulgarian citizen, to forget who has proposed what, to sit down and talk as MPs. Thank you.
ParlaMint-BG_2022-01-27.u138	Thank you, Mrs. Mihaylova. For a replica, Stanislav Anastasov.
ParlaMint-BG_2022-01-27.u139	Mrs. Mihailova, we see you have the best wishes. At least you, unlike the government, have heard the agenda of society and, like society, you do not see a solution to the problems in this bill. But there's one thing I won't agree with you on. There's no way, Mrs. Mihaylova, that you wouldn't think backstage when we were looking at this bill. There is no way when people who were in NGOs yesterday speak against them and exclude them from the circle of those who can nominate. Not just NGOs. We will, of course, support this proposal of GERB not because it is theirs, not because they, when they were in power, would not have made such a proposal, they would have acted like you and you are now acting like them, in the same way, but because it is a policy of the DPS since 2016 that active and free citizens will be included in the process. Any desire for them to be excluded from the process, such as the National Association of Municipalities, such as all other affected countries, as consumer organisations, is talking about only one thing, we do not need society. Therefore, Mrs. Mihailova, speaking of behind-the-scenes, you should know, when the current government is referring to NGOs, they only mean the NGO-oligargarchic, media-olligarchic circle of Prokopiev and nothing else. We don't need any other civil society in this case. [[The President signals that time has expired.]] That, my colleagues, is very unfortunate. I really wish the main wish to continue the Change.I do not turn to BSP because they have suffered enough from Prokopiev over the years, perhaps and now that they are silent, you may have the opportunity to stay in opposition one day and you, as GERB, can change your mind and think what is good for society. Thank you. [[Applause from DPS.]]
ParlaMint-BG_2022-01-27.u140	Thank you, Mr. Anastasov. There's a line from Victoria Vasileva.
ParlaMint-BG_2022-01-27.u141	Dear colleagues! Dear Mrs. Mihailova, it is obvious that financial savings are not the only and most important element in trying to improve the work of the Energy and Water Regulatory Commission. Yes, you are all staring at the figure from a reduction of nine to five members of the Energy and Water Regulatory Commission. The aim is not only financial savings from salaries, as you are trying so slightly to downplay this action, but the demand for an extremely better efficiency of the Commission. If we follow the logic, the greater the number of an organ, the more efficient and efficient, then by this logic it turns out that here, being 240 people, our efficiency and quality of work should be 100%. I don't think there'll be anyone who'll agree to that. In support of this, I will tell you the effectiveness of the nine-member composition of the Energy and Water Regulatory Commission. You wanted figures over 2 billion losses in NEK because of the lobbying decisions of KEWRC, more than 1 billion uncollected claims of BEH because of the wrong decisions of the KEWRC and lack of control and analysis accumulated by the Heat Efficiency Sofia. I can go on and on, but I think these two numbers are quite enough. [[Applause from IHN.]]
ParlaMint-BG_2022-01-27.u142	Thank you, Mrs. Vasileva. Third line? Ramadan Atalay, come in.
ParlaMint-BG_2022-01-27.u143	Thank you, Mr. Chairman. Ms. Mihailova, you also had a proposal in this amendment and supplement bill. Yours was identical to what GERB offer, but you are an extreme party, with you it was to cut off their head directly. Then the arguments that a fellow lawyer has made about how we should not adopt this bill are the same. But I'm surprised Mrs. Vassileva, she's been in the energy sector for a long time. When you read a document from here, you cannot suggest that the KEWRC has taken wrong decisions and on the basis of these decisions NEK or BEH suffered losses. If you continue to support this thing, you must prove it in other institutions. If your desire is how and how to influence the decisions of the KEWRC and it is not independent, you succeed. Come on, let's go! Let's go! Thank you.
ParlaMint-BG_2022-01-27.u144	Thank you, Mr. Atalay. Mrs. Mihailova, come in for your coat.
ParlaMint-BG_2022-01-27.u145	Dear Mr. Chairman, colleagues! Mrs. Vassileva, it's good to hear some numbers after all. We have never claimed that the KEWRC is in perfect shape, on the contrary, even the opposite. But in terms of efficiency and quality, as you mention, we believe that by reducing a lawyer and economist it will somehow not be decided that we should not enter into a larger dialogue, and it is actually procedurally impossible. Mr. Anastasov, I couldn't help but get excited about the backstage, and I just don't want to comment on it because I don't see where rebirth is connected to throwing the ball at the backstage on either side of the room. So that's what I meant. Thank you.
ParlaMint-BG_2022-01-27.u146	Thank you, Mrs. Mihaylova. The debate on the texts presented two hours ago ended with this duplicate. Let's move on to the vote. First of all, we are voting on the proposal for a name. Colleagues online. Angel Georgiev?
ParlaMint-BG_2022-01-27.u147	Yeah.
ParlaMint-BG_2022-01-27.u148	Andrei Gurov?
ParlaMint-BG_2022-01-27.u149	Yeah.
ParlaMint-BG_2022-01-27.u150	Desislava Taneva?
ParlaMint-BG_2022-01-27.u151	That's against it.
ParlaMint-BG_2022-01-27.u152	Ivaylo Mirchev?
ParlaMint-BG_2022-01-27.u153	Yeah.
ParlaMint-BG_2022-01-27.u154	Yordan Majunkov?
ParlaMint-BG_2022-01-27.u155	Peter Petrov?
ParlaMint-BG_2022-01-27.u156	Yeah.
ParlaMint-BG_2022-01-27.u157	Tsvetan Enchev?
ParlaMint-BG_2022-01-27.u158	Vote 196 MPs in the Chamber and 5 more online. 201 total: for 149 in the Chamber plus 4 online.. become 153, against 46 in the Chamber and 1 online........................................................................................................................................................................................................................................... The motion is accepted. Moving on to § 1. First of all, we vote on the proposal of the MPs Ramadan Atalay, Stanislav Anastasov and Fatme Ramadan to drop § 1. Colleagues online. Angel Georgiev?
ParlaMint-BG_2022-01-27.u159	Yeah.
ParlaMint-BG_2022-01-27.u160	Andrei Gurov?
ParlaMint-BG_2022-01-27.u161	That's against it.
ParlaMint-BG_2022-01-27.u162	Desislava Taneva?
ParlaMint-BG_2022-01-27.u163	Yeah.
ParlaMint-BG_2022-01-27.u164	Ivaylo Mirchev?
ParlaMint-BG_2022-01-27.u165	That's against it.
ParlaMint-BG_2022-01-27.u166	Yordan Majunkov?
ParlaMint-BG_2022-01-27.u167	That's against it.
ParlaMint-BG_2022-01-27.u168	Peter Petrov?
ParlaMint-BG_2022-01-27.u169	Yeah.
ParlaMint-BG_2022-01-27.u170	Tsvetan Enchev?
ParlaMint-BG_2022-01-27.u171	Yeah.
ParlaMint-BG_2022-01-27.u172	They voted 199 MPs in the Chamber and online 7, total 206: for 76 in the Chamber plus 4 online.80, against 119 and 3.............................................................................................. The offer is not accepted. We are going to vote on § 1, as proposed by an importer. Colleagues online. Angel Georgiev?
ParlaMint-BG_2022-01-27.u173	That's against it.
ParlaMint-BG_2022-01-27.u174	Andrei Gurov?
ParlaMint-BG_2022-01-27.u175	Yeah.
ParlaMint-BG_2022-01-27.u176	Desislava Taneva?
ParlaMint-BG_2022-01-27.u177	That's against it.
ParlaMint-BG_2022-01-27.u178	Ivaylo Mirchev?
ParlaMint-BG_2022-01-27.u179	Yeah.
ParlaMint-BG_2022-01-27.u180	Yordan Majunkov? Mr. Madjunkov, I didn't hear you.
ParlaMint-BG_2022-01-27.u181	That's against it.
ParlaMint-BG_2022-01-27.u182	Peter Petrov?
ParlaMint-BG_2022-01-27.u183	That's against it.
ParlaMint-BG_2022-01-27.u184	Tsvetan Enchev?
ParlaMint-BG_2022-01-27.u185	That's against it.
ParlaMint-BG_2022-01-27.u186	They voted 200 MPs in the Chamber and online 7 "total 207": for 125 in the Chamber plus 2 online The motion is accepted. Moving on to § 2. First of all, we vote on the proposal of the MPs Ramadan Atalay, Stanislav Anastasov and Fatme Ramadan to drop § 2. Colleagues online. Angel Georgiev?
ParlaMint-BG_2022-01-27.u187	Yeah.
ParlaMint-BG_2022-01-27.u188	Andrei Gurov?
ParlaMint-BG_2022-01-27.u189	That's against it.
ParlaMint-BG_2022-01-27.u190	Desislava Taneva?
ParlaMint-BG_2022-01-27.u191	Yeah.
ParlaMint-BG_2022-01-27.u192	Ivaylo Mirchev?
ParlaMint-BG_2022-01-27.u193	That's against it.
ParlaMint-BG_2022-01-27.u194	Yordan Majunkov? Mr. Madjunkov, I didn't hear you. Fix your microphone, please. Peter Petrov?
ParlaMint-BG_2022-01-27.u195	Yeah.
ParlaMint-BG_2022-01-27.u196	Tsvetan Enchev?
ParlaMint-BG_2022-01-27.u197	Yeah.
ParlaMint-BG_2022-01-27.u198	Mr. Madjunkov, last try! I can't hear you. Please fix your microphone. Vote 204 MPs in the Chamber and online 7, total 211: for 80 in the Chamber plus 4 online "84" against 119 in the Chamber and 3 " 122" in total, abstention 5. The offer is not accepted. We are going to vote on the text of § 2 by importer. Colleagues online. Angel Georgiev?
ParlaMint-BG_2022-01-27.u199	That's against it.
ParlaMint-BG_2022-01-27.u200	Andrei Gurov?
ParlaMint-BG_2022-01-27.u201	Yeah.
ParlaMint-BG_2022-01-27.u202	Desislava Taneva?
ParlaMint-BG_2022-01-27.u203	That's against it.
ParlaMint-BG_2022-01-27.u204	Ivaylo Mirchev?
ParlaMint-BG_2022-01-27.u205	Yeah.
ParlaMint-BG_2022-01-27.u206	Yordan Majunkov?
ParlaMint-BG_2022-01-27.u207	Yeah.
ParlaMint-BG_2022-01-27.u208	Peter Petrov?
ParlaMint-BG_2022-01-27.u209	That's against it.
ParlaMint-BG_2022-01-27.u210	Tsvetan Enchev?
ParlaMint-BG_2022-01-27.u211	That's against it.
ParlaMint-BG_2022-01-27.u212	They voted 205 MPs in the Chamber and online 7, in total 212: for 124 in the Chamber plus 3 online The motion is accepted. We move on to the proposal of the MPs Delyan Dobrev, Alexander Nenkov, Zhecho Stankov and Rositsa Kirova to create a new paragraph 2a with the text read earlier by Mr. Ribarski. Colleagues online. Angel Georgiev?
ParlaMint-BG_2022-01-27.u213	That's against it.
ParlaMint-BG_2022-01-27.u214	Andrei Gurov?
ParlaMint-BG_2022-01-27.u215	That's against it.
ParlaMint-BG_2022-01-27.u216	Desislava Taneva?
ParlaMint-BG_2022-01-27.u217	Yeah.
ParlaMint-BG_2022-01-27.u218	Ivaylo Mirchev?
ParlaMint-BG_2022-01-27.u219	That's against it.
ParlaMint-BG_2022-01-27.u220	Yordan Majunkov?
ParlaMint-BG_2022-01-27.u221	That's against it.
ParlaMint-BG_2022-01-27.u222	Peter Petrov?
ParlaMint-BG_2022-01-27.u223	That's against it.
ParlaMint-BG_2022-01-27.u224	Tsvetan Enchev?
ParlaMint-BG_2022-01-27.u225	Yeah.
ParlaMint-BG_2022-01-27.u226	The vote was 208 MPs in the Chamber and online 7. in total 215: for 73 in the Chamber plus 2 online. 75, against 133 in the Chamber and 5 online.. total 138, abstention 2. The motion is rejected. There was also a proposal from Delyan Dobrev to vote separately on the possibility that the President of the Republic of Bulgaria should make proposals for the election of Commissioners, which is why I am putting to the vote para. 2, as proposed, Mr. Dobrev? ... with only point 1, which is already existing in the current version of the Law, and point 2. De facto point 2 is the new opportunity to introduce. That's your offer? That's right. We vote on Delyan Dobrev's proposal, which was made in a sitting. Colleagues online. Angel Georgiev?
ParlaMint-BG_2022-01-27.u227	That's against it.
ParlaMint-BG_2022-01-27.u228	Andrei Gurov?
ParlaMint-BG_2022-01-27.u229	Abstention.
ParlaMint-BG_2022-01-27.u230	Desislava Taneva?
ParlaMint-BG_2022-01-27.u231	Yeah.
ParlaMint-BG_2022-01-27.u232	Ivaylo Mirchev?
ParlaMint-BG_2022-01-27.u233	That's against it.
ParlaMint-BG_2022-01-27.u234	Yordan Majunkov?
ParlaMint-BG_2022-01-27.u235	That's against it.
ParlaMint-BG_2022-01-27.u236	Peter Petrov?
ParlaMint-BG_2022-01-27.u237	That's against it.
ParlaMint-BG_2022-01-27.u238	Tsvetan Enchev?
ParlaMint-BG_2022-01-27.u239	Yeah.
ParlaMint-BG_2022-01-27.u240	They voted 211 MPs in the Chamber and online 7, in total 218: for 74 in the Chamber plus 2 online The offer is not accepted. Come in for a procedure, Mr. Letifov, before we proceed.
ParlaMint-BG_2022-01-27.u241	Thank you, Mr. Chairman. I'm doing a re-voting procedure, but I also want to motivate. I have a huge surprise. Why, colleagues, did you disown the president? Don't be shy, don't deny the President after all, he brought you together. Please support the presidential institution. She's important. We're giving you a second chance. Re-vote, please.
ParlaMint-BG_2022-01-27.u242	We're overreacting. Colleagues online. Angel Georgiev?
ParlaMint-BG_2022-01-27.u243	That's against it.
ParlaMint-BG_2022-01-27.u244	Andrei Gurov?
ParlaMint-BG_2022-01-27.u245	Abstention.
ParlaMint-BG_2022-01-27.u246	Desislava Taneva?
ParlaMint-BG_2022-01-27.u247	Yeah.
ParlaMint-BG_2022-01-27.u248	Ivaylo Mirchev?
ParlaMint-BG_2022-01-27.u249	That's against it.
ParlaMint-BG_2022-01-27.u250	Yordan Majunkov?
ParlaMint-BG_2022-01-27.u251	That's against it.
ParlaMint-BG_2022-01-27.u252	Peter Petrov?
ParlaMint-BG_2022-01-27.u253	That's against it.
ParlaMint-BG_2022-01-27.u254	Tsvetan Enchev?
ParlaMint-BG_2022-01-27.u255	Yeah.
ParlaMint-BG_2022-01-27.u256	They voted 210 MPs in the Chamber and online 7 "total 217": for 74 in the Chamber plus 2 online "76," against 63 in the House and 4 online "67" in total, abstentioned 73 in the Chamber and 1 online "74" total. The motion is rejected.
ParlaMint-BG_2022-01-27.u257	Under § 3 there is a proposal from the MPs Ramadan Atalay, Stanislav Anastasov and Fatme Ramadan § 3 to drop out. The Commission does not support the proposal. The Commission shall support the importer's proposal for § 3. Under § 4 there is a proposal from the MPs Ramadan Atali, Stanislav Anastasov and Fatme Ramadan § 4 to drop out. The Commission does not support the proposal. The Commission shall support the importer's proposal for § 4. According to § 5 there is a proposal from the MPs Delyan Dobrev, Alexander Nenkov, Zhecho Stankov and Rositsa Kirova paragraph 5 to drop out. The Commission does not support the proposal. A proposal from MP Ramadan Atalay, MP Stanislav Anastasov and MP Fatme Ramadan § 5 is out. The Commission does not support the proposal. The Commission shall support the importer's proposal for § 5.
ParlaMint-BG_2022-01-27.u258	Thank you, Mr. Fisherman. I am opening a discussion on the texts presented by Mr. Fisherman. Anyone who wants to make a statement? Jeco Stankov.
