ParlaMint-BG_2022-01-26.u1	Please register! Eight MPs participate online on a list. Angel Georgiev?
ParlaMint-BG_2022-01-26.u131	Mr. Ibryamov, I haven't taken any action yet, as you say. I would also like to point out that whether or not a certain act constitutes a crime is not decided in this House. We should refrain from such qualifications. A line?
ParlaMint-BG_2022-01-26.u132	Dear Mr. Chairman, honourable Members, dear Mr. Ibryamov! I am very worried because my colleague, apart from the interest of the people, obviously does not respect his personal interest. For me there is a great perplexity in times of economic crisis and growing accounts of how from the salary of every member of parliament who you all know here what is Mr. Kralev, if I am wrong, correct me, he goes and becomes CEO twice, three times lower salary?! Thank you.
ParlaMint-BG_2022-01-26.u133	Any other lines? Here you go, Mr. Mitev.
ParlaMint-BG_2022-01-26.u134	Dear Mr. Chairman, honourable Members! Oh, miracle, GERB and DPS speak and quote the Constitution of this tribune! [[Noise, laughter and lines.]] Oh, a miracle! [[Applause.]] How can there be no change?! It's not a change, it's just a miracle! I am surprised, I cannot believe and congratulate the entire coalition for bringing a new meaning to the word MP.
ParlaMint-BG_2022-01-26.u135	Please, a line to Mr. Ibryamov!
ParlaMint-BG_2022-01-26.u136	GERB and DPS are talking about the Constitution and quoting it from the stands! [[Applause from "We are continuing the Change" and "INN" and "BSP" for Bulgaria.]]
ParlaMint-BG_2022-01-26.u137	Colleagues, when there is a line, let's address the main statement in some way. Is there a third line? There's no third line. A hole by Mr. Ibryamov.
ParlaMint-BG_2022-01-26.u138	Mr. Chairman, colleagues! I am tempted because the miracle is a fact in the National Assembly there are MPs who do not respect the Constitution. Oh, the miracle is a fact, because the integrity of the new change is a replacement for me not to respect the Constitution! This is the miracle, dear Members of the House! [[Applause from DPS.]] If you insist on integrity, if you hold on to morality, if you are the new change, without hesitation the colleague will come out and apologize. The same applies to Prime Minister Kiril Petkov. Because, my fellow Members, this is an oath of allegiance, nothing more! And in the sense of the law, it's a crime, a miracle! Thank you. [[Applause from DPS.]]
ParlaMint-BG_2022-01-26.u139	For procedure.. Rositsa Kirova.
ParlaMint-BG_2022-01-26.u140	Mr. Chairman, my procedure is the way it is. I would ask you to interrupt fellow MPs who, regardless of the reason of their own excitement or overexcitement and desire to participate in some theater show and performance, are speaking on a topic that is serious enough. And because we are in the field of wonders, I want my colleague to quote to me when GERB and DPS have broken the Constitution in a way that it has been trampled specifically by the current prime minister. Thank you.
ParlaMint-BG_2022-01-26.u141	In the second part, I don't think there's any need to answer. At the first part, I mentioned at the time of the reply that the main speech in the reply should be addressed. To speak, Tosko Yordanov. Here you go.
ParlaMint-BG_2022-01-26.u142	Mr. Chairman, ladies and gentlemen! Dear colleagues of the opposition, I understand what you are trying to do. It's your job to pick up the patch even when there isn't. I'd advise you to listen to what Eva Miteva has to say. [[Noise and lines.]] She read you the whole declaration, it's nice to be educated for free. There are two pages of the declaration. The law has not been broken. If the law is broken, report who you intend to check. The truth is that the problem here is the lotto as part of the vicious model of GERB, which has rotted and squandered all state administration and all structures. Currently, the clean-up of GERB from this tumor, which has been introduced in the form of corruption, of addictions throughout the country. That's the problem. That's why you're screaming. [[Applause from "We are continuing the Change", INN, BSP for Bulgaria.]] And to the DPS I want to remind you, because they like to quote, they did some lines for sixes of the lottery colleagues, I remember, you know, when the Bulgarian Sports Totalizer had two A's with the same numbers for two consecutive weeks there is no such coincidence in the universe. [[Heckling]] Six numbers, two weeks in a row, you know what was in the lottery and who! [[Applause from "We are continuing the Change", INN, BSP for Bulgaria.]]
ParlaMint-BG_2022-01-26.u143	Thank you. For the line, Danny Kanazireva. I'm asking you to hold on to the matter of resignation.
ParlaMint-BG_2022-01-26.u144	Mr. Chairman, Mr. Yordanov! From the very beginning of the so-called change that has begun, Mr. Yordanov has allowed himself to make very often offensive qualifications from this tribune, which does not honor you, Mr. Yordanov. What you came out to say, you actually had to address it to your group. From the very beginning, my speech was generally and completely well-meaning. You politicize this issue and ignore the fact that once again the ruling majority, which has the self-confidence that brings new morality, will break the article at once. Commission Regulation (EU, Euratom) No 966/2012 of the European Parliament and of the Council of 25 October 2012 on the financial rules applicable to the general budget of the Union and repealing Council Regulation (EC, Euratom) No 1605/2002 (OJ L 298, 26.10.2012, p. 1). 1 of the Constitution, Art. 20, para. 1, t. 9 of the Law on Public Enterprises in connection with art. 6, para. 1, t. 2 of the Anti-Corruption Act. I would ask you, from this tribune, specifically, to stop with these insulting qualifications, because in this case, if anyone has to make one about incompetence, unfortunately, the colleague you have raised is a lawyer, and that to you is a lawyer, for a false declaration lodged, again. Mrs. Miteva, with all due respect, is a lawyer. I, as a lawyer, will also tell you: this 30-day period you refer to in order to eliminate incompatibility, firstly, it must declare this incompatibility, and only then be removed within 30 days. Thank you.
ParlaMint-BG_2022-01-26.u145	For a line, Hamid Hamid.
ParlaMint-BG_2022-01-26.u146	Hassan Ademov.
ParlaMint-BG_2022-01-26.u147	I'm sorry, Mr. Ademov. I'm confused.
ParlaMint-BG_2022-01-26.u148	Thank you. Mr. Chairman, ladies and gentlemen of the House! Dear Mr. Yordanov, if it is true that the young colleague is appointed to the Sports Totalizer, why is he not working there, is he appointed? There's labour law, he should be there. Secondly, if the hypothesis that Mrs. Miteva developed just now is correct, this hypothesis must start from the moment he is appointed. Given that he is in the National Assembly, he cannot be appointed by law under the Constitution. And otherwise, from this tribune, Mr. Yordanov, many people have practiced on the topic of PSD. I use this case to say that the exercises on the topic of rights and freedoms are not a spoon for every mouth, including yours. [[Applause from DPS.]]
ParlaMint-BG_2022-01-26.u149	Third line? He wanted an I.N.N. for a third line. Mrs. Angelkova was the first of all the requests for a reply.
ParlaMint-BG_2022-01-26.u150	Mr. Chairman, Mr. Yordanov! I understand your instructions to listen to my esteemed colleague Iva Miteva, but did you ask yourself why the Sofia City Court suspended the registration of the new Toto leadership? Have you asked yourself this question, read the court's motives, to actually understand that the registration is illegal? There has been a violation of the Penal Code of Criminals in particular of art. 313, and that it is appropriate for the prosecution to self-conceive and take action. I really don't understand and I don't understand your desire to constantly show how the law should be violated. It wasn't a coincidence in a previous line that I mentioned that this is already turning into a relapse of the new government. Is this the change in each appointment to violate the laws of this country, and the Prime Minister is a specialist in violation of the Constitution. Thank you.
ParlaMint-BG_2022-01-26.u151	For the doppelganger, Mr. Yordanov.
ParlaMint-BG_2022-01-26.u152	I hope I don't forget them all. First of all, about qualifications. I'm a man who thinks freedom of speech is like that. I wouldn't be offended if someone made a qualification for my speech just because freedom of speech is such that you have to say what you think. Second of all, I'm practicing for DPS. I asked a question when did two sixes fall in a row, in two consecutive weeks, with the same numbers, and who was in Tototo then? What's his exercise? Otherwise, I'll get back to the point. Listen, please, Mrs. Iva Miteva, it is declared that she is a MP in the declaration there is, it is noted. Legally to me as a bystander, Mrs. Kanazireva, you are a lawyer I understand, Iva Miteva is a lawyer, but how can I say the competences of the two are, how can I say it so that it does not come out as a qualification or some... in comparison, how to express myself, somehow in favor of Iva Miteva. Thank you. [[Applause from IHN.]]
ParlaMint-BG_2022-01-26.u153	Colleagues, some of the references have become too distant to the subject of discussion. Are you, Mr. Letifov, the way you conduct yourself? Plamen Abrovski for speech afterwards.
ParlaMint-BG_2022-01-26.u154	Dear Mr. Chairman, my procedure is to guide you. Please, despite Mr. Hadjitodorov's feelings of freedom of speech, of his personal freedom, in which I have no intention of interfering, there are ultimately rules that we all observe. He is clear, firm and qualifications are not eligible in him despite the personal freedom of Mr. Hadjitodorov, which I will defend. Thank you.
ParlaMint-BG_2022-01-26.u155	Here you are, Mr. Nenkov, in the manner of conduct.
ParlaMint-BG_2022-01-26.u156	Thank you, Mr. Chairman. Dear colleagues! Mr. Chairman, I'm addressing you, of course. It was nice to hear Mr. Toshko Yordanov say that everyone should express his will and his opinion. However, indeed, Mr. Chairman, I ask you to interrupt the MPs when they are trying to oppose the expertise of one or another colleague not because of something else, but because we have now heard several times about Mrs. Miteva. I also respect her as a person, as a lawyer, but now you're very well aware, and I'm from a family of lawyers, if you put three lawyers in one room, you won't hear a single opinion on any matter, will you? So I don't accept the idea that Mrs. Iva Miteva is some kind of a reference to everything she says is right in law. The law isn't mathematics. This is a serious science and does not particularly go to the chair of a parliamentary group to measure and to say who is a better expert or not. It is just really very ugly and for the colleague Kanazireva is offensive.
ParlaMint-BG_2022-01-26.u157	Is there a third line? Third procedure in the manner of conduct? I won't. I just said, colleagues, you should not make qualifications from the parliamentary tribune. I keep saying that and please stick to the good tone. The comparisons between one lawyer or another are also some form of qualification, in so far as they can be interpreted offensively for the lower one. Here you are, Mr. Abrovsky, for your statement.
ParlaMint-BG_2022-01-26.u158	Thank you, Mr. Chairman. To me, Iva Miteva is a brilliant lawyer. She told you on what basis and why we think there is no problem. Members of former rulers, I do not need to remind you how much the time of the MPs is worth, which you are currently pointlessly wasting. Why did I take the floor? Because I told you that there is no violation of the law, but whether there is a violation of the law or not, the only competent authority to say it is the Bulgarian court or body that has the opportunity to rule that there is a breach. In this regard, colleagues from GERB, be so good as not to qualify whether or not there is a violation of the law without pronouncing it. And to find out what I mean, I will draw your attention to the documents that the Minister of Environment and Water has provided me with, with which he has made public the violation of your colleagues, for which reason I am opening the clamp.. It can be action or inaction, the Rural Development Programme has been suspended. So watch your own garden and then another one. Thank you. [[Single applause from IHN.]]
ParlaMint-BG_2022-01-26.u159	Please, on the subject. - What's the line? Here's a line.
ParlaMint-BG_2022-01-26.u160	Dear Mr. Chairman, honourable Members! There's no case here right now. There is an application made by a Member of the National Assembly, who says: "I do not want to be a Member of the National Assembly. " - What are his motives, what declarations he has filled out, he bears his responsibility. There are competent authorities who will say whether Sasho Todorov broke the law or not. You now pronounce yourself here and use the word "crime" and so on. This brings me back to some dark times of GERB, which times we will not allow to return. From this tribune, one of your guru, Tsvetan Tsvetanov, is said, pronounced and said who is a criminal and who is not, and of those words, we were condemned in seven cases in Strasbourg. Mr. Chairman, this thing is unacceptable. We have an application filed and we must rule on it. What is Tototo, how is it done, what is done this thing is unacceptable. And is the current government funny, is it arrogant, is it exposing itself to Europe? Such was the government in all its three versions of Borisov. Unscrupulously, unceremoniously with humiliation not only of the Bulgarian people, but also of his MPs who were collected at the gas stations found in the field and used, I will not say this ugly word, I will say as slaves to fulfill in parliament his twisted desires.
ParlaMint-BG_2022-01-26.u161	Mr. Atanasov, on the subject.
ParlaMint-BG_2022-01-26.u162	Therefore, let us decide on the request of the Member, should we vote on it or should we not vote on it. In my opinion, we have no choice but to interpret his motives as to whether Sasho has done something. If the boy has done something, he will bear his own responsibility. [[Applause from IHN.]]
ParlaMint-BG_2022-01-26.u163	Any other lines? I won't. For the doppelganger? I won't. Procedure by Mrs. Angelkova.
ParlaMint-BG_2022-01-26.u164	Dear Mr. Chairman! I address you in the manner of conduct. Once again, we will ask you from our parliamentary group to interrupt or make a remark when spoken outside the subject, especially when false qualifications are being made and the feeling is being created that what the ruling coalition and you are part of it are doing is necessarily right and true, and what the opposition is saying should be necessarily wrong and wrong. I draw your attention to the fact that, after all, all Members of the National Assembly have the same rights and it is our duty to express ourselves and to show the errors and violations of the laws in this country when they are taking place. Today we are discussing one such case. I put aside the qualities of my colleague, but we are all equal before the law, we are obliged to abide by it, and that is what we are discussing. I pay attention to you when colleagues make false qualifications and claims outside the subject, to take the necessary measures. Thank you.
ParlaMint-BG_2022-01-26.u165	Thank you. I reminded Mr. Atanasov during his cue to stick to the topic of the agenda. Mr. Todorov, come in.
ParlaMint-BG_2022-01-26.u166	Thank you, Mr. Chairman. From the beginning of the debate, I heard some pretty heavy qualifiers, almost how the law was violated. There is no violation of the law, you can be sure of that. There are competent authorities who will say whether or not there is a breach. On several occasions there was a question and many lawyers here said that I was appointed Executive Director of the Bulgarian Sports Totalizer, which does not correspond to the truth. My election is made by the decision of the Trade Register, by the registration in the Trade Register, so these claims do not correspond to the truth. Thank you.
ParlaMint-BG_2022-01-26.u167	Thank you, Mr. Todorov. Do you think there's any lines to it? Here you are, Mrs. Kanazireva.
ParlaMint-BG_2022-01-26.u168	Mr. Todorov, you're obviously the director and you're a lawyer. The fact that it has not been entered in the Registry Agency does not mean that the documents to be submitted previously include the declaration in question in which you have declared that at this time you do not hold a public office under art. 20, para. 1, t. 9 of the Law on Public Enterprises in connection with art. 6, para. 1, t. 2. I stop talking about this because what really mattered is that once again we are witnesses in order for one or another appointment to happen, whether for a minister or director, to have a filled declaration of false content. With all due respect to Mrs. Miteva, your chairman is making an extremely incorrect comparison. That's extremely incorrect, because you don't know your colleagues. You haven't worked with them, and you don't know who has what competences and what expertise. Mrs. Miteva must have worked in parliament for years. I respect her experience and thesis on the elimination of incompatibility, but in this case the question is whether he declared such incompatibility or not, as in the declaration that we have, in point. 10 is declared that there is no such incompatibility on that date. Thank you.
ParlaMint-BG_2022-01-26.u169	Thanks for the line. Are there any other lines? I won't. Here you go. Here you go. Here you go.
ParlaMint-BG_2022-01-26.u170	Thank you, Mr. Chairman. Mrs. Kanazireva, I think Mrs. Miteva made it very clear that...
ParlaMint-BG_2022-01-26.u171	Let you say no, Mrs. Miteva.
ParlaMint-BG_2022-01-26.u172	That's right, yes. At the date of drawing up this declaration, I do not meet the following points, i.e. 10 and so on. 15. This is in the declaration, so to keep talking about it is unnecessary. As I said, there are competent authorities, if there are violations, let them report it.
ParlaMint-BG_2022-01-26.u173	Present this declaration.
ParlaMint-BG_2022-01-26.u174	The declaration will not be presented to you. [[Relations from the National Representative Danny Kanazireva.]]
ParlaMint-BG_2022-01-26.u175	To make a statement, Alexander Nenkov.
ParlaMint-BG_2022-01-26.u176	Mr. Chairman, ladies and gentlemen! I think we've spent a very long time at this point and this resigned request. [[Noise and lines.]] Is there any order in this room, Mr. Chairman? Yes, thank you.
ParlaMint-BG_2022-01-26.u177	Yes, you can hear yourself, Mr. Nenkov, you have the floor.
ParlaMint-BG_2022-01-26.u178	Someone will say that this debate is pointless. But from our point of view, that's not exactly true, and I'll tell you why. Two aspects of today's problem. On the one hand, the legal part where I don't want to go in because I'm not a lawyer, I'm not a specialist. As the subject has come up, there are sufficiently competent in this House, with different opinions and must be respected each opinion. Here, I open a clamp, even though my colleague Mr. Todorov and my colleague the Minister of Sports are lawyers, which raises doubts as to how lawyers do not read the law or read it as they please? But the other more important question is this: what is the trend? The trend, colleagues, in recent months is very simple. I'm talking to all the ruling parties, and you're acting like people you're in a hurry, and I'm wondering what's the hurry? Why did you find a loophole for all of these companies that had gone through competitions under the Public Enterprises Act to change to put your people in touch with relatives, friends and so on, opened a loophole in the law, started reading it to yourself, as you like and appoint people until a contest was held? Why, colleagues? In the case of the Sports Totalizer, why didn't the Minister of Sports hold a competition? That was the idea, wasn't it? Remember? For many years GERB has been blamed precisely for the need for competitions, that there should not be people unprepared for the respective positions, but what are you doing? You, in order to hurry, to buy time, are ready to bend any rules, provided that, in the case of a Sports Totalizer report, the Sports Totalizer is at record profit. What, then, colleagues, must be rushed? What's the target? Can someone come out and say something? Can Mr. Todorov come out and say? They're gonna do something better, make a bigger profit?
ParlaMint-BG_2022-01-26.u179	That's not the point.
ParlaMint-BG_2022-01-26.u180	Mr. Ananiev, just don't tell me what's on the subject, please.
ParlaMint-BG_2022-01-26.u181	Not much on the subject, Mr. Nenkov.
ParlaMint-BG_2022-01-26.u182	It's a lot on the subject.
ParlaMint-BG_2022-01-26.u183	The topic is about the resignation and the draft decision.
ParlaMint-BG_2022-01-26.u184	It's a lot on the subject. Look, colleagues, we can't stop the volition made by Mr. Todorov. I don't know him. He must have his qualities. [[Reply from GERB-SDS.]] If you could extend the time. He's got his qualities, I'm sure. It's a matter of thinking. This way of thinking, as has already been mentioned, started with the first person in the country, namely the Prime Minister. And as much as you don't like it, it's a fact, and people think they do. The fact that they forgive him or not some part of society is another matter, but there is also a decision of the Constitutional Court on this subject.
ParlaMint-BG_2022-01-26.u185	And that's not on the subject, Mr. Nenkov.
ParlaMint-BG_2022-01-26.u186	The same is true of Mr. Todorov's resignation. There is also a ruling in this direction of the Constitutional Court, which says, of course, that Parliament cannot stop its volition of his request for resignation. But here's the question: why not do it the way it is by law? Isn't that why you came here to follow the rules, to be different, to be better? It's supposed to be built, not degraded. Not always, colleagues, change means we're going for the better. The way you've driven it, in a hurry, to master different positions and positions, and spheres of influence, you'll get nowhere. I told you and last week nothing starts and doesn't end with you. You must learn and this is the work of the opposition, so today we are talking. You must learn, repent, and from now on we should not go into such situations. I think today's debate will still make sense because it will be preventive for any such situation. Nothing personal about anyone, but here it was interesting, I'll tell you a sentence, I won't quote it exactly, to the Minister of Sports. When they asked him, "Okay, why are you doing this?" he said, "Because that's what I've decided!" That's what your thinking is, that's what's sad! Not because you want to do something good, not because you want to improve some activity of some company, ministry, agency or anything, but because on some principle, unclear what, somewhere determined, you just need to master the specific structure, and nothing more. It is not related to any way of working, so, colleagues, this is the more important issue. In its declaration, since it was still a question of whether there was a breach or not, the answer is very simple: the Registry Agency has suspended the entry, as has the Sofia City Court as well. What do you want to hear more clearly? Come on, you don't believe us, but given that these two institutions that have a bearing on this subject have said that you can't enter the new leadership, I don't know what kind of eyes you're going out on this stands and explain how it's all flowers and roses? Well, no, we don't believe you. We don't believe you're doing this with good intentions. The truth is, you only do it to master a specific structure and nothing more. Thank you. [[Applause from GERB-SDS.]]
ParlaMint-BG_2022-01-26.u187	Line.
ParlaMint-BG_2022-01-26.u188	The line of Tosko Yordanov and then Georgi Svilenski. Mr. Nenkov, I did not interrupt you, but part of the speech was an idea away from the topic of the conversation. On the other hand, I appreciate that, for an hour and a half debate, someone mentioned the decision of the Constitutional Court of 2018, which is quite relevant to the case. Here you are, Mr. Yordanov, for a line.
ParlaMint-BG_2022-01-26.u189	Thank you, Mr. Chairman. A line to Mr. Nenkov, who said that there were friendly, family appointments. So, I have a question for you, Mr. Nenkov. My question is this: Is Julia Nenkova your mother and wasn't she elected head of the KPC during your management 2016, when they managed GERB, and were you then a MP? [[Applause from IHN]] Thank you. [[Applause from IHN and AGE.]]
ParlaMint-BG_2022-01-26.u190	Here you go, Mr. Svilensky. Mr. Yordanov, and that's not on the subject, even though it was started... [[Reply from the National Representative Toshko Yordanov.]] No, it was started, yeah, it was because you said about organ control. There is this moment, so to both of you please, the topic is about Alexander Todorov and his resignation.
ParlaMint-BG_2022-01-26.u191	Mine's a line to him.
ParlaMint-BG_2022-01-26.u192	Mr. Svilensky.
ParlaMint-BG_2022-01-26.u193	Thank you, Mr. Chairman. Dear colleagues, the whole debate this morning is not on the subject. Mr. Nenkov, my reply to you is as follows: You went out and said: "Dear colleagues, we have spent a lot of time on this point. Let us now tell, however, why we are taking this time to let all the MPs and the media know what lies ahead for the National Assembly today and tomorrow. Tomorrow's item one, honourable Members, is the Energy Act. Today there are two meetings of the National Assembly and there should be a Energy Commission among them to adopt the Law eventually at second reading. Here's what's happening, about not having the Energy Commission. [[(Applause from..We continue the Change, BSP for ……]] , no first point tomorrow Energy Act and no lower prices for electricity and fuel for Bulgarian citizens. That's what's happening! Mr. Nenkov, you asked: "What's the hurry, why are they getting fired so quickly? " Well, because you hired them so quickly.
ParlaMint-BG_2022-01-26.u194	That's not true!
ParlaMint-BG_2022-01-26.u195	Similarly, March-April last year, when you were leaving, you held all the competitions in all the companies in one month. Well, in the same way, when there are political appointments, there are political dismissals that are normal. If it wasn't political appointments, it wouldn't be political dismissals, so don't cry about it. As quickly as you have appointed them, as quickly, reciprocally, people will be released under the law by the order prescribed in the law. Thank you. [[Applause from BSP for Bulgaria and IHN.]]
ParlaMint-BG_2022-01-26.u196	The third line is Plamen Abrovski.
ParlaMint-BG_2022-01-26.u197	Thank you. Colleagues, Mr. Chairman! Mr. Nenkov, I'm telling you again that this debate is absolutely pointless. You are wasting time commenting on a hypothesis that something is a violation, only to confirm what my colleague Svilenski said to waste time! [[Noise and lines from GERB-SDS.]] Once again, we, if we had the desire to lose and make such senseless political advertising, would ask for a hearing as to why the Rural Development Programme was suspended. Because unlike your hypothesis, there is a document that proves that your representative committed a violation of the law. So be so kind as to stop your politics pointlessly. Thank you. [[Applause from IHN.]]
ParlaMint-BG_2022-01-26.u198	Mr. Abrovsky, thank you. Here you go. Here you go. Here you go.
ParlaMint-BG_2022-01-26.u199	Thank you, Mr. Chairman. Mr. Yordanov, I'm not going down to the level you just came down to. Yes, I have been a Member of the National Assembly, but I did not vote, even though I had no conflict of interest. You have a lawyer next to you who you very much like and respect and will tell you whether or not there is a conflict of interest. [[Replications from the MPs Toshko Yordanov and Victoria Vasileva.]] As far as my mother's professional qualities are concerned, I won't comment on it, but you can ask a lot of other people who... [[(Reply from the National Representative Toshko Yordanov: I did not say anything.]] What can I say to you? A man who has walked his way and has much to learn from it. I'm done with this subject because I think it's absolutely wrong to interfere with such relationships. Mr. Svilensky, do you know what the program is today? You voted her out. We, except for the resignation, if we assume that there was no debate on the point, have a view of the Environmental Protection Act, which is important, and the other two points are: Annual Report of the Communications Regulation Commission for 2020. Is this the program we are going to have to vote on today?! We were gonna be done at 10:00, Mr. Svilensky. But do you know what the saddest thing is, ladies and gentlemen in charge?! You are not in a hurry to watch a budget, you are not in a hurry to take measures for business, you are not in a hurry to look for ways to compensate people for high electricity and gas bills, and you are in a hurry to put people on board and agencies. That's why you're in a hurry! [[Noise and lines on the right.]] What didn't you understand? Let me tell you right in the eye, that's what you're doing! Instead of looking at the State Budget Act today, for example, we are dealing with looking at the Annual Report of the Communications Regulation Commission, notice, for 2020! Extremely on the subject given the severe situation in the country! Thank you. [[Applause from GERB-SDS.]]
ParlaMint-BG_2022-01-26.u200	Thank you. We'll see the budget as soon as we can, no doubt. Mr. Svilensky, come in.
ParlaMint-BG_2022-01-26.u201	Dear Mr. President, the Programme, which has been voted on, has been examined by the Chairman's Council and there it was not against having the point for CRC reports on operators and post offices. Mr. Nenkov, thanks to your management, the market share of the Bulgarian Post Office has dropped below 6%. Shouldn't this be discussed in this room, in your opinion?! Or because for 12 years you have accepted these reports without discussion, without comments, without suggestions, the Bulgarian Post Offices are facing closure and you are not interested in this and you are interested in an hour and a half to talk about whether a declaration, which is not our business, is true filed or falsely filed. That's why I had the time is small, three points per hour and a half are four and a half hours, then the Energy Commission, second reading of the Energy Act, change of the KEWRC, tomorrow the first point again changes of the KEWRC, change of prices and Bulgarian citizens will see the result of our work. From what we've done today, they won't see a thing. [[Applause from BSP for Bulgaria.]]
ParlaMint-BG_2022-01-26.u202	Colleagues, on the issue of CRC reports, yes, they are from 2020, but since they have not been adopted so far, I think you all know why, we will have to accept them now. We don't have another option. Please come in for a procedure.
ParlaMint-BG_2022-01-26.u203	Mr. Chairman, I suggest we get back to the point and get it over with. But I would like to draw your attention to the fact that you have just allowed this tribune of a non-speaking MP to state that we must hurry, because we will have a Commission on Energy in the afternoon and we will be given a point tomorrow morning. [[Noise and lines from IHN.]] And it's already on the agenda, that's right. You are aware that in the presence of such respected lawyers and parliamentarians with extremely extensive experience in this National Assembly, we will allow another violation of the Rules of Procedure, which we voted on ourselves, all of us as MPs, and in the first place, you have offered it to us by the ruling majority. The report by the Energy Commission will be drawn up within a period which does not meet the terms of the Rules so that the Law can be read at second reading. By the way, so far, no law has been dealt with in accordance with the Rules of Procedure, which was voted by this National Assembly.
ParlaMint-BG_2022-01-26.u204	That's not true!
ParlaMint-BG_2022-01-26.u205	It's true, Mr. Karimansky! There is not a single report from a public discussion conducted, including regarding the Environmental Act, which we will be looking at at first reading. [[Loud noise and lines from IHN.]]
ParlaMint-BG_2022-01-26.u206	Mrs. Kirova...
ParlaMint-BG_2022-01-26.u207	Opinions already held must be attached. The report was not published until just now on the website of the National Assembly. I don't think he's here yet. Let's get back to the point, but let's face it, with so many gluttony lawyers, how we rape these Rules every day that we have voted ourselves!
ParlaMint-BG_2022-01-26.u208	Mrs. Kirova, no such verbs. Otherwise, for the Report on the Draft Law on Amendment and Supplement to the Law on Environmental Protection, yesterday it was on the site, I personally checked.
ParlaMint-BG_2022-01-26.u209	He's gone.
ParlaMint-BG_2022-01-26.u210	Okay, I'll show it to you myself. Mrs. Vasileva, come in for a statement.
ParlaMint-BG_2022-01-26.u211	Thank you, Mr. Chairman. Dear colleagues, I understand why Einstein was hesitant about what is more endless about the universe or human stupidity! It's obvious: human nonsense! Because we took two hours to comment on a declaration consisting of two pages, of which, however, colleagues from GERB and DPS have read only the first page. An extremely meaningful debate for two hours, extremely true and accurate things have been said, but what needs to be made clear is that all this roar is because it stops the tap! The heavy drought and thirst for colleagues from the two parliamentary groups is beginning, so it is all the time to explain now how there are violations of the law, procedures have been violated. The people in this room have told you a thousand times: there are organs that will determine whether the law has been violated. This room is not a tribunal! [[Applause from IHN.]]
ParlaMint-BG_2022-01-26.u212	Thank you. Mr. Hamid for a line. Here you go.
ParlaMint-BG_2022-01-26.u213	Thank you. Dear Mrs. Vassileva, if Einstein even thought for a moment that there would be an IHN in this National Assembly and you would do such nonsense, he wouldn't have hesitated about some little universe! [[Loud noise.]]
ParlaMint-BG_2022-01-26.u214	Mr. Hamid, please! For a replica "Alexander Nenkov."
ParlaMint-BG_2022-01-26.u215	Thank you, Mr. Chairman. Dear colleagues! Mrs. Vassileva, you forget very quickly. This is very typical when you enter the department and start to quickly forget. [[Replication by National Representative Victoria Vasileva.]] I do remember, though, the Forty-Fiveth and Sixth National Assembly had a... although it was very humiliating short, not to mention why? [[It's not because of us!]] Yeah, yeah. It is clear that it is due to 12 years of management of GERB, that is why forty-fifth and forty-sixth National Assembly failed, but on the topic. Mrs. Vasileva, don't you remember that there were committees here, revisions. Wasn't parliament then turned into a tribunal?! Or am I wrong? You forget very quickly, Mrs. Vassileva, very quickly! [[Replication by National Representative Victoria Vasileva.]]
ParlaMint-BG_2022-01-26.u216	Thank you, Mr. Nenkov. I can't see a third line. For the back, would you like some? Here you go.
ParlaMint-BG_2022-01-26.u217	Mr. Nenkov, yes, you're right. There were committees that issued qualifications. Fortunately, the people who presided over these committees are no longer in this National Assembly. Thank you. [[(Loud noise. (Laughter)]]
ParlaMint-BG_2022-01-26.u218	Any other speeches? I can't see. I'm calling off the discussion. We're going to vote on the official draft decision. Colleagues online. Angel Georgiev?
ParlaMint-BG_2022-01-26.u219	Yeah.
ParlaMint-BG_2022-01-26.u220	Andrei Gurov?
ParlaMint-BG_2022-01-26.u221	Yeah.
ParlaMint-BG_2022-01-26.u222	Desislava Taneva? Desislava Taneva didn't vote, okay. Ivaylo Mirchev?
ParlaMint-BG_2022-01-26.u223	Yeah.
ParlaMint-BG_2022-01-26.u224	Inna Ivanova?
ParlaMint-BG_2022-01-26.u225	Yeah.
ParlaMint-BG_2022-01-26.u226	Yordan Majunkov?
ParlaMint-BG_2022-01-26.u227	Yeah.
ParlaMint-BG_2022-01-26.u228	Peter Petrov?
ParlaMint-BG_2022-01-26.u229	Yeah.
ParlaMint-BG_2022-01-26.u230	Tsvetan Enchev? Okay. 127 MPs voted in the House and 6 MPs online.
ParlaMint-BG_2022-01-26.u231	Can I have a re-vote?
ParlaMint-BG_2022-01-26.u232	Just a second. The votes in Hall 125 and 6 online are 131 total, not against, abstention 2. The motion is accepted. There's a request for a re-vote. We're overreacting. Please, voting mode. [[Reply by MP Mustafa Karadayi.]] Yes, yes, I've given it to you straight away, Mr. Karadayi.
ParlaMint-BG_2022-01-26.u233	I'd like to comment on that.
ParlaMint-BG_2022-01-26.u234	There's no need.
ParlaMint-BG_2022-01-26.u235	There is.
ParlaMint-BG_2022-01-26.u236	I won't.
ParlaMint-BG_2022-01-26.u237	There is.
ParlaMint-BG_2022-01-26.u238	No, no, you won't.
