ParlaMint-HR_2005-09-30-0.u44507	Your Honor, Mr. President, gentlemen of the Parliament. Here I read that they...
ParlaMint-HR_2005-09-30-0.u44554	Thank you. On behalf of the Croatian Democratic Community club, distinguished representative Kajo Bucan.
ParlaMint-HR_2005-09-30-0.u44555	Dear Mr. Vice President, Mr. Matesha, colleagues and colleagues. At this point, there is also a dilemma about how to discuss this document. How to discuss at the moment of a bipolar emotional situation after last week marked by major sports events, namely the victory of the Croatian tennis team at the Davis Cup semifinal and the defeat of basketball players in Belgrade at the European Championship, whether through the prism of tennis and approval or basketball and criticism. Today, of course, the word is more about tennis and the defeated is almost nothing. Something is written and analyzed by sports journalists, laundered in a way of trial, mentioned by court decisions, and in most cases they cross the right name, injustice. In order for this injustice to be partially compensated, we suggest that Mr. Matesha help at least part of those boys who have been training all summer, be separated from the family, and eventually make them cry, receive them at the highest level together, maybe in agreement and with the state summit as if they won the medal and we say thank you, we, we, we couldn't do better because they didn't give you. In this document bearing the title and programme report under point 1.2.2. on the seminar in the field of health care of athletes and point 3.2.2. The 2004 Athens Olympics under medical staff, I did not notice that those involved in the medical work were included. Why do we mention them from the Croatian Democratic Community club? Since two years ago, this specialization was added for the first time in the Republic of Croatia and specialization in sports medicine. We think that, in the future compositions of delegations, preventive examinations of athletes and seminars, we should rightly be jobmakers of this profile. We are faced with the fact that from four or five days ago it has been 12 years since the full recognition of the Croatian Olympic Committee by the Assembly of the International Olympic Committee. You said it would be useful to add some of your thoughts on this text to supplement it. Well, sometimes unresolved issues and promises and misunderstandings have taken up a tremendous amount of time and energy that may have been used in much better and more organised youth growth, stimulating young and talented athletes through national alliances, establishing motor skills testing camps and psychological integrity of talented athletes, timely knowledge, recognition and stimulation of such ones. What we call a systematic solution in the people, it seems to me that this programme report does not, in fact we are all waiting together for the new Sport Act, and while we are waiting for it, there are cases that are partly or entirely breaking through the Croatian Olympic Committee. Because here it is, this September 2005 the case of Draganja and the general consternation in thinking that he could swim for another country, and a year ago, in November 2004, the case of Blanka Vlasic who has no winter in Split where to train. The problem has not been solved yet, and from the HOO it has come to me to quote: "not allowed and will not remain indifferent to the athletic situation in Split". For information, the case has not been solved yet, there is a sign of resolution but it has not been solved. Before that, let me remind you, these are not isolated cases. There was a case in 2001. Ergotić and the failure and return of the gold medal to the winning Mediterranean games due to the findings of lidocaine in urine and error, in fact, which has not been reported because this medicine is allowed, but has not been reported in the appropriate form. So it was the case of Lackovic in 2002, correspondence in public ballots between the Croatian Handball Union and the Olympic Committee. The Strahi case, etc. whether it was doping, whether the appropriate amount of doping is equal to urine and blood, etc. etc. Of course, not to mention the biggest one that hurts us all, it hurts us at the Croatian Democratic Community club, it hurts every citizen of this country, the failure, the self-will of the officials who allowed the gifted swimmer from Vukovar Mirna Jukic to now live in Austria and win medals for her new country. The Croatian Olympic Committee sent messages to the public that it would return, however... In the end, Croatia, we think, needs an Institute of Sports to control athletes and apply all scientific achievements that would help athletes in life, nutrition, training and competition. And we wish we could read through that sponsorship contract with the Volkswagen company that instead of the expensive Volkswagen Feton, three vans were bought, three vans that would mean a lot to small sports associations to transport perhaps the youngest for the competition. And we would love to see that promise made at the beginning of this year, a promise to gold athletes, gold handball players and Janica Kostelic about a worthy marking of the name in the City of Zagreb, their names and we are still waiting for that promise. Of course, in the Croatian Democratic Community Club, we congratulate all those athletes on last year's results, especially medal winners on all those games where they performed and defended national colors with dignity. In the club of the Croatian Democratic Community, we also take note of this report and expect the HOO, which is at the top of the Croatian sports pyramid, to be more aware and to base the initiator and the contractor, and the mistakes that are being stolen and in the financial reports on the findings of the State Audit, and the dissatisfaction will disappear. Thank you very much.
ParlaMint-HR_2005-09-30-0.u44556	Thank you. On behalf of the Cuba HNS-PGS esteemed representative Srecko Ferenčak. Here you go.
ParlaMint-HR_2005-09-30-0.u44557	Dear Mr. Vice President, colleagues and fellow MPs, Mr. President of the Croatian Olympic Committee. On the basis of the Programme Report and the Financial Report, I would like to highlight a few things. In 2004, it was the year in which the results of Croatian athletes peaked at the summer Olympic Games. We won 5 medals, 1 gold, 2 silver and 1 bronze. According to results and medals, the Olympic Games are the most successful in the history of Croatia's participation in them. Previously on the Winter Olympics held in Salt Lake City, we won 4 medals, 3 gold and 1 silver. Recently in Almer, Spain at 15. We won 26 medals in the Mediterranean Games. From all this data, it is easy to conclude how important sport is a factor for the whole country, how many Croatian athletes contribute not only to their personal affirmation but also to Croatia's affirmation throughout the world. Sport is being held and re-proved as the best ambassador of the Croatian state in the world. Another important fact to point out is that there was a change in the Croatian Olympic Committee itself in 2004. A new council has been elected, the new-old president who has certainly contributed to better quality relations within the Croatian Olympic Committee itself. Despite still some difficulties, we believe that there is a visible shift in the business of the Croatian Olympic Committee for better compared to previous years. The financial report submitted shows that there was an increase in revenue in 2004 at the rate of its own income. It is important to note that there has been a major engagement in marketing activity, i.e. that the announcements of the head of the HO have begun to be made about the necessity of the planned promotion of both the HO and Croatian sport as a whole. Total expenditure in 2004 was reduced in relation to the plan, and that the programmes of the National Sports Alliance were achieved with a very high index. So, the savings were made, but not on the athlete's stick and sports programs. As regards the planned and achieved funds in 2004 the report can certainly get a good assessment by programme groups. The report shows that in 2004, relatively small funds were spent to inform the HO in comparison to the plan, but despite this fact, we support the efforts of the head of the Croatian Olympic Committee to inform the entire system because it is necessary, but also the need for a modern way of doing business. I would like to point out that the HNS-PGS Club supports this report with the desire for the Croatian Olympic Committee to continue with quality work in the future. The way he's been going since there's been quality personnel changes in the last year. I support this report for the reasons that it is very easy to see that the new leadership of the Croatian Olympic Committee wants in one completely different way than it has ever been to establish the financing of Croatian sport, i.e. it seeks to make clear and unequivocal criteria equal for all. Until recently, we witnessed a non-transparent way of working on funding without clearly certain rules and under strange lines of decision. In a way that sets out fully clear criteria and transparent way of deciding the Croatian Olympic Committee has our full support. We hope that Croatian athletes will, with great and quality support from the HO, as well as from the Croatian state in 2005/2006. a year to achieve significant results. In front of us is the Winter Olympics for just over 4 months and quality monitoring by HO is necessary to maintain high levels and quality results. We hope that the Government of the Republic of Croatia will continue to recognise the importance of sport and the high quality achieved again, and we propose that the projections of the future budget provide for an increase in the resources allocated from the state budget from the Croatian Olympic Committee. Here I especially invite my colleague from the HDZ Club to engage in this because it is up to them to do so. It would also be good to increase the funds that are allocated to sports from the games to the happiness of Croatia's lottery. After all, in his work over the last year, HO has proved that it deserves even more state support. We are also convinced that in the future, the HO will make even more involved in creating its own income through enhanced marketing activities and even greater savings within the HO itself, but not at the sharp quality of work and not at the sportsman's stick. The Croatian Olympic Committee has so far engaged very actively in drawing up a final proposal for a new Sport Act that cannot come before representatives of the Croatian Parliament despite the ministers' announcements. For the sake of Croatian sport and relations in it, we hope that this law will finally see the light of day. We also hope that the Resort Ministry of Science, Education and Sports will... The construction of new school facilities also respects the suggestions of athletes and the Croatian Olympic Committee, i.e. the fact that no school facility can be built without a sports hall, or playground. [[The speaker doesn't understand.]] The Croatian Olympic Committee's 2004 Programme and Financial Report of the Croatian Olympic Committee supports the above mentioned Club of HNS-PGS.
ParlaMint-HR_2005-09-30-0.u44558	Thank you. This is what we ended up discussing in clubs. We're moving on to a 10-minute debate. Dear Representative Leko. He's not in the hall, he's losing his right to debate. Honorable representative Perman.
ParlaMint-HR_2005-09-30-0.u44559	... [[The speaker is not on, you can't hear it.]]
ParlaMint-HR_2005-09-30-0.u44560	Thank you very much, giving up the debate. Dear Representative Roksandić.
ParlaMint-HR_2005-09-30-0.u44561	Thank you, Mr. Vice President, Mr. President of the Croatian Olympic Committee, colleagues and colleagues. Well, here, and this year I will look really briefly at the report on the work of the Croatian Olympic Committee, now for 2004, which really contains a brief picture of the implementation of the programme in 2004. It is very important, as stated in this Report, that the Office of National Sports Alliances has launched amendments and additions to the Regulation on categorisation. Because in 2004, the number of solutions issued on categorisation was increased as reported in the Report, so it would be good to see the reasons for the increase in the figure. Whether it's a matter of quality or the rights that athletes make through categorization. Of course, with these problems in sport it is important to point out that we heard this today from almost all the participants in the debate, the adoption of a new Sport Act that is in preparation and I hope that it will really arrive soon, I believe, in our benches. A special place in this Report refers certainly to the sport of young people. I mean, what's going on here is the subtitle "Individual Special Care Program for Youth". Although it is not directly related to the Croatian Olympic Committee, I must remind myself that we are all in favour of creating the best conditions for young people to practice sports. So let us also remind ourselves of the recent discussions on amendments and additions to the Law on secondary education, which has even established the obligation of schools to allow regular students who are athletes in the competition categories to participate in sports competitions and sports preparations at national level, which is very important for participation of young people in sports. It is important and very commendable that athletes are provided with accommodations in the dormitory, and we heard today and the presentations of you, Mr. President, that they are also provided for scholarships, which is truly commendable. As in last year's report, it is indeed necessary to commend again the activities of the Council of Sports for Children and Youth and the programme of promoting the idea of Olympicism between children and young people in the territory of the entire Republic. Because this maintenance is now the third Olympics and the Olympic children's kindergarten festival, and every year the number of cities in which this small, let's call it the Olympics. This year, as many as 22 cities were involved, i.e. last year, whose report we are talking about. And over 8,000 children, I think there really was a big event for children in kindergartens and our youngsters who had in May, we could say our Olympics, in front of that big Olympics. Congratulations and all athletes who achieved very valuable results in 2004, and also praise this brochure of yours The Great Days of Croatian Sports, which shows really all the significant results of our athletes. A significant area in this report, which I spoke about in the 2003 debate, is local sport. The report states that the Office for Local Sport co-finances a number of projects and programmes at the level of county, towns and municipalities. Unfortunately, only 16 requests have arrived, according to the report, there are also a number of objective reasons why the local level sport's programme activities have not fully surfaced, I think the Croatian Olympic Committee should really work here to include itself in solving the problem at local level. It would be good to extend and improve the projects that have been co-financed and the activities of the office and those carried out by these activities. Certainly, 710 thousand kuna in 2004 should be provided with an increase in the hope that the 2005 report will be much better. The Olympic program was in the financial plan of the central event last year, the planned funds of 20 thousand kunas, not all seen but the results of our athletes were really high-end. I would like to support the work of the Croatian Olympic Academy and should certainly insist on training and training candidates for the needs of sports and continue training at local level because this assistance is very welcome to us in the local environments. As regards the financial report, it can be determined that the funds were increased by 4.16% compared to the plan in 2004 but the expenditure was lower by 3.11%) than planned. It is very important that this report states that indeed now all debts from the previous period of the Croatian Olympic Committee have returned, so it is commendable for the Olympic Committee in this composition. Isolates for sport aren't great, we've heard of them all, they're important but I think the pawning of all of you should open up the best conditions for sports, and that means providing even bigger financial resources. In the previous 2003 report, I spoke in my debate on the need to develop standards for the construction of sports facilities and playgrounds, this Report again mentions the necessary development of this Regulation and I hope that we will finally have this rule by the next report because it is a prerequisite that the conditions of sport in all environments are uniform. Here, thank you.
ParlaMint-HR_2005-09-30-0.u44562	Thank you. We're done talking about this. Mr. Zlatko Mateša on behalf of the promoter. Here you go.
ParlaMint-HR_2005-09-30-0.u44563	Mr. Vice President, ladies and gentlemen. Thanks to you for the contribution of this debate, allow me to refer with just a few words to some of the things that have been presented in the discussions of clubs and individuals. To get a clear picture of both the position of the Croatian Olympic Committee and its competences and some of these suggestions that were given during the debate. The regulation on the categorization of which Mrs. Perman spoke well is the basic document, on which a whole series of rights are exercised under other laws of athletes and athletes. We predict he is now at debate in national alliances, every national sports alliance can make its remarks and we predict that he will be adopted by the end of this year to be followed in 2006 by the new Olympic cycle. Individual youth care programs, we decided to even step up. At the Council meeting scheduled for the 8th of this month, a new rule and a new list will be adopted, you who have carefully followed some other things about sports have seen one new project of the Croatian lottery and the Olympic Committee The Olympic Lucky Revenue is exclusively intended to educate young athletes, so that this individual programme will be much wider than it has been so far. As for local sports and mostly sports records, it's not the Olympic Committee's job. The registration of sports facilities is the job of the owner of sports facilities, which are cities and units of local self-government. As far as education is concerned, you can see that we have trained 415 people through the Olympic Academy for various sports functions. Functions that, as the academy performs on the basis of the permit of the Ministry of Science, Education and Sports, are entered in the workbook, from ski instructors, tennis, coaches and the like, they have very much their importance for the dissemination of coaching bases and bases in sport. What's bad is the real position is the conditionality of certain sports that we sometimes call Colloquial small sports, and by the number of medals won, are equal to those of others, in the media. By privatising the media system, there was a narrowing interest in these sports, we had to react to this in a way that, for example, with sports news, we went to a one-week lease to present the successes of these small sports, whose interest cannot be commercially revived in regular production. It is the same with Croatian TV that we have excellent relations with, which we really need to thank, have an understanding of such small sports and we are ready to even co-finance transmissions because it is promotional, some small conditional sports and on television. As for what a distinguished colleague from the Croatian Democratic Community spoke about, first of all, basketball. Yesterday we had a meeting with the headship of the Croatian Basketball Union on the measures and procedures we will take together to support Croatia's basketball species, both by reacting to this injustice and by eventually reaching so-called. Invitations or a wild card for the World Cup. The fact that I do not elaborate means a whole series of activities both of the Olympic Committee and of the Croatian basketball alliance towards the global FIBI in order to achieve this. The idea of a reception is excellent, and it would be very good to bring everyone together at such a reception. Mr. Draganja's problem is a specific problem. We sort of went beyond our jurisdiction to try to find a sponsor for Mr. Draganj, we try and, and I think we're going to get results even though I underline it's not our jurisdiction but we have a moral obligation to help our top Olympic swimmer. There is a little problem that Duje is not in Croatia, but I hope that we can solve it, that there will be no problem. As for Miss Vlasic, this may be the right place to appeal to the city of Split, to the City of Split to finance the hall of Miss Vlasic where she can train, which is the only one in Split at her disposal. We welcome the idea of the Institute of Sports, it would be good if he formed himself, there are a lot of people who are capable, have the right knowledge to work in it. They were mentioned, the contract was mentioned between the Croatian Olympic Committee and Volkswagen, which is the official carrier, or official vehicle of the Beijing Olympics. Unfortunately, I have to say that your findings were not correct. There are two vans that use national alliances that don't have vehicles. They regularly use them every weekend as they need them and there is an additional possibility under that contract that alliances can buy vehicles, vans, and many of them, with very significant discounts and payments. Therefore, I must say that the van of the vehicle exists and is being used. What kind of vehicles the sponsor gives depends solely on him. So we're not even looking for anything we should get. We get what they send us and they change it whenever they feel the need to change it. As for the marking of the importance of our athletes, we were the bearers of the initiative to declare Janica Kostelic an honorary citizen of the City of Zagreb and to be given the street. In the first one, we didn't make it. In the second one, we didn't make it. I guess City headship and the City of Zagreb Assembly will consider this second part and we will all be satisfied about it. The last problem, and I'm going to end up with this, which I really agree with, and it's really making us huge problems, that's what you Madam MPs said about standardizing building objects. We'd save a lot of money if we had standardized sports facilities. Then we would avoid all those traps that happen to us about the construction of sports facilities that each object for itself, designed differently, and I know that the Ministry of Science, Education and Sports together with the architectural faculty is working on one such regulation on the standardisation of sports facilities. I hope that Minister Primorac will succeed and that we will have it in the beginning of next year. Thank you all very much.
ParlaMint-HR_2005-09-30-0.u44564	Thank you very much. I'm closing the debate. Third, Programme and Financial Report of the Croatian Olympic Committee for 2004. I'm voting on the next conclusion. The Programme and Financial Report of the Croatian Olympic Committee for 2004 is hereby adopted. Please, let's get on with it. We can vote. The result? 78 votes for and 1 abstentions were accepted by the proposed report.
ParlaMint-HR_2005-09-30-0.u44567	Thank you very much. Dear Mr. President, Mr. Secretary, colleagues and colleagues! According to our knowledge, the Government of the Republic made a decision on 2 June 2005 authorising the Ministry of Agriculture to open negotiations on possible changes to the SAA concerning the introduction of sugar export quotas into the European Union. Taking into account the fact that total exports of sugar to the European Union accounts for only 1% of the total consumption of sugar in the European Union, we are of the opinion that this quantity cannot significantly jeopardise the European Union's sugar industry and, as the Commission calls for in its initiative to amend the Stabilisation and Association Agreement between the Republic of Croatia and the European Communities and their states and Member States. This type of situation is regulated in Article 38. In order to determine the existence of serious disturbances in the importing Party's sector, in this case the European Union shall have jurisdiction over a Stabilisation and Association Council which must clearly determine such damage and disturbances. In accordance with the provisions of Article 38, all procedures which would not satisfy this procedure may be considered to be non-compliance with the SAA to which respect has been committed both the Republic of Croatia and the European Union by ratification of this Agreement. However, in mid-June 2005, the European Commission addressed an initiative to the Government of the Republic of Croatia to change the SAA in the part that regulates the export of Croatian sugar to the European Union by introducing quotas on the export of Croatian sugar which is not based on the current SAA. However, the provisions of the Stabilisation and Association Agreement concerning exports from the signatories' country to the EU market are designed to be preferential and asymmetric in order to boost the economy of the Signatory country rather than restrictive to the development of its economy. This has not been amended nor has there been a request for negotiations on amendments to Protocol VII. The following facts should be pointed out in relation to the export of Croatian sugar to the European Union market. First, the Croatian sugar industry and its co-operatives became one of the most successful exporters of the Croatian food industry in several previous years. However, the European Commission's latest requests to produce and sell sugar as a successful Croatian export product have been seriously questioned. Secondly, in 2005, Croatian sugar producers intend to export 170 thousand tonnes of sugar worth more than 100 million euros to the European Union market. Third, sugar is the most important Croatian export product on the European Union market and is the original Croatian product. We estimate that the introduction of quotas would cause direct damage to the Croatian sugar industry measured hundreds of millions of euros annually. The reduction of Croatian sugar exports to the European Union raises questions about the business of Croatian sugars in Osijek, Virovitica, County. Shutting down one of the sugars means losing jobs for their employees, for carriers and co-operatives, so sugar-tail manufacturers. If there are quotas for the export of sugar, only 80,000 tonnes would mean the loss of tens of thousands of jobs. The European Union sugar trade regime should therefore remain encouraged to develop sugar production in Croatia. More significant restrictions on Croatian sugar exports would be contrary to the economic interests of the Republic of Croatia. The export of Croatian sugar to the European Union market shall not be less than the average production of sugar per hectare in the Member States of the European Union for agricultural areas of 29 thousand hectares under the sugar tail in the Republic of Croatia. In addition to the existing technology of sugar beet and sugar production, the average production of sugar in the European Union is 8 tonnes of sugar per hectare of sugar tail while the production in Croatia is 6 tonnes. Therefore, our conclusion is firstly that all negotiations with the European Union concerning the export of Croatian sugar to the European Union should be carried out by representatives of the Republic of Croatia through the Stabilisation and Association Council in accordance with Article 38. Stabilisation and Association Agreements between the Republic of Croatia and the European Communities and their Member States. This Regulation shall enter into force on the twentieth day following that of its publication in the The Stabilisation and Association Agreements for negotiations with the European Union concerning the export of Croatian sugar are evidence that the export of Croatian sugar to the European Union is causing or could cause serious damage to the sugar industry in the European Union or serious disturbances in any sector of the European Union's economy or serious deterioration of the situation in the economy in a region of the European Union. Third, the introduction of quotas for the export of Croatian sugar to the European Union market is contrary to the Stabilisation and Association Agreement. The sugar trade regime with the European Union should remain encouraged to develop sugar production in Croatia. Fourthly, representatives of the Republic of Croatia in the Stabilisation and Association Council should reject restrictions on Croatian sugar exports that would be contrary to the economic interests of the Republic of Croatia. The possible export quota for exports from Croatia to the European Union market shall not be less than the production of sugar on the existing 29 thousand hectares under the sugar tail in the Republic of Croatia, with the production of sugar per hectare equal to the average of the Member States of the European Union. Thank you very much.
ParlaMint-HR_2005-09-30-0.u44568	Thank you. Would the rapporteur of the European Integration Committee like to take the floor? No, I don't. A representative of the government? Minister of Agriculture, Forestry and Water Economy Petar Cobankovic. Here you go.
ParlaMint-HR_2005-09-30-0.u44569	Thank you very much, Mr. President. Honorable Madam Representatives and Gentlemen Representatives! I will state the position and opinion of the Government of the Republic of Croatia propose to the Croatian Parliament not to accept the proposal for a conclusion on the positions of representatives of the Republic of Croatia in making a decision in the Stabilisation and Association Council for the following reasons. The driver of the initiative to start negotiations on the introduction of quotas for Croatian sugar exports is the European Commission. In line with that, it also proposes a legal basis for starting negotiations. In accordance with the general principles of international law, the Convention on International Contracts has begun negotiations on the modification of the Stabilisation and Association Agreement with a view to a possible change in the regime of exports of sugar from the Republic of Croatia to the European Union. It is therefore a classic proposal to amend an international contract which may be referred to by any party which considers it necessary, in particular in the case of changed circumstances. The conduct of individual bodies of the executive and legislative authority of the Republic of Croatia in such cases is laid down by the Law on the conclusion and enforcement of international contracts. The European Commission has not proposed the activation of Article 38. However, it cannot be a legal basis for the proposed negotiations. The Government of the Republic of Croatia decided to start negotiations with the European Commission on the possible modification of the existing sugar export regime from the Republic of Croatia to the European Union from 2 June 2005 and then by letter from Minister Kolinda Grabar-Kitarovic, Commissioner for... The European Commission has shown only the principle of willingness to open this type of negotiations. [[The speaker doesn't understand.]] At the same time, representatives of the Government of the Republic of Croatia reiterated that negotiations and possible amendments to the Stabilisation and Association Agreement would be led in a way that would ensure maximum protection of the interests of the Republic of Croatia. This position is visible in the proposal for a Decision adopting a negotiating platform for negotiations with the European Commission with a view to possible implementation of quotas for exports of sugar from the Republic of Croatia to the European Union developed by the Ministry of Agriculture, Forestry and Water Economy, with a view to consulting other relevant ministries. The proposal for a decision provides for two basic principles, the size of the quota should correspond to the possible production of sugar based on the production of sugar beet on the surface of cca. 30,000 hectares and secondly, a form of compensation to the Croatian side should be installed on the Stabilisation and Privatisation Agreement for the possible introduction of an export quota. In other words, in the draft negotiating platform, even stronger protection of Croatian interests is proposed compared to the proposal presented in the context of the conclusion of the club, the representative of the HSP. The Government of the Republic of Croatia also points to the lack of logic in the explanation of the proposal for a conclusion on the possible damage to the introduction of quotas. If the damage can be said at all, it cannot be measured by hundreds of millions of euros per year, since total exports of sugar from the Republic of Croatia to the European Union depend on the transfer of sugar beet amounting to around 100m euros per year. Notwithstanding the proposal of the club of HSP representatives, representatives of the Republic of Croatia attended the Committee, at a meeting of the Stabilisation and Association Committee in Brussels on 14 July 2005, informed the European Commission that taking into account the legal and financial implications of the amendment of the Stabilisation and Association Agreement, the Government of the Republic of Croatia would consult the Croatian Parliament on the adoption of official views on the issue. The consultation of the Croatian Parliament has nothing to do with Article 38. Stabilisation and Association Agreements between the Republic of Croatia and the European Union. And let me now say a few more words that we absolutely agree that the issue of sugar production and exports to the Republic of Croatia and from the point of view of agriculture and the food industry is an extremely important and important issue. We know the whole situation, and as you have heard from this part of the negotiating platform, Croatian negotiators will know how to protect the interest of Croatian producers, both tails that are far more numerous, as well as producers and employees who work in the direct sugar industry. But allow me to inform the wider Croatian public I have to say a few things that are very important for this so that the overall problem can be understood. I must stress that by 2002, Croatia had no exports of sugar to European Union countries at all. That in 2001, the European Commission unilaterally made it possible for the countries of the "Western Balkans" in quotes without quota and without customs exports of sugar to the European Union. That Croatia, and this must be stressed, has institutionalised the Stabilisation and Association Agreement, where it is also incorporated that Croatia has unlimited opportunities, not limitless but as much as production opportunities are such, it has the possibility of exporting to the European Union countries. So Croatia has institutionalized and has a contractual relationship related to free export of sugar and you are absolutely right there. But I must also tell you that a major reform of sugar is under way in the European Union, that, within this reform of sugar and yet conditioned by the relations of the VTO and the European Union with the lost European Union's dispute with the VTO and all that was the essence of this reform, is that the price of sugar in countries in the European Union will fall, that there will be a new sugar market order, that there will be ca somewhere. 40% lower than it is now. I must also stress that as part of the reform that it will go to a reduction in the area under the sugar tail for somewhere cca. 40%. For these reasons, the European Commission and the European Union are also seeking a certain form of cooperation from the Republic of Croatia. There is no indication in accepting the negotiations anywhere and on the platform that the Croatian side has agreed to a quota. The quota is possible as a result of the negotiations, respecting the facts and views brought to us by the representatives of the European Commission, but not on the manufacturer's nuclei of sugar beets or sugar producers. It means neither agriculture nor the food industry of the Republic of Croatia. Everything you said in your explanation is absolutely correct. About importance as an export product. It is also true that the Stabilisation and Association Agreement that this proposal by the European Commission is not in the very spirit of the agreement because the agreement provides for further forms of liberalisation rather than reducing the rights acquired. But also Croatia cannot disobey the proposal for negotiations by the European Commission. You are from the platform you have the opportunity to see that Croatian producers will neither be denied nor threatened with the possible introduction of the quota. And the other thing, we can't talk, I repeat again about hundreds of millions of euros in damage related to causing the introduction of a quota, when we take it, just to say once again the data on the export of sugar from the Republic of Croatia so far. In 2002, 65,000 tonnes were exported from Croatia worth 40 million dollars, in 2003 162 thousand tonnes worth $120 million, in 2004 49,000 tonnes worth $40 million, and by the end of the eighth month 2005 108 thousand tonnes worth of $77 million were exported. So the value you state as damage is practically the total value of exports from the Republic of Croatia. Thank you very much.
ParlaMint-HR_2005-09-30-0.u44570	Thank you very much. Correction of an incorrect allegation? When the debate opens. [[You can't hear the intruder.]] Here you go, fellow Tomasic.
ParlaMint-HR_2005-09-30-0.u44571	Thank you very much, Mr. President. I am correcting the incorrect allegations of Mr. Minister saying a possible quota or a reduction in sugar exports will not significantly endanger sugar producers. If it did not pose a major threat to this at all, then the European Union would not even ask for an amendment to this agreement. Thank you very much.
ParlaMint-HR_2005-09-30-0.u44572	Thank you. I'm opening a debate. HDZ representative club respected representative Gordan Jandrokovic. Here you go.
ParlaMint-HR_2005-09-30-0.u44573	Dear Mr. President of the Croatian Parliament, Mr. Minister, distinguished colleagues and fellow MPs! Before us is the proposal for a conclusion of the Croatian Parliament on the positions of representatives of the Republic of Croatia in making decisions in the Stabilisation and Association Council of the motions of the Club of Representatives of the Croatian Party of Law. The proposal by the Croatian Party's Representatives Club should define the rules for the negotiation of the Croatian side with the European Union in relation to the export of Croatian sugar to the European Union. The Croatian Democratic Community MPs' club supports the government's position in Croatia and the proposal for a conclusion will not accept. At first, I would like to take a brief look at the framework in which the reform of the sugar system in the European Union is taking place. In early June this year, the European Commission presented a proposal for a long-term reform of the European Union's sugar market. Given that the sugar market system has not been changed in the European Union for 40 years, the Member States and the institutions of the European Union have raised the issue of modernising it. Based on the conclusions adopted, the proposed reform would take four years for competitive producers to leave this production as painlessly as possible. The reform of the sugar market should lead to a reduction in the European Union's sugar prices by 39% also to an increase in competitiveness and market orientation and the European Union's sugar sector. It should also ensure sustainability over a longer period and strengthen the position of the European Union in global sugar negotiations and meet WTO obligations. The Council of Ministers is expected to adopt by the end of 2005 a Regulation on reform to be applied since July 2006. This is therefore the context of the European Union. Where Croatia is located. Since 2000, Croatia has been allowed unlimited and duty-free exports of almost all products. The reason for the introduction of these asymmetric trade measures was to encourage economic development and reforms in the Republic of Croatia and in other countries of the region. The asymmetric liberalisation of trade preceded the conclusion of a Stabilisation and Association Agreement. During the Stabilisation and Association Agreement negotiations, Croatia has chosen to continue the unlimited exports of its own sugar to the Member States of the European Union. Following the overall reform of the sugar market, the agriculture ministers adopted in February of this year a Regulation establishing quotas for exports of sugar from the countries of South-Eastern Europe to the Member States of the European Union at a preferential rate. At the same time, a decision has also been taken to open negotiations with Croatia and Macedonia on the introduction of sugar quotas into the European Union. The European Commission has completed its sugar negotiations with Macedonia and has replaced the current free access to sugar with a 7 thousand tonnes annual quota under preferential conditions. Other countries of the region have been established without negotiations. Therefore, the European Commission has requested negotiations with the Republic of Croatia and the Government of the Republic of Croatia has given only principled readiness to open negotiations. In the event of their opening, the Government of the Republic of Croatia announced that through negotiations and possible amendments to the Stabilisation and Association Agreement, it would ensure maximum protection of the interests of the Republic of Croatia. When it comes to the way or the legal framework for the conduct of negotiations, it should be pointed out that, in accordance with the general principles of international law of the Convention on International Treaties, the European Commission has proposed to launch negotiations on the amendment of the Stabilisation and Association Agreement. It is therefore a proposal to amend an international contract which may be referred to by any party who considers it necessary, and in particular in the case of changed circumstances. The European Commission has therefore not proposed the activation of Article 38 of the Agreement, and therefore it is not a legal basis for the proposed negotiations and it is not possible to conduct negotiations through the Stabilisation and Association Council. Let us note that at a meeting of the Stabilisation and Association Committee in July this year, representatives of the Government of the Republic of Croatia informed the European Commission that, taking into account the legal and financial implications of the amendments to the Stabilisation and Association Agreement, the Government of the Republic of Croatia would consult the Croatian Parliament before adopting official views on this issue. I start negotiations and his results come at confirmation at the Croatian Parliament. It is for the Government of the Republic of Croatia to negotiate and possibly amend the Stabilisation and Association Agreement in a way that best protects the interests of farmers, sugar producers and thus the very interest of the Republic of Croatia. A negotiating platform designed by the Ministry of Agriculture, Forestry and Water Economy for negotiations with the European Commission with the aim of introducing quotas for exports of sugar from the Republic of Croatia to the European Union with the aim of consulting other relevant ministries provides for two basic principles. First, the size of the quota should correspond to the possible production of sugar based on the production of sugar beet on a surface of 30 thousand hectares. Secondly, a form of compensation to the Croatian side should be installed in the Stabilisation and Association Agreement for the possible introduction of an export quota. In other words, in the proposal for a negotiating platform, the interests of the Croatian side are well protected and a stronger protection of Croatian interests is proposed compared to the proposal presented in the light of the conclusions of the Croatian party of rights club. In particular, we point to the proposal's failure as the proposal for the conclusion of the HSP's Club of Representatives also discusses the possible damage to the introduction of quotas that would amount to hundreds of millions of euros per year. However, the total exports of sugar from the Republic of Croatia to the European Union, depending on sugar beet yields, is about 100m euros annually. For these reasons, and taking into account the broader context of our relations with the European Union in the area of agriculture as well as the overall process of the approximation of the Republic of Croatia to the European Union, the HDZ Representatives Club will not accept the proposal for a conclusion of the Croatian Assembly on the positions of representatives of the Republic of Croatia in the decision-making process at the Stabilisation and Association Council. Thank you.
