ParlaMint-FR_2020-07-21-E1016.u1	The next item is the question to the Government.
ParlaMint-FR_2020-07-21-E1016.u235	Not insecure audiences, not everyone!
ParlaMint-FR_2020-07-21-E1016.u236	[[Applause on a few benches of the LaREM group]] ... be aware that, from the beginning of May, even before the masks were made compulsory, the State distributed 5 million masks to the precarious populations, through associations, communal centres for social action – CCIS –, town halls and prefectures.
ParlaMint-FR_2020-07-21-E1016.u237	There are 9 million poor in our country!
ParlaMint-FR_2020-07-21-E1016.u238	These shipments to municipalities, CASCs and associations will resume as soon as next week. In addition, when necessary, postal shipments directly to people will be made. We will ensure that they have protective masks without having to pay any euro. Finally, as I had the opportunity to say earlier, prescriptions will allow 2 million Frenchmen considered vulnerable because of their state of health, to have their purchase of surgical masks, even more protective, reimbursed by the health insurance. As you can see, we pay great attention to the most fragile and precarious audiences, and we obviously invite the French to use, as much as possible, washable, reusable and recyclable masks – I see the minister of ecological transition acquiescing, and she is right!
ParlaMint-FR_2020-07-21-E1016.u239	Mr Bastien Lachaud has the floor.
ParlaMint-FR_2020-07-21-E1016.u240	[[Applause on the benches of the FI group]] Only 5 million masks for 9 million poor is a drop of water in an ocean of misery!
ParlaMint-FR_2020-07-21-E1016.u241	[[Applause on the benches of the LR group]] Before giving you the floor, Mr Leclerc, I would like to congratulate you on your election to head the city of Lisieux and wish you every success.
ParlaMint-FR_2020-07-21-E1016.u242	It was LR who won the municipal elections!
ParlaMint-FR_2020-07-21-E1016.u243	You have the floor, Mr. Leclerc.
ParlaMint-FR_2020-07-21-E1016.u244	First of all, I thank Damien Abad, chairman of the Republican Group, for allowing me to ask a question in my last question-and-answer session to the Government. I would also like to thank Christian Jacob and all colleagues in my group. Next Monday, I will pass the relay to my alternate, Mrs Nathalie Porte, who will come to sit with enthusiasm and determination. Prime Minister, after months of social movements in most of our departments, the previous Minister of the Interior had committed himself to increasing the fire premium of professional firefighters, raising his ceiling from 19% to 25% of the basic salary. Since last January, regardless of the health situation in our country, the draft decree has been submitted for the opinion of various bodies. The National Standards Assessment Council opposed this, stressing the lack of state support for communities, whether through new funding or through the reduction of existing burdens, even though the scale of the upgrading was determined by the Government. Last Thursday, the Minister of the Interior announced that he had signed the decree allowing this revalorisation. As the President of CNSIS, the National Conference of Fire and Rescue Services, said, this is half the way. The annual cost of the increase in the fire premium is estimated at €80 million. The state cannot let firefighters believe that they will get this increase without consenting to participate in it itself. In Calvados, as elsewhere in France, the presidents of the SDIS, the departments of fire and rescue, ask that the over-contribution paid to the Caisse nationale de retraites des agents des collectivités locales, the CNRACL, be abolished, which would make it possible to ensure part of the financing of the increase in the fire premium. [[Applause on the benches of the LR group]] Prime Minister, you presented yourself last Wednesday as the man of the territories. You have an opportunity now to move from speech to action. Decide quickly on the end of the over-contribution at CNRACL to transform the promise to increase the fire premium into a reality that can be financed by the SDIS of France.
ParlaMint-FR_2020-07-21-E1016.u245	The next speaker is the Minister for the Interior.
ParlaMint-FR_2020-07-21-E1016.u246	Mr President, you are right: my predecessor has resolved a long-term social conflict by negotiating with firefighters' unions. The profession is, as you know, the subject of a particular management: the SIDS, which are real local authorities,...
ParlaMint-FR_2020-07-21-E1016.u247	They're public institutions!
ParlaMint-FR_2020-07-21-E1016.u248	Yes, not local authorities!
ParlaMint-FR_2020-07-21-E1016.u249	...manage equipment and personnel; The state, for its part, intervenes directly to guarantee the civil security of our citizens. The decree you refer to was to be signed at the end of August. After meeting with the various trade union organizations, especially during my travels for the past 10 days, I did sign it, knowing that it is co-signed by other members of the Government. Firefighters can therefore now benefit from the substantial increase in the fire premium provided for in the text, provided that the competent local authorities adopt a decision to that effect. The autonomy of local authorities, which you have been defending for a long time, prevents us from providing compensation in such a regulation or imposing measures on local authorities.
ParlaMint-FR_2020-07-21-E1016.u250	Who's gonna pay?
ParlaMint-FR_2020-07-21-E1016.u251	However, I have heard the request made by the Assembly of the French Departments, in particular by its President, Dominique Bussereau. I will receive it, as well as the association's office. I will discuss with the Minister for Territorial Cohesion and Relations with Local and Regional Authorities how we can support the SIDS in France. You propose to remove over-contribution to CNRACL. This, with a wage share, would indeed give more purchasing power to firefighters. It also has a two-thirds employer share, which does not cover the general amount of the fire premium. However, your proposal is a hypothesis that we could discuss in a negotiation involving the Deputy Minister responsible for Public Accounts, the Minister for Territorial Cohesion and Relations with Local and Regional Authorities and myself, under the authority of the Prime Minister. [[Applause on several benches of the LaREM and MODEM groups]] In any event, you should know that, as of today, local authorities can decide, by deliberation, to increase fire premiums for firefighters.
ParlaMint-FR_2020-07-21-E1016.u252	Mrs Marguerite Deprez-Audebert has the floor.
ParlaMint-FR_2020-07-21-E1016.u253	Mr Minister of Economy, Finance and Recovery, the revival of the economy is everyone's business. From now on, we are practically in a state of economic emergency, and launched in a race against the clock. We, as parliamentarians, take our part in this: we have set up an ad hoc working group which will present you today with an initial selection of 27 measures, which can be implemented quickly, aimed at simplifying procedures and relations between companies and administrations. We'll make other proposals. For its part, the Government has decided to help our industry through a much-anticipated reduction in production taxes. We unanimously endorse the recovery plan. Part of its amount, EUR 10 billion, will finance the reduction, from 2021, of the contribution on value added – CVAE – paid by companies. I would like to take this opportunity to welcome the agreement of the Twenty-seven, which attests to the emergence of European financial solidarity...
ParlaMint-FR_2020-07-21-E1016.u254	Who won't be to the advantage of France!
ParlaMint-FR_2020-07-21-E1016.u255	...and will fund our recovery plan. I live in an industry territory where the slogan was, for decades, the mobilization of the tax potential of companies. This has had the damage we know: relocations, rising unemployment, rising anger, populism and scepticism towards Europe. I would like to draw your attention, Minister, to the business land contribution, the CFE. Like the ACV, it penalizes the competitiveness of industries.
ParlaMint-FR_2020-07-21-E1016.u256	That's right!
ParlaMint-FR_2020-07-21-E1016.u257	For example, a building is described as industrial when it houses a production investment of more than €500,000. It is therefore twice as taxed as a building dedicated to the sole storage of products, often of import. We can't let competitiveness get worse! Moreover, this seems illogical: while the aim is to relocate, it seems essential, at the very least, to restore fiscal fairness. [[Applause on the benches of the MODEM and LaREM groups]] Minister, are you ready to go all the way and send another strong signal to our industrial companies that are producing and making a significant contribution to employment?
ParlaMint-FR_2020-07-21-E1016.u258	The next speaker is the Minister for Economic Affairs, Finance and Recovery.
ParlaMint-FR_2020-07-21-E1016.u259	[[Applause on several benches of the LaREM and MODEM groups]] There are good, fair and efficient taxes, and there are bad, unjust taxes that penalize our businesses. Production taxes are bad taxes and, to tell you the truth, stupid taxes! Indeed, they weigh on companies even before they have made profits. In other words, a company that settles in, opens its buildings, sets up its robots and brings its employees to pay taxes before it even realizes the first euro of profit. Do not look elsewhere for one of the main reasons for the relocations and deindustrialisation of France!
ParlaMint-FR_2020-07-21-E1016.u260	It's the State's fault!
ParlaMint-FR_2020-07-21-E1016.u261	[[Applause on the benches of the LaREM and MODEM groups. – Mrs Valérie Six also applauds]] That is why, together with the President of the Republic and the Prime Minister, we have decided on a massive and unprecedented reduction in production taxes in the recovery plan that we will present on 24 August. We will commit EUR 10 billion to reduce production taxes as early as 1 January 2021 – or 20 billion over two years – to close our gap with Germany, where production taxes are five times lower than in France.
ParlaMint-FR_2020-07-21-E1016.u262	Who's gonna make up for this drop?
ParlaMint-FR_2020-07-21-E1016.u263	We need to re-establish the ISF!
ParlaMint-FR_2020-07-21-E1016.u264	We will focus on the decline of the ACV, one of the most important taxes on industry. Coming from Pas-de-Calais, Mrs Deprez-Audebert, you know how much it penalizes our industries and industrial territories. We will compensate fully, and dynamically, for the loss of revenue for the regions, so that neither they nor the territories are penalized by this choice.
ParlaMint-FR_2020-07-21-E1016.u265	Anything! You never did!
ParlaMint-FR_2020-07-21-E1016.u266	[[Applause on several benches of the LaREM and MODEM groups]] In the coming weeks, we will be discussing with parliamentarians and local elected representatives, in order to identify the other production taxes that should be reduced. The promise of the President of the Republic will be fulfilled: we will relocate our industrial activities by reducing production taxes.
ParlaMint-FR_2020-07-21-E1016.u267	Mrs Laurence Dumont has the floor.
ParlaMint-FR_2020-07-21-E1016.u268	Prime Minister, "For the first time in nearly twenty years, there are fewer prisoners in France than prison places. »
ParlaMint-FR_2020-07-21-E1016.u269	It's the effect of the covid -19!
ParlaMint-FR_2020-07-21-E1016.u270	"As a result of an unprecedented health crisis, what was impossible yesterday became a reality: in two months, the number of people detained was reduced by more than 13500. »
ParlaMint-FR_2020-07-21-E1016.u271	Thank you, Mrs. Belloubet! If there's a second wave, there won't be anyone in jail!
ParlaMint-FR_2020-07-21-E1016.u272	"This situation gives rise to a sense of hope. For if it results from exceptional circumstances, it imposes an indisputable evidence: reducing the prison population, taking care in a free environment of those who can or must be, is neither unreasonable nor dangerous. It is, on the contrary, a measure of public salvation. [...] We call for lessons to be learned in prisons as in so many others. That the management of the emergency follows a genuine policy of deflation in prisons that is able to guarantee individual confinement and dignified conditions of detention, and to promote the care in a free environment of those who can or should be. We expect France no longer to be pointed out by the European authorities for the inhuman and degrading treatment it inflicts on prisoners. [...] The time has come, the opportunity is there: don't miss it. » Prime Minister, these words, to which I fully adhere, are those of your guard of seals. In early June, he signed an open letter to the President of the Republic calling for a genuine policy of deflation in prisons. [[Applause on the SOC benches]] As the guard of the seals is absent, I would like to make a simple but strong request, Prime Minister: make sure that he implements today what he asked yesterday, so that the conditions of detention in France are finally worthy.
ParlaMint-FR_2020-07-21-E1016.u273	Yesterday was the lawyer speaking!
ParlaMint-FR_2020-07-21-E1016.u274	The Secretary of State to the Prime Minister, spokesman for the Government, has the floor.
ParlaMint-FR_2020-07-21-E1016.u275	I apologize for the absence of the seal guard, Eric Dupond-Moretti, who is currently in the Senate for the final reading of the bill to protect victims of domestic violence. I think he would have liked to have been there to answer you because, as soon as he spoke on the occasion of the transfer of power, he spoke forcefully about prison policy. His first visit took place in a prison. Yesterday, during his hearing by the Law Committee of the National Assembly, he had the opportunity to address these issues again. It is clear from his statements that he could very well speak again today the words of the letter that he had signed before being appointed, which you quoted. In any case, these words serve as a compass for his action. I will necessarily speak less well about these subjects than he did yesterday, and less well than he did yesterday, and he will probably do so later in this House or in meetings with you. However, it seems to me that it has been very clear that we cannot resolve that France, the land of human rights, is regularly condemned by the European Court of Human Rights because of its treatment of prisoners. This situation invites us to continue to move forward in line with the 2018-2022 programming and justice reform law, in particular to work on alternatives to incarceration. Over the past three years, we have increased the use of community service as a criminal sanction by 16 per cent, and the use of the electronic bracelet by 20 per cent. We will of course continue in this direction, thanks to the so-called "worse block" provisions, which have just fully entered into force. The guard of the seals was also very clear about the improvement of the conditions of detention. He indicated that the action plan requested by the European Court of Human Rights in one of its judgments would be presented before the end of the year. Finally, the implementation of the prison real estate plan is ongoing. The first round of work, corresponding to 7,000 places, is already well under way: 2000 have already been built since the beginning of the quinquennium. [[Applause on several benches of the LaREM, MODEM and Agir ens groups]] It is on these three pillars that we will continue to move forward. I know that Eric Dupond-Moretti will have the opportunity to address these issues again.
ParlaMint-FR_2020-07-21-E1016.u276	Mrs Laurence Dumont has the floor.
ParlaMint-FR_2020-07-21-E1016.u277	[[Protests on the benches of the LaREM group]] I regret that this essential issue was not even raised by the seal keeper in his interview with the Sunday Journal two days ago.
ParlaMint-FR_2020-07-21-E1016.u278	She's right!
ParlaMint-FR_2020-07-21-E1016.u279	Yet he's demago!
ParlaMint-FR_2020-07-21-E1016.u280	That is why these concerns deserve to be reiterated today.
ParlaMint-FR_2020-07-21-E1016.u281	Mrs Valérie Oppelt has the floor.
ParlaMint-FR_2020-07-21-E1016.u282	She achieved a very good result in the municipal elections in Nantes!
ParlaMint-FR_2020-07-21-E1016.u283	Madam Minister of Culture, on Saturday 18 July, the French and French saw the Cathedral of Nantes burst into flames. The tragedy that we witnessed on April 15, 2019, when a fire ravaged Notre-Dame de Paris, began before our eyes, in front of the helpless Nantais and Nantais. The great organ, recaptured from the revolution, from the bombardments of 1943 and from a previous fire that struck the cathedral in 1972, burned down entirely in the morning of this Saturday, like the large window dating from the time of Anne of Brittany. [[Applause on the benches of the LaREM, LR, MODEM, SOC and GDR groups]] The Nantes Public Prosecutor's Office referred an investigation to the Judicial Police by the Voluntary Fire Marshal. The investigation is under way. I would like to pay tribute to the national representation for the work of all the response teams, including the tremendous work of the firefighters, who were able to control the fire quickly. To the immense sadness of the Catholic community is added the immense sadness of all the French. The stone heritage and human heritage are at the heart of this fire. I salute the speed with which you came to Nantes, Prime Minister, accompanied by the Minister of Culture...
ParlaMint-FR_2020-07-21-E1016.u284	Arrive by helicopter!
ParlaMint-FR_2020-07-21-E1016.u285	...and Mr. Minister of the Interior,...
ParlaMint-FR_2020-07-21-E1016.u286	Boot licking!
ParlaMint-FR_2020-07-21-E1016.u287	...to monitor operations. The State, owner of the cathedral, will take over the restoration work. The Heritage Foundation has already launched a subscription for the replacement of the organ.
ParlaMint-FR_2020-07-21-E1016.u288	Finance it with the European Recovery Plan! At least he'll do something!
ParlaMint-FR_2020-07-21-E1016.u289	[[Applause on a few benches of the LaREM group]] After the fire at Notre-Dame de Paris, a plan entitled "Safety cathedrals" had been undertaken by the Minister of Culture. Can you tell us, Madam Minister, the status of this plan and the measures you are going to take to restore the Cathedral of Nantes and avoid the destruction of other heritage properties in France?
ParlaMint-FR_2020-07-21-E1016.u290	The Minister for Culture has the floor.
ParlaMint-FR_2020-07-21-E1016.u291	Madame Oppelt, you came in front of Saint-Pierre-et-Saint-Paul Cathedral in Nantes to share the emotions of the Nantais and the Nantais, of those who believe in heaven and those who do not believe in it, as this cathedral is emblematic of this city and of the whole region. Many irreplaceable pieces have indeed been destroyed. You have evoked the great organ, the window, the stalls, the painting by Hippolyte Flandrin representing the Bishop Saint Clair healing the blind – we could all gather before this painting to see more clearly. There is indeed a security plan for the eighty-nine large cultural establishments owned by the State, including our eighty-seven cathedrals. The urgent need is to secure all of these eighty-nine emblematic buildings of our heritage, by mobilizing security actors, by ensuring that all electrical installations are verified, that all cathedrals are equipped with a fire and smoke detection system and that plans for the evacuation of works are developed and fully coherent. But don't make any illusions: it's not just about money. The security of a cathedral is a complex process, because it is not a museum or a castle open to visitors: it is a place of worship, prayer, sharing in which everyone can enter in complete freedom, without discrimination. How can I safely use a 37.5-metre-high nave with smoke detectors?
ParlaMint-FR_2020-07-21-E1016.u292	By installing several!
ParlaMint-FR_2020-07-21-E1016.u293	We measure the difficulty. [[Applause on a few benches of the LaREM and MODEM groups]] It is therefore the responsibility of all to ensure the safety of our cathedrals, which are indeed an irreplaceable common heritage.
ParlaMint-FR_2020-07-21-E1016.u294	[[Applause on the benches of the LR group and on several benches of the LaREM, MODEM, IUD-I and LT groups]] Before giving you the floor, Mr. Lurton, I would like to congratulate you on your election to head the municipality of Saint-Malo and wish you every success. Our assembly loses an excellent colleague in you, but I am consoling myself with the thought that Brittany wins. You have the floor, dear colleague.
ParlaMint-FR_2020-07-21-E1016.u295	Thank you, Mr. President. Prime Minister, before leaving in a few days the benches of this assembly to fully assume my duties as mayor of Saint-Malo and president of Saint-Malo Agglomeration, I wish to show the happiness that I felt sitting here for eight years. [[Applause on the benches of the LR group and on some benches of the LaREM, MODEM and SOC groups]] Here, in this Chamber, I have been able to participate fully, with respect for my convictions, in the drafting of laws, for almost two quinquennats. Yes, I have the pretension to say so publicly, the work done during these terms with all my colleagues in the Committee on Social Affairs, but also with all the groups in this House, has helped to change the laws and to achieve what I believe is right for the French people. I did it for the ex-combatants in Algeria.
ParlaMint-FR_2020-07-21-E1016.u296	But we stole your bill!
ParlaMint-FR_2020-07-21-E1016.u297	I have also done so for the families of our country and on so many other subjects. Yes, I am proud to represent the French people here and to translate their expectations into the law. I hope that the democratic role of our Assembly and the independence of the legislature will continue to be respected by the Government. [[Applause on the benches of the LR and LT groups as well as on some benches of the LaREM, MODEM and SOC groups]] [[Applause on the benches of the LR and LT groups]] This last question is an opportunity to point out a constitutional error which I consider to be of major importance: the abolition of the possibility of being a Member of Parliament, even though these two mandates had everything to guarantee the recognition of the legitimacy of the French people in the drafting of the law. How can we understand that parliamentarians cannot exercise the mandate of mayor when ministers can? Prime Minister, you told us you wanted to be the Prime Minister of the Territories. I hope that you will not forget the territories of our country and their great diversity. I come from a territory between Mont-Saint-Michel and Saint-Briac-sur-Mer, which includes Cancale, Dinard and Saint-Malo, a territory of sailors, knowing that, more than ever, the maritime economy needs all the support of the Government. The return of a ministry from the sea after thirty years of absence is a strong encouragement. [[Applause on the benches of the LR and LT groups as well as on some benches of the LaREM and MODEM groups]] How do you intend to reconcile your policy tomorrow with the diversity of the needs of our country's territories?
ParlaMint-FR_2020-07-21-E1016.u298	The Secretary of State to the Prime Minister, spokesman for the Government, has the floor.
ParlaMint-FR_2020-07-21-E1016.u299	We want Jean Castex!
ParlaMint-FR_2020-07-21-E1016.u300	On behalf of the Government, I wish to congratulate you, Mr. Lurton, on your election...
ParlaMint-FR_2020-07-21-E1016.u301	The result was very clear! This would not happen to the majority Members of Parliament!
ParlaMint-FR_2020-07-21-E1016.u302	...and wish you a good mandate in the service of the inhabitants of your municipality. You have been very involved in the Committee on Social Affairs, particularly on employment and training issues. Everyone here will remember your interventions on these issues. While you were very broad, there were few questions about your speech. At the end of your speech, you mentioned taking into account the diversity of our territories. I believe that, within the framework of the mandate given by the President of the Republic to this government, as detailed by the Prime Minister in his general policy statement, it is very clear that the whole of our action will focus, from day one to day and from morning to night, on taking account of this diversity, in a logic of differentiation, but also of innovation, creativity in each of our territories, of valuing the assets of the French territory and territories. You mentioned the very important issue of the maritime economy, of blue growth. This government has re-established a full-fledged ministry responsible for the sea. This is progress for territories like the one you represent. In this area, the opportunities and prospects for growth and biodiversity are very strong for our country. The President had the opportunity to express a maritime ambition for France in a very important speech delivered at the end of 2019.
ParlaMint-FR_2020-07-21-E1016.u303	You've been in power for three years!
ParlaMint-FR_2020-07-21-E1016.u304	And eight years you're in the majority!
ParlaMint-FR_2020-07-21-E1016.u305	[[Applause on a few benches of the LaREM group]] We will continue along this path with Annick Girardin, and I am sure that the beautiful territory you represent will see very quickly the effects of this policy.
ParlaMint-FR_2020-07-21-E1016.u306	Mrs Annaig Le Meur has the floor.
ParlaMint-FR_2020-07-21-E1016.u307	[[Applause on the benches of the LaREM group]] Madam Minister-in-Charge of the City, I would like to begin by congratulating you on behalf of our group on your appointment. Chosen from Trappes, you know both the difficulties and the potential of priority neighbourhoods. As you know, the crisis of the covid-19 was probably harder, more difficult for the inhabitants of the neighbourhoods covered by city politics. These are our second and third lines, put forward by the President of the Republic, those employees for whom telework is a mirage and yet have enabled the country to hold. It is these single-parent families, whose working hours are often variable, that have had difficulties in doing school at a distance or in running activities in their homes. It is these children, for whom to study, concentrate and learn was more difficult than elsewhere, confined than they were for two months in a small apartment. It was these young people, who had neither a garden nor a park where to escape even an hour from the feeling of confinement created by the health crisis. It is these employees and apprentices who, in communes where the unemployment rate is 15 points above the national average, have lost their CDD or apprenticeship contract. The crisis of the covid-19 shows us that every step forward is fragile and that the situation of the most precarious can change from one moment to another. They deserve our full solidarity. We must not leave anyone on the side of the road. In his speech in Tourcoing, the President of the Republic had found the right words. He had defined a road map with hope: guaranteeing the effectiveness of rights and giving everyone the weapons to emancipate themselves.
ParlaMint-FR_2020-07-21-E1016.u308	He lied!
ParlaMint-FR_2020-07-21-E1016.u309	These goals have been undermined by the health and social crisis. [[Applause on the benches of the LaREM group]] So, Madam Deputy Minister, can you give us a detailed description of the policy that the Government intends to pursue, in the short and long term, in order to guarantee the effectiveness of the right to education, sport, culture and employment in the neighbourhoods covered by the city's policy?
ParlaMint-FR_2020-07-21-E1016.u310	The Minister-in-Office has the floor.
ParlaMint-FR_2020-07-21-E1016.u311	Certainly, everyone can become a minister!
ParlaMint-FR_2020-07-21-E1016.u312	I would like to thank you very much, Mrs Le Meur, for reminding you of the distress in which confinement has plunged families living in the neighbourhoods of the city's policy.
ParlaMint-FR_2020-07-21-E1016.u313	Distress under this quinquennium!
ParlaMint-FR_2020-07-21-E1016.u314	You're right, we have two priorities at the end of this period:...
ParlaMint-FR_2020-07-21-E1016.u315	To be re-elected!
ParlaMint-FR_2020-07-21-E1016.u316	[[Applause on several benches of the LaREM group]] ... education and employment. I can assure you that, in the face of these challenges, the Government and the State will play their full role. They will first do so to ensure educational continuity, through an inter-ministerial plan mobilising €110 million for 1.3 million young people.
ParlaMint-FR_2020-07-21-E1016.u317	It's better when she reads! Good thing everything's written on his card!
ParlaMint-FR_2020-07-21-E1016.u318	This plan, which includes the "Summer Quarters" and "Colos Apprentices", aims to accompany children in discovery and learning, both within their neighbourhood and through stays throughout France. During my travels to Hérouville-Saint-Clair, Clichy-sous-Bois or Montfermeil, I was able to see the energy and dynamics deployed. That is what I want to support. You then referred to the issue of employment. The challenge is immense in already fragile territories in this area. That is why I will implement an ambitious programme at the start of the school year, based on the model of educational cities. The challenge is to have all actors work together to identify and propose employment solutions. None of these mechanisms could be effective or effective without the consultation and participation of local elected officials, educational, voluntary and economic actors. They are our partners, because to succeed together is to do it together, according to a formula dear to my colleague Julien Denormandie,...
ParlaMint-FR_2020-07-21-E1016.u319	Champion of hollow formulas!
ParlaMint-FR_2020-07-21-E1016.u320	...that I will gladly resume my account. [[Applause on the benches of the LaREM and MODEM groups]] I therefore welcome their commitment, as I would like to thank you, Madam Member, for your involvement. I would also like to thank the many Members of Parliament who are working on this issue. You can count on my commitment and determination to continue our action. Our duty is not to leave anyone at the edge of the road.
ParlaMint-FR_2020-07-21-E1016.u321	Mr Thibault Bazin has the floor.
ParlaMint-FR_2020-07-21-E1016.u322	Forgive me for tempering your European euphoria, Prime Minister: a little less self-satisfaction and a little more lucidity would be necessary, while there are still many shades to be dispelled.
ParlaMint-FR_2020-07-21-E1016.u323	That's right!
ParlaMint-FR_2020-07-21-E1016.u324	How much will it cost the French? Which sectors will be sacrificed? We're worried.
ParlaMint-FR_2020-07-21-E1016.u325	These are real questions!
ParlaMint-FR_2020-07-21-E1016.u326	In your policy statement, we heard soft music in our ears about the territories, which you have spoken twenty-five times. But, at the same time, you indicate that you are continuing, even congratulating you on the record of the last three years. However, President Macron and his majority have aggravated the territorial divide, penalizing the middle class candidates for home ownership.
ParlaMint-FR_2020-07-21-E1016.u327	That's not true!
ParlaMint-FR_2020-07-21-E1016.u328	He and his majority have also concentrated the stone aid devices for the benefit of the hypercentres of the metropolises.
ParlaMint-FR_2020-07-21-E1016.u329	Wrong!
ParlaMint-FR_2020-07-21-E1016.u330	The Denormandie device, supposedly in operation for eighteen months, is rather inoperative. Revitalization of the territories is slow to materialize in the city centres. The programme "Small Cities of Tomorrow" already appears to be a very heavy co-construction. Energy renovation seems inaccessible to some territories. Rural intercommunalities are deprived of planned habitat improvement operations. Prime Minister, you call yourself a social waulist.
ParlaMint-FR_2020-07-21-E1016.u331	What does that mean?
ParlaMint-FR_2020-07-21-E1016.u332	[[Applause on the benches of the LR group]] Shit! Will you, in order to revive the activity of the building and create local jobs, carry out a real policy of spatial planning? Shit! Are you going to pursue a real family home ownership policy?
ParlaMint-FR_2020-07-21-E1016.u333	The next speaker is the Minister for Housing.
ParlaMint-FR_2020-07-21-E1016.u334	Mr Bazin, 30 billion of the 100 billion of the recovery plan will be invested in the ecological transition, in particular to heavily subsidise the energy renovation of buildings.
ParlaMint-FR_2020-07-21-E1016.u335	It's not validated!
ParlaMint-FR_2020-07-21-E1016.u336	The issue of energy renewal is at the frontier of an ambitious housing policy and better living at home, an economic development policy, an environmental policy and a social policy.
ParlaMint-FR_2020-07-21-E1016.u337	Is that a poem you're reading us?
ParlaMint-FR_2020-07-21-E1016.u338	We will continue to strongly support social housing, as we supported during the crisis, through specific support from Action logement and the Caisse des dépôts et consignations, in order to achieve our objectives in this area.
ParlaMint-FR_2020-07-21-E1016.u339	Is this a teleshopping spot?
ParlaMint-FR_2020-07-21-E1016.u340	We will continue to support new construction. The construction sites that had to stop during the crisis have resumed. The Government, in particular Julien Denormandie, has worked extensively with the construction sector to help it restart the construction projects as quickly as possible. We know that there have been delays, urban planning permits taking time. We're gonna catch them up to make sure there's no breakup in the building. Finally, you talked about land use planning. That's a nice word...
ParlaMint-FR_2020-07-21-E1016.u341	It would be good if he became a reality!
ParlaMint-FR_2020-07-21-E1016.u342	...and I intend to pursue the policy of the previous government. This spatial planning, desired by the Prime Minister, which consists of taking into consideration all the territories and meeting their needs,...
ParlaMint-FR_2020-07-21-E1016.u343	Shit!
ParlaMint-FR_2020-07-21-E1016.u344	We're waiting for you! In the field!
ParlaMint-FR_2020-07-21-E1016.u345	... while respecting the ecological objectives of combating urban sprawl, will be at the heart of our action,...
ParlaMint-FR_2020-07-21-E1016.u346	You're out of the ground!
ParlaMint-FR_2020-07-21-E1016.u347	[[Applause on several benches of the LaREM group]] ... with the specific development operations, the operations of revitalization of territory, the plans to protect the atmosphere, the programme "Action coeur de ville" dear to Jacqueline Gourault, the programme "Little cities of tomorrow", so that we can everywhere in France live well, live better.
ParlaMint-FR_2020-07-21-E1016.u348	Amen! What a
ParlaMint-FR_2020-07-21-E1016.u349	Mr Thibault Bazin has the floor.
ParlaMint-FR_2020-07-21-E1016.u350	Your answer does not reassure me, Madam Deputy Minister. The territories remain the dead end of your policy. Let us be concrete: as of tomorrow, the zero-rate loan should be fully restored in the relaxed territories, the accession APL should be restored, the purchasing power of families should be improved by raising the family quotient and by upgrading the family allowances and the early childhood care benefit. [[Applause on several benches in the LR group]] In addition to the territories, families and middle classes remain the great forgotten of this quinquennium. They expect action and efficiency, not just words. By reviving the activity in this way, you could create so many jobs in our territories.
ParlaMint-FR_2020-07-21-E1016.u351	Mrs Agnes Chill has the floor.
ParlaMint-FR_2020-07-21-E1016.u352	My question is for the Minister of Worship. The images are without appeal: the organs of the seventeenth century and the stained glass windows of 1498 have definitely disappeared; This is the cathedral of Nantes. There were three fire starts! In addition to the criminal threat, our heritage, history and masterpieces have never been so endangered. We don't erase our story! We came from it and it shaped us, whether we liked it or not. No one comes out of nowhere, no one made himself. In France, there are more than 500 churches directly threatened and about 5000 religious buildings in arrears, which, if nothing is done, may disappear. It is a pleasure for some, and that is what must alarm us, in a country that proudly claims its secularism. [[Mr. Meyer Habib applauds]] Here is the official count given by Place Beauvau for 2019: 1052 anti-Christian acts, 657 anti-Semitic acts and 154 anti-Muslim acts. Yes, there is a problem in France: the protection of our secularism! If anti-Semitism must be combated, if Islamophobia must be combated, then all anti-Christian acts must also be combated. There are three anti-Christian acts a day! One happened this weekend in Brittany, on the island of Arz, and another this night in Ligugé, in the first abbey founded in France and the West. A calvary here, a virgin there, a robbery elsewhere, a destruction, a defilement, a fire... – there are three a day! The Catholics are friendly. But, by force, they could have enough of these acts of vandalism, including the lack of maintenance of buildings, which do not respect our history – we must accept it as such! – nor their religion. I am one of thousands of people who no longer want to see cathedrals, churches, chapels, abbeys, places of worship, cemeteries or calvaries burned, destroyed, desecrated, defiled, stolen, damaged, vandalized or abandoned. (Applause from a few benches of the LR group. – Mr Meyer Habib also applauds.) The places of worship are also a ferment of unity, an expression of identity and wonders of art. [[Applause on several benches of the IDU-I and LR groups]] To be saddened, to be indignant and to condemn is no longer enough. Minister, what are you planning to do to protect what was our history: Christian places of worship?
ParlaMint-FR_2020-07-21-E1016.u353	Let me remind you, my dear colleague, that there has been no minister of worship since 1912. There is a religious office under the responsibility of the Minister of the Interior, to which I give the floor to respond.
ParlaMint-FR_2020-07-21-E1016.u354	While the Minister of the Interior is responsible for the security of the French, he is also the Minister of Public Liberties. However, among the fundamental freedoms in the French Republic, there is that of believing or not believing...
ParlaMint-FR_2020-07-21-E1016.u355	Not to believe in what they say!
