ParlaMint-FR_2020-07-28-E1022.u1	The next item is the continuation of the discussion of the bioethics bill (No. 2658, 3181).
ParlaMint-FR_2020-07-28-E1022.u120	[[Murmures on the SOC benches]] Mr rapporteur, for me, justice, human dignity and the best interests of the child are intangible ethical values, even if they may have to change over long periods of time. However, I would like to remind you that less than six years ago, on these same benches, the old majority would explain to us that marriage and adoption would be legalized for homosexual couples, of course, but never the LDC. You are telling me today that I am wrong about the debate and that the text does not provide for GPA, but because you have an evolving vision of bioethics and ethics, your successors can just as well explain the opposite.
ParlaMint-FR_2020-07-28-E1022.u121	That's democracy!
ParlaMint-FR_2020-07-28-E1022.u122	For my part, I believe that having in mind the best interests of the child is the question of limits. It's nice to claim the monopoly of love, but you lied, minister, saying that there would be thousands of happy children. Indeed, you cannot guarantee that the thousands of unborn children will be happy.
ParlaMint-FR_2020-07-28-E1022.u123	There you go, of course!
ParlaMint-FR_2020-07-28-E1022.u124	[[Xavier Breton imitates violin player]] Some will be happy, others unhappy. Besides, you do not create, by this law, a right to love, or a duty of love, so stop making Ronsard! In fact, through this text, you create the conditions for having a child, but not a feeling. You cannot commit yourself to feelings, it would take an incredible hybris on the part of the legislator to imagine being able to decree love! So forget all your thoughts on love and return to the text! The question is what the rules are. For when you say, minister, that it is enough love to make parents, I come back to my colleague Breton's question: if we get out of the current family model, then all the other models are acceptable, provided there is love! What will you answer tomorrow to people who will say: we volunteer to be a family, we are in love; We're three, we're organized like this, different?
ParlaMint-FR_2020-07-28-E1022.u125	They're unable to answer!
ParlaMint-FR_2020-07-28-E1022.u126	[[Applause on a few benches of the LR group]] What arguments will you put against them as ethics evolve? If everything changes, what rules remain?
ParlaMint-FR_2020-07-28-E1022.u127	Mrs Annie Genevard has the floor.
ParlaMint-FR_2020-07-28-E1022.u128	I am very surprised: I remember our debates at first reading; The argument of love, which I hear you constantly summon, had not been developed at all.
ParlaMint-FR_2020-07-28-E1022.u129	Adolescent argument! We're not in high school!
ParlaMint-FR_2020-07-28-E1022.u130	Is this not a way of escaping a reality that you want to ignore, a reality that the French are aware of and which is the subject of article 7 of the International Convention on the Rights of the Child, according to which it has, "to the extent possible, the right to know its parents and to be raised by them"? I also remember the words of a famous child psychiatrist whom we heard at the invitation of the chairman of the special committee and who, in a somewhat provocative formula, said: "A child does not need love, he needs parents. »
ParlaMint-FR_2020-07-28-E1022.u131	That's right!
ParlaMint-FR_2020-07-28-E1022.u132	This does not mean that the child does not need love: most of us are parents and we know that this feeling is founding; But, as a legislator, we do not legislate on sentiment. Pursuing this argument of love is too easy an escape to eliminate the essential question. [[Applause on many benches in the LR group]] Finally, Mr. Rapporteur, you quote this wonderful writer, Camus; But he's a writer, not a legislator! You can't argue with a writer to defend this piece of legislation.
ParlaMint-FR_2020-07-28-E1022.u133	All right!
ParlaMint-FR_2020-07-28-E1022.u134	Mr Pascal Brindeau has the floor.
ParlaMint-FR_2020-07-28-E1022.u135	Minister, you said that you were not a lawyer – of which act – but as a Member of Parliament you have normally contributed to the writing and voting of the law. You cannot, in a debate like this, turn aside the question of the evolution of the law of filiation, a consequence of the opening of the LDC to women alone and to women's couples. You cannot evacuate the fact that this measure flattens what is the basis of the right of filiation in our civil code: on the one hand, the biological reality – the mother gives birth – and, on the other, the biological likelihood – the father is supposed to be the father. You can approach the subject from all sides – the problem of love or will –, it breaks down on the basis of our civil code, which remains unsurpassable: a child, as a subject of law, is the product of a man and a woman. In order to circumvent this unsurpassed reality, you are obliged, in article 4 – as a representative of the Government, you are supposed to defend the government's position on the subject – to introduce an artifice allowing two women, from the point of view of the right of filiation, to be parents of a child, on an equal basis. But should we take the responsibility to flatten – and ultimately wrong – the very foundation of our civil code in the name of a medical technique that a number of women or couples of women who want to procreate to satisfy their desire for a child or their desire for parenthood, while they could realize it in other ways, starting with that of adoption? In these circumstances, should the legislator break this balance? It is for you to say, by intellectual and philosophical ease, or by ethical lightness:...
ParlaMint-FR_2020-07-28-E1022.u136	Ideology! Out of anti-family ideology, to break the family!
ParlaMint-FR_2020-07-28-E1022.u137	... let's go, it's simple, it's a wait and a demand, so it's the sense of history, progress. No, it's much heavier than that, and as a member of the Government, you can't sweep this subject away!
ParlaMint-FR_2020-07-28-E1022.u138	Mrs Aina Kuric has the floor.
ParlaMint-FR_2020-07-28-E1022.u139	It is not only women's couples, but also heterosexual couples who resort to the LDC: the man is then the father of intention; Even if one does not use his genes, he recognizes his child and acquires the same rights as a biological father.
ParlaMint-FR_2020-07-28-E1022.u140	We talked about biological likelihood!
ParlaMint-FR_2020-07-28-E1022.u141	In the area of filiation, a new right is opened up to women's couples, but above all new duties – to support the child's needs, to secure it – which demonstrates the desire to protect the child first and foremost. When a child is born from LDCs and his or her mother of intention is not officially recognized, it is above all the child who is not protected. [[Applause on a few benches of the LaREM group]] Colleagues, you said earlier that the LDC was opening the door to GPA; Does that mean that if you had the guarantee that this would not happen, you would vote for the LDC? Would you agree, in this case, with the principle of extending the LDC to women's couples and single women?
ParlaMint-FR_2020-07-28-E1022.u142	Very good question!
ParlaMint-FR_2020-07-28-E1022.u143	We assume: we must not suppress the father!
ParlaMint-FR_2020-07-28-E1022.u144	Mr Thibault Bazin has the floor.
ParlaMint-FR_2020-07-28-E1022.u145	[[Applause on the benches of the LR group. – Mrs Agnes Thill also applauds]] Mr Minister, I regret the content of our debates in relation to the examination at first reading, in the presence of Mrs Agnès Buzyn. I like you, but we don't have the same idea of the debate.
ParlaMint-FR_2020-07-28-E1022.u146	You're the one who's doing it!
ParlaMint-FR_2020-07-28-E1022.u147	We ask you specific questions and you seem to run away from them by telling us about love. But this bill is not about love! The word "love" is not mentioned in the text. Besides, who here is against love? No one, I hope! But we must do law and measure the effects of your measures on our ethical principles – as Title I proposes to "enlarge access to available technologies without escaping from our ethical principles". To the question of the shortage of gametes, the answer cannot be love. To the question of the effects on the medical relationship, the answer cannot be love, let's be serious! We must, I believe, redo the law and stop this tendency to base everything on the affect. The subject matter that is being dealt with is serious, the text under consideration leads to upheavals; You have to be able to measure them. We have doubts and questions; You have to answer to reassure us, it is important for our debates.
ParlaMint-FR_2020-07-28-E1022.u148	Love has nothing to do here!
ParlaMint-FR_2020-07-28-E1022.u149	Mr Patrick Hetzel has the floor.
ParlaMint-FR_2020-07-28-E1022.u150	Mr rapporteur, I want to go back to two of your statements. [[Mrs. Agnes Thill applauds]] You said you knew children born to women's couples; In fact, as a doctor, you have to know that the children to which you refer are necessarily born from a woman and a donor – or I don't understand anything anymore... [[Applause on several benches in the LR group. – Mrs Agnes Thill also applauds]] Then you also said, with a lot of aplomb, that no child had a right to a parent. But our current positive law contradicts your assertion: there is an approach called "action in search of paternity". If a child is allowed to do so, then the right to the parent is legally recognized. The fact that you, the rapporteur – that is what is terrible – say something wrong shows that the debate is distorted from the start. Again: the right to the parent exists today in our law; Otherwise, there would be no right to seek paternity.
ParlaMint-FR_2020-07-28-E1022.u151	That's not true! What do you do with children born under X?
ParlaMint-FR_2020-07-28-E1022.u152	Mrs Agnes Chill has the floor.
ParlaMint-FR_2020-07-28-E1022.u153	Minister, I have heard you say that for you love is the basis of the family home. True; but what happens when there is no more love? Does the family cease to exist? Does filiation stop? Mr rapporteur, you said that the aim of the campaign was to reach 50 % of men; This means that 50 per cent of the population is said to be spawners of unknown children. Imagine the society thus obtained, the sword of Damocles that weighs on the spawners, and the neighbors in half-sisters! [[Exclaims on several benches of the LaREM Group. – Applause on many benches of the LR group]] Finally, I hope that you will all be willing to donate your gametes, and that the President of the Republic will be on the front line on this point,...
ParlaMint-FR_2020-07-28-E1022.u154	That's good!
ParlaMint-FR_2020-07-28-E1022.u155	[[Applause on a few benches of the LR group]] ...with an anonymity lifted in 18 years.
ParlaMint-FR_2020-07-28-E1022.u156	This is outrageous!
ParlaMint-FR_2020-07-28-E1022.u157	Mr Philippe Gosselin has the floor.
ParlaMint-FR_2020-07-28-E1022.u158	Excuse me for smiling on such a serious subject, but I had in mind the image of the President of the Republic, when our debates should be much more serious than that. Let us go back to the reply of the rapporteur Jean-Louis Touraine to Julien Aubert – you will evolve, he said, ethics evolves with time – and to the relativism of his thought which is rather cold behind the back. Our "well-loved" rapporteur referred to the removal of "gifts" of organs from people who died or were in a state of brain death in France. [[Exclaims on a few benches of the LaREM group. -Mr. Breton applauds]] By taking such an example, Mr rapporteur, you validate, in a certain way, what is being done in China and in other countries. I am thinking of the Uighurs, Tibetans and others who are political prisoners, sometimes murdered, whose organs are taken away. I still wanted to remind you to order: you have just crossed a red line in a totally unacceptable way. With regard to the contemporary relativism of medical research, I would point out that, in the aftermath of the Second World War – and I say it very seriously – at the Nuremberg trial, declarations and principles had been agreed upon, and then taken up in the Helsinki Declaration of 1964 and at the Tokyo Congress in 1975. This relativism that you flatter yourself with has nothing to do with what most so-called civilized nations recognize today. [[Applause on many benches in the LR group]] Playing sorcerer apprentices is very good; Playing with the kids is quite another thing.
ParlaMint-FR_2020-07-28-E1022.u159	Mr Guillaume Chiche has the floor.
ParlaMint-FR_2020-07-28-E1022.u160	[[Mr. Erwan Balanant applauds]] The purpose of article 1 of the bioethics bill is simple: to give equal rights to all women in access to this medical practice, the LDC. The LDC has been accessible to women in heterosexual couples for more than 35 years, despite a lack of medical infertility. Currently, one out of five LDCs is concerned with heterosexual couples where no pitfalls have been detected in ma'am's oocytes or monsieur's gametes. However, these couples can resort to this medical practice with full social security care. Why give all women the same rights? Simply because we refuse to prioritize families and parenting projects, saying that some would have an interest, an explanation or a more legitimate basis than others. As the Minister pointed out, women who cannot access this medical practice because they are single or lesbian couples take risks by going to Belgium, Portugal or Spain.
ParlaMint-FR_2020-07-28-E1022.u161	Like men for a GPA!
ParlaMint-FR_2020-07-28-E1022.u162	They take health risks because it is not neutral to travel abroad to follow a path of care. Our colleague Minot highlighted the economic and financial risks of such routes. Nor should we forget the legal risks associated with the recognition of filiation with children born in LDCs.
ParlaMint-FR_2020-07-28-E1022.u163	The GPA for men is the same!
ParlaMint-FR_2020-07-28-E1022.u164	These families do exist. Children born in LDCs to families made up of heterosexual couples, lesbian couples or single women exist. We owe them legal security. That is why we need to go further on the issue of filiation, which has only one objective: to establish a legal link between any parent, whether a father or a mother, a single woman or two women in a lesbian couple with a child to whom they want to transmit education, values and, above all, love. As you well know, ladies and gentlemen, the technique of medical aid for procreation does not correct a pathology, in this case infertility.
ParlaMint-FR_2020-07-28-E1022.u165	Yes!
ParlaMint-FR_2020-07-28-E1022.u166	That's the same reasoning for GPA!
ParlaMint-FR_2020-07-28-E1022.u167	All those who resort to the LDC because of infertility are nonetheless infertile after the path of reproductive medical assistance. In this sense, all women must have equal access to this medical practice. [[Applause on many benches of the LaREM and MODEM groups]] Ladies and gentlemen, I urge you very strongly to take care of what you are saying, in particular our colleague Breton, who calls parental projects delusions or fantasies. Your remarks, my dear colleague, are particularly hurtful to the tens of thousands of French and French people who have built these families.
ParlaMint-FR_2020-07-28-E1022.u168	The child is not a parenting project, it's a person!
ParlaMint-FR_2020-07-28-E1022.u169	Dear colleague Hetzel, you have taken care to quote the CCNE and to repeat its comments on your behalf, speaking of sexual preference. There's none. Sexual orientation is not chosen, it is binding on us.
ParlaMint-FR_2020-07-28-E1022.u170	Not always! Be freer!
ParlaMint-FR_2020-07-28-E1022.u171	[[Same movements]] We do not choose to be heterosexual, homosexual or bisexual. The duty of national representation in this Republic is to recognize all persons equally, regardless of their sexual orientation.
ParlaMint-FR_2020-07-28-E1022.u172	We can choose!
ParlaMint-FR_2020-07-28-E1022.u173	Dear colleague Gosselin, you made a reference, which I find awkward, to the Nuremberg trial. Earlier today, our colleague from Courson condemned a drift which he called eugenic. Let us be clear: the eugenicism undertaken by the Third Reich, marked by coercion and the absence of any scientific approach, pursued the objective of transforming human nature. Speaking of parenting projects, of medical practice, of transmission of love to a child, in what way would we be in coercion, the absence of a scientific approach or the will to change human nature?
ParlaMint-FR_2020-07-28-E1022.u174	It's liberal eugenics, read Habermas!
ParlaMint-FR_2020-07-28-E1022.u175	[[Applause on a few benches of the LaREM and MODEM groups]] That's not the case. It is only a question of equal rights and of giving everyone the ability to start a family and to transmit their love.
ParlaMint-FR_2020-07-28-E1022.u176	Mrs Geraldine Bannier has the floor.
ParlaMint-FR_2020-07-28-E1022.u177	I'll be shorter, Mr. President. For my part, I am somewhat embarrassed by the holding of tonight's debates.
ParlaMint-FR_2020-07-28-E1022.u178	So do we!
ParlaMint-FR_2020-07-28-E1022.u179	[[Applause on many benches of MODEM and LaREM groups]] Thanks for letting me talk. Some speakers have claimed to defend the best interests of the child. How can we defend the best interests of children by systematically combining biological material and filiation? In my view, it is an insult to all those who are not their parents' biological children. These situations have existed for fifty years. This is an insult to all those who are not their parents' biological children, but have parents. For teaching for decades and seeing a lot of families, I assure you that the child first needs to be educated and surrounded. At the time, I didn't care who was educating the child from the moment he was well educated and well in class. [[Vif applause on many benches of MODEM and LaREM groups]] I assure you that there are all the family models and people who succeed very well in different models.
ParlaMint-FR_2020-07-28-E1022.u180	Thank you, ladies and gentlemen, for these invigorating and nourishing debates. We shall proceed to the vote. I put to the vote identical amendments Nos 27, 131, 151, 350, 444, 544, 814, 1059, 1259, 1314, 1370, 1673, 1756, 2050, 2106 and 2117.
ParlaMint-FR_2020-07-28-E1022.u181	The result of the vote is as follows: Number of voters 142 Number of votes cast 136 Absolute majority 69 For adoption 36 Against 100
ParlaMint-FR_2020-07-28-E1022.u182	I have before me twenty-one amendments, Nos 338, 334, 175, 606, 471, 368, 599, 816, 1011, 1055, 1315, 1797, 2107, 2145, 403, 1014, 1035, 1402, 1802, 2108 and 351, which can be discussed jointly. Amendments Nos 599, 816, 1011, 1055, 1315, 1797, 2107 and 2145 are identical, as are Amendments Nos 1014, 1035, 1402, 1802 and 2108. Mrs Annie Genevard has the floor to support Amendment No. 338.
ParlaMint-FR_2020-07-28-E1022.u183	[[Applause on many benches in the LR group. – Mrs Agnes Thill also applauds. – Protests on several benches of the LaREM group]] It's not good to be a father with you! As proof, I would like to hear from the rapporteur at first reading and repeated this evening that there would be no right of the child to have a father. I also want proof of what has been repeated tirelessly: a donor is not a father. On this point, I agree, but this means that the male branch of filiation is completely eliminated.
ParlaMint-FR_2020-07-28-E1022.u184	But no, there's a genitor!
ParlaMint-FR_2020-07-28-E1022.u185	Yes, I do! [[Applause on several benches in the LR group. – Mrs Agnes Thill also applauds]] Finally, as proof, I would like to hear the words made at first reading by the Minister of Health, according to which a grandmother can act as a father. Well, we are attached to the figure of the father, we think it is useful in the construction of the child. That's why we want to talk to you tonight about the importance of the father.
ParlaMint-FR_2020-07-28-E1022.u186	All right!
ParlaMint-FR_2020-07-28-E1022.u187	We want an answer on the three adults! They're unable to answer!
ParlaMint-FR_2020-07-28-E1022.u188	Where is the Minister of Solidarity and Health? Did he leave the Chamber?
ParlaMint-FR_2020-07-28-E1022.u189	Please, ladies and gentlemen. Amendments Nos 334 and 175 by Mrs Emmanuelle Ménard, 606 and 471 by Mrs Agnes Thill, 368 by Mrs Emmanuelle Ménard and 599 by Mr Eric Pauget are defended. I call Mr Thibault Bazin to support Amendment No. 816.
ParlaMint-FR_2020-07-28-E1022.u190	If I am not an expert in biology, it seems to me that, until proven otherwise, for human procreation to be possible, it takes a man and a woman, each bringing different gametes. This sexual otherness is an indisputable biological reality for the conception of a new human being. I believe that it must be respected, because that is human nature.
ParlaMint-FR_2020-07-28-E1022.u191	Mr Xavier Breton has the floor to support Amendment No. 1011.
ParlaMint-FR_2020-07-28-E1022.u192	Without wishing to abuse, I would like to point out that we have not received any reply from the Government concerning the case of three adults who love each other, who want to have a child and who are going to be able to refuse to be parents. For our part, we have a response based on sexual otherness; You don't have an answer. All combinations and possibilities are open with this notion of "making a family". Everything is possible from the moment when reasoning is based on love, a very subjective notion. We have to take note of that. In fact, some are in favour, and I at least recognise that consistency. With this text, we open the possibility for three, four or five adults to be parents, in all forms, including polygamy, do not mind, because you do not have an answer element to oppose it. You're preparing a regression! What will you say to a man who will come to you with four women? If he wants to start a family with them on the grounds that he loves them, you won't be able to deny it to him.
ParlaMint-FR_2020-07-28-E1022.u193	Yes, because it's forbidden! I repeat, our conception of man and woman is very different: it is rooted in the biological difference of bodies and respects sexual otherness and complementarity. My remarks, of course, will make Alice Coffin react and all the feminists who have no other purpose than to demolish the patriarchy, but we believe, for our part, that a father is not necessarily violent and alcoholic.
ParlaMint-FR_2020-07-28-E1022.u194	Exactly!
ParlaMint-FR_2020-07-28-E1022.u195	A father may love a child in the same way as a mother.
ParlaMint-FR_2020-07-28-E1022.u196	Exactly!
ParlaMint-FR_2020-07-28-E1022.u197	In any case, that is the vision we are defending. Of course, there may be failing fathers, but at least these fathers have the merit of existence. You want to eliminate the father to please a minority, that 1% that imposed on you the examination of this text that you are unable to defend. Take the floor, ladies and gentlemen of the majority, and tell us: what will you say to the three adults who come to find you in your permanence to tell you that they want a child? Personally, I will know what to say to them: I will say no to them because, not being a couple made up of a man and a woman, they cannot have a child naturally or within the framework of a probable filiation, as defined by our law. And you, what will you answer them? You'll talk to them about love! But what happens when the love that unites these people is gone? Will they no longer be able to be parents? [[Protests on several benches of the LaREM group]] Relationships of kinship and filiation have nothing to do with love. They are the responsibility and the law. We are not in the club, ladies and gentlemen! We're in a hemicycle making the law!
ParlaMint-FR_2020-07-28-E1022.u198	Stop cartooning!
ParlaMint-FR_2020-07-28-E1022.u199	Teen ministers talk to us about love as we write the law! Let's be serious! We are in a legislative debate! (Applause from a few benches of the LR group – exclamations on several benches of the LaREM group.)
ParlaMint-FR_2020-07-28-E1022.u200	Amen! Take off your masks and answer us! What will you say to three adults wishing to have a child if you do not base parenting on the sexual otherness and the difference between the bodies of man and woman, each with its own qualities and faults, which make all the beauty of their complementarity? What are you proposing today, except for an adult contract to make children?
ParlaMint-FR_2020-07-28-E1022.u201	I call Mr Patrick Hetzel to support Amendment No. 1055.
ParlaMint-FR_2020-07-28-E1022.u202	I regret that the Minister for Solidarity and Health has left the Chamber. He was already completely absent from our debates in the special committee, which escaped the scheduled legislative time. As we ask him questions this evening in a public meeting, where the examination is submitted to the scheduled time, what does he do? He's running away from the debate. It's really not serious! [[Applause on the benches of the LR and IDU-I groups]] The Government is responsible for the situation. He considered that the review of this bill should take place in July, but when we open the debate, the minister flees! He's leaving the Chamber! It's not serious and it's not up to the debate, that they said they wanted to calm down! You have a heavy responsibility in this regard, Minister.
ParlaMint-FR_2020-07-28-E1022.u203	Do you feel like you're soothing the debate?
ParlaMint-FR_2020-07-28-E1022.u204	I call Mr Le Fur to support Amendment No. 1315.
ParlaMint-FR_2020-07-28-E1022.u205	I would like to return to the argument of love developed a few moments ago by the Minister of Solidarity and Health. Love is a very beautiful thing, but it has nothing to do with the state. We do not have to legislate on love: love is an individual matter; Everyone decides for himself. [[Applause on some of the LR group. – Protests on several benches of the LaREM group]] There are only totalitarian states to consider legislating on love and imagining the happiness of their people! But this is not what we expect in France from the State and the legislator: they are expected to protect the weakest, the family, the child, to provide a peaceful and protected environment for each other. But that's not what you do. In the name of the argument of love, you relativize everything. In the name of this argument, you say that today's morality is not that of yesterday and will not be that of tomorrow: it will allow to justify everything, absolutely everything. I was present at the debate on marriage for all. We were guaranteed that it would not pave the way for the LDCs, as we are guaranteed today that the LDCs will not pave the way for GPA. This is your goal, your secret plan. [[Rires on the benches of the LR group. - "Oh! » on several benches of the LaREM group]] It is true that this plan is not secret for some, who have the merit of being more frank than others! The role of the legislator, I said, is to protect the child by allowing him, to the extent possible, to grow up surrounded by a mother and father. We mustn't exclude the father! Some of you are probably on a permanent basis, ladies and gentlemen.You certainly receive fathers and you know how pathetic their situation can sometimes be, when they feel excluded from their families and no longer see their children. [[Protests on the benches of the LaREM group]] Let us remember those fathers deprived of their child who, a few years ago, to be heard, had climbed up cranes. They may be less heard today, but, I believe, some of our compatriots are experiencing real drama and feeling excluded by the legislator.
ParlaMint-FR_2020-07-28-E1022.u206	What does that have to do with it?
ParlaMint-FR_2020-07-28-E1022.u207	[[Applause on several benches in the LR group]] They feel that they are only useful in providing genetic material. In truth, fathers bring to their children, in addition to their presence, this basic teaching that the world is made up of equal but different beings. That is precisely what we want to insist on!
ParlaMint-FR_2020-07-28-E1022.u208	I call Mr Gosselin to support Amendment No. 1797.
ParlaMint-FR_2020-07-28-E1022.u209	I also regret the departure of the Minister of Solidarity and Health, who appears by eclipses on the bench of the Government, such as an intermittent executive. This impression is quite unpleasant, especially since he stood out at the beginning of July, during the work of the special commission, as a ghost of the executive! I cannot say whether this government is shaken, sacked or eclipsed, but it is very regrettable that the questions, particularly from Mr Breton, remain unanswered. Love is of course important, as is empathy, respect for others and understanding, but all of this has nothing to do with the subject we are dealing with. The balance we have achieved on the MPA has existed for many years now and it is important to preserve it: it is based on the therapeutic focus of the MPA. However, the bill does not seek to provide a therapeutic response to individuals who are unable to procreate: it intends to respond to what might be called "social infertility", suffered by the force of things – it can of course be regretted, but nothing can be done about it.
ParlaMint-FR_2020-07-28-E1022.u210	Oh, there! The legislator would be well inspired to remain faithful to the principle that founded the MPA, namely its therapeutic purpose. We are not mere clerks of the state of opinion. Opinion is evolving and it is probably a good thing, but the right does not have to move forward at the same speed, under pain – as I pointed out earlier to the rapporteur – to fall into relativism and to reach a society in which everything is worth everything.
ParlaMint-FR_2020-07-28-E1022.u211	If everything's worth it, nothing's worth it!
ParlaMint-FR_2020-07-28-E1022.u212	[[Applause on a few benches of the LR group]] On the contrary, we believe that the principles of dignity and respect for the human person must prevail. These are fundamental principles of our society, which have been recalled by the Constitutional Council and which underpin our civil code as well as international conventions. Without these principles, nothing is worth anything.
ParlaMint-FR_2020-07-28-E1022.u213	Amendments Nos 2107 by Mr Bernard Perrut, 2145 by Mrs Josiane Corneloup, 403 by Mrs Emmanuelle Ménard and 1014 by Mr Xavier Breton are defended. I call Mr Patrick Hetzel to support Amendment No. 1035.
ParlaMint-FR_2020-07-28-E1022.u214	Defended, due to scheduled legislative time.
ParlaMint-FR_2020-07-28-E1022.u215	Amendment No 1402 by Mr Le Fur is being defended. I call Mr Gosselin to support Amendment No. 1802.
ParlaMint-FR_2020-07-28-E1022.u216	Defended, due to scheduled legislative time.
ParlaMint-FR_2020-07-28-E1022.u217	Amendment No 2108 by Mr Bernard Perrut is being defended. I call Mrs Genevard to support Amendment No. 351.
ParlaMint-FR_2020-07-28-E1022.u218	It is intended to revert to the drafting of Article 1 adopted by the Senate. The wording maintained, as a matter of principle, the right of medical assistance to reproduction within the essential conceptual framework of credible filiation, while at the same time, by way of derogation, providing such assistance to women's couples and single women. It is therefore a back-up amendment to distinguish the AMP for heterosexual couples and the AMP for women's and single women's couples.
ParlaMint-FR_2020-07-28-E1022.u219	What is the opinion of the committee on all these amendments under joint discussion?
ParlaMint-FR_2020-07-28-E1022.u220	Their overall objective is to prohibit the provision of reproductive health assistance for two persons of the same sex. In this sense, they are contrary to the very spirit of the bill. So we can only be against it. We adopted homosexual marriage several years ago and granted women's couples permission to adopt a child. In practice, these women's couples are unfortunately discriminated against and often find it difficult to achieve their request, but the law grants them the right to adoption. Recognize, ladies and gentlemen, that these women are fully capable of raising children and that it would be unreasonable to prohibit them from having them themselves. Similarly, single women have, in theory, the right to adopt. Access to possible maternity is therefore equally important to them. This bill is therefore of course necessary: to oppose it would be meaningless. Mr Gosselin, on bioethics, you mentioned the Nuremberg trial. There was indeed the Nuremberg code, but it was before bioethics.
ParlaMint-FR_2020-07-28-E1022.u221	Not before!
ParlaMint-FR_2020-07-28-E1022.u222	Criteria were then laid down on the conditions which must be met by experiments carried out on the human being in order to be considered, not sordid and unacceptable, but acceptable. However, you will find nowhere the word "bioethics": it did not exist at the time.
ParlaMint-FR_2020-07-28-E1022.u223	Ethics existed long before!
ParlaMint-FR_2020-07-28-E1022.u224	This term first appeared in 1971, and later in France. I am well placed to know this because I created the first French ethics committee in Lyon in 1979.
ParlaMint-FR_2020-07-28-E1022.u225	You're playing with words!
ParlaMint-FR_2020-07-28-E1022.u226	The National Ethics Advisory Committee was established in 1983. Thus, "bioethics" is not referred to until the 1970s as a recent discipline, which cannot be compared to older disciplines. Despite her young age, however, bioethics has undergone substantial changes in France since her birth, and even more substantial at the international level. With regard to the right of a child to have parents, which many of you have invoked, there is simply no such thing. A child is not even entitled to a mother because mothers are allowed to give birth in secret – what used to be called "X-birth". The mother's right to abandon her child is therefore privileged in relation to the child's right to have a mother! As you can see, French law does not give the child the right to a mother. As for the father, he cannot define himself as the biological father. In French law, the father is the mother's husband, even though he is absent. This is how French law is done and we must accept it: it does not say that a child has a greater right to parents than adults have a right to a child.
ParlaMint-FR_2020-07-28-E1022.u227	It's a simple presumption!
ParlaMint-FR_2020-07-28-E1022.u228	French law, the result of a long construction, now demonstrates its relevance. To force a mother to raise a child she does not want to raise is certainly to ensure the misfortune of that child. If, on the other hand, he is entrusted to another adult, he has a chance to find a possible development one day – his situation is of course more difficult than that of a child born in a welcoming family. With regard to the possible desire of three or four people to become parents of the same child, I have heard your question, Mr Breton – she has made you very vehemently...
ParlaMint-FR_2020-07-28-E1022.u229	You're brave, Mr. Rapporteur.
ParlaMint-FR_2020-07-28-E1022.u230	Recognize that in our law, there is nothing to allow such a situation today! French law allows only a couple, heterosexual or homosexual, or a single parent to raise children.
ParlaMint-FR_2020-07-28-E1022.u231	That's not the point! What will you answer to these people?
ParlaMint-FR_2020-07-28-E1022.u232	There will never be a possibility in the law for three, four or five people to be parents at the same time. On the other hand, to be quite frank with you, Mr Breton, I am not going to visit the apartments to know how many people surround the child: it is two people or only one who will consult a gynaecologist in order to resort to a LDC, but we will not know who else lives at home!
ParlaMint-FR_2020-07-28-E1022.u233	That's not an answer.
ParlaMint-FR_2020-07-28-E1022.u234	Yes!
ParlaMint-FR_2020-07-28-E1022.u235	The answer is clear: in French law, a child will never have three or four parents.
ParlaMint-FR_2020-07-28-E1022.u236	That's the answer!
ParlaMint-FR_2020-07-28-E1022.u237	And why?
ParlaMint-FR_2020-07-28-E1022.u238	Because we all believe that raising a child, one or two parents is an optimal solution: by multiplying the number of parents, there is a risk of creating conflicts that will affect the child's education; So it wouldn't be healthy.
ParlaMint-FR_2020-07-28-E1022.u239	All right!
ParlaMint-FR_2020-07-28-E1022.u240	Bravo! You're right!
ParlaMint-FR_2020-07-28-E1022.u241	It's relative!
ParlaMint-FR_2020-07-28-E1022.u242	Read Obedience to authority, the very good book from the work of Stanley Milgram's team at Yale University: a child needs consistent authority; It will develop badly if it is surrounded by many adults who transmit different patterns to it.
ParlaMint-FR_2020-07-28-E1022.u243	It's not about adults, it's about parents!
ParlaMint-FR_2020-07-28-E1022.u244	This is also true, unfortunately, after some divorces, when the child plays on the differences of view between his parents, or when the parents do not have the intelligence to reinforce the words of teachers. If there were four parents in a family, it would obviously be a source of division, if only because of the jealousy between these different parents.
ParlaMint-FR_2020-07-28-E1022.u245	That's already the case with two...
ParlaMint-FR_2020-07-28-E1022.u246	Let me turn to the amendments aimed at preventing the LDC for two persons of the same sex from being cared for by national solidarity. This is not possible: the acts concerned are indeed a matter of national solidarity, since the MPA is currently reimbursed even in cases not covered by a diagnosed pathology and many other acts not linked to strict medical needs are nevertheless taken care of. Finally, we must not allow money discrimination which would give this right to the only wealthy women, to the exclusion of those who cannot cope with the costs involved: national solidarity makes it possible to compensate the income gap between them. Gosselin, MPA in heterosexual couples is never therapeutic: it does not correct infertility. The release of obstructed tubes, or other operational actions, can be therapeutic; On the other hand, the day after the AMP, the patient remains sterile: the AMP does not make her able to have children afterwards. It's not a treatment of sterility, it's a compensation, a palliative solution.
ParlaMint-FR_2020-07-28-E1022.u247	Let's not play words!
