ParlaMint-FR_2021-04-06-O1230.u1	The next item is the oral questions without debate.
ParlaMint-FR_2021-04-06-O1230.u51	Thank you for the answers. I would like to insist, because the lack of nearby accommodation, and therefore the existence of camps, reinforces the traffic. On the contrary, I think it is necessary to strengthen the marauds and the presence on the ground. The misinformation of migrants is very important and the OFII – the French Office for Integration and Immigration – has a role to play. There is scope to strengthen State intervention in the territory in order to strengthen the dignity of the reception of these people.
ParlaMint-FR_2021-04-06-O1230.u52	Mrs Cécile Delpirou spoke of her question, No. 1377, concerning social service assistants in national education.
ParlaMint-FR_2021-04-06-O1230.u53	I recently had the opportunity to meet with social workers from my constituency in the National Education Service. They took the opportunity of the release of Camille Kouchner's book and the debate that society took on the issue of incest to tell me about their mission in the service of child protection. On a daily basis, they are very regularly confronted with domestic violence of all kinds, in a preventive role, but also for reports that allow children to be safe. However, in my department of the Somme, there are only twenty-four social workers, who divide their presence and their interventions among eighty schools. Between September 2020 and February 2021, they reported 209 reports of concern and 182 reports to the prosecutor, as in the previous school year as a whole. In addition, this function does not exist in primary education, where teachers in my department have to settle for three technical advisers who can be reached by telephone in case of difficulty. While it is of course important for teachers to be sensitized and trained to detect signs and to know the relevant interlocutors, it is equally essential that professionals whose core role is to be able to intervene directly in primary schools. Is the Secretary of State for Priority Education considering increasing the number of social workers in secondary education, who are at the forefront of the fight against domestic violence? Does the Government intend to extend this function to primary schools to prevent and identify situations of danger to children from an early age? Finally, can you provide guarantees to the profession that it will remain in national education, particularly with regard to future decentralization projects?
ParlaMint-FR_2021-04-06-O1230.u54	The Secretary of State for Priority Education has the floor.
ParlaMint-FR_2021-04-06-O1230.u55	Thank you for this question, which gives me the opportunity to welcome the commitment of social workers, who were particularly mobilized during the health crisis on the painful subject of domestic violence. They have increased their energy to help prevent early school leaving and protect children, but also to improve the school climate, combat school harassment and, more generally, build an increasingly inclusive school. The Government intends to recognize the commitment of these social workers. The interdepartmental body of social service assistants has been classified, since 1 February 2019, in category A of the public service. He had a re-evaluation of the index point of about 30 to 40 points depending on the steps. Since the same date, the interdepartmental body of technical advisers has also benefited from additional index points and career development over two grades. In addition, within the framework of the Grenelle de l'Éducation and the ministerial social agenda, a specific working group was devoted to the social sector. For example, the compensation scheme related to the duties, hardships, expertise and professional commitment of these personnel was upgraded in 2020. For example, the minimum annual allowance has been increased for social workers classified in the second group of functions from EUR 3000 to EUR 5300. Instructions have been given to the deconcentrated services of national education to ensure an indemnitarian convergence between the academies of the same region and to allocate an annual compensation supplement in order to recognise the commitment of these professionals during the health crisis, which is abounded by the State to the tune of €5.1 million. Finally, the working group on the social sector meets again to discuss the concerns of the profession and academies, such as the evolution of missions and methods of intervention at the service of the student, but also of the teachers. We are aware of this commitment, we are accompanying and guiding it.
ParlaMint-FR_2021-04-06-O1230.u56	Mrs Cécile Delpirou has the floor.
ParlaMint-FR_2021-04-06-O1230.u57	Thank you for that answer. I would like to stress two points: on the one hand, the desire of these personnel to continue working within the Ministry of National Education; on the other hand, the very important interest in extending the network of secondary education to primary education to prevent domestic violence and to intervene from an early age.
ParlaMint-FR_2021-04-06-O1230.u58	Mr Maxime Minot has the floor to put his question, No. 1380, concerning attacks on teachers in the Oise.
ParlaMint-FR_2021-04-06-O1230.u59	Indignation, revolt, shock: the words are not strong enough as a result of the aggression of an unheard-of violence by a teacher, who was also director of the Carnot school in Nogent-sur-Oise, and of ATSEM – the specialized territorial agent of kindergartens – who accompanied her on 18 March last by a mother and her 19-year-old daughter following a discussion that would have gone wrong. These unacceptable facts, which do not have their place in the sanctuary of knowledge and learning that is the school of the Republic, are unfortunately not an isolated case: intimidation, assault and injury have become daily in some schools labeled REP – priority education networks – and REP + – reinforced priority education networks –, but not only. The deterioration of the conditions for the exercise of the teaching activity is a reality. We always remember the tragedy that marked the entire country on October 16, the odious assassination of Samuel Paty. The Institutional Facts app launched in 2015 wants to encourage the end of a certain mutism. In addition, the administration is supposed to protect its agents from attacks on them in the performance of their duties, as it is obliged to do. Measures to empower families have also been taken. But will that be enough? School is a reflection of our society, and the problem is certainly deeper. It therefore calls for a comprehensive response. On the one hand, a paradigm shift: a criminal response that is commensurate with the gravity of the facts is needed, which means that the policy of apology that leads to a guilty complacency towards the perpetrators is no longer practiced. On the other hand, despite the arrangements and despite the work done by the constituency teams, the hierarchy of national education is often absent, preferring, it seems, to hide the dust under the carpet invoking the well-known formula: "Most importantly, no waves! " Today, languages are untied. This movement must be encouraged. So, Madam Secretary of State, are you going to give instructions in this direction and to change the government's position towards more firmness to finally have a real school of trust?
ParlaMint-FR_2021-04-06-O1230.u60	The Secretary of State for Priority Education has the floor.
ParlaMint-FR_2021-04-06-O1230.u61	Obviously, like you, I share, we share, and the institution in its entirety shares your indignation. I will answer you precisely and chronologically on what has been done since this unqualified act. I would like to point out, as you yourself have said, that these events are not only taking place in the priority education networks, REP or REP+, because I would not like these networks to be stigmatized. Unfortunately, it is a general phenomenon that takes place all over the world.
ParlaMint-FR_2021-04-06-O1230.u62	Yes!
ParlaMint-FR_2021-04-06-O1230.u63	The institution reacted. But, beyond the response of the institution, we must work more with families to empower them: this is what we do with educational cities, from 0 to 25 years old, to work at the root. You recalled the facts, so I'm not going to go back to it; I will simply describe, and precisely, how the institution has mobilized itself. As Jean-Michel Blanquer quite often says, we do not want to put the dust under the carpet, and I believe that we have shown this in recent years. The Amiens Academy was very responsive to the attack. As early as 18 March afternoon, the national education inspector was at the bedside of the victims to accompany their hospital care. The facts were immediately reported to the Public Prosecutor's Office on the basis of article 40 of the Code of Criminal Procedure. At the same time, the institution, through the voice of the Rector, strongly condemned the aggression. On 19 March, the National Education Inspector visited the school again, this time accompanied by a mobile security team, in order to create a psychological cell. The Director was immediately replaced and the National Education Inspector accompanied her during her complaint and examination by the medical and judicial unit of Creil. The Rectorate of Amiens also filed a complaint. Finally, on March 22, the Rector granted functional protection to the Director. As you said, this case illustrates the violence that staff are facing more and more frequently and that affects younger and younger students. As shown in the case of Nogent-sur-Oise, the administration is no longer limited to providing functional protection to agents. Very concrete psychological follow-up measures are taken and victims are accompanied in their judicial proceedings; the institution publicly displays its support for teachers. Finally, a protocol to accompany teachers affected by abusive complaints has been in place since 2019. In particular, it provides advice and good practices to deal with these situations – some have been applied in this case.
ParlaMint-FR_2021-04-06-O1230.u64	Mr Maxime Minot has the floor.
ParlaMint-FR_2021-04-06-O1230.u65	I would like to reiterate my respect to the inspector of the national education concerned, who has done an exceptional job of accompanying the director. I thank her and greet her publicly. Madam Secretary of State, I went to the staff who demonstrated as a result of these events. I was able to measure their exasperation and, above all, the fears that some people have of going to their institutions and continuing to pursue a profession that they have chosen primarily out of passion. I ask you to pay special attention to them.
ParlaMint-FR_2021-04-06-O1230.u66	Mr Frédéric Reiss, speaking on behalf of the Group of the European People's Party, raised his question, No. 1384, concerning the objective of bilingualism and Franco-German partnerships in the field of education and vocational training.
ParlaMint-FR_2021-04-06-O1230.u67	The achievement of the objectives of the Treaty of Aix-la-Chapelle is often hampered by inappropriate national regulations. Here are two examples. The decree of 3 April 2020 which makes English language certification compulsory for students in higher education runs counter to the efforts made in Alsace to promote the mastery of German, which is a real asset for finding work in the upper Rhine employment pool. Funded so far by the Regional Council, the complementary German modules provided in the CFAs – training centres for apprentices – are at risk, to the detriment of the employability of our young people in Germany and in German companies located in France. Second, the law on freedom to choose one's professional future transfers the steering of learning from the regions to the professional branches. It thus calls into question the cross-border learning that we have managed to develop with the French and German territorial authorities and consular partners. 220 contracts are under way and only about 10 new contracts have been signed for the academic CFA during the current year. It's a spectacular regression. The channels offered by the consular CFAs have also collapsed. In order to unblock the situation, the issues of funding and legal responsibility must be addressed. At the time of the rise of the CEA, the European Community of Alsace, the powers of the communities need to be clarified in order to ensure once again the promotion of this mechanism. Madam Secretary of State, by continuing these two essential training opportunities for the employability of young people, you would respond to a real demand from families and businesses and allow young people to open up to Europe.
ParlaMint-FR_2021-04-06-O1230.u68	The Secretary of State for Priority Education has the floor.
ParlaMint-FR_2021-04-06-O1230.u69	The Ministry of National Education, Youth and Sports of course supports local and regional authorities in achieving the objectives set out in Article 15 of the Treaty of Aachen. Jean-Michel Blanquer therefore announced on 25 January, at the eighth meeting between the education ministers of the Länder and the rectors of the academy, the creation of a second Franco-German high school in Strasbourg from the beginning of the beginning of 2021. This project will be conducted in close partnership with local and regional authorities – the Greater East region, the European Community of Alsace, the Eurométropole of Strasbourg and the City Hall of Strasbourg. The Ministry is also following with particular attention the project to develop a resource centre from the INSPÉ – Institut national supérieur du professat et de l'éducation – in Colmar. Even though its creation was delayed by the health crisis, it is not postponed. COPIL – the steering committee – is in the process of being set up. A platform for pooling the many resources planned to promote the development of bilingualism in Alsace within the framework of the plurilingual policy carried out throughout the academic region of the Great East is also being developed. The Ministry also supports partnerships between the INSPÉ of Strasbourg, Reims, the Nancy-Metz Academy and their German counterparts in favour of the internationalization of the training of our future teachers. The meeting on 25 January was an opportunity to recall the increase of more than 80% in Erasmus+'s credits. The Minister also stressed his support for the development of the partnerships, which you mentioned, between French trades and qualifications campuses and German vocational schools, in order to "go towards sharing technology, towards ambitious projects that are linked with the means of the European Union, to make young people want. It was agreed to create more than 20 partnerships, particularly around climate issues and new digital professions, with the aim of developing an ambitious offer that would attract young people and increase their employability. Finally, on this occasion, as agreed, the Minister gave mandate to the Franco-German committees of competent experts to develop strategies to increase the number of learners of the partner's language and the level reached by pupils, as well as to create Franco-German tools of excellence for education and vocational training, in accordance with Article 10 of the Treaty of Aachen.
ParlaMint-FR_2021-04-06-O1230.u70	Mr Frédéric Reiss has the floor.
ParlaMint-FR_2021-04-06-O1230.u71	Thank you, Madam Secretary of State, for these points of answer. Of course, we welcome the opening of a second Franco-German high school, which is in line with the wishes of the families. However, do not forget the question of complementary German modules and their financing. The requirement for certification in English prejudices the practice of German, which is absolutely necessary, particularly in the CFA and CFAI – the training centre for industrial apprentices – local, important for the industry.
ParlaMint-FR_2021-04-06-O1230.u72	Mr Bruno Duvergé, speaking on behalf of the Group of the European People's Party, raised his question, No. 1364, concerning the extension of the system of educational centres to areas of rural revitalization.
ParlaMint-FR_2021-04-06-O1230.u73	On May 2, 2019, Minister Jean-Michel Blanquer and Julien Denormandie, then Minister for City and Housing, launched the Education Cities project. Rather than adding an additional mechanism to existing ones, it is a matter of better organizing and strengthening them by bringing together all the educational actors in the priority neighbourhoods of the city's policy – state services, communities, associations and inhabitants. By bringing together all actors in the academic and non-formal fields in the territories most in need and by concentrating public resources, the Government intends to promote educational continuity and strengthen the role of the school. Some 80 urban territories benefited from the €34 million allocated to this programme. However, this system of educational success only concerns the priority areas of the city's policy. However, some colleagues and I would like it to be adapted to the rural revitalization zones – ZRR – created at the same time as urban regeneration zones in territories that have also been forgotten by the Republic. In their beautiful book LesInvisiblesdelaRepublic, Salomé Berlioux and Erkki Maillard note that the 60 per cent of young people who do not live in large cities are more affected by inequality, especially education. I quote Mrs Berlioux: "This is the example of this very bright high school girl, pushed by her teachers towards medical studies and who opts for a school of nurses on the pretext that medicine is not for her. How can an ambitious professional choice be allowed when it involves moving away? When there's no pattern of identification around you? ... Some trades seem to be inaccessible to those who are geographically distant from them. Being young is complicated everywhere. Choosing a good orientation is a puzzle. But this is even more true when the horizon of choices is narrowed by the geographical and cultural environment. » Like these authors, I hope that the State's measures in favour of priority neighbourhoods can be adapted to rural areas and, like them, I hope that an ecosystem will be created in our territories with local elected representatives, associations, national education, foundations and businesses. Madam Secretary of State, how do you intend to decline the system of educational cities at the ZRRs?
ParlaMint-FR_2021-04-06-O1230.u74	The Secretary of State for Priority Education has the floor.
ParlaMint-FR_2021-04-06-O1230.u75	Thank you for your question, which allows me to complete your comments on the educational cities and to abound in your sense with regard to rural areas. There are now 126 educational cities, with 46 new ones added to the 80 existing ones since the interdepartmental city committee of 29 January. Our goal is to go even further, with 200 educational cities by 2022. As you said, these cities aim to accompany the students permanently and throughout their journey – to school, on the way to school, out of school. The spectrum ranges from 0 to 25 years, from early childhood care to vocational integration. The aim is to create educational alliances in the territories, to bring together all the actors around the table – the principal of the college, the state, the elected representatives, associations of sport, culture, health and social, as well as the actors of the economic world – to accompany the students well. The educational cities played a key role last year during the first confinement, as they identified the fragility of some families and, thanks to a significant wealth of government, helped to quickly address the digital divide in these territories. Building on these experiences, Minister Jean-Michel Blanquer and I decided, after a very careful reading of Salomé Berlioux's report on the orientation and equal opportunities in France in rural areas and small towns, to duplicate this model for rural areas. Of course, the situation is not the same. The educational cities are, as you said, located in a very urban environment, that of the QPV – priority districts of the city's politics. The rural world faces particular challenges related to sociology, geography, demography and mobility. Indeed, we find that the school ambition of the students is lower. The rate of transition to the upper level after the third and second classes and in higher education is low in the light of the situation of rural school – which is very good – and the success rate of rural pupils in the baccalaureate – which is very good. So we duplicate the model of educational cities: "rural educational territories" are kind of copy and paste them for the rural world. We have launched an experiment in three academies, Nancy-Metz, Normandy and Amiens, where we have identified twenty-five rural educational territories, based on very concrete elements – the arrangements already present locally, the student success rate, mobility, the educational, cultural and sports resources available – so that the school ambition of the students is strengthened throughout the territory. It is the compass of the ministry's action, and in particular of my secretariat of state: to combat all inequalities, whether social or territorial.
ParlaMint-FR_2021-04-06-O1230.u76	Mr Bruno Duvergé has the floor.
ParlaMint-FR_2021-04-06-O1230.u77	Thank you, Madam Secretary of State, that is excellent news. It would be great if one of these devices were created in Pas-de-Calais.
ParlaMint-FR_2021-04-06-O1230.u78	Well, that's it! I'll take note of that.
ParlaMint-FR_2021-04-06-O1230.u79	Mr Joël Aviragnet has the floor to put his question, No. 1392, on the injustice suffered by high school students.
ParlaMint-FR_2021-04-06-O1230.u80	The health crisis that our country has been experiencing for the past year has upset all fields of human activity. We have supported your choice to work towards opening schools, colleges and high schools because we have a duty to offer quality education to all young people. The foreseeable deterioration of the health situation in recent weeks has prompted you to make new decisions: courses are given at a distance this week and they will be suspended from next week and for three weeks. In the current health situation, you have chosen the continuous control for the baccalaureate for children attending a public high school or a private high school under contract. However, some young people are left on the roadside, i.e. high school students enrolled in the CNED – National Centre for Distance Learning – in a fully regulated class. The reasons for this particular status range from a disease that prevents so-called classical schooling to various incompatibilities. Education through the regulated CNED is the result of a dialogue between national education, its representatives and parents. These students are considered to be in school. This year, many children in this situation were surprised to receive an invitation to attend a face-to-face examination. The national union of second degree teachers sent you a letter on this subject to inform you of its incomprehension. In addition, many students studying by the regulated CNED received their course access codes only in November 2020. They have suffered a double penalty: they have had two months less than their comrades in public or private high schools under contract to prepare their bachelor's degree and they will have to pass the exam, receiving continuous control only for their specialty tests. This situation is not possible. There can be no difference between high school students for the same exam; The law is very clear about this. These young people struggle to learn and prepare for their entry into society despite often difficult living situations, they do not have to suffer from such unequal treatment. Are you considering going back to the information note of March 1st which confirms the choice to consider CNED students in regulated class as free candidates and do you intend to apply to these high school students the same modalities of examination of the baccalaureate as their classmates in public high schools?
ParlaMint-FR_2021-04-06-O1230.u81	The Secretary of State for Priority Education has the floor.
ParlaMint-FR_2021-04-06-O1230.u82	Thank you for your question, which first gives me the opportunity to greet all teachers and students at the edge of this somewhat special four-week period. The baccalaureate is a source of anxiety and stress for high school students, especially in this period of crisis. We wanted to strike a balance between the maintenance of the tests and the exceptional learning conditions associated with the current health context. We have therefore adapted the modalities of this year's baccalaureate: in the same health situation, the philosophy test will normally take place, as the great oral one. For students enrolled in a high school, the specialty tests will be replaced by continuous monitoring. For students enrolled in the CNED in a regulated class, i.e. prevented from attending school, the one-time evaluations of the common teachings provided for under continuous monitoring will be maintained in accordance with the regulations in force, but candidates will, in each discipline, have the choice between two subjects which will, exceptionally, for this session, only cover the terminal program. The grades in the school booklet will replace the final specialty exams, as for all school applicants. Students enrolled in the CNED regulated class will have only one joint assessment test per discipline over the entire program, instead of three for students enrolled in schools. The philosophy test will be well held this year. Students will have the choice between three essay topics instead of two, in addition to the subject of text explanation. All candidates will run for the full oral examination during the month of June. Candidates with a disability or a health condition, including those registered with the CNED, may benefit from accommodation, provided by the Education Code, to pass the tests. The application procedure was simplified from this session. Finally, you said that some students only had their online course access codes in November: we checked and, the minute the legal representatives send a complete registration file to CNED's administrative services, registration and access to the courses are immediate.
ParlaMint-FR_2021-04-06-O1230.u83	Mr Joël Aviragnet has the floor.
ParlaMint-FR_2021-04-06-O1230.u84	The families have told us of difficulties, relayed by the unions, for access codes: so there is probably something to control, even if I trust your administration. The health crisis certainly generates different functionings, but I ask you to take into account the situation of these pupils who are already in great difficulty because of their particular situation: they must have the same rights as others!
ParlaMint-FR_2021-04-06-O1230.u85	Mr Nicolas Meizonnet has the floor to put his question, No. 1389, concerning the closure of classes in the Gard.
ParlaMint-FR_2021-04-06-O1230.u86	On 16 March, many Gardoises and Gardois discovered in pain the new school card for the new school year 2021. On the programme, the closure of forty-three classes in the department! Only in my commune of 11,500 souls, yet growing in population, Vauvert, three classes will be closed. Like all parents of students, I am divided between incomprehension, astonishment and anger. I wonder how you are going to explain to our fellow citizens rural territories this evaporation of classes, which inevitably leads to the saturation of those remaining. You will tell me that fifty-two classes are open elsewhere in the department and that twenty posts are created. All right. But your policy is to undress Paul to dress James and, more precisely, to strip, as always, rurality to favour the priority areas of city politics.
ParlaMint-FR_2021-04-06-O1230.u87	Not at all!
ParlaMint-FR_2021-04-06-O1230.u88	However, I remember Emmanuel Macron's commitment to "guarantee everyone's success and excellence at school." This may be possible in neighbourhoods with split classes, but it is impossible in the overcrowded classes of educational deserts that you create. Madam Secretary of State, it is not by abolishing classes that we will fight against the general decline in school level, the drop-out of students – which has increased as a result of the health crisis – and the resurgence of violence in schools. I obviously share the concern of the inhabitants of Vauvert, the local elected representatives of the Gard department, the school staff, the students and their parents, and I oppose the unjustified closure of classes, both in my own country and in all rural areas. There is no reason to see people in my department feel like second-class citizens, who are tired of seeing two Frances, that of the metropolises and suburbs that you cherish so much and that benefit from globalization and all your policies, such as the analysis perfectly by the geographer Christophe Guilluy, and that, peripheral, of the forgotten and the great losers to whom we remove everything, from post offices to police stations and from administrative centres to schools. Madam Secretary of State, my question is simple: will you, yes or no, delete all these classes? How do you justify it? How do you explain that local elected officials, mayors, parliamentarians and departmental councillors, of whom I am, have not been consulted? More generally, when will you stop discriminating peripheral France in favour of the priority areas of city politics?
ParlaMint-FR_2021-04-06-O1230.u89	The Secretary of State for Priority Education has the floor.
ParlaMint-FR_2021-04-06-O1230.u90	I cannot let you say that there are two Frances that we would treat differently. You were there earlier and you therefore heard me reply to Mr Duvergé on the deployment of the programme of rural educational territories; You have heard me salute the quality of rural schools. You have quoted the President of the Republic, so you have heard his commitment not to close any schools in the communes of less than 5000 inhabitants. During the last school year, no classes were closed in these communes. It is therefore scandalous that you accuse us of working for the development of two distinct Frances and of not making mention of ruralness. You also said that there were more and more drop-outs, but I register falsely against this statement: last year, in the first confinement, the teachers did an extraordinary job. I once again greet them, who went to contact with the students in the neighbourhoods and rural areas to be as close to them as possible. The truth may be counter-intuitive, but there are fewer dropouts this year. When we say something in the Chamber, it is good to have made sure that it is accurate. You say that we want to close classes in the first degree and that we refuse to fight evil. On the contrary, we have put all the means on the first level and we fully assume it. We have created an additional 11900 posts since 2017, while the demographic decline is constant: there have been about 150,000 fewer students since that date. However, we have not stopped putting resources everywhere. As you said, we split the classes: the CPs, the CE1s and, at the moment, the major kindergarten sections. In addition to duplication, we limit the size of the large section, CP and EC1 classes to twenty-four students. This policy allows, contrary to what you say, to consolidate the basic learnings of students – reading, writing, counting and respecting others. The five departments of the Montpellier Academy will experience, for the first time in twenty years, a decline in the number of first-degree students. Despite this, we have provided the Montpellier Academy with 140 additional jobs, 20 of them in the Gard department. Thus, at the next school year, the number of students per class in the department will improve significantly to an average of 22 pupils. In addition, major section classes in priority education areas will be split in 74 per cent of your department's schools next year, compared with 5 per cent at the last school year. As you can see, the Government is fully committed to creating learning conditions in your department, as in all others, that are conducive to the success of all students.
ParlaMint-FR_2021-04-06-O1230.u91	Mr Alexis Corbière has the floor to put his question, No. 1366, on student distress.
ParlaMint-FR_2021-04-06-O1230.u92	In the face of the health crisis, millions of students denounce the existence of a generation, theirs, sacrificed. Assigned to residence, often cloistered away from home, their precariousness continues to grow and reaches a critical threshold. According to the Observatoire national de la vie étudiant, one third of people between the ages of 18 and 25 suffer from depressive disorders and confide in suicidal thoughts, which unfortunately translate into acts by waves of suicides that cannot be ignored. France has one psychologist for 30,000 students, 25 times less than international recommendations. And the online support platform will not change anything: it even shows a certain lag with reality. Above all, university services do not have monitoring structures to respond to the problem. This psychological support does not do everything and does not feed, in particular. Within a year, emergency aid to students doubled compared to 2019, but the health crisis only magnified an organized disaster: well before the crisis, one in five students was already below the poverty line. On October 13, 2017, I met with the Minister of Higher Education, Research and Innovation to alert her to student insecurity: she had told me that budgets were on the rise and that that would be enough. In view of this fact, which I hope we all share, why do we insist on refusing to extend the RSA – active solidarity income – to young people between the ages of 18 and 25? We have repeatedly called, like many parliamentary groups, for this emergency measure, which is supported by two out of three French. Why was no requisition of premises envisaged to relieve the amphitheatres and reopen the faculties? Why not recruit school doctors and improve their skills when one knows that one third of the posts are vacant in national education? In September 2020, the Government announced €6.5 billion for higher education: why not release credits to increase grants and LPAs – personalized housing grants? This is a request from students and their organizations: what do you answer them?
ParlaMint-FR_2021-04-06-O1230.u93	The Secretary of State for Priority Education has the floor.
ParlaMint-FR_2021-04-06-O1230.u94	First of all, I would like to apologize to Mrs Frédérique Vidal, who cannot be present this morning; I'll answer for him. You're asking us about student insecurity and psychological support for young people. No, MP, it cannot be said that the Government has waited for this phenomenon to become the front page of the media to deal with it: as early as March 2020, registration fees and rents in university cities have been frozen and they will be frozen again for the beginning of September 2021; the amount of the grants has been revalued; the scholarships continued to be paid at the start of the year for those who had to shift their internships by a few months; exceptional aid from EUR 150 to EUR 200 was paid, in particular in the event of loss of employment; we have also introduced the one-euro university restaurant ticket, now accessible to all students, fellows, non-students and internationals; nearly 10,000 doctoral contracts have been extended and funded in 2020 or will be in 2021; More than 5 million meals were served at 500 outlets; CROUS emergency aid funds – regional centres for academic and academic works – have been doubled to provide specific aid of up to EUR 500; We have created nearly 22,000 student jobs to meet the loss of small jobs. The Government is also fighting menstrual precariousness, with the installation of 1500 distributors of free periodic protections. The resumption of face-to-face courses one day a week since February is also a decisive step in the fight against isolation; Thanks to this gradual restart, we have been able to stabilize a robust health protocol, which, despite the epidemic recovery, keeps universities open and provides opportunities for young people. Thanks to these protocols, the students were able to pass their first semester exams without a massive drop-out or a drop in the general level; I would like to congratulate them. The Government has also been strengthening the psychological support capacity since 10 March, with the Santepsy.etudent.gouv.fr platform, which lists nearly 1300 volunteer psychologists; 80 positions have been created in the SSUs – university health services – to build capacity for care and 60 social services assistants are planned in the CROUS. Finally, with regard to the climate, last week the Minister renewed the working group chaired by Jean Jouzel, which has already made major progress in introducing the ecological transition and sustainable development into the education code. All these provisions were reinforced here last week when the law on combating climate change and strengthening resilience to its effects was reviewed. Work continues with students and all actors; We see it as an enthusiasm, a mobilization and a commitment. You see, MP, we listen to the students and we act tirelessly to accompany their present and prepare their future.
ParlaMint-FR_2021-04-06-O1230.u95	I thank Messrs. Corbière and Lecoq, as well as the Members who will speak after them, for changing their schedule, since we have had to face defections.
ParlaMint-FR_2021-04-06-O1230.u96	Mr Jean-Paul Lecoq has the floor to put his question, No. 1367, on the transfer of customs powers.
ParlaMint-FR_2021-04-06-O1230.u97	Historical field missions by customs officers are about to be transferred to the Directorate-General for Public Finance – DGFIP – through dematerialised procedures. This would include the recovery of the domestic tax on consumption – ICT –, the domestic tax on energy products – ICTPE – and the annual duty on francisation and navigation – DAFN – which would no longer be carried out by customs officers. It should be noted that the ICTPE alone provides the State budget annually with a revenue of around €40 billion, after an increase of 63% in three years. At present, unless otherwise indicated, the collection of these taxes is to the satisfaction of the general public. Customs officers carry out a healthy physical control of the products taxed from the various import gates of the country and provide an appreciated advisory role to the companies concerned. In addition, there is a guarantee of security and fairness, as customs officers' sagacity and know-how in this complex area is well known. I am therefore astonished at the Government's willingness to take them out of power for the benefit of public finance officers. The latter will have to acquire these specialized skills, while carrying out evaluation and control operations from their office and computer, located kilometres, if not hundreds of kilometres, from the ports of entry of the taxed goods. It is therefore to be feared that the physical control carried out on the ground will be replaced by self-control of the undertakings, hence an increased risk of error and fraud, but also an accentuation of the health risk: no dematerialised voucher can demonstrate the quality of a product and its correct conformity with the standards required before consumption. Clearly, this reform poses a risk to the State; But it also makes one run to the consumer. At the moment, I have no knowledge of the mechanisms and means that will be deployed to ensure the same level of guarantee and protection as that provided by customs officials. Even so, why take a risk, while obviously everything works properly in this sensitive sector? I fear that this reform will only compensate for the creation of posts in customs because of Brexit, while at the same time compensating for the effects of the reform in the Directorate-General for Public Finance; But at what cost? If you share these concerns, expressed in particular by all the trade union organizations of customs officers, I thank you, Minister Delegate, for announcing the withdrawal of this reform. If not, I would like to thank you for reassuring us and reassure the French, simply by explaining how, and with what means, tax officers will be able to carry out the assessment, monitoring and advisory tasks currently assigned to their customs colleagues, in the field and nearby.
ParlaMint-FR_2021-04-06-O1230.u98	The next speaker is the Minister for Small and Medium-sized Enterprises.
ParlaMint-FR_2021-04-06-O1230.u99	The Government has decided to establish a joint revenue collection portal for tax, customs and social administrations. This major reform pursues an objective of general interest, shared by all public administrations: simplification and improvement of the user's journey. In particular, it is reflected in the transfer to the Directorate-General for Public Finance of several parts of the tax system, now managed by other administrations, including customs. Mr President, you are expressing your concern about the impact of this reform on the future of the Directorate-General for Customs and Indirect Duties – DGDDI – pointing out that the Directorate-General is carrying out its tax duties in a fully satisfactory manner. This reform is not based on the assumption that a particular administration would be more competent to recover the tax; It aims to unify the user's journey, to offer him a single interlocutor and in so doing to create synergies for the benefit of companies, the administration and the affectors, in particular the local authorities. From the point of view of customs, our wish is to make this reform an opportunity to strengthen the core of customs missions, i.e. the control and supervision of goods. The health crisis and Brexit have recently demonstrated that protecting our borders, whether physical, digital or maritime, is a top priority. Furthermore, please be assured, Mr President, that customs will retain tax missions in its own right or in partnership with DGFIP, in particular with regard to combating VAT fraud or indirect contributions. In particular, the full involvement of customs officers in controlling the tax base at borders will be a key element in the success of the project. I remind you that some transfers have already been completed. With regard to taxes on non-alcoholic beverages, as of 1 January 2019, the comparison of returns does not lead to a decrease in tax revenues. You also highlight the social risks associated with these transfers. These various reforms have already been the subject of regular meetings with representatives of the staff of the two Directorates-General on trades. The organization of transfers, and in particular of human resources aspects, is the subject of the greatest attention and is discussed in the context of the social dialogue. As such, it should be stressed that the retention of officers in their geographical area, if they so wish, is a priority. DGFIP is thus fully mobilised to allow the reception of restructured DGDDI staff; concrete guarantees have been provided on these points.
ParlaMint-FR_2021-04-06-O1230.u100	Mr Emmanuel Maquet, speaking on behalf of the Group of the European People's Party, raised his question, No. 1379, on the tax on heat pumps and heat pumps.
ParlaMint-FR_2021-04-06-O1230.u101	Coming from an industrial territory, the Somme, I asked Minister Agnès Pannier-Runacher in the Chamber about the use of the "made in France" in an area very important for my constituency: glass. I would like to draw your attention again, this time to other innovative companies also very numerous, but particularly penalized. The decree of 1 July 2018 has indeed had important fiscal consequences for the local economy by creating a tax on heat pumps and thermodynamic water heaters for the benefit of the technical centre of the aeral and thermal industries – CETIAT. This tax is particularly heavy and unfair for French manufacturers: only companies producing in France are subject to it, including on exported products, while foreign imports, mostly Asian, and distributors who market them are not subject to it. The CETIAT, which benefits from a contribution from French manufacturers through this tax, carries out technical studies for the benefit of actors from all over the world for heat pumps and thermodynamic water heaters. In short, French producers finance the development of their foreign competitors. What an aberration! Minister Delegate, in the face of this unfair and anticompetitive situation, when do you envisage the abolition of this parafiscal tax in order to restore fairness, therefore the competitiveness of French companies?
ParlaMint-FR_2021-04-06-O1230.u102	The next speaker is the Minister for Small and Medium-sized Enterprises.
