Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-RS-en_2014-10-08-0	ParlaMint-RS_2014-10-08-0.u10007	Term 10, Meeting 1	2014-10-08	Unicameralism	10. mandat	-	Zasedanje 1	2016-06-03	-	Reference	English	Regular	-	-	-	-	-	-	-	-	-	-
ParlaMint-RS-en_2014-10-08-0	ParlaMint-RS_2014-10-08-0.u10091	Term 10, Meeting 1	2014-10-08	Unicameralism	10. mandat	-	Zasedanje 1	2016-06-03	-	Reference	English	Chairperson	MP	notMinister	SNS	Srpska napredna stranka	Coalition	Big tent	BečićIgor	Bečić, Igor	M	1971	
ParlaMint-RS-en_2014-10-08-0	ParlaMint-RS_2014-10-08-0.u10092	Term 10, Meeting 1	2014-10-08	Unicameralism	10. mandat	-	Zasedanje 1	2016-06-03	-	Reference	English	Regular	MP	notMinister	DS	Demokratska stranka	Coalition	Centre-left	BožovićBalša	Božović, Balša	M	1983	
ParlaMint-RS-en_2014-10-08-0	ParlaMint-RS_2014-10-08-0.u10093	Term 10, Meeting 1	2014-10-08	Unicameralism	10. mandat	-	Zasedanje 1	2016-06-03	-	Reference	English	Chairperson	MP	notMinister	SNS	Srpska napredna stranka	Coalition	Big tent	BečićIgor	Bečić, Igor	M	1971	
ParlaMint-RS-en_2014-10-08-0	ParlaMint-RS_2014-10-08-0.u10094	Term 10, Meeting 1	2014-10-08	Unicameralism	10. mandat	-	Zasedanje 1	2016-06-03	-	Reference	English	Regular	MP	notMinister	SDPS	Socijaldemokratska partija Srbije	Coalition	Centre-left	OmerovićMeho	Omerović, Meho	M	1959	
ParlaMint-RS-en_2014-10-08-0	ParlaMint-RS_2014-10-08-0.u10095	Term 10, Meeting 1	2014-10-08	Unicameralism	10. mandat	-	Zasedanje 1	2016-06-03	-	Reference	English	Chairperson	MP	notMinister	SNS	Srpska napredna stranka	Coalition	Big tent	BečićIgor	Bečić, Igor	M	1971	
ParlaMint-RS-en_2014-10-08-0	ParlaMint-RS_2014-10-08-0.u10096	Term 10, Meeting 1	2014-10-08	Unicameralism	10. mandat	-	Zasedanje 1	2016-06-03	-	Reference	English	Regular	MP	notMinister	DS	Demokratska stranka	Coalition	Centre-left	BožovićBalša	Božović, Balša	M	1983	
ParlaMint-RS-en_2014-10-08-0	ParlaMint-RS_2014-10-08-0.u10097	Term 10, Meeting 1	2014-10-08	Unicameralism	10. mandat	-	Zasedanje 1	2016-06-03	-	Reference	English	Chairperson	MP	notMinister	SNS	Srpska napredna stranka	Coalition	Big tent	BečićIgor	Bečić, Igor	M	1971	
ParlaMint-RS-en_2014-10-08-0	ParlaMint-RS_2014-10-08-0.u10098	Term 10, Meeting 1	2014-10-08	Unicameralism	10. mandat	-	Zasedanje 1	2016-06-03	-	Reference	English	Regular	MP	notMinister	SNS	Srpska napredna stranka	Coalition	Big tent	JovičićAleksandar	Jovičić, Aleksandar	M	1987	
ParlaMint-RS-en_2014-10-08-0	ParlaMint-RS_2014-10-08-0.u10099	Term 10, Meeting 1	2014-10-08	Unicameralism	10. mandat	-	Zasedanje 1	2016-06-03	-	Reference	English	Chairperson	MP	notMinister	SNS	Srpska napredna stranka	Coalition	Big tent	BečićIgor	Bečić, Igor	M	1971	
ParlaMint-RS-en_2014-10-08-0	ParlaMint-RS_2014-10-08-0.u10100	Term 10, Meeting 1	2014-10-08	Unicameralism	10. mandat	-	Zasedanje 1	2016-06-03	-	Reference	English	Regular	MP	notMinister	SNS	Srpska napredna stranka	Coalition	Big tent	ĐukanovićVladimir	Đukanović, Vladimir	M	1979	
ParlaMint-RS-en_2014-10-08-0	ParlaMint-RS_2014-10-08-0.u10101	Term 10, Meeting 1	2014-10-08	Unicameralism	10. mandat	-	Zasedanje 1	2016-06-03	-	Reference	English	Chairperson	MP	notMinister	SNS	Srpska napredna stranka	Coalition	Big tent	BečićIgor	Bečić, Igor	M	1971	
ParlaMint-RS-en_2014-10-08-0	ParlaMint-RS_2014-10-08-0.u10102	Term 10, Meeting 1	2014-10-08	Unicameralism	10. mandat	-	Zasedanje 1	2016-06-03	-	Reference	English	Regular	MP	notMinister	SNS	Srpska napredna stranka	Coalition	Big tent	JovićRadoslav	Jović, Radoslav	M	1957	
ParlaMint-RS-en_2014-10-08-0	ParlaMint-RS_2014-10-08-0.u10103	Term 10, Meeting 1	2014-10-08	Unicameralism	10. mandat	-	Zasedanje 1	2016-06-03	-	Reference	English	Chairperson	MP	notMinister	SNS	Srpska napredna stranka	Coalition	Big tent	BečićIgor	Bečić, Igor	M	1971	
ParlaMint-RS-en_2014-10-08-0	ParlaMint-RS_2014-10-08-0.u10104	Term 10, Meeting 1	2014-10-08	Unicameralism	10. mandat	-	Zasedanje 1	2016-06-03	-	Reference	English	Regular	MP	notMinister	SDS	Socijaldemokratska stranka	Coalition	Centre-left	HomenSlobodan	Homen, Slobodan	M	1972	
ParlaMint-RS-en_2014-10-08-0	ParlaMint-RS_2014-10-08-0.u10105	Term 10, Meeting 1	2014-10-08	Unicameralism	10. mandat	-	Zasedanje 1	2016-06-03	-	Reference	English	Chairperson	MP	notMinister	SNS	Srpska napredna stranka	Coalition	Big tent	BečićIgor	Bečić, Igor	M	1971	
ParlaMint-RS-en_2014-10-08-0	ParlaMint-RS_2014-10-08-0.u10106	Term 10, Meeting 1	2014-10-08	Unicameralism	10. mandat	-	Zasedanje 1	2016-06-03	-	Reference	English	Regular	MP	notMinister	SNS	Srpska napredna stranka	Coalition	Big tent	NikolićDragan	Nikolić, Dragan	M	1960	
ParlaMint-RS-en_2014-10-08-0	ParlaMint-RS_2014-10-08-0.u10107	Term 10, Meeting 1	2014-10-08	Unicameralism	10. mandat	-	Zasedanje 1	2016-06-03	-	Reference	English	Chairperson	MP	notMinister	SNS	Srpska napredna stranka	Coalition	Big tent	BečićIgor	Bečić, Igor	M	1971	
ParlaMint-RS-en_2014-10-08-0	ParlaMint-RS_2014-10-08-0.u10108	Term 10, Meeting 1	2014-10-08	Unicameralism	10. mandat	-	Zasedanje 1	2016-06-03	-	Reference	English	Regular	MP	notMinister	PREOKRET	PREOKRET	-	Centre	VeselinovićJanko	Veselinović, Janko	M	1965	
ParlaMint-RS-en_2014-10-08-0	ParlaMint-RS_2014-10-08-0.u10109	Term 10, Meeting 1	2014-10-08	Unicameralism	10. mandat	-	Zasedanje 1	2016-06-03	-	Reference	English	Chairperson	MP	notMinister	SNS	Srpska napredna stranka	Coalition	Big tent	BečićIgor	Bečić, Igor	M	1971	
ParlaMint-RS-en_2014-10-08-0	ParlaMint-RS_2014-10-08-0.u10110	Term 10, Meeting 1	2014-10-08	Unicameralism	10. mandat	-	Zasedanje 1	2016-06-03	-	Reference	English	Regular	MP	notMinister	PREOKRET	PREOKRET	-	Centre	VeselinovićJanko	Veselinović, Janko	M	1965	
ParlaMint-RS-en_2014-10-08-0	ParlaMint-RS_2014-10-08-0.u10111	Term 10, Meeting 1	2014-10-08	Unicameralism	10. mandat	-	Zasedanje 1	2016-06-03	-	Reference	English	Chairperson	MP	notMinister	SNS	Srpska napredna stranka	Coalition	Big tent	BečićIgor	Bečić, Igor	M	1971	
ParlaMint-RS-en_2014-10-08-0	ParlaMint-RS_2014-10-08-0.u10112	Term 10, Meeting 1	2014-10-08	Unicameralism	10. mandat	-	Zasedanje 1	2016-06-03	-	Reference	English	Regular	MP	notMinister	SNS	Srpska napredna stranka	Coalition	Big tent	MartinovićAleksandar	Martinović, Aleksandar	M	1976	
ParlaMint-RS-en_2014-10-08-0	ParlaMint-RS_2014-10-08-0.u10113	Term 10, Meeting 1	2014-10-08	Unicameralism	10. mandat	-	Zasedanje 1	2016-06-03	-	Reference	English	Chairperson	MP	notMinister	SNS	Srpska napredna stranka	Coalition	Big tent	BečićIgor	Bečić, Igor	M	1971	
ParlaMint-RS-en_2014-10-08-0	ParlaMint-RS_2014-10-08-0.u10114	Term 10, Meeting 1	2014-10-08	Unicameralism	10. mandat	-	Zasedanje 1	2016-06-03	-	Reference	English	Regular	MP	notMinister	LSV	Liga socijaldemokrata Vojvodine	Coalition	Centre-left	KostrešBojan	Kostreš, Bojan	M	1974	
ParlaMint-RS-en_2014-10-08-0	ParlaMint-RS_2014-10-08-0.u10115	Term 10, Meeting 1	2014-10-08	Unicameralism	10. mandat	-	Zasedanje 1	2016-06-03	-	Reference	English	Chairperson	MP	notMinister	SNS	Srpska napredna stranka	Coalition	Big tent	BečićIgor	Bečić, Igor	M	1971	
ParlaMint-RS-en_2014-10-08-0	ParlaMint-RS_2014-10-08-0.u10116	Term 10, Meeting 1	2014-10-08	Unicameralism	10. mandat	-	Zasedanje 1	2016-06-03	-	Reference	English	Regular	MP	notMinister	SDPS	Socijaldemokratska partija Srbije	Coalition	Centre-left	OmerovićMeho	Omerović, Meho	M	1959	
ParlaMint-RS-en_2014-10-08-0	ParlaMint-RS_2014-10-08-0.u10117	Term 10, Meeting 1	2014-10-08	Unicameralism	10. mandat	-	Zasedanje 1	2016-06-03	-	Reference	English	Chairperson	MP	notMinister	SNS	Srpska napredna stranka	Coalition	Big tent	BečićIgor	Bečić, Igor	M	1971	
