ParlaMint-FR_2019-09-24-E2009.u1	The next item is the question to the Government.
ParlaMint-FR_2019-09-24-E2009.u166	Excellent question!
ParlaMint-FR_2019-09-24-E2009.u167	Long live the admiral!
ParlaMint-FR_2019-09-24-E2009.u168	The Minister for Higher Education, Research and Innovation has the floor.
ParlaMint-FR_2019-09-24-E2009.u169	You are right to recall that safeguarding the oceans is one of the 17 sustainable development goals of the United Nations. Since France is the world's second largest maritime power, it is obviously our duty to continue to work on these issues. We can't talk about climate without talking about ocean research. We have excellent researchers, who participate in the IPCC and are signatories to the report to be delivered tomorrow. We can mention the research organisations, the Centre national de la recherche scientifique, the Institut de recherche pour le développement or the Institut français de recherche pour l'exploitation de la mer, which now manages the entire oceanographic fleet, but also the universities, such as those of Western Brittany and La Rochelle, which have decided to make the question of the oceans their particular signature, without forgetting of course the observatories of Sorbonne University. We therefore have a real force to strike in terms of research, which must be organised. That is why I have asked the AllEnvi Alliance – the National Environmental Research Alliance – to make proposals in this direction, in order to further increase the visibility of our work.
ParlaMint-FR_2019-09-24-E2009.u170	Give me some money!
ParlaMint-FR_2019-09-24-E2009.u171	This strike force is also European, as we are counting on Horizon Europe. [[Applause on a few benches of the LaREM group]] Finally, you are right to refer to the law of research programming. The reports that were presented to the Prime Minister and to me yesterday suggest that great societal challenges be highlighted, which draw on the best of the knowledge of each discipline. It is therefore with great attention that we will study these issues, and I am sure that the climate and the oceans will feature prominently.
ParlaMint-FR_2019-09-24-E2009.u172	We have completed the questions to the Government.
ParlaMint-FR_2019-09-24-E2009.u173	[[Mrs. and Mr. Members get up and applaud]] On your behalf, I would like to warmly congratulate the XV Member of Parliament, who has returned from the World Cup in Japan with a very nice third place. The French have distinguished themselves, among so many nations present, as the one with the largest number of parliamentarians, which is a testament to our commitment to rugby at least as much as to these benches. So we have to train a little to win the next edition, which we will have the pleasure of welcoming to France in 2023.
ParlaMint-FR_2019-09-24-E2009.u174	Don't you have anything else to do?
ParlaMint-FR_2019-09-24-E2009.u175	Please return to your seats, since, after this rugbystic interlude, the ballot will be opened.
ParlaMint-FR_2019-09-24-E2009.u176	I put the whole bill to the vote.
ParlaMint-FR_2019-09-24-E2009.u177	The result of the vote is as follows: Number of voters 529 Number of votes cast 486 Absolute majority 244 For adoption 477 Against 9
ParlaMint-FR_2019-09-24-E2009.u178	I put to the vote the whole of the organic bill.
ParlaMint-FR_2019-09-24-E2009.u179	The result of the vote is as follows: Number of voters 533 Number of votes cast 489 Absolute majority 245 For adoption 482 Against 7
ParlaMint-FR_2019-09-24-E2009.u180	The meeting was suspended.
ParlaMint-FR_2019-09-24-E2009.u181	The meeting was resumed.
ParlaMint-FR_2019-09-24-E2009.u182	The next item is the debate on the bioethics bill (No. 2187, 2243). The Conference of Presidents decided to apply the scheduled legislative time procedure to this discussion. The time allocated to the political groups is fifty hours.
ParlaMint-FR_2019-09-24-E2009.u183	The Minister for Solidarity and Health has the floor.
ParlaMint-FR_2019-09-24-E2009.u184	See, minister: more members of the LR group have come to listen to you than those of the LaREM group!
ParlaMint-FR_2019-09-24-E2009.u185	During the exchanges which are taking place in this House, week after week, we are talking about subjects which, if they are very varied, are still of interest to the French, if not indirectly. Among them, bioethics bills occupy a separate place, because they affect in the depths of the intimacy of the French – the family, childhood, disease and everything that composes a life with its joys, its sorrows and its hopes. Their elaboration is a moment of deep reflection, not on the problems that need to be solved or the challenges that need to be addressed, but on the society in which we want to live and which we want to propose to future generations. France has the chance, I dare say the privilege, to make an appointment at regular intervals with the great questions of our time and the singular stakes of the time, but also with the field of possible open by science. Few countries are conducting this reflection, because it requires both a living democracy, a capacity to deploy state-of-the-art medical techniques and a collective will to defend a certain vision of freedom, humanity and solidarity. In this House, you will be, in the coming weeks, the conscience that must delimit, order and define the new progress without yielding anything on the great principles. These are at the heart of the bill, solid and intangible: the dignity of the human person, the autonomy of everyone and the solidarity of all. They're not locks, they're beacons that guide us and protect us. The choices that will be made will necessarily reflect a certain state of science, society, mentality and, of course, ethics. They will ask to confront what is possible and desirable, sometimes painful individual paths and acceptable collective consequences. We will make these choices together, because it is in Parliament and nowhere else that they must be made. The themes we will address are demanding, exciting, and poorly accommodated by shortcuts and cartoons. The bill that I present to you this evening alongside Nicole Belloubet, Frédérique Vidal and Adrien Taquet has been amply fed by the work that you have done in the Parliamentary Office for the Evaluation of Scientific and Technological Choices, as well as in the context of the fact-finding mission. The Ministry of Solidarity and Health, the Ministry of Justice and the Ministry of Higher Education, Research and Innovation also organised a series of seminars prior to the drafting of the law, at the request of the Prime Minister, which made it possible to present in a neutral and in-depth manner to all parliamentarians who wished to do so the issues under discussion. The bill has also been enriched by the special commission until last week. I would like to pay tribute to the quality of the work done by Mrs and Mr. the rapporteurs, all its members and, of course, its president. The exchanges have been of very high quality and have been, I say sincerely, valuable to us. This long journey will continue with the debates that are opening today. He's not annoyed. It was and remains necessary. The method adopted for several months has, I believe, been at the height of the stakes, that is to say, at the height of what we are, no more or less: men and women, who, with their personal history, their sensitivity and their sense of the common good, face choices that will structure the French society of tomorrow. In order for everyone to be able to take advantage of subjects that are often of formidable complexity, we have favoured exchange rather than confrontation. Thanks to this preparatory work, in which humility was imposed on all, I gained a certainty: on the one hand, there are not the supporters of the moral order, retrograde supporters of a frozen society and, on the other, imprudent adventurers or sorcerer apprentices leading us straight to a dystopia. I have discovered stories of prevented, sometimes dramatic, lives of sick people or families in search of answers and solutions, doubts, questions and, above all, a quest for balance between the legitimate expectations of society and the need to give them a firm framework and clear limits. It is in this same spirit that we will move forward today in order to adapt our right not to a postmodern society sometimes hoped for, sometimes dreaded, – often fantasized – but to society as it is, here and now, and to the French as they are, in their very great diversity. To give access to medical techniques and to grant new rights is not to deregulate, but to allow the Republic to take account of scientific and medical advances and to adapt to the lives of the French. I will have the opportunity to come back to you several times to introduce certain provisions of the bill. This afternoon, I would like to mention in particular the opening of medically assisted procreation – LDCs – to all women and women alone. I want to cut short a misconception: there is no, there has never been, and there will never be a child's right. Using this expression is tantamount to insinuating that the child would henceforth be at the mercy of all fantasies, that it would be the mere product of a whim. To say that is to denigrate the parenting project. Single-parent and same-parent families already exist. It is a fact and it would be as hypocritical not to see it as to persist in not recognizing them. These families come from projects that are often very long. These children have been eagerly desired. These parents, no one will be surprised, are just parents. I suggest you recognize the family in what it has of various, plural and rich. I have in mind the words of a man who left us on June 1st, a demanding and mischievous voice. This voice is that of Michel Serres, who said: "We are not parents, you will never be parents, father and mother, only if you say to your child "I chose you", "I adopt you because I love you", "I wanted you". Conversely, the child also chooses his parents because he loves them." The criterion for defining a family is love that unites a parent and his or her child.
ParlaMint-FR_2019-09-24-E2009.u186	Not just!
ParlaMint-FR_2019-09-24-E2009.u187	If the family is a landmark, it is first and foremost a story and a journey, which it is important for everyone to know and understand. The role of the State is not to organize family secrets by establishing methods of filiation. Who can argue that the non-said family members have been, are and will be a guarantee of peace and serenity? The meaning of history is to restore the child's rights. This is the issue of access to origins, which we owe to children from LDCs with third-party donors. To know its origins is to find the answer to a legitimate question – perhaps even the most legitimate one a human being can ask himself: "Where do I come from? » Our conviction is that we must break out of concealment, break with a logic of secrecy that aggravates much more than it protects. Even if it is not always simple, the family is now a place where you can, where you have to even say things to yourself. We know that the donor's anonymity often has as its corollary the silence of the parents and the unanswered questions of the child. Allowing the child to have access, by his majority, to information about the donor means allowing him not to hunt down an individual or to open a conflict, but rather to build himself as an individual, to pacify the relationship he has with his history and therefore with himself. Identity is above all a narrative, a narrative, a story that is told to others and murmured to oneself. This story always has a genesis, to which one cannot remove those who live it and write it. A donor is not a parent. It is not his vocation, it is not the meaning of his gesture, but it is a piece of his identity that cannot be stolen from the child, it is a link, an element that must not be missed at the call of an existence. Giving access to the origins, as proposed in this law, will make it possible to bring the gift out of the secret and to recognize what it has deeply human, altruistic and solidarity. In doing so, we will affirm only one thing: the strength of the institutions that frame and protect each one. We will make only one choice: that of individual and collective responsibility. The strength of institutions and the spirit of responsibility will also have to guide our choices in complex and varied areas. I am thinking of the self-conservation of gametes, for both women and men, or of improving the quality and safety of practices for organ donation or the missions of genetic advisers. Finally, I am thinking of the development, in accordance with our ethical values, of genomic medicine in the context of care and research projects. Mr. Speaker, ladies and gentlemen, I told you a few moments ago that the bioethics bill is an opportunity, and even a privilege, for our country. I am all the more convinced that rights that were torn out of struggle in the 20th century are now being threatened and flouted in countries where they seemed definitively acquired. I am all the more convinced that markets are growing massively and anarchically in areas that affect life. On these questions, as on so many others, France is looked at. The voice of France is heard. [[Applause on the benches of the LaREM and MODEM groups and on several benches of the LR group]] And I say this to all those who are complacent in a certain melancholy comfort of a supposedly lost greatness: France is not done with the universal vocation it has carried for two centuries and three decades. It is this search for balance and this collective project that brings us together today.
ParlaMint-FR_2019-09-24-E2009.u188	The next speaker is Ms. Custody of Seals, Minister of Justice.
ParlaMint-FR_2019-09-24-E2009.u189	I am very pleased to present to you, along with my colleagues Agnès Buzyn, Frédérique Vidal and Adrien Taquet, this bioethics bill, which is essential and sensitive to its ethical implications. First of all, I would like to point out that the bill we are discussing is not a reform of filiation. This bill is not a filiation bill, nor is it a civil code reform bill.
ParlaMint-FR_2019-09-24-E2009.u190	You touch it, though...
ParlaMint-FR_2019-09-24-E2009.u191	This is a bill – Agnès Buzyn recalled this – related to bioethics. However, civil law appears on several occasions at the turn of this text; It is important to remember that section 7 of the bill reinforces the exercise of citizenship of protected persons by allowing them to give their consent to organ donation. It thus draws, for part, the consequences of the 2018-2022 programming and reform law for justice of 23 March 2019, by which you guaranteed to adults under guardianship the conditions for an autonomous exercise of their fundamental rights. Civil law is also present, sometimes, in support of a reasoning or choice: beyond ethical reasons, necessarily first, the great legal complexity resulting from the treatment of successions has come to support the decision not to include the post-mortem LDC in the bill.
ParlaMint-FR_2019-09-24-E2009.u192	For now!
ParlaMint-FR_2019-09-24-E2009.u193	Finally, civil law is present to reinforce new rights. Indeed, the text offers a new right for women, whether they live in a couple or not: to resort to medical assistance in procreation – the AMP – and to be recognized as full mothers of the unborn child. Therefore, the proposed project has, in civil law, the absolutely indispensable – but strictly necessary – consequences of the method of establishing filiation for children born to women's couples. The text, as we are going to debate it, is based, I believe, on shared will, affirmed principles and balanced proposals. First of all, with regard to the shared will, section 4 of the bill has the consequences, in terms of our filiation rules, of the new right to open the MPA to women's couples and single women. It provides that future mothers, such as heterosexual couples, will jointly consent to the notary to the LDC and recognize at the same time that they intend to be both mothers of the unborn child, on a strict equal footing. At the time of birth, it will be sufficient to hand over this early recognition, together with the birth certificate, to the registrar so that the child's filiation can be established at the time of birth. This mechanism has undergone an important development in committee, following extensive work carried out by the Government with your rapporteur, Mrs Coralie Dubost – whom I thank – as well as with many other parliamentarians – among them, I would like to pay special tribute to Mrs Aurore Bergé and Mr Guillaume Chiche. The Government paid close attention to the work of the Special Commission. Hearings showed that the mechanism originally proposed in the bill could be significantly improved to be more acceptable. It is therefore this task that we have embarked on, in a relatively new work of co-construction, since it is finally two identical amendments from the Government and the rapporteur that were presented and adopted by the committee. These two amendments have therefore translated the joint work and illustrated, I believe, a good way forward together. In this article, we simply draw the consequences, in terms of the establishment of filiation, of the new right open to women, that of access to the MPA. A shared will, therefore, but also clearly stated principles. In organizing this new form of filiation, the Government has based itself on five principles. First of all, the absolute equality of children, regardless of their mode of conception and the manner in which their filiation is established. It's obvious, but it's always good to call her back. It will also be the subject of a new mention in the Civil Code, which will make it clear. Secondly, legal certainty for children and for mothers, who engage in a common project even before conception. The simplicity of procedures is also one of the principles that has guided us: no unnecessary harassment or complicated procedures. We wanted to do things simple, but safe. The fourth principle is to take account of reality, a fact that cannot be ruled out. In the face of procreation, women's couples are, in fact, not exactly in the same situation as heterosexual couples: biological likelihood cannot play, and therefore they cannot be applied purely and simply rules designed for heterosexual couples. A child who has two mothers on his or her birth certificate will necessarily know that they have made use of a gift since, outside adoption, the law provides for the possibility of a dual motherhood only in this case. So we need to build something new from this factual situation. Principle 5: the desire not to change the law of filiation applicable to heterosexual couples. We are opening up new rights, and – this is the essential – without removing anything from other couples or changing the existing one. On the basis of these principles, on which I believe we can agree – as long as we agree to open the LDC – we, together with the rapporteur Coralie Dubost, have proposed a mechanism that we believe is appropriate and protective – the one that has been adopted by the Special Committee. Here are the balanced proposals we make. The original draft law had provided for the creation of a new title in the Civil Code, Title VII bis, specific to the filiation of children born to couples of women who had used an MPA with third-party donors. No doubt we had sinned out of excessive concern for symmetry by inserting a new title between Title VII, devoted to carnal filiation, and Title VIII, relating to adoptive filiation. During the hearings conducted by the special committee, a request was made clearly in favour of correcting this writing: we heard it and therefore returned to the initial writing. The mechanism adopted by the committee now supplements Title VII of Book I of the Civil Code, on filiation: this is the first point in our draft. Within Title VII, a new chapter, Chapter V, will be created. It will address the use of AMP with third-party donors for all couples, without distinction, whether heterosexual or composed of two women. It is not just a question of legislating: we know that, on these issues, the location of the provisions is always an essential symbolic issue. That is how we respond to it. Secondly, during the hearings in committee, the debate focused heavily on what had originally been created under the term early declaration of will, the famous DAV. At the initiative of the Government and the rapporteur, the DAV was abolished. At the hearings, the creation of a new legal object had indeed seemed unnecessary and could be interpreted as making an excessive distinction between couples on the basis of their sexual orientation. That was obviously not the will of the Government, but those reactions had to be heard. As I mentioned earlier, it has therefore been proposed to use a legal concept that is well known in civil law: recognition. It will be jointly established in front of the notary, at the same time as it collects consent to the MPA. This recognition will testify to the fact that the two mothers join together, on the basis of strict equality, in this parental project. Recognition already exists in the civil code, for example for the unmarried father, who can thus recognize his child by an authentic act before a notary. It is therefore a common and well-known concept that we extend to couples of women who use the LDC. At birth, one of the mothers – or both – will simply produce this recognition, with the birth certificate – as a father who early recognized a child does today – so that, from the time of his birth, the birth certificate will mention filiation with respect to both mothers. Nothing more, nothing less. Third, the birth certificate will simply state that the child has been recognized by both mothers. No mention of the LDC, no new legal notion will appear: a mere recognition. With this clear, reasonable and balanced mechanism, we therefore provide an answer in terms of security, simplicity and equality. This development of the text has been welcomed as progress and, indeed, I believe that this is progress. But I also hear voices that want to go even further, towards what is called the extension of the common law – a notion that is rather ill-defined and perhaps, in a way, misleading: some would like to make distinctions between women's couples according to their marital status, creating a presumption of maternity for married women, without having to mention the use of an MPA; Others would prefer that the consent to the LDC made before the notary to establish a maternity recognition in the town hall be simply presented to the registrar. It is true that many legal solutions can be imagined. They have all their advantages and disadvantages. I can understand these positions, which are based on the desire for a strong indifferentiation. I respect them whatever they may be, but, as I say here before you, our proposal does not lead to inequality or discrimination: it simply draws the consequences of a difference in the situation due to the lack of sexual otherness of the couple in question. Let us add that the law of filiation is extremely subtle and complex. Any approximation, inaccuracy, generalisation whose scope would not have been carefully measured can have consequences for the specific situation of families. In this regard, we all need to be modest and cautious. Let us not forget the essential: this text opens the LDC to women and enables them to establish a secure relationship with the child who will be born from this project. Questions of legal technique have their nobility, but one may wonder whether one does not lose oneself, in a certain way, in excessive legal clarifications when we propose a simple, secure, realistic and legally sound mechanism. That is what is founding. Does not the essential thing lie in the absolute equality – I repeat – between all children, regardless of their mode of conception and the method of establishing their filiation, whether they are born within a heterosexual couple or a lesbian couple? These children will have the same rights, exactly the same rights; their parents will have the same rights and duties regardless of their sexual orientation. Through this text, we allow two women to engage each other, one towards the other, in the most beautiful of common projects: to have a child together, to see him born and to raise him. The woman who gives birth will be the mother of the child; The one who does not give birth will be the mother of this child. In many ways, this is a major step forward for our society. [[Applause on the benches of the LaREM and MODEM groups]] It is with pride and emotion that we will carry this project before you and with you. Thank you.
ParlaMint-FR_2019-09-24-E2009.u194	Are we going to talk about women alone?
ParlaMint-FR_2019-09-24-E2009.u195	We'll get there, don't be impatient! The Minister for Higher Education, Research and Innovation has the floor.
ParlaMint-FR_2019-09-24-E2009.u196	If we are meeting in the Chamber today, it is because France considers that bioethics is not just the business of a handful of experts or lawyers, but that it concerns us all. Because our bioethics choices involve not only the future of everyone, but also the model of society that we want to build and the conception of humanity that we want to defend, our country has considered it essential to submit them to the representatives of the people and to clarify them in the law. This is also the singularity of the French bioethics model, beyond the balance it offers between dignity, freedom and solidarity. The world sometimes seems overwhelmed by the possibilities. They are emerging through advances in science, but also through the democratization of medical techniques, the globalization of practices, and the evolution of mentalities. However, what is possible is not always aligned with what is desirable. The revision of bioethics laws is an opportunity to resolve this hiatus, to adjust research proposals in law to the aspirations of society. It is to caricature science to imagine it without conscience. However, science is not wisdom, and it alone cannot define progress and set a course for innovation. Progress emerges at the crossroads of scientific advances and a society project, and it is at a time like this that this vision can be explained. I know that some feel that the successive revisions of bioethics laws are devoting increasing permissiveness, that we are the toys of an uncontrollable technological package and that today's bans are mechanically called to become the new rights of tomorrow. I think this fatalistic vision is wrong. There is nothing inevitable, there are only choices, made collectively, in a spirit of measure and discernment, without recklessness or pressure, but in the light of new knowledge that also allows us to better measure the consequences of our decisions and to remove the barriers that we had erected out of prudence or ignorance. If we want these choices to be as fair as possible, they must be able to rely on calmed debates, respectful of sensitivities as well as established facts. It was the state of mind that prevailed in the last eighteen months. Never before had a law so involved civil society or mobilized as many stakeholders and institutions. However, all this preparatory work has been carried out in an atmosphere of remarkable serenity, and I believe that the balance of this bill bears its seal. On subjects that affect the most intimate springs of a human society – procreation, the development of life, the genetic heritage – it is essential to go to the bottom of things without being confused in a battle of words, without agitating shocking concepts or images that would serve only to fuel the fantasy machine and short-circuit any rational reasoning. Say things as they are, yes. Stuff them with our fears, no. The issues we are going to address are complex because they invariably present themselves as dilemmas, whether they are the transmission of genetic information or the status of the embryo. I believe that we should not be afraid of this complexity, or try to reduce it, but simply take the time to think about all the implications of our choices and to unravel their interactions, without taking shortcuts, without abusing simplifications. Although the research here is a subject of review and not support for the decision, we do not forbid us to draw inspiration from the main principles of the scientific approach – the critical mind, the rational examination, the concern for facts and evidence – in order to conduct the most constructive and profound discussions possible. This bill is making major progress. There are those that are applicable now because medical techniques are already available and the aim is to make them available to new audiences. There are also those who are germinated in research and who can change the fate of many patients. The framework of research is a work of funamble: it is not a question of sacrificing our fundamental values to a desperate quest to know; Nor is it a matter of sacrificing the hope of developing innovative therapies and curing diseases that are currently incurable to prejudice, unfounded fears or outdated representations that no longer correspond to the state of knowledge. This is why this bill defends the principle of a science that is both free and responsible, both upstream and downstream, in the context of research activities but also in the use of certain disciplines such as neurosciences, certain technologies such as artificial intelligence, certain results such as genetic information. In the field of embryo research, this balance is reflected in the following: the text provides for the authorization of researchers to conduct research including the editing of the genome of embryos which are no longer the subject of a parental project and which are intended to be destroyed. This research brings knowledge essential to understanding the role of our genes in the mechanisms of cell differentiation that are at work during development, but also in other physiological or pathological processes. At the same time, the law introduces a limit of 14 days to their in vitro observation, in order to interrupt the work before the beginning of the organogenesis. Finally, the major prohibitions founding our law as international texts of which we are signatories are reaffirmed: the creation of embryos for research purposes is prohibited; the modification of the genetic heritage that can be transmitted to progeny is prohibited; the integration of animal cells into a human embryo is prohibited. This text protects the fundamental aspects of our national bioethics framework by respecting the particular nature of the embryo, thereby blocking any possibility of cloning, of creating chimera from a human embryo, of modifying the genetic heritage of an embryo intended to be implanted, without depriving us of the therapeutic innovations that we could develop if we understood better the mechanisms of cell development and differentiation. If there is another scientific field that can lead us to a real medical revolution, it is embryonic stem cells. Their ability to transform into many other types of human body cells opens up great prospects for cell therapy or regenerative medicine. On the horizon of embryonic stem cell research, there is hope to treat diseases such as Parkinson's disease, heart failure or diabetes. At present, the legal regime to which research on these cells is subject has a considerable impact on the progress of the researchers' work, because it is incoherent with the one that governs embryo research even though embryo and embryonic stem cells are no longer subject to the same ethical questioning. The embryonic stem cells currently studied in French laboratories are mostly derived from derived lines more than 20 years ago; Therefore, they do not result from the destruction of an embryo. Therefore, what challenges us is less the origin of these cells than their pluripotent potential. This has led us to propose two important developments. On the one hand, we are planning a reduction in the embryonic stem cell research regime. This research would no longer be subject to authorisation, which would clearly dissociate it from that on the embryo, but would nevertheless be subject to declaration as these cells are not like the others and their specific character must be taken into account. On the other hand, we anticipate a framework for research on induced pluripotent stem cells, i.e. reprogramming adult stem cells that, without being confused with embryonic stem cells, share the same ability to give birth to all types of cells in the body. The Biomedicine Agency will thus have a renewed dialogue framework guaranteeing both the reality of the control of the provisions you have decided on and the quality of the relations with the scientific community. Bioethics is by nature a space in tension, because conflicts of values are resolved. However, it would be wrong to see only a field of confrontation between science and society. The latter find themselves there less to measure their agreements and disagreements than to dialogue about what one can and what the other wants. Science proposes, but society, through national representation, has. Research can, of course, give our fellow citizens opportunities that challenge, frighten or shock them. However, we must never lose sight of this: if society has the choice of its destiny, it is because research gives it; If society has the choice to take one path rather than another, it is because the research first opened them both. It is research that allows us not to suffer phenomena that exceed us, whether they are diseases, climatic hazards or social representations. It is research that opens up a field of possibilities that society can then mark according to its principles and its project. It is research that makes us free and responsible. Let us consider the progress of genetics, which I cannot give up in this House. Let's take a look at the progress made since the discovery of the double DNA propeller in 1953, the first human genome sequencing project launched in 1990 and completed in 2004, at a total cost of several hundred million euros, until the current possibility to sequence a person's entire genome. The evolution is dizzying. The benefits in terms of knowledge, diagnosis and treatment can be immense. The time is not so far away when a genetic consultation led to the demand for a first gene, causing a wait of sometimes several months, then the demand for a second gene. It is now often possible to make a precise diagnosis much faster, to implement adequate management arrangements and to offer genetic advice. The time is not so far away when medicine dressed its intuition of factors predisposing to certain diseases the notion of " favorable terrain" or "unfavorable terrain". Now we have a better understanding of the complexity of genetic or epigenetic peculiarities that alter the possibility of developing a particular pathology. The text we are proposing takes account of these advances, but it maintains the primacy of what we want over what is possible. We facilitate the use in research of genetic data collected in a context of care, allowing everyone to agree, if he or she so wishes, to contribute to the advancement of knowledge. We adapt the way information is transmitted in different situations, but we also set limits, because the techniques are only valid for the purpose they serve. While genome sequencing is a formidable scientific and medical tool, we also reaffirm that its use for other purposes constitutes false freedom and a real risk. We therefore propose that you maintain the current ban, which represents a real protection against the improper use of results obtained under uncertain conditions and whose validity is doubtful. The revision of bioethics laws offers our country an opportunity to reaffirm the values to which it is most committed. Let us not forget that the aspiration to knowledge is one of them. In addition to our European culture, it also contributes to our dignity as men and women. We are human because we are endowed with free will, for our body is never reducible to one thing, but also because we seek to know and we do not resolve not to understand our condition and our environment. Let us also make sure that we do not restrain this momentum towards knowledge. [[Applause on the benches of the LaREM group and on several benches of the MODEM group]] Beyond an anthropological characteristic, science is, more than ever before, a solution to the immense challenges we face, be they health, environmental, food or digital. It is because it carries with it the critical approach and the innovations that make it possible to envisage the future with lucidity that I am sure that you will be able to give it the place, freedom and responsibility it deserves in this text.
ParlaMint-FR_2019-09-24-E2009.u197	Mr Jean-Louis Touraine, rapporteur of the special committee responsible for examining the bioethics bill, has the floor.
ParlaMint-FR_2019-09-24-E2009.u198	We are all aware of the importance of parliamentary work on bioethics. In this respect, France is a unique country, which regularly regulates all the concerns of our society with regard to bioethics. We also know that the issues we deal with today do not distinguish between lawyers of good and lawyers of evil: each of us presents himself here with his vision of good. We will therefore respect each other in our diversity. As Condorcet pointed out, "the truth belongs to those who seek it and not to those who claim to hold it. » Bioethics is the science of doubt, questioning, humility. Let me first thank the three ministers who have not only drafted a text of which we will all be proud, but also carried out an important work of dialogue and collegial preparation of the corrections to the original draft. Everyone, representing the majority or the opposition, was listened to. The diversity of opinions within each political group has been heard and has enriched the text. Together, we will continue calmly to specify a few options. We know that French bioethics accompanies progress with caution, reason and rigour. Nearly two years of preparation, hundreds of hours of hearing from interested persons, professionals, currents of thought and associations, bring us a good grasp of all the topics in the bill. No revolution will be introduced, but significant developments will be devoted. The international experience and the experience developed in our country allow us to move forward without recklessness, without risk, but with caution and in a framework that excludes drift. Indeed, as is often the case with societal issues, changes in morals have preceded legislative developments. Of course, our role is not to endorse any change in lifestyles or reproductive patterns. But we need to ask ourselves about the issues that affect contemporary society. Procreation and the various ways to make a family today are in question. We received in the National Assembly and interviewed many parents, single women, and children born from adult donations. My first thought is dedicated to all those people whose journey has not always been simplified, who have not always met the benevolent look they expected from contemporary society, but who have managed to overcome the obstacles and whose model inspires us. Let's listen to writer Maggie Nelson speaking to her child born through a LDC: "I want you to know, you have been considered possible – never as certain, but always as possible – not at a particular moment, but for several months, even several years of trials, waiting, calls, when – through a love that is sometimes certain of him, sometimes weakened by perplexity and change, but always committed to understanding each other more deeply – two human beings [...] wanted deeply, stubbornly, fiercely, to be you. » Let us move forward without unnecessary fear for the best interests of these children. Yes, it is legitimate to ask the question of the development of a child without a father. But no, we cannot pretend that we are progressing in unknown terrain. Many studies exist. Multiple testimonies from affected families enrich our experience. All plead for the progress proposed in the text, while proposing the conditions for a rigorous evaluation in order to adapt our rules at a later date, so that the development of children first, but also of their families, can progress ever more. No text will ever ensure the perfection of all families in our country. Further studies are therefore necessary, and several amendments proposed in committee have been able to provide guarantees in this respect. As the Minister for Solidarity and Health pointed out, work in a special committee, under the authority of its chairman, has somewhat enriched the text. But there are still questions that we will be debating here. The use of embryos, the fruit of a parenting project – this term parenting project, present in the 1994 law, deserves to be used again – when the father dies, must be specified. Divergent views were expressed. Some fear that the implantation of the embryo in the widowed mother will deprive the child of opportunities for development. Others, of whom I am, have confidence in the ability of the mother, after the mourning phase, to make a responsible choice. Finally, from a patriarchal society, women continue to be given legitimacy and the right to the best choice for their child and for themselves. Let us also know that the child, different in that from the adult, adapts perfectly and favorably to the conditions offered during his first months of life. It considers this initial environment to be the normal reference situation. It develops positively, with no concern or regret. Otherwise, should we accept that this woman resorts to an anonymous external gift of gametes rather than to the embryo conceived with her husband, in their common parenting project? Should she wish that this embryo would be welcomed into another family and that 18 years later he would come to see it?
ParlaMint-FR_2019-09-24-E2009.u199	It's not in the bill, minister!
ParlaMint-FR_2019-09-24-E2009.u200	The self-conservation of gametes is a positive step forward. Women's biological clock is severe. Allowing them to reproduce, when they have founded a stable couple, and even if this happens a few years after the ideal age of fertility, is an unquestionable step forward. I also want to acknowledge the equally positive progress of access to origins for children born of a gift. Thank you to Mrs. the Keeper of the Seals and Mrs. Coralie Dubost for refining the mode of filiation in all cases of gifts, without frightening heterosexual couples. Let us also welcome all the pragmatic progress that has been made in the field of transplants and research on embryonic stem cells and embryos, as well as in the field of artificial intelligence. With regard to genetics, we will work together on the important question of research, at least occasionally, of the chromosomal anomalies responsible for so many failures during in vitro fertilizations carried out in our country. All the professionals involved are calling us. Finally, ongoing amendments to the text will hopefully reduce the discrimination still too often experienced in our society by intersex and transsexual persons who still feel marginalized. [[Applause on several benches of the LaREM and MODEM groups]] I know that each of these developments will raise legitimate questions. It is important that we discuss it without taboo, with respect and serenity, and that the final text, the fruit of collective work, represents a compromise acceptable to the vast majority of us, but also to most of the French of today.
ParlaMint-FR_2019-09-24-E2009.u201	Mrs Coralie Dubost, rapporteur of the special committee on the bioethics bill, has the floor.
