ParlaMint-FR_2019-01-29-O1128.u1	The next item is the oral questions without debate.
ParlaMint-FR_2019-01-29-O1128.u58	Mr Thierry Benoit has the floor.
ParlaMint-FR_2019-01-29-O1128.u59	We will have the opportunity to return to this reform. I address the President of the National Assembly: the Government organizes itself as it wishes...
ParlaMint-FR_2019-01-29-O1128.u60	Absolutely.
ParlaMint-FR_2019-01-29-O1128.u61	... but it is a word that should be placed at the top of the public debate at the moment: respect. We must respect the French, respect the deputies. The least we can do, Mr President, would have been for the Minister of National Education, with whom a secretary of state also works, to inform the Member of his unavailability to respond and to apologize. I do not accept that the Secretary of State for Veterans is required to answer a question that high school teachers have taken the time to write – the Member is here only the messenger. We'll get back to it. Beyond the reform of the baccalaureate and high schools, it is the question of how this House works.
ParlaMint-FR_2019-01-29-O1128.u62	I would like to remind you, my dear colleague, that a decision of the Constitutional Council in 1964 clearly determined the issue from a legal point of view.
ParlaMint-FR_2019-01-29-O1128.u63	Pff! The debate is closed!
ParlaMint-FR_2019-01-29-O1128.u64	However, I take note of your protest.
ParlaMint-FR_2019-01-29-O1128.u65	Mr Jean-François Cesarini has the floor to put his question, No. 539, on the intermittents of the show.
ParlaMint-FR_2019-01-29-O1128.u66	Madam Secretary of State to the Minister of the Armed Forces, you will not be surprised if my question is asked by the elected member of a constituency who is pleased to welcome every year, in Avignon, the largest performing arts festival in the world. A new round of negotiations between the social partners was scheduled to open on 28 November to reform the specific regime of intermittent entertainment, but the unions refused to start discussions before they had in hand the assessment of the effects of the 2016 agreement. During his 2017 campaign, candidate Macron defended the show's intermittent regime, claiming that the 2016 reform was the right one. After a social movement, the latter had endorsed the principle of 507 hours worked over 12 months, compared with 10 previously, in return for savings measures, including a reduction in the ceiling on the accumulation of wages and compensation and a free of paid leave. In the broader context of the ongoing negotiations on unemployment insurance, the social partners are asked to identify avenues to achieve savings of between EUR 3 billion and EUR 3.9 billion. For employers' representatives, the change in the system of intermittents is one of these avenues. In contrast, on Tuesday, December 11, the CGT-Spectacle filed unlimited notice of strike effective December 18. Candidate Macron had also indicated that the status of intermittents was not unemployment but "the ecosystem of cultural creation". His program included "sustaining and adapting the performance's status as an intermittent." The trade unions and employers' organizations in the entertainment industry officially confirmed on Tuesday 22 January that they would not renegotiate, as planned, the 2016 agreement on intermittance. The expert committee responsible for assessing its effects has been set up, but it will not be able to reach its conclusions until autumn 2019, when the social partners in the sector committed themselves to resume negotiations. Even though this summer's festivals seem to be preserved as a result of this decision opening a waiting period, what actions does the Government intend to take to prevent us from ending up in the fall, as in 2016, in a situation of blocking that could lead to the cancellation of many performances and artistic events?
ParlaMint-FR_2019-01-29-O1128.u67	The Secretary of State to the Minister of Armed Forces has the floor.
ParlaMint-FR_2019-01-29-O1128.u68	I will answer, as precisely as possible, this question to the Minister of Culture. As you said, Mr Cesarini, by a scoping letter sent on 25 September 2018, the Government invited the social partners to renegotiate the rules governing unemployment insurance. MEDEF then indicated that it wanted the economic effort requested by the Government to include the regime of intermittentity as well. The social partners of the show branches argued that the agreement of 28 April 2016 on unemployment compensation in the show branches, signed unanimously by employers' and employees' organisations, was a good agreement. We, too, believe that this is a good agreement, which has made it possible to restore a calm social climate, through the search for a balance between the necessary savings and the legitimate demand for professional security in the field of entertainment. The social partners had then identified areas of savings, which have been implemented and which we can welcome. The expert committee set out in the Labour Code has been meeting since September 2018, under the chairmanship of André Gauron, to assess the impact of the 2016 reform, with the support of Pôle Emploi and UNEDIC. At this stage, only a progress report was submitted on January 17. It is necessary to await the collection of all data for the 2018 financial year, which are not yet available, so that the expert committee can present a reliable first assessment. The social partners representing all the film production, audiovisual and performance professions have conducted negotiations on the specific rules for the compensation of artists and performing technicians. They agreed once again unanimously a few days ago, on 21 January, to sign an amendment to the 2016 agreement. They also pledged to continue working with the Expert Committee to allow for a good preparation of the negotiations. The Government certainly wants to preserve the balance found with the 2016 agreement and recalls the importance of the statute of intermittance, both for the fight against insecurity and for cultural outreach. Thus, the national fund for sustainable employment in the show, the FONPEPS, was extended by decree in December 2018 and was even enriched by a measure relating to lyrical artists. We know the importance that the social partners attach to the FONPEPS scheme, and that is why the Minister for Culture launched a consultation with the social partners represented in the National Council of Performing Professions a few days ago in order to better adapt the measures to the needs of the sector and to ensure the sustainability and effectiveness of this fund. As you can see, we are attentive to all this work. I can assure you that the situation of intermittent entertainment is of great importance to the Government.
ParlaMint-FR_2019-01-29-O1128.u69	Mr Jean-François Cesarini has the floor.
ParlaMint-FR_2019-01-29-O1128.u70	Thank you for your answer, Madam Secretary of State. As you said, culture is important for personal emancipation and international outreach. Moreover, we are not saying enough, it has a real impact on our economy: the money invested in culture returns to the real economy. It is therefore not only a factor of emancipation, but also of growth. The endorsement you mentioned has indeed been signed unanimously, but it still needs to be validated by professional unions and the Government. Let us finally try to perpetuate the status of the intermittents of the show, as the candidate Macron had wished.
ParlaMint-FR_2019-01-29-O1128.u71	Mrs Laure de La Raudière has the floor to put her question, No. 558, on the transfer of water and sanitation skills.
ParlaMint-FR_2019-01-29-O1128.u72	Madam Secretary of State to the Minister of the Armed Forces, as you know, the NOTRE law – the new territorial organisation of the Republic – has made it mandatory to transfer water and sanitation skills from the municipalities to the communities of communes by 2020 at the latest. This measure, dogmatic and far from the ground, met with strong opposition from local elected officials, especially in rural areas. In this context, the Government has set up a trans-party working group of deputies and senators, who unanimously requested the postponement of the application of the NOTRE Act on this point. The Parliament then took up the matter and passed Act No. 2018-702 of 3 August 2018, which provides for derogations for the transfer of these powers, from 2020 to 2026. Unfortunately, the circular issued at the end of August 2018 does not take into account this political agreement, since the territories in which the power of water production has been taken over by the community of communes – often at the request of the State, to allow the abolition of water production unions – will not be able to use this derogation to retain the power of distribution at communal level. In rural areas, the distribution of water has remained a direct responsibility of the municipality, which guarantees the population a community service, particularly for troubleshooting and rapid detection of leaks, and this service is often provided on a part-time basis by a municipal official or an elected official. The transfer to the community of communes will necessarily result in increases in public expenditure – what about the 20 or 30% working time of the municipal agent who exercises this competence for the commune? – and less responsiveness to citizens' demands. It's unfair and incomprehensible. The elected representatives have the impression that the Government's political speech has been flouted and that no account has been taken of the ups and downs of the ground. Therefore, would it not be wise, in the context of the great national debate, to go back to the circular of the end of August, in order to respect the terms of the political agreement reached with the deputies and senators who had invested in the working group?
ParlaMint-FR_2019-01-29-O1128.u73	The Secretary of State to the Minister of Armed Forces has the floor.
ParlaMint-FR_2019-01-29-O1128.u74	Madame de La Raudière, you are raising an important problem, which has very practical consequences in the intercommunities. The law of 3 August 2018 aims precisely to reflect a very pragmatic and balanced position. It does not call into question the mandatory nature of the transfer of water and sanitation skills to the communities of communes, decided in the framework of the NOTRe Act. It takes into account the concerns of the elected representatives on the subject, reserving the possibility of a postponement to the communities of communes, since it is the latter which mostly cover our rural and mountain areas, where the elected representatives stressed the need for additional time to organize the transfer. It is therefore not a question of going back to the NOTRE law, but of giving a little more time for this transfer to be carried out under the best conditions. Article 1 of the Act introduces a minority blocking system: municipalities have the possibility to postpone the compulsory transfer of water and sanitation skills until 1 January 2026 if 25 % of the member municipalities representing 20 % of the intercommunal population oppose this transfer before 1 July 2019.
ParlaMint-FR_2019-01-29-O1128.u75	That's not the point of my question!
ParlaMint-FR_2019-01-29-O1128.u76	In clear terms, this means that communities of communes that can benefit from the power of postponement to 2026 are those that do not exercise water and sanitation skills at all. Where water production has already been transferred at Community level, the blocking minority system will not apply.
ParlaMint-FR_2019-01-29-O1128.u77	Yes!
ParlaMint-FR_2019-01-29-O1128.u78	No, that's not what the text says. Consequently, the use of the terms "including partially" in the ministerial instruction of 28 August 2018 is fully in line with the law passed by the National Assembly. The Government is therefore not considering any changes to the investigation. I would point out that the existence of this right of opposition should not lead the municipalities to give up preparing a plan for the inter-communalisation of competences. Indeed, the purpose of our action is to support the pooling of the resources necessary for the resumption of investments, which have become urgent in certain territories, as well as for better joint control and greater coherence of our networks. As for the transfer of 30 or 40 % of working time, it does not pose a problem: as you know, the municipal agent in question will be able to carry on the local work he was doing in his commune once he has been transferred to intercommunality.
ParlaMint-FR_2019-01-29-O1128.u79	Mrs Laure de La Raudière has the floor.
ParlaMint-FR_2019-01-29-O1128.u80	I can hear you, Madam Secretary of State, because I can read the circular. However, in the light of the law, the position of the Government might well have been different, and the wording of the circular could have been different. Where there is a water supply union, municipalities may retain the power of distribution. However, since these trade unions were abolished, at the request of the State, in certain territories, they were obliged to transfer the power of distribution, whereas the elected representatives did not want to do so and the blocking minority provided for by the law was potentially reunited. What you have said about the 30 % working time of the competent communal agent is correct, but that is not what will happen in real life, in the field: after three to four years, you know very well, a public service delegation will be established, which will result in an increase in public expenditure. Above all, the wishes of the elected representatives have not been listened to or respected, in my opinion, the trans-party agreement, which concerned the introduction of a derogation whatever the case may be, since the desired minority would be brought together in the Community Council. That is what I regret.
ParlaMint-FR_2019-01-29-O1128.u81	I call Mr Thibault Bazin to speak on his question No 547 on the presence of banks in rural areas.
ParlaMint-FR_2019-01-29-O1128.u82	Mr Secretary of State for Digital Affairs, I echo the concern and dissatisfaction of my fellow citizens with the large number of bank closures in rural areas. In my riding of Meurthe-et-Moselle alone, many closures have just taken place: in Cirey-sur-Vezouze – where there were still three banks – in Badonviller, Blainville-sur-l'Eau and Blâmont. Now, in some communities, there is no even a ticket distributor. These closures have a direct impact on businesses, tourists and residents. The latter are forced to travel miles to remove liquid, which hinders local consumption and the development of short circuits. These closures, together with the disappearance of shops and various services, also contribute to the feeling of abandonment felt very strongly in the territories concerned and clearly manifested by the movement of yellow vests. I had already drawn the Government's attention to this issue last July with a written question which unfortunately did not receive a response. The issue was debated in the Senate last November, but the proposed solution, "cashback," is not up to the stakes and expectations; It's just a mistake. Access to cash is an issue of territorial equality. What measures does the Government intend to take in this regard? It would be a matter of ensuring a bank presence, at least one ticket distributor, in each of the former rural cantonal capitals, according to the criteria of proximity to be defined, in order to preserve the quality of life, the local consumption and the attractiveness of our rural territories.
ParlaMint-FR_2019-01-29-O1128.u83	The Secretary of State for Digital Affairs has the floor.
ParlaMint-FR_2019-01-29-O1128.u84	As you said, and you are right, Mr Bazin, access to banking services, particularly cash, is an important component of territorial cohesion. The example of your territory, which you have quoted, is eloquent. There are, however, certain factual elements to be recalled. The network of French bank agencies and ticket distributors is one of the most important and densest in Europe. The Bank of France is in the process of mapping the accessibility of these distributors. The vast majority of the French population has access to a ticket distributor or a relay via a merchant, at the cost of a short journey, much shorter than that required to access, for example, a gas station. However, some banks have undertaken to reduce the number of distributors, you have just recalled. This is usually a rationalisation in urban areas, where customers are increasingly using dematerialised services or using means of payment embedded on a card or on their telephone, and these are intended to represent an increasing share of future transactions. However, there are still customers who need cash. The Government, together with the Bank of France, continues to ensure continued access to cash. There are many initiatives – you mentioned them – to improve rural areas' access to cash, in addition to ATMs, which are already not the main source of cash distribution in many countries. The cashback relay points thus allow a bank's customers to withdraw cash from a merchant, who then acts as a bank agent, through an agreement with an institution. The development of these banking services is also proposed by private actors, such as the buralists, whose inventiveness in recent years has made it possible to increase the number of solutions. More and more places, according to more and more flexible arrangements, are in the process of generalizing, in France, the availability of species outside the distributor. Under these conditions, creating an obligation to set up banks does not appear legally possible, proportionate or necessary. Such an obligation should be subject to financial compensation from the State budget in order not to run counter to the principle of equality before public charges. This would involve budgetary costs. Above all, this would have far too much of a boon effect, given the current capillary nature of the network as it exists. We rely on private solutions. It will be very important, thanks in particular to the mapping carried out by the Banque de France, to ensure the reality of the new availability arrangements in the coming months and years, especially in your territory.
ParlaMint-FR_2019-01-29-O1128.u85	Mr Thibault Bazin has the floor.
ParlaMint-FR_2019-01-29-O1128.u86	Mr Secretary of State, thank you for your reply, which I do not think is sufficient. You did not mention the possibility for the municipalities to finance the maintenance of an ATM. However, this is the request made by the last bank present in the municipality of Cirey-sur-Vezouze. However, this solution would place a certain cost of operation on the community that would not be offset, but also a very significant burden when the distributor is to be renewed. A bill discussed in the Senate has led the House to favour the use of FISAC, the intervention fund for services, crafts and commerce, in order to finance the operation. However, as you know, Budget 2019 provides for the sunsetting of this fund. You also mentioned the possibility of developing "cashback". When the last agency in the commune of Badonviller closed last year, the bank concerned entered into an interesting partnership with a buralist, except that residents who are not its customers cannot withdraw money. In addition, some traders are not equipped with payment terminals, sometimes because of their cost, but also because they are in a white area and do not have a digital connection sufficient to equip themselves. With the emergence of a "zero cash" company, isn't there a risk of greater vulnerability in the event of computer failure or network bugs? You're in a good position to know. Moreover, is there no risk of aggravating the mismanagement of the budget of certain vulnerable households? The rural territories abandoned by the banks expect more support from the state. Their inhabitants hope for concrete answers for equitable access to cash. These must be developed, regardless of the bank of origin of each. We really need solutions on the ground.
ParlaMint-FR_2019-01-29-O1128.u87	Mrs Cécile Untermaier has the floor to put her question, No 555, on the plastic industry.
ParlaMint-FR_2019-01-29-O1128.u88	My question was to the Minister of Economy and Finance, to whom, next time, I will ask a question about digital... But I have no doubt, Mr Secretary of State for Digital Affairs, that you have worked with him to respond to the concern and disappointment of the plastics industry. Following the provisions, of which I do not dispute the merits, the measures taken in the EGAlim law – for the balance of trade relations in the agricultural and food sector – for the suppression of plastics intended for food products, the plastic industry is very concerned about the fate of these products. The first observation they made to me concerns the method. Would he not have agreed to compare the various alternative products, including plastic products, to ensure that the environmental balance of this law will be that sought? I agree with the comparative approach of the methods and regret that it could not be implemented. I wanted to share with you this reproach. The second observation concerns the substance. Far from being recycled, 40% of plastics are buried in the soil. This is a major problem when you know the lifetime of the buried plastic. Only 20% of plastics are recycled. Industrialists in the industry are asking for recycling to be able to use recycled plastic and to set up processes. They need political impetus, including from the Government, to help them structure the sector. This is what happened when a recycling of electronic and electrical equipment was created, thanks to eco-participation. The concern about the future of plastic is real. Industrialists feel that it is through recycling that they will be able to find processes for the future, but to do so they need recycled material, which is not the case at the moment. I would like to draw the Government's attention to this point. What measures are envisaged to speed up the implementation of the recycling chain, particularly plastic recycling, and to accompany the measures we have taken on sustainable development?
ParlaMint-FR_2019-01-29-O1128.u89	The Secretary of State for Digital Affairs has the floor.
ParlaMint-FR_2019-01-29-O1128.u90	As you pointed out, Mrs Untermaier, the EGAlim Act provides for the restriction or prohibition of plastics for certain food uses. The Government pays close attention to the industrial impacts of the bans provided for in this or future European legislation, which in some areas will be even more restrictive. Here's the real question: how can this transformation be sustained by plastics manufacturers? I will come back to each of the points you mentioned. We are all fully engaged, as you are, in the policy of ecological transition. We must therefore be able to bring complex solutions by accompanying the industrial transformation of the territory, as well as that of the industrial tool, which is to make it more compatible with a philosophy of the circular economy. As part of the Government's road map for the circular economy, a large number of economic actors have committed themselves to incorporating recycled plastics into products, reaching a 100 per cent rate of incorporation of recycled plastics in 2025. To achieve this, the production tool must be transformed. These first commitments will allow the doubling of the volume of recycled plastic implemented, reaching up to 600,000 tonnes of recycled plastic annually. The processing tool will be partly the contract of the strategic committee for waste processing and recovery, which the state has just signed with the profession and the trade unions. This document commits the recycling industry through several structuring projects, in particular to optimize the end-of-life of products, the sorting and recovery of plastic waste, support the incorporation of recycling raw materials into finished products, strengthen expertise and information on product recycling and ecodesign, and develop solid recovery fuels in order to value them. To this end, it is absolutely necessary to create a link between plastics and recycling industries. To be able to recycle 100% of plastics in 2025, they must find a junction point. This is the whole stake of the contract that we have just signed with them and of the new involvement of the industrial actors at their side. The texts for the implementation of the road map on the circular economy are being prepared. We will take into account the issues of economic and industrial transition. Finally, as I mentioned in the introduction, the future European Single-Use Plastics Directive is in the final stages of validation. It will also provide for new prohibitions, and it will be very important that the EGAlim law does not over-transpose it or sub-transpose it.
ParlaMint-FR_2019-01-29-O1128.u91	Mrs Cécile Untermaier has the floor.
ParlaMint-FR_2019-01-29-O1128.u92	Thank you, Secretary of State, for your detailed answer. It is often the case that a ban takes place immediately or almost immediately and that the accompanying arrangements for industrialists are far too long. This problem of temporality must be taken into account. I urge you to do so because the industrialists are extremely worried. Far from referring to their difficulties by firms which are highly job-providing, we must move them in the same direction as we, by accompanying them.
ParlaMint-FR_2019-01-29-O1128.u93	I call Mrs Tolmont to speak on her question, No 557 on TE Connectivity.
ParlaMint-FR_2019-01-29-O1128.u94	Mr Secretary of State for Digital Affairs, I welcome your presence, but allow me to regret the absence of Mr Bruno Le Maire, Minister of Economy and Finance, whom I have seized from 11 January on the subject which brings me to you, by a letter which has not yet been answered. On January 10, the employees of TE Connectivity, the leader of the connected industry, located in Allonnes, in my constituency, learned brutally and against all expectations, the implementation of a PES – a plan to safeguard employment – and the elimination of 140 jobs out of a workforce of 161, which let us consider eventually the closure of the site and the relocation of activities in Poland and Texas. However, since 2018 in particular, this company has been presenting very positive indicators of activity: an order book that augurs for good results, the maintenance and expansion of many contracts with transport leaders, such as SNCF, RATP and Alstom, and the development of innovative products in partnership with major companies such as Siemens and Kawasaki. In addition, its financial health has been consolidated by recent hirings in CSDs and CDIs, as well as the recruitment of temporary workers, and by a recent investment of more than EUR 1 million in the machining sector. All these grounds of hope for the employees, who were still recently held in the belief that their company, whose visionaries were green, had finally recovered on track. The announcement of this plan is therefore totally incomprehensible, even scandalous. This seems to be more of a strategy for optimising profits, coming from an American group that employs 90,000 people worldwide and has chosen, I say, to set up its head office in Switzerland. I would add that this group has benefited from the support of local authorities – the Pays de la Loire region, the Sarthe department, Le Mans Métropole – in the amount of 700000 euros. Beyond the fate of the company, this closure represents the loss of a know-how that makes this site a pole of excellence recognized by the major contractors, quite dissatisfied with this relocation. What urgent measures does the Government intend to take to support the interests of TE Connectivity employees and to preserve the company's know-how? What are you planning to do so that such companies will finally stop acting as predators and respond to the communities that have supported them with their decisions to relocate and eliminate jobs?
ParlaMint-FR_2019-01-29-O1128.u95	The Secretary of State for Digital Affairs has the floor.
ParlaMint-FR_2019-01-29-O1128.u96	Mrs Tolmont, Bruno Le Maire, who was unable to be present this morning, apologizes and asked me to answer you in her place. You have often addressed the well-known situation of TE Connectivity, which we talk about regularly. This one, as you said, has engaged on its site of Allonnes, in the Sarthe, a plan to safeguard employment concerning 140 of the 161 jobs, which, unfortunately, certainly announces the complete closure of the site. You have also rightly asked us about the aid that has been paid to him. What is more unacceptable in fact that such a closure, while the state and the communities have mobilized to finance a beautiful project like that of 2018 and to accompany it in the long term? I would like to tell you that we regret with you that the TE Connectivity company, which has received local support and that of economic partners located in the region and across France, has made the choice to terminate its manufacturing activities in France and relocate them to Poland. We can only regret it, but we have no means of action to condemn it. However, we can mobilize on the conditions under which this closure takes place. The Minister of Economy and Finance has asked the Ministry of Labour's departments to exercise the utmost vigilance with regard to strict compliance by society with social procedures, paying particular attention to the quality of accompanying measures for the employees concerned. You already know for meeting them, the teams, on the spot, are very mobilized. With regard to the EUR 700000 spatial planning premium, which had been paid in 2008, as you pointed out, a procedure is under way. The company's failure to comply with its obligations has been noted, and the State is fully mobilized to ensure the fullest possible reimbursement of the sums paid, including to those communities that have already renounced a share of this debt in view of the investments that the company will have to make in the context of its relocation. The two sites in Arjowiggins, for their part, are in judicial reform, the news reminds us regularly. The local representatives of the State shall make every effort to identify buyers as soon as possible. The only hope is to find a high-quality buyer, a condition for maintaining jobs in the territory. To that end, we are fully mobilized.
ParlaMint-FR_2019-01-29-O1128.u97	Mrs Sylvie Tolmont has the floor.
ParlaMint-FR_2019-01-29-O1128.u98	Thank you for your answer, Secretary of State. Action is currently being taken on the Arjowiggins site. However, with regard to TE Connectivity, the Government admits impotence. When I return to my constituency, I will have to tell the 140 employees, who rely on us, that the Government is helpless in the face of large groups that are destroying jobs on our sites.
ParlaMint-FR_2019-01-29-O1128.u99	Please conclude, my dear colleague.
ParlaMint-FR_2019-01-29-O1128.u100	As I said to you, in addition to the company's 140 employee families, all its subcontractors are also in difficulty, bringing the number of job losses to 200. This is very damaging to the territorial economy.
ParlaMint-FR_2019-01-29-O1128.u101	Mrs Nicole Trisse, speaking on behalf of the Group of the European People's Party, raised her question No. 534 on bonuses for public officials in mining communes.
ParlaMint-FR_2019-01-29-O1128.u102	Mr. Secretary of State for Digital Affairs, I would like to ask you about the difficulties encountered by public servants working at the Sarreguemines prison in my constituency with regard to the payment of the residency allowance, more commonly referred to as the "mining premium". The latter, historically assigned to public officials operating in the mining communes of the Moselle, was a supplement to the gross salary, calculated at a rate varying according to the municipality in which the agent was employed. Traditionally, this allowance was paid at the national level in communes with high cost of living. In 1954, a supplementary list of the municipalities of the coal and mining basin of Alsace and Moselle had been drawn up; 142 municipalities of Moselle were included. This list became obsolete in 2008, due to the decrease in mining activity, but also in accordance with the circular of 14 May 2001 amending the areas of residence allowance. It was therefore decided to terminate the compensation for the municipality of Sarreguemines. Public officials in the prison were the first to lose the benefit, as of 1 September 2010. The residency allowance was subsequently phased out for other public functions until 2013. Following extensive protest movements by public officials, the Government introduced compensation in 2014 for officers assigned to Moselle mining communes. This compensation was granted only to public officials who still received the residence allowance as at 30 June 2013. As a result, public officials at the Sarreguemines prison, who had ceased to receive the residence allowance as early as September 2010, were unable to receive it. Mr Secretary of State, wishing to put an end to this injustice, I would ask you to allow the public officials of the Sarreguemines prison to benefit from a catch-up of this compensation. These officers do not request that a new premium be established, but only that the compensatory premium paid from 2014 onwards to other public servants be granted to them as well.
ParlaMint-FR_2019-01-29-O1128.u103	The Secretary of State for Digital Affairs has the floor.
ParlaMint-FR_2019-01-29-O1128.u104	Mrs Trisse, the allowance for the residence of the mining communes – the mining premium – about which you are questioning me, was actually paid from 1954 to the officials assigned to one of the 142 communes of Alsace-Moselle of the coalfields region and the potassium region where there were at least ten workers and employees employed in mining and related industries. This particular condition, thus the legal basis for the payment of the mining premium, became irrelevant following the closure of the last mines in the 2000s. However, it continued to be paid to civil servants by certain administrations until June 2013. The staff members concerned then received individual compensation for the loss of the mining premium. However, the prison administration had complied in advance with the texts and had terminated the payment of the mining premium for the officers of the Sarreguemines prison as early as 2010. As these agents did not receive the premium as at 30 June 2013, they were excluded from the scope of the compensatory allowance, on the contrary of all the other agents, who were able to benefit from it. Let us be clear: this situation is unacceptable! It leads to legal uncertainty resulting from differences in the application of the regulations by our administrations and contradicts the principle of fair treatment of agents in a comparable situation. Beyond this case, which concerns your territory, we encounter this type of difficulty everywhere in France. They are due to the absurdity of certain rules for calculating staff remuneration. They once again highlight the current limitations of the staff remuneration system, some of which no longer meet the original objectives or, in some cases, no longer correspond to any reality. Without calling into question the principle of this compensation, in 2019 the Government will pursue the objective of modernizing the remuneration arrangements for public officials, so that such situations cannot be repeated and solutions can be found for these officials. They can no longer continue to be treated differently when they are placed in comparable situations. With regard to the specific case of Sarreguemines, I will not be able to give you an immediate answer, but it is certain that we must offer a solution to all public officials in the years and decades to come. It is a work that we must do together, around the minister of action and public accounts, Gérald Darmanin.
ParlaMint-FR_2019-01-29-O1128.u105	Mrs Nicole Trisse has the floor.
ParlaMint-FR_2019-01-29-O1128.u106	I thank you for your answer, Mr. Secretary of State, even though she disappoints me a little. While everyone agrees that there was an injustice and a stupid oblivion at the time of the award of the compensation in 2014, no one is working to rectify it. It's awful. That being the case, I have the feeling that you have opened a door for us. I will immediately step into the path that you have proposed, until these public officials, who are in a difficult profession and who are not taken into consideration as much as they should, get redress. Given the current context, it seems to me important to fight for this profession, particularly with respect to my constituency, for the public service officers of the Sarreguemines prison.
ParlaMint-FR_2019-01-29-O1128.u107	Mr M'jid El Guerrab, speaking on behalf of the Group of the European People's Party, raised his question, No. 551, on the subjection of French residents outside the European Union to the CSG and the CRDS.
ParlaMint-FR_2019-01-29-O1128.u108	Mr. Secretary of State for Digital Affairs, thank you for representing the Minister of Public Affairs and Public Accounts. I come back from the ground, from a country you know particularly well: Morocco, located in my constituency. Over the past ten days, I have held seven public meetings and seven parliamentary permanences, in direct contact with our fellow citizens who live there. Among the subjects that crystallize the most the concerns, sometimes even anger, of the French abroad, it is their subjection to the CSG and the CRDS that I would like to talk to you this morning. I raised this issue last year; I fought without being heard by the Government. However, we are pleased to have won the first round of the fight, with regard to the French in Europe. I would remind you that in February 2015, for French foreigners residing in the European Union and affiliated with another European social security scheme than the French system, the Court of Justice of the European Union called into question the social levies on the income from capital received in France, allocated to the financing of social security benefits. By this judgment, known as "de Ruyter", the CJEU required France to return the CSG and CRDS which it had improperly withdrawn. This is to be welcomed, but this decision, as you know, applies only to persons who are members of a social security scheme other than the French scheme and covered by Community legislation. We have therefore won a first round, I repeat, but that is not enough: the extension of the CJEU solution to all non-residents was not accepted by the Government during the debate on the last finance bill. French foreigners living outside these areas therefore remain subject to the CSG and the CRDS. I see this as an unacceptable violation of the principle of equality, which absolutely does not justify. Are we equal citizens before the laws of the Republic or are there French people who are more French than others, more equal than others, more recognized in their lives abroad than others? Mr Secretary of State, for ten days it was not tax exiles that came to my permanences and to my public meetings. On the contrary, they are often social exiles, who go abroad with their modest retirement to live in dignity, to live better. I had yellow vests in front of me, with this nuance that they do not block roundabouts, embassies, but express a silent anger. The great national debate desired by the President of the Republic is an opportunity to listen to our fellow citizens express their incomprehension with regard to this unjust taxation; They pay a social contribution without having the right to health. Are you considering a reform so that the decision to exempt the CSG and the CRDS applies to all French residents abroad, and not only those residing in Europe? This would be a fair measure to remove the obstacles posed by legal fraud. In this way, you would respond to a request from the great national debate. That is how you will reconnect with the French people.
ParlaMint-FR_2019-01-29-O1128.u109	The Secretary of State for Digital Affairs has the floor.
ParlaMint-FR_2019-01-29-O1128.u110	Mr El Guerrab, you call the attention of Gérald Darmanin, Minister for Action and Public Accounts, to the imposition of social levies on taxpayers affiliated with another European social system and to the measures taken following the judgment of the CJEU of 27 July 2015 known as "de Ruyter". Article 26 of the Social Security Financing Act for 2019 has already brought French legislation into line with this decision. It introduced an exemption from the CSG and CRDS based on capital income for persons who are not covered by social security in France but who are affiliated in another Member State of the European Union, the European Economic Area or Switzerland. This case law and the resulting exemption are justified – and I stress these words – by the existence of a coordinated social security system organised within the European area. People outside the European area are not covered by this coordinated system: that is the difference. Any person affiliated in the European area shall contribute to the financing of the social security system on which he or she depends, irrespective of the State in which he or she resides for tax purposes. If it is affiliated with another European space State, it is not subject to the CSG and the CRDS. On the other hand, as I have just pointed out – and despite the demands of the French in your constituency, which are obviously just as French as the others – these European coordination rules do not justify the exemption of all persons residing outside France, since not all non-residents are part of this European framework from coordinated funding of social security. Indeed, it cannot be considered that all persons residing outside France could escape the imposition of their capital income on the CSG and the CRDS simply because they would have already contributed to the financing of a European social security scheme, since this is not the case. In fact, at present, all income from French source capital is intended to be subject to income tax and social levies, regardless of whether the beneficiary is a tax resident in France or not. This principle of universality of the levy base aims, in a logic of national solidarity, to include all income from French sources in the financing of our social protection system. Ruyter's case law does not change anything; It only draws the consequences of financing in a coordinated European social security system. The principle, I repeat, is that of universality.
ParlaMint-FR_2019-01-29-O1128.u111	Mr M'jid El Guerrab has the floor.
ParlaMint-FR_2019-01-29-O1128.u112	Mr Secretary of State, in the Social Security Financing Act for 2019, France has been in compliance with European legislation. But I recall that, on the frontons of our town halls, there is the motto of the Republic: "Freedom, equality, fraternity". Today, the constitutional principle of equality, which is fundamental to our common life and to our country, is unfortunately not being applied. Together with several fellow citizens, we are prepared to bring a priority issue of constitutionality before the Constitutional Council in order to break this decision and ensure that the law that applies to our fellow citizens in Europe also applies to those who live outside Europe. I speak not only for the French in my constituency, but for the 3.5 million people around the world. They are a wealth for our country, as we see at every debate in embassies and at every public meeting, and even yesterday during the visit of the President of the Republic. We must recognize this wealth and treat these French equally.
ParlaMint-FR_2019-01-29-O1128.u113	Mrs Caroline Fiat has the floor to put her question, No. 530, on the control of medical devices.
